,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,AL,Autauga,2.71,2.66,2.73,2.73,2.66,2.67,2.64,2.59,2.59,2.59
1,Avg household size of renter-occupied unit,AL,Autauga,2.63,2.76,2.67,2.68,2.8,2.74,2.58,2.59,2.6,2.48
36,Owner-Occupied,AL,Autauga,41492,41290,42313,42036,40530,40187,40133,39944,40891,40638
37,Renter-Occupied,AL,Autauga,11663,12272,11878,12454,14164,14562,14426,14567,13763,14177
0,Avg household size of owner-occupied unit,AL,Baldwin,2.51,2.51,2.46,2.5,2.57,2.6,2.62,2.69,2.66,2.64
1,Avg household size of renter-occupied unit,AL,Baldwin,2.48,2.5,2.57,2.57,2.6,2.59,2.61,2.48,2.48,2.44
36,Owner-Occupied,AL,Baldwin,133660,135150,132317,133039,134287,137650,141084,149326,153739,160980
37,Renter-Occupied,AL,Baldwin,40174,42009,48463,51580,54307,54690,55515,51150,51354,48842
0,Avg household size of owner-occupied unit,AL,Barbour,2.52,2.58,2.67,2.7,2.68,2.59,2.56,2.48,2.44,2.37
1,Avg household size of renter-occupied unit,AL,Barbour,2.53,2.55,2.46,2.57,2.59,2.65,2.66,2.64,2.58,2.46
36,Owner-Occupied,AL,Barbour,16791,16409,16799,16814,16571,15169,14939,14224,13741,13495
37,Renter-Occupied,AL,Barbour,7931,8209,7730,7640,7679,8891,8743,9102,9141,8980
0,Avg household size of owner-occupied unit,AL,Bibb,3.05,3.0,2.89,3.04,2.9,2.84,2.82,2.94,3.05,3.07
1,Avg household size of renter-occupied unit,AL,Bibb,2.89,3.28,3.21,2.97,3.25,3.27,3.17,3.06,2.81,2.76
36,Owner-Occupied,AL,Bibb,18790,18016,17257,17046,15776,15013,14450,15305,15652,15741
37,Renter-Occupied,AL,Bibb,3673,4030,4523,4426,5301,5727,6121,5217,4784,4859
0,Avg household size of owner-occupied unit,AL,Blount,2.72,2.72,2.72,2.72,2.77,2.8,2.83,2.82,2.85,2.84
1,Avg household size of renter-occupied unit,AL,Blount,2.79,2.64,2.64,2.63,2.57,2.54,2.55,2.56,2.48,2.37
36,Owner-Occupied,AL,Blount,45908,45484,46437,46548,45483,45966,46037,45761,46161,46627
37,Renter-Occupied,AL,Blount,10355,11114,10476,10509,11590,11165,11115,11358,10941,10503
0,Avg household size of owner-occupied unit,AL,Bullock,2.71,2.72,2.76,2.7,2.59,2.63,2.79,2.8,2.71,2.68
1,Avg household size of renter-occupied unit,AL,Bullock,3.31,3.01,2.71,2.82,3.01,2.96,2.98,2.6,2.88,3.05
36,Owner-Occupied,AL,Bullock,7793,8145,7986,7514,7053,6869,7258,7193,7380,6707
37,Renter-Occupied,AL,Bullock,2854,2309,2305,2705,3064,3180,2853,2864,2542,3104
0,Avg household size of owner-occupied unit,AL,Butler,2.58,2.53,2.5,2.46,2.44,2.48,2.6,2.84,2.89,3.04
1,Avg household size of renter-occupied unit,AL,Butler,2.57,2.59,2.55,2.5,2.49,2.52,2.62,2.74,3.04,2.9
36,Owner-Occupied,AL,Butler,14267,14552,14326,14237,14059,13984,13995,14030,13572,13829
37,Renter-Occupied,AL,Butler,6405,6061,6157,6129,6194,6081,5984,5779,6131,5676
0,Avg household size of owner-occupied unit,AL,Calhoun,2.51,2.52,2.52,2.55,2.51,2.5,2.5,2.49,2.47,2.48
1,Avg household size of renter-occupied unit,AL,Calhoun,2.34,2.45,2.51,2.52,2.54,2.56,2.51,2.5,2.52,2.54
36,Owner-Occupied,AL,Calhoun,82402,81152,80428,79254,78140,78054,77790,77997,77351,77534
37,Renter-Occupied,AL,Calhoun,31844,33717,34663,35708,36278,35796,35117,34460,34635,33950
0,Avg household size of owner-occupied unit,AL,Chambers,2.47,2.5,2.44,2.41,2.37,2.39,2.4,2.42,2.46,2.48
1,Avg household size of renter-occupied unit,AL,Chambers,2.6,2.5,2.56,2.55,2.52,2.54,2.47,2.48,2.47,2.43
36,Owner-Occupied,AL,Chambers,24113,24226,23065,22516,22126,22260,22453,21987,22548,22482
37,Renter-Occupied,AL,Chambers,10199,9725,10734,11194,11518,11364,11083,11404,10766,10646
0,Avg household size of owner-occupied unit,AL,Cherokee,2.23,2.2,2.19,2.22,2.19,2.27,2.33,2.39,2.44,2.44
1,Avg household size of renter-occupied unit,AL,Cherokee,2.17,2.2,2.09,2.13,2.16,2.28,2.3,2.29,2.3,2.21
36,Owner-Occupied,AL,Cherokee,19668,19221,19157,19658,19899,19919,20279,20157,20452,20248
37,Renter-Occupied,AL,Cherokee,5537,6145,6307,5940,5748,5745,5279,5396,5127,5380
0,Avg household size of owner-occupied unit,AL,Chilton,2.65,2.66,2.68,2.68,2.63,2.62,2.58,2.57,2.6,2.59
1,Avg household size of renter-occupied unit,AL,Chilton,2.43,2.61,2.59,2.64,2.77,2.84,2.71,2.64,2.59,2.55
36,Owner-Occupied,AL,Chilton,32941,32572,32723,32437,32286,32565,32619,32459,32624,32623
37,Renter-Occupied,AL,Chilton,10022,10495,10511,10936,11117,10869,10810,10953,10903,11014
0,Avg household size of owner-occupied unit,AL,Choctaw,2.64,2.68,2.59,2.5,2.47,2.43,2.42,2.47,2.41,2.4
1,Avg household size of renter-occupied unit,AL,Choctaw,2.48,2.6,2.52,2.21,2.2,2.12,2.09,2.01,2.4,2.41
36,Owner-Occupied,AL,Choctaw,11950,11756,11516,11528,11187,11027,10841,10831,10280,10305
37,Renter-Occupied,AL,Choctaw,1888,2037,2152,1981,2173,2175,2266,2177,2612,2439
0,Avg household size of owner-occupied unit,AL,Clarke,2.85,2.84,2.84,2.76,2.71,2.76,2.73,2.69,2.74,2.86
1,Avg household size of renter-occupied unit,AL,Clarke,2.8,2.8,2.42,2.25,2.2,2.2,2.23,2.21,2.21,2.03
36,Owner-Occupied,AL,Clarke,20832,19938,20099,19406,18593,17584,17533,17029,17284,18250
37,Renter-Occupied,AL,Clarke,5111,5850,5399,5885,6435,7161,6970,7234,6739,5518
0,Avg household size of owner-occupied unit,AL,Clay,2.35,2.42,2.39,2.43,2.42,2.45,2.49,2.51,2.54,2.58
1,Avg household size of renter-occupied unit,AL,Clay,1.97,2.12,2.28,2.21,2.33,2.43,2.39,2.33,2.42,2.32
36,Owner-Occupied,AL,Clay,9998,10786,10299,10302,9875,9887,10018,10228,9620,10130
37,Renter-Occupied,AL,Clay,3136,2919,3232,3115,3464,3383,3203,2925,3508,2961
0,Avg household size of owner-occupied unit,AL,Cleburne,2.72,2.69,2.66,2.56,2.58,2.54,2.54,2.55,2.61,2.61
1,Avg household size of renter-occupied unit,AL,Cleburne,2.69,2.59,2.73,2.92,2.8,2.65,2.56,2.58,2.48,2.54
36,Owner-Occupied,AL,Cleburne,10977,11663,11537,11127,11291,11376,11187,10958,11315,11295
37,Renter-Occupied,AL,Cleburne,3648,3072,3210,3657,3532,3457,3639,3816,3454,3449
0,Avg household size of owner-occupied unit,AL,Coffee,2.51,2.61,2.62,2.68,2.65,2.63,2.61,2.59,2.59,2.56
1,Avg household size of renter-occupied unit,AL,Coffee,2.51,2.49,2.54,2.58,2.58,2.61,2.58,2.53,2.5,2.56
36,Owner-Occupied,AL,Coffee,33170,34683,35203,35192,35010,34066,33691,33255,33252,33572
37,Renter-Occupied,AL,Coffee,14386,13790,14076,14630,15093,16204,16684,17213,17435,17497
0,Avg household size of owner-occupied unit,AL,Colbert,2.41,2.43,2.45,2.44,2.4,2.43,2.46,2.48,2.51,2.55
1,Avg household size of renter-occupied unit,AL,Colbert,2.41,2.38,2.34,2.38,2.43,2.43,2.39,2.4,2.41,2.31
36,Owner-Occupied,AL,Colbert,39345,39393,39622,39124,38299,38528,39202,39671,39748,40293
37,Renter-Occupied,AL,Colbert,14146,14496,14269,14814,15703,15477,14743,14333,14311,14032
0,Avg household size of owner-occupied unit,AL,Conecuh,2.62,2.77,2.6,2.57,2.54,2.47,2.37,2.57,2.73,2.79
1,Avg household size of renter-occupied unit,AL,Conecuh,3.27,2.95,3.03,2.77,2.66,2.53,2.91,3.02,2.72,2.45
36,Owner-Occupied,AL,Conecuh,10401,10345,10190,10150,9877,9844,9467,9403,9558,9680
37,Renter-Occupied,AL,Conecuh,2925,2872,2929,2890,3051,2974,3181,3200,2911,2669
0,Avg household size of owner-occupied unit,AL,Coosa,2.4,2.32,2.37,2.35,2.39,2.39,2.47,2.49,2.59,2.65
