,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,41001950100,1255,59731,3528,0.05906480721903199,2537.4,609.0,381.4
1,41001950200,1422,60454,2258,0.03735071293876336,1584.8,516.5,156.5
2,41001950300,1122,49596,2165,0.04365271392854263,1624.7,413.5,126.4
3,41001950400,1231,56888,2309,0.04058852482070032,1656.7,482.5,170.3
4,41001950500,972,60071,2390,0.039786252934028064,1671.4,489.3,229.6
5,41001950600,925,54486,3187,0.05849208971111845,2147.4,660.9,378.3
6,41003000100,3208,69456,1385,0.01994068187053674,1081.3,255.8,47.8
7,41003000202,2217,96743,1448,0.01496749118799293,1053.1,356.3,39.0
8,41003000400,3313,102774,1520,0.01478973281180065,1122.0,353.0,44.8
9,41003000500,1384,105366,1623,0.015403450828540517,1126.4,413.1,83.7
10,41003000600,2164,53754,1344,0.025002790490010047,1112.5,189.7,41.4
11,41003000900,2432,91966,1444,0.015701454885501162,1020.1,379.2,44.3
12,41003001001,1727,51338,1240,0.024153648369628734,1059.8,142.9,36.8
13,41003001002,1312,70305,1551,0.022061019842116492,1126.2,379.7,45.5
14,41003001101,1367,35498,1175,0.0331004563637388,1006.8,141.1,27.4
15,41003001102,1778,42150,1378,0.03269276393831554,1106.2,207.9,64.3
16,41003010100,3427,110610,1672,0.015116173944489648,1123.3,489.6,59.0
17,41003010200,1657,91657,1918,0.020925843088907558,1551.6,197.0,169.4
18,41003010300,1338,79483,1970,0.024785174188191185,1554.9,177.0,237.7
19,41003010400,1491,82631,2001,0.02421609323377425,1671.5,174.4,155.4
20,41003010600,1713,35954,1187,0.033014407298214386,1034.0,122.3,30.6
21,41003010702,1090,47380,1163,0.024546222034613763,987.7,143.6,31.4
22,41003010800,1341,66563,1700,0.02553971425566756,1382.9,261.4,55.6
23,41003010900,2097,99507,1613,0.016209914880360176,1173.6,345.7,93.3
24,41005020100,1700,148268,1857,0.012524617584374242,1183.6,641.5,31.8
25,41005020200,2846,136348,1644,0.012057382579869158,1088.2,482.4,73.5
26,41005020302,1774,129164,1648,0.012758973088476665,1096.1,511.3,40.4
27,41005020303,2706,112817,1385,0.012276518609783986,1039.9,328.1,16.6
28,41005020304,2226,137135,1712,0.012484048565282386,1083.2,604.0,24.9
29,41005020401,2258,134118,1861,0.013875840677612251,1178.5,639.3,42.7
30,41005020403,1319,179426,2091,0.011653829433861314,1291.3,747.6,52.0
31,41005020404,1456,177832,2012,0.011314049214989429,1235.8,708.2,68.4
32,41005020501,2735,144265,1795,0.012442380341732229,1175.5,564.2,54.9
33,41005020503,977,137434,1992,0.014494229957652401,1223.6,666.7,101.3
34,41005020504,2560,144112,1813,0.012580492949927835,1144.7,644.3,23.8
35,41005020505,1173,116051,1569,0.013519917967100671,993.5,521.1,54.5
36,41005020600,3109,128391,1835,0.01429227905382776,1195.5,558.0,81.2
37,41005020700,1467,119540,1818,0.015208298477497072,1161.2,603.6,53.3
38,41005020800,1987,59988,1284,0.021404280856171236,1057.3,192.9,34.0
39,41005020900,1714,71204,1585,0.022259985394078984,1141.7,376.1,67.3
40,41005021000,2013,82499,1657,0.02008509194050837,1130.0,404.5,122.0
41,41005021100,2233,77132,1680,0.021780843229787895,1159.8,422.5,97.9
42,41005021200,1931,61620,1341,0.021762414800389485,1071.5,225.7,43.9
43,41005021300,2374,84855,1738,0.020481998703670967,1161.8,457.1,119.3
44,41005021400,1968,84453,1703,0.020165062223958887,1207.1,441.6,54.3
45,41005021500,2056,89619,1654,0.01845590778741115,1106.4,460.4,87.0
46,41005021601,2460,56593,1415,0.02500309225522591,1171.6,188.4,55.1
47,41005021602,1988,77910,1696,0.021768707482993196,1275.2,322.9,97.4
48,41005021700,2922,66769,1460,0.021866435022240862,1106.1,287.9,65.6
49,41005021801,2248,109880,1842,0.016763742264288315,1128.9,586.8,126.8
50,41005021802,1957,59713,1453,0.024333059802723024,1131.6,282.5,39.3
51,41005021900,1418,67100,1500,0.022354694485842028,1141.1,320.8,37.8
52,41005022000,2452,86595,1792,0.020694035452393324,1241.3,480.0,70.6
53,41005022101,2558,88948,1766,0.019854296892566445,1263.2,428.5,73.9
54,41005022103,2738,107798,1581,0.014666320339894989,1037.8,525.6,17.9
55,41005022105,2251,106974,1682,0.01572344681885318,1157.8,503.0,21.1
56,41005022107,1822,68300,1224,0.017920937042459735,1063.0,131.3,30.1
57,41005022108,1381,53878,1437,0.02667136864768551,1230.2,176.0,31.1
58,41005022201,2726,47114,1113,0.023623551385999916,1020.6,80.9,11.3
59,41005022205,1424,128370,1661,0.012939160239931448,1097.5,542.5,21.5
60,41005022206,2491,125461,1776,0.014155793433816087,1157.6,573.5,44.6
61,41005022207,1971,147508,1901,0.012887436613607398,1162.9,706.8,31.0
62,41005022208,2391,151475,1858,0.012266050503383396,1191.1,631.1,35.8
63,41005022301,1536,90509,1885,0.020826658122396667,1230.9,468.6,185.8
64,41005022302,2071,98520,1721,0.01746853430775477,1277.6,400.1,43.2
65,41005022400,1706,65195,1535,0.02354475036429174,1148.1,326.7,60.5
66,41005022500,2983,74254,1596,0.021493791580251567,1201.8,324.9,69.0
67,41005022602,1661,112865,1859,0.016471005183183448,1211.2,578.8,68.8
68,41005022603,1438,77010,1460,0.018958576808206725,1053.2,390.4,16.7
69,41005022605,2649,94817,1631,0.017201556682873324,1138.5,434.5,58.4
70,41005022606,1818,106641,1742,0.016335180652844592,1104.7,590.9,45.9
71,41005022702,2674,152884,1969,0.012879045550875174,1233.6,651.6,84.1
72,41005022707,2413,119149,1616,0.01356284987704471,1052.6,531.8,31.7
73,41005022708,1518,137308,1924,0.014012293529874443,1266.6,588.4,69.2
74,41005022710,1131,83133,1254,0.015084262567211577,988.5,247.8,18.2
75,41005022800,1995,110154,1596,0.014488806579879079,1031.0,481.9,82.8
76,41005022901,1350,112900,2073,0.018361381753764394,1490.2,458.7,124.6
77,41005022904,1376,59896,1382,0.023073327100307198,1075.5,263.5,43.1
78,41005022905,1625,115678,1775,0.015344317847818945,1270.1,441.0,63.9
79,41005022906,1226,68144,1485,0.021792087344447052,1193.0,255.7,36.6
80,41005022907,1492,66438,1415,0.021298052319455734,1053.8,337.3,23.8
81,41005023001,1251,106314,2122,0.019959741896645785,1513.0,472.3,137.0
82,41005023002,1440,99765,2355,0.023605472861223876,1726.9,382.7,245.7
83,41005023100,2356,109588,2423,0.022110085045807935,1754.6,341.9,326.9
84,41005023201,1542,106681,2147,0.02012542064660061,1489.0,470.4,187.8
85,41005023202,2618,110404,2045,0.018522879605811383,1476.5,458.7,109.6
86,41005023300,1850,108455,2182,0.02011894334055599,1560.9,417.0,203.7
87,41005023401,1804,87056,2294,0.026350854622312073,1710.7,347.3,235.6
88,41005023403,1973,79153,1824,0.023043978118327795,1333.8,431.2,58.6
89,41005023404,2332,68577,1700,0.02478965250740044,1244.9,363.6,91.9
90,41005023500,2052,85733,2423,0.028262162761130485,1863.5,282.6,276.8
91,41005023600,1414,87552,2547,0.029091282894736843,2014.2,276.5,256.4
92,41005023700,1773,94866,2453,0.0258575253515485,1842.7,358.7,251.6
93,41005023800,2296,87859,2225,0.025324667933848553,1786.0,178.5,260.0
94,41005023901,1855,87385,1806,0.020667162556502833,1303.6,446.8,55.3
95,41005023902,1892,63761,2191,0.034362698201094714,1656.0,395.9,138.9
96,41005024000,966,84323,2285,0.0270981819906787,1828.2,144.9,311.7
97,41005024100,1787,89327,2493,0.02790869501942302,1843.8,357.0,292.6
98,41005024200,2409,81361,2246,0.027605363749216454,1892.8,183.1,170.2
99,41005024302,1959,87566,2478,0.02829865472900441,1791.2,422.3,264.7
100,41005024303,1164,66227,3438,0.05191236202757184,2822.9,302.9,312.3
101,41005024304,984,84469,4395,0.05203092258698457,3923.3,202.2,269.6
102,41005024400,3275,91488,1227,0.013411594963273873,985.9,230.8,10.5
103,41005980000,22,82973,1106,0.013329637351909658,1090.8,0.0,14.8
104,41007950100,1441,67491,1467,0.021736231497533006,980.1,355.4,131.3
105,41007950200,1831,60320,1366,0.022645888594164457,950.7,266.9,148.9
106,41007950300,1273,55822,1447,0.0259216796245208,941.5,405.5,100.1
107,41007950400,1421,78284,1857,0.023721322364723314,1301.1,310.0,246.3
108,41007950500,1854,70654,1446,0.020465932572819655,1072.1,322.1,51.9
109,41007950600,1120,68819,1677,0.0243682703904445,1154.8,219.0,302.8
110,41007950700,883,72584,2467,0.03398820676733164,2003.2,376.8,87.0
111,41007950900,1987,54764,1947,0.035552552771893946,1603.9,244.3,98.5
112,41007951100,1869,71797,2685,0.03739710572865162,2269.6,339.5,76.1
113,41007951200,1229,64743,1821,0.02812659283629118,1265.3,315.6,240.1
114,41007951300,1002,80740,1873,0.023197919246965567,1372.0,377.0,124.4
115,41009970200,2503,62274,3422,0.05495070173748274,3162.3,105.0,154.6
