,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,Illinois,All,9.04524949104245,8.17631728057386,10.4737006936832,10.4415082887015,10.8016903349789,10.2123156191812,0.157922808437219,0.154363768411451,0.194183791798768,0.129025310942995
1,Illinois,Agriculture,1.67260137226426,1.70533051031639,1.61879743215396,1.65108411749389,1.5622112620284,1.65697924432867,-0.0321678201408288,-0.0128645444916974,-0.0659990551642428,-0.00934001860493604
2,Illinois,Coal Elec. Util.,0.688884975253624,0.719332018133721,0.638832606961885,0.577639754322769,0.727896777174488,0.565932577824788,-0.0726570764202125,-0.161485915540397,0.0566303567681986,-0.178480300551727
3,Illinois,Commercial Cooking,0.285092919962589,0.202191242827947,0.421376278983258,0.44731886050853,0.428208697275608,0.373936440124247,0.478031369697122,0.569028303358879,0.501996953596039,0.311630047401093
4,Illinois,Construction,0.719352867989146,0.560072433778542,0.981196456089741,0.999288775030746,1.01397392143157,0.938475275353824,0.363998810253644,0.389149636428258,0.409564021432207,0.304610459088326
5,Illinois,Heavy Duty Diesel Veh.,0.817572693132851,0.721456867675446,0.975578996516859,0.951321996750833,0.983566002625626,1.08474497240163,0.193262696652142,0.163593163936859,0.203031866018797,0.326787185424465
6,Illinois,Industrial,1.36296947359992,1.16308243130109,1.69156689756939,1.66396433252991,1.8632227259291,1.43294870988111,0.241089349640067,0.220837564421009,0.367031882972326,0.0513432161443451
7,Illinois,Light Duty Gas Veh.,0.774896188762675,0.679028206833227,0.932495058308565,0.907303937101487,0.944187533466395,1.03664980675011,0.203380622890323,0.170871595781411,0.218469708792913,0.337791851067679
8,Illinois,Miscellaneous,0.427045875211973,0.361674885697748,0.534510263646893,0.533299664300888,0.566865901413261,0.492041608078693,0.251646004967449,0.248811182255709,0.327412192265961,0.152198479459515
9,Illinois,Non-coal Elec. Util.,0.0225566729389768,0.0209841984557149,0.0251416882481987,0.0240868062999269,0.0267375123245579,0.0252613173254631,0.114600912830329,0.0678350643771631,0.185348229186621,0.119904402293871
10,Illinois,Off-highway Veh. & Equip.,0.713728105582451,0.628690754748391,0.853522331880945,0.892976512177442,0.861023553140562,0.768735648535648,0.195864819116815,0.251143825208777,0.206374733467877,0.077070725564754
11,Illinois,Residential Other,0.252482846887056,0.207431897744692,0.326542804277534,0.328344000568436,0.332857030278116,0.331122125114381,0.293326688539786,0.300460623827308,0.318335223093446,0.311463844759731
12,Illinois,Residential Gas Comb.,0.379851363332162,0.288972601856645,0.529248375619458,0.546160576686841,0.527925293028057,0.531190288126311,0.393303872801045,0.437827080297326,0.389820714073393,0.39841616854172
13,Illinois,Residential Wood,0.325463732377332,0.30506430502209,0.358998668920959,0.345944229778251,0.370725272667503,0.379335551219226,0.103037399278478,0.0629271263231723,0.139067846237614,0.165523262602535
14,Illinois,Road Dust,0.602750403747437,0.613004926182222,0.585892834505556,0.572774725151565,0.5922888521957,0.594962054117067,-0.0279677444213615,-0.0497314948434815,-0.0173563576012482,-0.0129213511628496
