,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,MN,Aitkin,910,914,910,921,863,1323,1251,1263,1209,1118
51,Year Built: 1950-1959,MN,Aitkin,1356,1364,1361,1338,1341,1401,1383,1440,1513,1636
52,Year Built: 1960-1969,MN,Aitkin,1508,1483,1452,1412,1432,2880,2869,2986,3005,2969
53,Year Built: 1970-1979,MN,Aitkin,3361,3304,3184,3039,2998,2160,2038,2074,2140,2084
54,Year Built: 1980-1989,MN,Aitkin,2346,2192,2110,2127,2168,2613,2711,2560,2592,2596
55,Year Built: 1990-1999,MN,Aitkin,2256,2298,2533,2476,2520,2963,3139,3278,3272,3308
56,Year Built: 2000-2009,MN,Aitkin,1510,1565,2519,2749,2867,104,162,278,291,290
57,Year Built: 2010-2013,MN,Aitkin,516,699,3,33,72,10,26,92,149,204
58,Year Built: before 1940,MN,Aitkin,2067,2090,1939,1896,1799,845,926,844,809,809
50,Year Built: 1940-1949,MN,Anoka,2881,2584,2864,2849,2903,12128,12165,12109,12454,12331
51,Year Built: 1950-1959,MN,Anoka,12817,12348,12346,12293,12165,16272,15511,15801,15596,15498
52,Year Built: 1960-1969,MN,Anoka,15449,16478,16671,16363,15957,21444,21338,21142,21117,21537
53,Year Built: 1970-1979,MN,Anoka,22309,21591,21241,21030,21300,22757,22855,23329,23267,23061
54,Year Built: 1980-1989,MN,Anoka,22656,22894,22639,22710,22866,26218,26306,26542,26268,26016
55,Year Built: 1990-1999,MN,Anoka,25464,25294,25713,26105,26275,21536,21701,21170,20684,20515
56,Year Built: 2000-2009,MN,Anoka,13598,13997,20727,21459,21436,1672,2091,2684,3088,3244
57,Year Built: 2010-2013,MN,Anoka,5948,6689,381,659,1250,137,653,1226,2191,3363
58,Year Built: before 1940,MN,Anoka,4403,4381,4310,3997,3941,2852,2873,2679,2768,2763
50,Year Built: 1940-1949,MN,Becker,1092,1108,1035,1124,1160,1954,1842,1836,1708,1581
51,Year Built: 1950-1959,MN,Becker,1391,1380,1578,1702,1875,2121,2173,2324,2377,2227
52,Year Built: 1960-1969,MN,Becker,1640,1663,1711,1725,2028,3416,3459,3361,3478,3517
53,Year Built: 1970-1979,MN,Becker,3912,3724,3648,3503,3386,2068,2030,2062,2040,1997
54,Year Built: 1980-1989,MN,Becker,2232,2170,2096,2043,2052,2291,2308,2301,2444,2425
55,Year Built: 1990-1999,MN,Becker,2596,2596,2651,2549,2485,3302,3364,3401,3315,3432
56,Year Built: 2000-2009,MN,Becker,2072,2088,3285,3392,3260,328,371,446,517,578
