,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,MN,Aitkin,245,288,305,287,279,247,233,232,219,169
41,Units in Structure: 1 DETACHED,MN,Aitkin,12756,12751,12868,12757,12922,12925,13079,13279,13440,13619
42,Units in Structure: 10-19,MN,Aitkin,193,120,93,92,129,122,117,149,147,116
43,Units in Structure: 2,MN,Aitkin,83,99,118,99,60,73,73,93,51,51
44,Units in Structure: 20-49,MN,Aitkin,229,226,291,295,282,267,217,190,187,185
45,Units in Structure: 3-4,MN,Aitkin,75,59,50,84,107,115,167,171,143,165
46,Units in Structure: 5-9,MN,Aitkin,121,107,87,91,111,146,225,241,267,299
47,Units in Structure: 50+,MN,Aitkin,77,115,106,81,74,70,53,69,93,94
48,"Units in Structure: Boat,RV,Van,Etc.",MN,Aitkin,21,22,18,12,8,9,11,13,13,10
49,Units in Structure: Mobile Home,MN,Aitkin,2030,2122,2075,2193,2088,2138,2043,2041,2039,2035
40,Units in Structure: 1 ATTACHED,MN,Anoka,14557,14687,14776,15111,15339,15371,15041,14788,15100,15170
41,Units in Structure: 1 DETACHED,MN,Anoka,89755,90215,91125,91309,91531,91438,92511,93368,94266,94532
42,Units in Structure: 10-19,MN,Anoka,2245,2257,2381,2579,2659,2733,2953,3037,2822,2752
43,Units in Structure: 2,MN,Anoka,1136,1245,1111,1168,1158,1389,1306,1272,1086,995
44,Units in Structure: 20-49,MN,Anoka,5383,5484,5140,4894,4939,5316,5033,5184,5221,5559
45,Units in Structure: 3-4,MN,Anoka,1189,1143,1241,1288,1319,1291,1314,1278,1328,1247
46,Units in Structure: 5-9,MN,Anoka,1909,1996,1970,1963,2018,2201,2015,2020,2000,2169
47,Units in Structure: 50+,MN,Anoka,5110,5002,5062,5076,5045,4877,5088,5179,5239,5607
48,"Units in Structure: Boat,RV,Van,Etc.",MN,Anoka,9,47,50,52,81,76,20,38,43,34
49,Units in Structure: Mobile Home,MN,Anoka,4232,4180,4036,4025,4004,4088,3971,4086,4046,4072
40,Units in Structure: 1 ATTACHED,MN,Becker,353,367,375,369,375,353,378,343,387,401
41,Units in Structure: 1 DETACHED,MN,Becker,14319,14548,14736,14776,15017,15129,15167,15418,15390,15443
42,Units in Structure: 10-19,MN,Becker,345,326,326,324,310,317,379,366,403,484
43,Units in Structure: 2,MN,Becker,209,212,235,193,156,133,143,142,167,153
44,Units in Structure: 20-49,MN,Becker,458,505,507,541,522,580,588,564,462,450
45,Units in Structure: 3-4,MN,Becker,261,206,82,108,118,192,235,294,309,285
