,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Bismarck, ND",All,4.67297164790563,4.76193487510948,4.66140048436532,4.65707116732331,4.97060342366216,4.56467055501448,-0.0115711635403137,-0.00247618954536131,0.0889632272038536,0.0190378272985512,-0.0159004805823191,-0.00340264863140043,0.297631775756533,0.0636921852264881,-0.10830109289115,-0.0231760646225382,ND
1,"Fargo, ND--MN",All,12.035887250413,12.758797316294,11.9108943096765,11.944899699652,13.5863606404168,13.2811588505861,-0.124992940736568,-0.0103850209075595,0.72291006588102,0.0600628811852831,-0.090987550761044,-0.00755968786247327,1.55047339000377,0.128820863617725,1.24527160017314,0.103463215819873,ND
2,"Grand Forks, ND--MN",All,6.9908201229246,6.92398410413098,7.0033323647395,6.82227473493574,6.9729874504277,6.96552938915736,0.0125122418148989,0.00178981029334,-0.0668360187936221,-0.00956054048286131,-0.168545387988864,-0.02410953007304,-0.0178326724969056,-0.00255086988126442,-0.0252907337672417,-0.00361770626658054,ND
3,"Bismarck, ND",Agriculture,0.577024678092986,0.576716050144745,0.577064820346976,0.57675573927067,0.576518111378334,0.5773507981562,4.0142253990183e-05,6.95676554473364e-05,-0.00030862794824027,-0.000534860916625364,-0.000268938822315823,-0.000466078544863352,-0.000506566714651768,-0.000877894367232135,0.000326120063214419,0.000565175243963943,ND
4,"Fargo, ND--MN",Agriculture,0.850232925150273,0.84985252941298,0.850298696515332,0.845866262657492,0.850952493411057,0.851121501040959,6.57713650590308e-05,7.7356878466458e-05,-0.000380395737292871,-0.000447401795485206,-0.00436666249278161,-0.0051358426186681,0.000719568260784231,0.000846318978598779,0.000888575890685805,0.00104509701330227,ND
5,"Grand Forks, ND--MN",Agriculture,0.776317295252428,0.777270958257087,0.776138761845747,0.770913611359227,0.772172995239627,0.782821730299545,-0.000178533406680836,-0.000229974789654511,0.0009536630046586,0.00122844487748854,-0.00540368389320145,-0.00696066405611172,-0.00414430001280086,-0.00533841000084031,0.00650443504711695,0.00837857804649575,ND
6,"Bismarck, ND",Coal Elec. Util.,0.351659849399127,0.351857868540943,0.351634093680208,0.350591938315477,0.351776869680846,0.356058215872688,-2.57557189198287e-05,-7.32404309557572e-05,0.000198019141815164,0.000563098523057196,-0.00106791108365017,-0.00303677285159193,0.000117020281718228,0.000332765545791415,0.00439836647356057,0.012507445706628,ND
7,"Fargo, ND--MN",Coal Elec. Util.,0.163491919850042,0.163403654683958,0.163507181115854,0.163578471714749,0.163277697058834,0.16331983677132,1.52612658118612e-05,9.33456884343829e-05,-8.82651660845668e-05,-0.00053987479115497,8.65518647063801e-05,0.000529395365751206,-0.000214222791208668,-0.00131029589355337,-0.000172083078722435,-0.00105254791111556,ND
8,"Grand Forks, ND--MN",Coal Elec. Util.,0.143916250850546,0.143917697251718,0.143915980072579,0.143905166596708,0.143922657752444,0.143922073551509,-2.70777966077107e-07,-1.88149680440401e-06,1.44640117219486e-06,1.0050297750578e-05,-1.10842538378897e-05,-7.70187784380271e-05,6.40690189895876e-06,4.45182657350643e-05,5.82270096322057e-06,4.04589539319458e-05,ND
9,"Bismarck, ND",Commercial Cooking,0.044514720712424,0.0458731201243676,0.0443380380285478,0.0438456820030106,0.0494016307965392,0.0426051605419199,-0.00017668268387621,-0.00396908440732727,0.00135839941194364,0.0305157347997135,-0.000669038709413365,-0.0150296059080213,0.0048869100841152,0.109781888011515,-0.00190956017050407,-0.0428972739791024,ND
10,"Fargo, ND--MN",Commercial Cooking,0.0810294926230462,0.0865763818630288,0.0800704217361296,0.0809194485963356,0.0928313019724914,0.0905506613080394,-0.000959070886916602,-0.0118360717298114,0.00554688923998259,0.0684551890974689,-0.000110044026710623,-0.00135807374757429,0.0118018093494452,0.145648318499881,0.00952116868499321,0.117502508985046,ND
11,"Grand Forks, ND--MN",Commercial Cooking,0.043386327504979,0.0431166625413066,0.0434368109612856,0.0430934211369047,0.0434453799149129,0.0422775175738779,5.04834563066075e-05,0.0011635798466882,-0.000269664963672395,-0.00621543650223559,-0.000292906368074296,-0.00675112149191889,5.90524099338824e-05,0.00136108339492679,-0.00110880993110112,-0.0255566671545056,ND
12,"Bismarck, ND",Construction,0.189270377251051,0.194551406154038,0.188583490646122,0.18450573478321,0.203238604673651,0.198782124516777,-0.000686886604928993,-0.00362912894719863,0.00528102890298671,0.0279020361225459,-0.00476464246784034,-0.0251737357796907,0.0139682274225998,0.0738003887638064,0.00951174726572576,0.0502548122103083,ND
13,"Fargo, ND--MN",Construction,0.320949975999299,0.3390966886029,0.317812364448322,0.317307291975583,0.360565444614509,0.354591478947228,-0.00313761155097642,-0.00977601428760747,0.0181467126036016,0.0565406261430638,-0.00364268402371576,-0.0113496940212381,0.0396154686152107,0.123431910196801,0.0336415029479298,0.104818524579056,ND
14,"Grand Forks, ND--MN",Construction,0.253606052673187,0.25060171392079,0.254168489120516,0.241488524743856,0.255070900403199,0.257846628590629,0.000562436447328507,0.00221775640368213,-0.00300433875239725,-0.0118464789019402,-0.0121175279293311,-0.0477809098071746,0.00146484773001232,0.00577607558877948,0.00424057591744126,0.0167211147870589,ND
