,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,MT,Beaverhead,856,1059,1192,1248,1269,1275,1226,1197,1198,1172
4,House Heating Fuel: Fuel Oil,MT,Beaverhead,48,67,56,67,39,22,21,17,17,10
5,House Heating Fuel: Gas,MT,Beaverhead,1713,1616,1637,1549,1660,1590,1500,1408,1351,1437
6,House Heating Fuel: Propane,MT,Beaverhead,582,567,474,502,440,446,529,663,695,699
7,House Heating Fuel: Wood,MT,Beaverhead,651,643,702,677,646,660,658,622,685,658
3,House Heating Fuel: Electric,MT,Big Horn,542,530,624,602,683,752,881,907,869,886
4,House Heating Fuel: Fuel Oil,MT,Big Horn,47,51,50,59,38,16,19,24,25,1
5,House Heating Fuel: Gas,MT,Big Horn,1424,1445,1434,1350,1392,1340,1284,1323,1369,1258
6,House Heating Fuel: Propane,MT,Big Horn,1256,1140,1185,1163,1121,1228,1164,1168,1175,1168
7,House Heating Fuel: Wood,MT,Big Horn,119,109,62,88,114,132,155,207,201,230
3,House Heating Fuel: Electric,MT,Blaine,452,444,510,553,532,515,509,493,461,498
4,House Heating Fuel: Fuel Oil,MT,Blaine,146,255,225,217,195,135,37,15,14,14
5,House Heating Fuel: Gas,MT,Blaine,1178,1129,1137,1045,1009,960,979,974,1002,1008
6,House Heating Fuel: Propane,MT,Blaine,304,277,284,280,318,411,525,596,613,625
7,House Heating Fuel: Wood,MT,Blaine,113,100,101,118,152,185,190,210,196,181
3,House Heating Fuel: Electric,MT,Broadwater,228,247,264,309,336,301,267,256,217,269
4,House Heating Fuel: Fuel Oil,MT,Broadwater,98,75,107,99,101,100,106,96,76,47
5,House Heating Fuel: Gas,MT,Broadwater,296,327,351,326,319,267,257,286,341,355
6,House Heating Fuel: Propane,MT,Broadwater,786,887,1034,1039,1015,1040,1039,1061,1034,1057
7,House Heating Fuel: Wood,MT,Broadwater,347,308,516,552,611,662,679,634,674,557
3,House Heating Fuel: Electric,MT,Carbon,467,556,463,474,448,495,406,476,492,590
4,House Heating Fuel: Fuel Oil,MT,Carbon,8,24,32,27,15,20,14,13,12,19
5,House Heating Fuel: Gas,MT,Carbon,2328,2317,2452,2439,2483,2431,2507,2564,2470,2497
6,House Heating Fuel: Propane,MT,Carbon,796,847,807,883,871,1026,966,1003,1059,960
7,House Heating Fuel: Wood,MT,Carbon,398,380,342,361,378,402,413,445,440,412
3,House Heating Fuel: Electric,MT,Carter,34,23,34,36,20,21,29,24,38,65
4,House Heating Fuel: Fuel Oil,MT,Carter,4,4,4,4,3,1,1,1,2,0
5,House Heating Fuel: Gas,MT,Carter,6,15,23,27,28,29,25,32,25,34
6,House Heating Fuel: Propane,MT,Carter,399,377,353,319,323,308,332,361,417,400
7,House Heating Fuel: Wood,MT,Carter,115,108,114,91,95,120,122,128,131,121
3,House Heating Fuel: Electric,MT,Cascade,3448,3661,3721,4013,4285,4072,4445,4417,4359,4363
4,House Heating Fuel: Fuel Oil,MT,Cascade,363,321,306,220,186,191,191,167,201,175
5,House Heating Fuel: Gas,MT,Cascade,26202,26051,26258,26065,26075,26301,26407,26698,26831,26930
6,House Heating Fuel: Propane,MT,Cascade,1867,1813,1826,1796,1701,1797,1699,1807,1758,1788
7,House Heating Fuel: Wood,MT,Cascade,875,894,851,884,999,952,918,871,844,642
3,House Heating Fuel: Electric,MT,Chouteau,200,226,265,269,283,325,322,298,268,242
4,House Heating Fuel: Fuel Oil,MT,Chouteau,176,188,218,203,201,171,131,117,108,83
