State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
OK,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,1993366,3452880,2245605,1505732,1527014,2901024,2705555,2633518,3516880,3914855,5275386,4763005,6443006,5736370,5426459,1707657,1902022,2450516
OK,Residential Total Volume (Mcf),71759867,66521093,61610635,66861949,64616974,67162443,65681463,59449104,59372338,52733847,59861068,66225124,62293299,65428683,61387231,49051831,66108102,69049534,59399156,50572761,51068915,67340254,67890302
OK,Residential Sales Volume (Mcf),71759867,66521093,61586152,66835724,64591656,67139213,65656337,59449104,59372338,52733847,59861068,66225124,62293299,65428683,61387231,49051831,66108102,69049534,59399156,50572761,51068915,67340254,67890302
OK,Residential Transported Volume (Mcf),0,0,24483,26225,25318,23230,25126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Residential Sales Price (Dollars),5.85,5.69,5.62,6.36,8.27,8.39,9.02,9.95,11.76,12.65,12.54,13.09,13.26,12.51,11.92,12.03,11.56,11.86,11.46,11.38,12.05,11.43,11.54
OK,Residential Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
OK,Residential Sales Revenue (Dollars),446907972,394601055,367454336,492297115,619135433,522141898,583547905,607784842,692627748,706665273,721838776,815745865,709519409,727559497,633546773,544264550,642128287,697217669,608214477,534724532,582402050,623129057,638248868
OK,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Residential Total Customers,872423,877236,867922,859951,868314,875338,876420,875271,880403,879589,920616,923650,924745,914869,922240,927346,931981,937237,941298,938504,943038,947102,952938
OK,Residential Sales Customers,872423,877236,867495,859551,867888,874932,876014,875271,880403,879589,920616,923650,924745,914869,922240,927346,931981,937237,941298,938504,943038,947102,952938
OK,Residential Transported Customers,0,0,427,400,426,406,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Commercial Total Volume (Mcf),45038575,43790148,39565346,43124690,40557665,40228872,37472127,37103145,39358878,35492467,40846300,40772486,41420519,41821897,40392879,36106098,44237899,47041285,41982015,37063728,37833487,46960377,48790886
OK,Commercial Sales Volume (Mcf),36834580,32037836,28347612,31204264,30008735,28546839,26716738,22850326,20890647,17694709,19630161,20902056,19200436,19855771,18696314,14848509,19743648,21336149,18404652,15575753,15968988,21383746,21923981
OK,Commercial Transported Volume (Mcf),8203995,11752312,11217734,11920426,10548930,11682033,10755389,14252819,18468231,17797758,21216139,19870430,22220083,21966126,21696565,21257589,24494251,25705136,23577363,21487975,21864499,25576631,26866905
OK,Commercial Sales Price (Dollars),5.46,5.34,5.19,6.1,8.08,7.98,8.82,9.3,11.64,12.23,11.86,13.18,14.63,11.47,11.25,11.13,10.67,10.84,10.51,10.23,10.89,10.6,10.69
OK,Commercial Transported Price (Dollars),,,,,,,,,,,,0.77,0.8,2.31,0.83,0.86,0.8,0.8,0.84,0.88,0.88,4.71,4.66
OK,Commercial Sales Revenue (Dollars),197041683,162197858,144912296,200766612,265053159,198589433,223883880,220079580,230034782,215413228,214684018,241252803,203417587,193970056,167188771,132891401,158882034,176065566,149445141,120254494,134788189,151630433,159595650
OK,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,18189472,19719021,20950617,20470217,19298194,20506554,20961160,20235024,19920485,20260325,22760087,23881436
OK,Commercial Total Customers,90268,89690,80986,80558,79045,80029,79733,79512,78726,78745,93991,94247,94314,92430,93903,94537,95385,96005,96481,95236,95735,96022,96758
OK,Commercial Sales Customers,89660,89065,80320,79728,78751,79696,78832,77743,76894,76908,90517,90413,90340,88217,89573,90097,90861,91403,91807,90650,91151,91416,92158
OK,Commercial Transported Customers,608,625,666,830,294,333,901,1769,1832,1837,3474,3834,3974,4213,4330,4440,4524,4602,4674,4586,4584,4606,4600
OK,Industrial Total Volume (Mcf),206082719,197360659,177786318,164229370,120901419,126203981,142315083,146976565,146592714,161230585,175881891,200828166,177520879,185908795,193000628,184004928,180808572,183873512,184546717,193703353,199576182,207901370,211167928
