,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,MO,Adair,575,743,749,693,723,819,765,787,772,886
51,Year Built: 1950-1959,MO,Adair,1159,1034,1074,964,930,1157,1026,1160,1408,1341
52,Year Built: 1960-1969,MO,Adair,1361,1342,1242,1172,1092,2367,2602,2499,2257,2142
53,Year Built: 1970-1979,MO,Adair,2231,2143,2152,2295,2220,1323,1285,1366,1285,1263
54,Year Built: 1980-1989,MO,Adair,1191,1176,1329,1390,1393,1485,1509,1382,1508,1423
55,Year Built: 1990-1999,MO,Adair,1124,1086,1213,1241,1339,1274,1336,1418,1262,1258
56,Year Built: 2000-2009,MO,Adair,676,777,1112,1111,1244,138,161,229,165,152
57,Year Built: 2010-2013,MO,Adair,279,349,13,52,106,13,57,163,248,328
58,Year Built: before 1940,MO,Adair,2647,2609,2377,2341,2249,669,460,521,651,641
50,Year Built: 1940-1949,MO,Andrew,258,271,326,369,344,611,607,675,591,602
51,Year Built: 1950-1959,MO,Andrew,479,477,524,548,603,704,693,602,613,554
52,Year Built: 1960-1969,MO,Andrew,475,554,599,584,661,1262,1278,1313,1147,1077
53,Year Built: 1970-1979,MO,Andrew,1402,1426,1329,1269,1343,781,766,762,896,980
54,Year Built: 1980-1989,MO,Andrew,1123,1026,975,855,903,1169,1135,1119,1143,1163
55,Year Built: 1990-1999,MO,Andrew,1052,1131,1034,1157,972,892,919,907,899,907
56,Year Built: 2000-2009,MO,Andrew,496,566,1001,959,936,98,131,235,253,216
57,Year Built: 2010-2013,MO,Andrew,311,350,2,25,54,0,20,56,144,201
58,Year Built: before 1940,MO,Andrew,1650,1477,1495,1509,1480,283,285,243,296,302
50,Year Built: 1940-1949,MO,Atchison,303,311,321,319,289,394,387,399,414,416
51,Year Built: 1950-1959,MO,Atchison,352,368,377,373,362,487,484,523,491,503
52,Year Built: 1960-1969,MO,Atchison,463,516,512,511,504,345,384,398,382,416
53,Year Built: 1970-1979,MO,Atchison,411,372,370,371,350,136,105,124,168,219
54,Year Built: 1980-1989,MO,Atchison,132,129,138,122,105,198,175,175,174,162
55,Year Built: 1990-1999,MO,Atchison,148,152,157,188,177,79,98,80,119,107
56,Year Built: 2000-2009,MO,Atchison,85,67,82,59,67,7,9,9,12,19
57,Year Built: 2010-2013,MO,Atchison,12,13,2,3,2,0,0,0,0,4
58,Year Built: before 1940,MO,Atchison,1109,1060,1023,1040,1117,298,283,299,303,287
50,Year Built: 1940-1949,MO,Audrain,956,812,650,697,701,1484,1358,1369,1561,1587
51,Year Built: 1950-1959,MO,Audrain,1754,1784,1677,1620,1521,1734,1765,1820,1891,1930
52,Year Built: 1960-1969,MO,Audrain,1391,1515,1522,1626,1605,1852,1940,2124,2195,2108
53,Year Built: 1970-1979,MO,Audrain,1876,1847,1684,1678,1761,1078,996,1015,873,853
54,Year Built: 1980-1989,MO,Audrain,909,889,1026,1003,1092,1399,1397,1352,1309,1291
55,Year Built: 1990-1999,MO,Audrain,1624,1546,1539,1420,1526,998,1020,891,836,840
56,Year Built: 2000-2009,MO,Audrain,275,337,838,950,929,75,53,80,73,121
57,Year Built: 2010-2013,MO,Audrain,199,312,0,9,25,0,39,68,141,176
58,Year Built: before 1940,MO,Audrain,1923,1837,1910,1819,1667,678,710,688,693,688
50,Year Built: 1940-1949,MO,Barry,807,854,923,755,713,1121,1066,879,1032,1064
51,Year Built: 1950-1959,MO,Barry,1023,956,1039,1085,1040,1610,1777,1939,1849,1728
52,Year Built: 1960-1969,MO,Barry,1474,1260,1220,1318,1434,3145,3096,3385,3240,3567
53,Year Built: 1970-1979,MO,Barry,3173,3184,3289,3175,3061,2193,2018,1972,1730,1765
54,Year Built: 1980-1989,MO,Barry,2512,2743,2484,2525,2469,3468,3622,3493,3520,3131
55,Year Built: 1990-1999,MO,Barry,4090,3805,3761,3445,3530,2675,2539,2501,2757,3048
56,Year Built: 2000-2009,MO,Barry,1321,1425,2449,2595,2684,246,376,541,530,596
57,Year Built: 2010-2013,MO,Barry,606,948,114,199,206,34,57,105,214,274
58,Year Built: before 1940,MO,Barry,2375,2281,2181,2365,2315,615,600,650,610,661
50,Year Built: 1940-1949,MO,Barton,327,306,411,394,330,562,605,555,562,589
51,Year Built: 1950-1959,MO,Barton,735,639,551,491,557,515,638,739,608,588
52,Year Built: 1960-1969,MO,Barton,551,550,524,576,511,881,890,903,949,922
