,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,MO,Adair,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.3,5.3,5.4
27,Number of Rooms: 1,MO,Adair,107,246,205,212,186,214,234,210,350,587
28,Number of Rooms: 2,MO,Adair,286,336,355,359,409,420,391,372,360,214
29,Number of Rooms: 3,MO,Adair,1184,1140,1225,1333,1320,1443,1453,1315,1242,1077
30,Number of Rooms: 4,MO,Adair,2227,2085,1951,1861,1989,1983,1931,2047,1999,1865
31,Number of Rooms: 5,MO,Adair,2699,2665,2723,2704,2485,2406,2361,2363,2331,2225
32,Number of Rooms: 6,MO,Adair,1915,1845,1719,1786,1758,1666,1720,1804,1739,1994
33,Number of Rooms: 7,MO,Adair,1101,1135,1231,1032,1162,1251,1251,1267,1386,1410
34,Number of Rooms: 8,MO,Adair,765,776,797,724,797,771,753,808,837,813
35,Number of Rooms: 9+,MO,Adair,959,1031,1055,1248,1190,1155,1249,1271,1255,1357
26,Median Number of Rooms,MO,Andrew,5.9,6.0,6.1,6.1,6.1,6.2,6.3,6.3,6.4,6.3
27,Number of Rooms: 1,MO,Andrew,60,64,35,28,61,92,98,66,75,22
28,Number of Rooms: 2,MO,Andrew,107,153,158,159,117,79,25,32,35,31
29,Number of Rooms: 3,MO,Andrew,262,228,261,258,333,359,346,320,313,282
30,Number of Rooms: 4,MO,Andrew,995,957,763,929,812,800,787,848,791,781
31,Number of Rooms: 5,MO,Andrew,1561,1409,1314,1303,1377,1341,1270,1184,1201,1388
32,Number of Rooms: 6,MO,Andrew,1762,1798,1816,1672,1496,1416,1476,1457,1462,1551
33,Number of Rooms: 7,MO,Andrew,885,897,962,948,944,879,932,964,1037,1147
34,Number of Rooms: 8,MO,Andrew,846,890,964,936,1039,1061,1042,1035,1031,907
35,Number of Rooms: 9+,MO,Andrew,768,882,1012,1042,1117,1276,1313,1427,1376,1229
26,Median Number of Rooms,MO,Atchison,5.9,5.9,6.0,5.9,6.0,6.0,5.9,5.8,5.8,5.8
27,Number of Rooms: 1,MO,Atchison,35,40,46,19,21,42,31,31,22,26
28,Number of Rooms: 2,MO,Atchison,51,53,54,41,41,28,25,34,32,25
29,Number of Rooms: 3,MO,Atchison,240,215,184,199,197,169,207,236,216,201
30,Number of Rooms: 4,MO,Atchison,280,333,369,429,402,440,379,406,416,448
31,Number of Rooms: 5,MO,Atchison,629,607,578,557,560,560,600,606,627,608
32,Number of Rooms: 6,MO,Atchison,646,577,506,569,558,539,560,540,555,559
33,Number of Rooms: 7,MO,Atchison,392,427,477,420,420,409,391,327,363,365
34,Number of Rooms: 8,MO,Atchison,340,320,360,389,355,362,350,333,239,273
35,Number of Rooms: 9+,MO,Atchison,402,416,408,363,419,420,420,452,489,451
26,Median Number of Rooms,MO,Audrain,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.7,5.7
27,Number of Rooms: 1,MO,Audrain,50,62,92,70,74,42,34,0,40,38
28,Number of Rooms: 2,MO,Audrain,81,161,177,175,129,128,85,43,24,30
29,Number of Rooms: 3,MO,Audrain,560,507,568,615,617,650,548,540,526,578
30,Number of Rooms: 4,MO,Audrain,1509,1446,1334,1267,1273,1324,1382,1430,1472,1370
31,Number of Rooms: 5,MO,Audrain,2484,2471,2545,2518,2518,2515,2646,2734,2891,2897
