,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,LA,Acadia,234,291,325,254,194,206,154,208,203,213
41,Units in Structure: 1 DETACHED,LA,Acadia,18415,18656,18752,18958,18857,18826,18997,18832,19107,19690
42,Units in Structure: 10-19,LA,Acadia,153,95,134,134,193,334,302,308,321,253
43,Units in Structure: 2,LA,Acadia,748,728,546,604,717,598,668,751,746,742
44,Units in Structure: 20-49,LA,Acadia,81,146,135,162,177,137,81,153,182,183
45,Units in Structure: 3-4,LA,Acadia,209,225,302,316,351,341,406,399,319,227
46,Units in Structure: 5-9,LA,Acadia,593,546,428,323,232,290,297,362,399,454
47,Units in Structure: 50+,LA,Acadia,0,0,125,178,176,185,174,112,78,72
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Acadia,95,93,79,80,27,29,42,49,38,22
49,Units in Structure: Mobile Home,LA,Acadia,4536,4481,4543,4428,4710,4791,4746,4929,4839,4579
40,Units in Structure: 1 ATTACHED,LA,Allen,50,42,21,25,56,60,97,106,83,65
41,Units in Structure: 1 DETACHED,LA,Allen,6900,7011,7111,6995,6932,6762,6757,6824,7063,7139
42,Units in Structure: 10-19,LA,Allen,0,0,3,6,6,23,17,11,7,10
43,Units in Structure: 2,LA,Allen,459,449,390,400,408,423,437,401,375,484
44,Units in Structure: 20-49,LA,Allen,28,8,5,8,15,3,3,3,4,0
45,Units in Structure: 3-4,LA,Allen,138,136,145,144,209,212,185,168,145,97
46,Units in Structure: 5-9,LA,Allen,164,153,101,115,129,121,189,188,170,239
47,Units in Structure: 50+,LA,Allen,13,2,3,6,7,7,7,6,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Allen,3,3,2,3,4,3,3,0,13,27
49,Units in Structure: Mobile Home,LA,Allen,1904,1901,1944,2031,2014,2167,2087,2163,2021,1891
40,Units in Structure: 1 ATTACHED,LA,Ascension,357,328,354,419,444,471,482,486,581,557
41,Units in Structure: 1 DETACHED,LA,Ascension,28729,29517,29588,30092,30252,31281,31794,32882,33659,34588
42,Units in Structure: 10-19,LA,Ascension,327,360,406,528,718,673,665,639,515,433
43,Units in Structure: 2,LA,Ascension,451,537,471,342,313,281,247,363,605,679
44,Units in Structure: 20-49,LA,Ascension,176,130,181,129,146,197,234,197,232,258
45,Units in Structure: 3-4,LA,Ascension,824,974,938,892,868,883,792,838,934,921
46,Units in Structure: 5-9,LA,Ascension,439,518,650,736,620,595,629,578,501,530
47,Units in Structure: 50+,LA,Ascension,40,47,53,70,96,80,133,134,246,263
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Ascension,8,9,72,59,129,127,156,90,152,137
49,Units in Structure: Mobile Home,LA,Ascension,7899,7826,8266,8345,8885,8667,8995,9291,9111,9025
40,Units in Structure: 1 ATTACHED,LA,Assumption,56,57,28,38,26,27,44,51,14,17
41,Units in Structure: 1 DETACHED,LA,Assumption,6789,6613,6598,6744,6982,7014,7047,7097,6964,6923
42,Units in Structure: 10-19,LA,Assumption,67,73,62,97,62,43,34,35,0,24
43,Units in Structure: 2,LA,Assumption,102,95,84,44,118,113,113,175,213,187
44,Units in Structure: 20-49,LA,Assumption,0,0,0,0,0,0,0,0,0,0
45,Units in Structure: 3-4,LA,Assumption,108,150,145,100,132,68,61,97,113,61
46,Units in Structure: 5-9,LA,Assumption,32,80,81,92,87,58,45,46,77,80
47,Units in Structure: 50+,LA,Assumption,0,0,0,0,0,6,6,8,6,10
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Assumption,19,20,22,23,0,0,33,32,30,32
49,Units in Structure: Mobile Home,LA,Assumption,3116,3238,3342,3216,3028,3141,3119,3106,3310,3471
40,Units in Structure: 1 ATTACHED,LA,Avoyelles,137,153,144,148,157,115,126,104,92,67
41,Units in Structure: 1 DETACHED,LA,Avoyelles,12951,13152,13288,13085,13102,13134,13248,13238,13117,13166
42,Units in Structure: 10-19,LA,Avoyelles,100,68,74,78,43,57,64,60,83,150
43,Units in Structure: 2,LA,Avoyelles,743,538,544,664,623,651,606,533,469,565
44,Units in Structure: 20-49,LA,Avoyelles,143,164,203,193,155,161,144,93,88,108
45,Units in Structure: 3-4,LA,Avoyelles,287,276,243,239,259,185,216,193,257,360
46,Units in Structure: 5-9,LA,Avoyelles,399,378,251,243,362,364,411,400,438,224
47,Units in Structure: 50+,LA,Avoyelles,10,9,8,8,23,27,69,73,74,69
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Avoyelles,19,22,25,8,0,0,0,0,0,0
49,Units in Structure: Mobile Home,LA,Avoyelles,3134,3227,3254,3378,3389,3463,3300,3571,3702,3825
40,Units in Structure: 1 ATTACHED,LA,Beauregard,41,55,85,60,64,78,63,63,55,50
41,Units in Structure: 1 DETACHED,LA,Beauregard,9529,9667,9691,9961,9904,10135,9907,9939,9560,9763
42,Units in Structure: 10-19,LA,Beauregard,70,64,95,87,84,35,47,29,10,17
43,Units in Structure: 2,LA,Beauregard,248,217,279,250,248,333,355,372,346,310
44,Units in Structure: 20-49,LA,Beauregard,46,93,100,105,81,71,42,34,22,29
45,Units in Structure: 3-4,LA,Beauregard,230,238,223,231,250,265,256,315,304,294
46,Units in Structure: 5-9,LA,Beauregard,405,370,307,301,275,219,268,266,307,353
47,Units in Structure: 50+,LA,Beauregard,30,18,11,11,14,15,13,35,30,46
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Beauregard,14,15,20,34,22,20,23,21,2,47
49,Units in Structure: Mobile Home,LA,Beauregard,4331,4264,4257,4036,4197,4030,4246,4364,4924,4904
40,Units in Structure: 1 ATTACHED,LA,Bienville,38,26,32,22,21,14,19,22,23,41
41,Units in Structure: 1 DETACHED,LA,Bienville,5122,5093,5048,5046,5010,4995,4807,4820,4657,4613
42,Units in Structure: 10-19,LA,Bienville,20,18,9,29,26,33,36,40,9,3
43,Units in Structure: 2,LA,Bienville,261,231,300,253,203,163,144,126,191,174
44,Units in Structure: 20-49,LA,Bienville,31,36,28,29,23,18,14,51,67,71
45,Units in Structure: 3-4,LA,Bienville,143,146,155,178,181,199,184,210,151,198
46,Units in Structure: 5-9,LA,Bienville,163,182,171,152,96,99,77,99,139,154
47,Units in Structure: 50+,LA,Bienville,6,4,0,0,0,0,15,15,17,21
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Bienville,15,18,18,19,4,4,6,7,8,19
49,Units in Structure: Mobile Home,LA,Bienville,1956,1980,1977,1986,2170,2202,2429,2410,2552,2600
40,Units in Structure: 1 ATTACHED,LA,Bossier,1025,1092,1165,1270,1479,1537,1465,1371,1536,1665
41,Units in Structure: 1 DETACHED,LA,Bossier,30931,31342,31635,32184,32781,33373,34182,35713,37124,38312
42,Units in Structure: 10-19,LA,Bossier,2455,2498,2558,2296,1804,1708,1473,1540,1520,1572
43,Units in Structure: 2,LA,Bossier,911,1125,960,1059,1187,1100,929,979,936,699
44,Units in Structure: 20-49,LA,Bossier,765,817,901,769,835,739,601,547,722,705
45,Units in Structure: 3-4,LA,Bossier,854,1070,1138,1397,1512,1964,2263,2509,2689,2942
46,Units in Structure: 5-9,LA,Bossier,2273,2267,2597,2893,3228,3200,3353,3230,2879,2456
47,Units in Structure: 50+,LA,Bossier,1020,944,1002,884,927,997,1140,1199,1164,1247
48,"Units in Structure: Boat,RV,Van,Etc.",LA,Bossier,11,47,84,111,118,144,73,53,43,66
49,Units in Structure: Mobile Home,LA,Bossier,7644,7532,7641,7688,7834,8089,8438,8116,7653,7282
40,Units in Structure: 1 ATTACHED,LA,Caddo,3742,3939,4263,4233,3938,3935,3783,3704,3262,3139
41,Units in Structure: 1 DETACHED,LA,Caddo,75178,75762,75148,75729,76907,76692,76988,76784,77017,77009
