,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,LA,Acadia,1998,1980,2101,1854,1810,3029,3056,2993,2929,2783
51,Year Built: 1950-1959,LA,Acadia,3223,3146,3118,3163,3172,3170,3182,3049,2976,3409
52,Year Built: 1960-1969,LA,Acadia,3291,3306,3340,3609,3344,4359,4055,4298,4204,4444
53,Year Built: 1970-1979,LA,Acadia,4938,4901,4854,4575,4674,3242,3519,3311,3709,3797
54,Year Built: 1980-1989,LA,Acadia,3468,3139,3299,3267,3171,3421,3241,3223,3128,3198
55,Year Built: 1990-1999,LA,Acadia,2763,2900,3039,3031,3227,3659,3437,3819,3791,3446
56,Year Built: 2000-2009,LA,Acadia,1726,1891,3550,3740,3653,515,729,1016,1084,1108
57,Year Built: 2010-2013,LA,Acadia,1278,1822,18,134,308,23,71,124,373,702
58,Year Built: before 1940,LA,Acadia,2379,2176,2050,2064,2275,1784,2054,1823,1641,1544
50,Year Built: 1940-1949,LA,Allen,751,801,692,663,750,1175,1204,1197,1271,1188
51,Year Built: 1950-1959,LA,Allen,1371,1236,1315,1272,1213,1330,1273,1365,1270,1360
52,Year Built: 1960-1969,LA,Allen,1096,1116,1024,1135,1150,1728,1749,1522,1433,1563
53,Year Built: 1970-1979,LA,Allen,2047,1992,2028,1972,1962,1670,1797,1582,1449,1407
54,Year Built: 1980-1989,LA,Allen,1469,1443,1630,1631,1540,1294,1314,1461,1304,1114
55,Year Built: 1990-1999,LA,Allen,1098,1000,925,1023,1205,1357,1285,1339,1601,1467
56,Year Built: 2000-2009,LA,Allen,826,900,1514,1430,1291,207,202,216,184,158
57,Year Built: 2010-2013,LA,Allen,339,554,15,89,138,0,11,84,164,232
58,Year Built: before 1940,LA,Allen,662,663,582,518,531,583,544,614,683,843
50,Year Built: 1940-1949,LA,Ascension,1198,1101,1106,1131,889,1947,2049,2029,2132,2265
51,Year Built: 1950-1959,LA,Ascension,1954,1871,1901,1861,1778,2311,2376,2348,2506,2249
52,Year Built: 1960-1969,LA,Ascension,3248,3191,2737,2583,2471,4974,5196,5184,5245,5047
53,Year Built: 1970-1979,LA,Ascension,6053,5607,5397,5140,4566,5503,5263,5351,5180,5222
54,Year Built: 1980-1989,LA,Ascension,6051,5962,5662,5673,6035,8311,8141,7899,8046,8266
55,Year Built: 1990-1999,LA,Ascension,8462,9012,9148,9028,8684,15976,16055,16609,15669,15286
56,Year Built: 2000-2009,LA,Ascension,6801,6826,13547,14422,15622,1887,2259,2524,3230,3331
57,Year Built: 2010-2013,LA,Ascension,4375,5712,498,866,1329,319,568,1281,2198,3393
