,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,LA,Acadia,12704,12885,13364,14066,14785,14900,15280,15550,15300,15431
4,House Heating Fuel: Fuel Oil,LA,Acadia,11,0,0,41,38,26,24,30,0,0
5,House Heating Fuel: Gas,LA,Acadia,8185,8166,7696,7449,7080,6772,6557,6380,6624,6131
6,House Heating Fuel: Propane,LA,Acadia,860,813,855,713,637,628,612,581,537,570
7,House Heating Fuel: Wood,LA,Acadia,127,106,115,80,63,93,78,44,52,59
3,House Heating Fuel: Electric,LA,Allen,4799,4751,4870,4953,5172,5225,5446,5551,5463,5335
4,House Heating Fuel: Fuel Oil,LA,Allen,5,6,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Allen,2884,2805,2807,2591,2433,2306,1910,1705,1765,1931
6,House Heating Fuel: Propane,LA,Allen,525,536,499,422,366,335,295,334,353,295
7,House Heating Fuel: Wood,LA,Allen,172,149,110,109,111,121,189,205,277,283
3,House Heating Fuel: Electric,LA,Ascension,21349,22265,22756,23374,24595,24455,24140,25544,26812,26921
4,House Heating Fuel: Fuel Oil,LA,Ascension,74,21,21,10,7,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Ascension,13653,13696,14037,14413,14256,15071,15889,15599,15054,15284
6,House Heating Fuel: Propane,LA,Ascension,271,329,336,253,282,280,236,297,389,415
7,House Heating Fuel: Wood,LA,Ascension,134,153,115,149,194,161,179,207,186,178
3,House Heating Fuel: Electric,LA,Assumption,5370,5681,5756,5481,5459,5570,5746,5983,6452,6256
4,House Heating Fuel: Fuel Oil,LA,Assumption,0,0,0,0,0,0,7,10,12,9
5,House Heating Fuel: Gas,LA,Assumption,2860,2685,2702,2835,3042,2875,2713,2481,2125,2039
6,House Heating Fuel: Propane,LA,Assumption,181,172,132,133,100,114,108,116,133,150
7,House Heating Fuel: Wood,LA,Assumption,22,24,20,84,74,77,90,82,35,48
3,House Heating Fuel: Electric,LA,Avoyelles,6807,6799,7132,7041,7302,7291,7523,7603,7869,7755
4,House Heating Fuel: Fuel Oil,LA,Avoyelles,38,26,27,12,0,0,0,0,12,14
5,House Heating Fuel: Gas,LA,Avoyelles,7709,7843,7366,7076,6668,6495,6406,6329,6299,6447
6,House Heating Fuel: Propane,LA,Avoyelles,744,758,728,831,801,855,846,767,644,613
7,House Heating Fuel: Wood,LA,Avoyelles,408,318,266,293,255,224,203,187,218,292
3,House Heating Fuel: Electric,LA,Beauregard,8680,8668,9068,9122,9217,9321,9382,9517,9523,9975
4,House Heating Fuel: Fuel Oil,LA,Beauregard,18,15,4,0,0,0,0,0,57,45
5,House Heating Fuel: Gas,LA,Beauregard,2444,2499,2345,2233,2252,2292,2173,2248,2218,2088
6,House Heating Fuel: Propane,LA,Beauregard,1090,1157,1147,1166,1168,1153,1118,1100,885,861
7,House Heating Fuel: Wood,LA,Beauregard,519,483,363,396,390,307,361,394,390,448
3,House Heating Fuel: Electric,LA,Bienville,2777,2712,2775,2922,2995,3098,3199,3409,3389,3356
4,House Heating Fuel: Fuel Oil,LA,Bienville,25,26,28,26,22,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Bienville,1938,1928,2014,2009,2110,2021,1865,1800,1905,1915
6,House Heating Fuel: Propane,LA,Bienville,692,632,576,486,509,440,503,461,432,362
7,House Heating Fuel: Wood,LA,Bienville,229,246,251,207,241,246,171,160,156,167
3,House Heating Fuel: Electric,LA,Bossier,21519,22180,22951,24388,24775,25961,26408,27088,27505,28060
4,House Heating Fuel: Fuel Oil,LA,Bossier,16,16,0,0,90,98,100,113,96,0
5,House Heating Fuel: Gas,LA,Bossier,20108,20208,20448,20125,20411,20080,19920,19892,20281,20254
6,House Heating Fuel: Propane,LA,Bossier,980,990,926,890,650,682,688,565,635,709
7,House Heating Fuel: Wood,LA,Bossier,405,395,362,225,204,176,207,274,242,192
3,House Heating Fuel: Electric,LA,Caddo,44097,45595,46480,48557,49476,50177,50140,50709,50593,50923
4,House Heating Fuel: Fuel Oil,LA,Caddo,43,30,11,12,30,66,61,115,121,108
5,House Heating Fuel: Gas,LA,Caddo,51293,50943,50315,48531,47367,46347,45889,44896,44026,43276
6,House Heating Fuel: Propane,LA,Caddo,1300,1087,900,852,916,817,786,906,1024,974
7,House Heating Fuel: Wood,LA,Caddo,271,285,272,294,343,292,269,296,217,182
3,House Heating Fuel: Electric,LA,Calcasieu,41173,42535,43800,45735,47139,47972,48856,50973,52608,53365
4,House Heating Fuel: Fuel Oil,LA,Calcasieu,51,61,39,51,39,47,25,8,0,0
5,House Heating Fuel: Gas,LA,Calcasieu,27812,27381,26882,26086,25737,25519,25514,24430,22977,22755
6,House Heating Fuel: Propane,LA,Calcasieu,2168,1718,1728,1482,1390,1283,1303,1146,1106,1126
7,House Heating Fuel: Wood,LA,Calcasieu,278,224,184,203,210,214,207,229,216,166
3,House Heating Fuel: Electric,LA,Caldwell,2106,2324,2472,2534,2524,2403,2282,2374,2373,2438
4,House Heating Fuel: Fuel Oil,LA,Caldwell,0,0,12,45,43,55,62,69,23,19
5,House Heating Fuel: Gas,LA,Caldwell,873,847,806,783,707,736,671,663,621,563
6,House Heating Fuel: Propane,LA,Caldwell,413,415,397,341,384,473,464,440,539,515
7,House Heating Fuel: Wood,LA,Caldwell,242,219,219,179,161,129,131,125,101,118
3,House Heating Fuel: Electric,LA,Cameron,1761,1803,1864,1943,2017,2012,2057,2097,2153,2155
4,House Heating Fuel: Fuel Oil,LA,Cameron,0,0,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Cameron,546,479,422,447,414,410,403,400,324,380
6,House Heating Fuel: Propane,LA,Cameron,356,179,187,130,138,162,162,178,226,180
7,House Heating Fuel: Wood,LA,Cameron,0,0,9,9,8,17,26,6,9,11
3,House Heating Fuel: Electric,LA,Catahoula,1389,1558,1737,1847,1777,1712,1714,1797,1828,1735
4,House Heating Fuel: Fuel Oil,LA,Catahoula,0,0,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Catahoula,1263,1113,999,907,966,1133,1199,1241,1177,1127
6,House Heating Fuel: Propane,LA,Catahoula,961,901,862,848,918,814,745,657,507,415
7,House Heating Fuel: Wood,LA,Catahoula,168,162,125,148,108,69,52,41,78,54
3,House Heating Fuel: Electric,LA,Claiborne,2195,2292,2411,2659,2703,2720,2793,2741,2769,2639
4,House Heating Fuel: Fuel Oil,LA,Claiborne,41,19,19,18,11,15,17,3,3,3
5,House Heating Fuel: Gas,LA,Claiborne,2503,2312,2142,2099,2094,2177,2143,2346,2358,2439
6,House Heating Fuel: Propane,LA,Claiborne,918,814,733,629,604,670,658,714,602,720
7,House Heating Fuel: Wood,LA,Claiborne,233,255,296,298,244,219,191,153,133,85
3,House Heating Fuel: Electric,LA,Concordia,2873,3244,3275,3375,3520,3376,3085,3236,3473,3353
4,House Heating Fuel: Fuel Oil,LA,Concordia,14,0,0,0,0,0,0,2,2,2
5,House Heating Fuel: Gas,LA,Concordia,3772,3597,3528,3364,3370,3671,3665,3395,3102,3067
6,House Heating Fuel: Propane,LA,Concordia,819,775,874,824,739,704,702,699,662,661
7,House Heating Fuel: Wood,LA,Concordia,80,81,75,64,110,132,116,97,124,79
3,House Heating Fuel: Electric,LA,De Soto,5377,5661,5954,6127,6153,6550,6553,6426,6658,6868
4,House Heating Fuel: Fuel Oil,LA,De Soto,16,23,18,18,19,6,1,1,0,0
5,House Heating Fuel: Gas,LA,De Soto,3344,3269,3125,3108,2969,2858,2913,3088,3009,3104
6,House Heating Fuel: Propane,LA,De Soto,1149,1060,905,799,806,567,531,511,591,519
7,House Heating Fuel: Wood,LA,De Soto,194,257,173,200,198,199,187,208,165,230
3,House Heating Fuel: Electric,LA,East Baton Rouge,101870,104400,107147,107033,108134,108271,108035,107321,106785,105138
4,House Heating Fuel: Fuel Oil,LA,East Baton Rouge,55,13,40,46,51,43,36,7,8,23
5,House Heating Fuel: Gas,LA,East Baton Rouge,62653,60912,58484,58718,58554,59121,58814,58139,57420,57371
6,House Heating Fuel: Propane,LA,East Baton Rouge,937,830,697,768,911,850,893,873,878,843
7,House Heating Fuel: Wood,LA,East Baton Rouge,551,495,410,305,234,172,128,136,115,129
3,House Heating Fuel: Electric,LA,East Carroll,699,809,713,832,762,746,957,1016,1002,993
4,House Heating Fuel: Fuel Oil,LA,East Carroll,0,0,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,East Carroll,1284,1302,1302,1296,1519,1547,1324,1193,908,796
6,House Heating Fuel: Propane,LA,East Carroll,361,350,300,304,267,341,242,174,186,202
7,House Heating Fuel: Wood,LA,East Carroll,33,37,17,10,12,44,34,34,57,46
3,House Heating Fuel: Electric,LA,East Feliciana,3813,4212,4130,4557,4515,4602,4544,4592,4772,4976
4,House Heating Fuel: Fuel Oil,LA,East Feliciana,17,13,14,34,31,16,17,18,0,0
5,House Heating Fuel: Gas,LA,East Feliciana,1755,1644,1760,1608,1628,1587,1607,1520,1338,1373
6,House Heating Fuel: Propane,LA,East Feliciana,817,792,699,569,592,577,522,531,482,434
7,House Heating Fuel: Wood,LA,East Feliciana,236,288,214,179,137,149,102,121,129,130
3,House Heating Fuel: Electric,LA,Evangeline,7378,7696,7904,7869,8011,7682,7695,7879,7921,8023
4,House Heating Fuel: Fuel Oil,LA,Evangeline,16,16,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Evangeline,4237,3888,3636,3537,3470,3556,3529,3382,3496,3522
6,House Heating Fuel: Propane,LA,Evangeline,585,476,428,455,437,594,520,559,428,424
7,House Heating Fuel: Wood,LA,Evangeline,63,75,83,92,115,86,67,45,108,87
3,House Heating Fuel: Electric,LA,Franklin,3836,4115,4047,4210,4065,4000,4196,4416,4531,4693
4,House Heating Fuel: Fuel Oil,LA,Franklin,31,43,26,24,26,13,6,6,8,10
5,House Heating Fuel: Gas,LA,Franklin,1879,1881,1887,1880,2052,1941,1937,1828,1604,1276
6,House Heating Fuel: Propane,LA,Franklin,1758,1609,1473,1367,1437,1289,1199,1193,1266,1240
7,House Heating Fuel: Wood,LA,Franklin,302,281,266,171,107,141,104,129,162,162
3,House Heating Fuel: Electric,LA,Grant,4217,4180,4377,4523,4799,4955,5199,5396,5135,5140
4,House Heating Fuel: Fuel Oil,LA,Grant,13,12,11,12,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Grant,2214,2188,2154,1992,1717,1586,1411,1237,1135,1125
6,House Heating Fuel: Propane,LA,Grant,551,522,523,544,434,372,379,355,410,416
7,House Heating Fuel: Wood,LA,Grant,379,301,281,231,213,244,274,246,271,256
3,House Heating Fuel: Electric,LA,Iberia,14354,15126,15396,15621,15882,15570,15628,16181,16319,17260
4,House Heating Fuel: Fuel Oil,LA,Iberia,0,0,0,0,0,0,0,0,14,14
5,House Heating Fuel: Gas,LA,Iberia,11266,10800,10673,10419,10211,10388,10220,9875,9383,8506
6,House Heating Fuel: Propane,LA,Iberia,437,316,291,333,256,255,215,225,209,306
7,House Heating Fuel: Wood,LA,Iberia,13,24,35,72,59,84,66,61,19,2
3,House Heating Fuel: Electric,LA,Iberville,5939,6137,6365,6682,6727,6593,6481,6201,6192,6467
4,House Heating Fuel: Fuel Oil,LA,Iberville,15,0,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,LA,Iberville,4881,4583,4306,4301,4309,4403,4491,4755,4514,4264
6,House Heating Fuel: Propane,LA,Iberville,198,223,216,159,182,159,151,132,138,97
7,House Heating Fuel: Wood,LA,Iberville,58,73,72,43,39,24,13,16,19,31
3,House Heating Fuel: Electric,LA,Jackson,2847,2995,3155,3107,3345,3144,3372,3350,3293,3143
4,House Heating Fuel: Fuel Oil,LA,Jackson,4,3,10,17,10,8,10,0,0,7
5,House Heating Fuel: Gas,LA,Jackson,2259,2187,2141,2095,1959,2014,1885,1902,1967,2068
6,House Heating Fuel: Propane,LA,Jackson,622,617,536,596,637,616,509,520,495,522
7,House Heating Fuel: Wood,LA,Jackson,220,227,227,268,208,242,267,230,199,210
3,House Heating Fuel: Electric,LA,Jefferson,86478,88826,91396,92606,92645,92077,92922,91129,90241,90188
4,House Heating Fuel: Fuel Oil,LA,Jefferson,86,83,37,23,26,23,17,13,40,34
