,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,17001000100,2133,63166,1602,0.025361745242693853,1040.5,554.6,6.7
1,17001000201,890,53554,1595,0.029783022743399185,947.3,637.4,10.8
2,17001000202,933,55388,2042,0.036867191449411425,1258.6,766.4,17.5
3,17001000400,1273,44861,1943,0.043311562381578655,1284.9,644.2,14.2
4,17001000500,850,39449,1624,0.041167076478491216,986.1,627.7,10.5
5,17001000600,1662,69684,1667,0.023922277710808793,1085.7,573.0,8.3
6,17001000700,771,24619,889,0.03611032129655957,620.6,262.2,6.2
7,17001000800,1133,33798,1317,0.03896680276939464,825.4,486.4,5.0
8,17001000900,1109,50287,1671,0.033229264024499376,1105.3,555.3,10.2
9,17001001001,1529,60331,1736,0.02877459349256601,1000.8,725.3,10.2
10,17001001002,1304,70039,1582,0.022587415582746757,1086.6,486.2,9.7
11,17001001100,3615,81412,1361,0.016717437232840367,987.5,367.4,6.0
12,17001010100,1762,69349,2785,0.04015919479732945,1882.7,882.4,20.4
13,17001010200,1458,57924,2742,0.047337891029625025,1901.7,820.8,19.4
14,17001010300,2166,74878,2915,0.03892999278826892,2003.8,887.8,23.3
15,17001010400,1243,93439,2776,0.02970922205931142,2035.8,726.5,13.6
16,17001010500,1251,89365,2263,0.025323113075588877,1820.9,434.2,7.5
17,17001010600,2218,104557,2596,0.02482856241093375,1849.8,734.0,11.8
18,17003957600,757,49842,3193,0.06406243730187393,2749.0,420.6,23.3
19,17003957700,518,51311,4779,0.09313792364210403,4275.5,477.4,26.3
20,17003957800,485,39504,3685,0.09328169299311462,3073.0,595.9,16.5
21,17003957900,563,40021,3160,0.07895854676294946,2743.5,380.1,36.1
22,17005951200,1201,79631,3365,0.042257412314299705,2104.7,1235.3,24.6
23,17005951300,1901,61905,2302,0.0371860108230353,1709.9,584.4,7.6
24,17005951400,1325,67463,3303,0.04896017076026859,1859.3,1407.7,35.7
25,17005951500,1791,71944,3021,0.04199099299455132,1801.7,1190.5,28.5
26,17007010100,2858,54826,1666,0.030387042644001022,1099.2,559.9,6.7
27,17007010200,2160,55656,1714,0.03079632025298261,1076.4,627.1,10.8
28,17007010300,2460,56861,1579,0.027769472925203566,1048.1,527.6,3.6
29,17007010400,2335,75328,2027,0.026908984706881904,1158.0,854.8,14.3
30,17007010500,3782,121930,1990,0.016320839826129748,1206.0,775.2,8.9
31,17007010601,1344,89454,2815,0.031468687817202134,1385.1,1402.4,27.1
32,17007010602,3792,94109,1860,0.019764315846518398,1152.9,700.8,6.6
33,17009970400,1070,76978,3497,0.045428564005300216,2189.0,1283.0,24.6
34,17009970500,1017,63452,1667,0.02627182752316712,1097.7,559.7,10.0
35,17011964700,1218,82735,2914,0.035220885961201424,1541.3,1349.9,22.4
36,17011964800,1276,75769,3053,0.04029352373662052,1696.1,1338.0,19.2
37,17011964900,1141,62382,2670,0.04280080792536309,1633.7,1023.0,13.5
38,17011965000,1353,75332,2848,0.0378059788668826,1831.5,1002.4,14.6
39,17011965100,1655,67757,2384,0.03518455657718022,1546.0,826.0,11.6
40,17011965200,1436,59575,2041,0.034259336970205626,1357.3,673.8,9.9
41,17011965300,1409,66416,2361,0.035548662972777645,1680.4,672.6,8.4
42,17011965400,1644,62304,2045,0.032822932717000514,1455.7,579.6,9.6
43,17011965500,1439,76670,3093,0.040341724272857704,1720.6,1353.7,18.3
44,17011965600,1234,66026,2848,0.04313452276375973,1658.8,1166.1,23.1
45,17013951200,882,57241,4501,0.07863244876923883,3468.0,1004.5,28.7
46,17013951300,923,72899,4713,0.06465109260758035,3291.8,1374.3,46.5
47,17015960100,1411,67548,2957,0.043776277609995855,2006.3,927.9,22.8
48,17015960200,1018,57437,3233,0.05628775876177377,1521.6,1657.6,53.6
49,17015960300,1446,48919,2099,0.04290766368895521,1360.2,717.3,21.3
50,17015960400,858,62478,2348,0.03758122859246455,1501.1,825.8,20.9
51,17015960500,1141,70723,2443,0.03454321790648021,1384.1,1032.5,25.9
52,17015960600,602,71560,3128,0.043711570709893795,1572.2,1516.8,38.8
53,17017960100,941,74244,3003,0.04044771294650073,1967.1,1019.9,15.6
54,17017960200,987,72820,2984,0.040977753364460315,1945.0,1018.3,20.7
55,17017960300,1084,65682,3949,0.06012301696050668,2994.2,934.1,20.4
56,17017960400,1068,55068,1922,0.034902302607685044,1182.8,730.6,8.3
57,17017960500,944,45746,1996,0.043632230140340136,1254.9,730.6,10.5
58,17019000200,784,34990,1708,0.04881394684195484,1217.1,487.7,2.9
59,17019000301,2003,14042,924,0.06580259222333001,816.3,106.7,1.0
60,17019000302,1656,14174,866,0.06109778467616763,813.1,52.5,0.1
61,17019000401,475,9138,859,0.0940030641278179,798.6,60.9,0.0
62,17019000402,1376,10740,819,0.07625698324022347,735.7,83.0,0.0
63,17019000500,2091,76249,1383,0.018137942792692364,897.4,484.2,1.6
64,17019000700,1478,42022,1645,0.03914616153443434,1087.6,554.6,3.2
65,17019000800,2545,65236,1190,0.01824146176957508,945.4,244.1,0.7
66,17019000901,1871,44437,1545,0.03476832369421878,1087.9,454.6,2.5
67,17019000902,2798,77711,1441,0.01854306340157764,981.5,455.6,4.2
68,17019001000,1964,69921,1704,0.024370360835800402,1079.1,622.7,2.6
69,17019001100,1632,95344,1771,0.018574844772612856,1072.1,695.6,3.5
70,17019001201,2927,51379,1484,0.028883395939975475,971.4,506.0,6.8
71,17019001203,1976,93897,1772,0.018871742441185554,1041.2,724.4,6.7
72,17019001204,1370,139536,1922,0.013774223139548217,1216.0,701.6,4.7
73,17019001205,2784,115531,1634,0.014143390085777844,1101.6,529.7,3.1
74,17019001206,972,121508,1728,0.01422128584126148,988.7,736.1,3.5
75,17019001301,2820,90890,1619,0.017812740675541863,1027.8,588.5,2.7
76,17019001302,2025,106732,1583,0.014831540681332684,1005.5,574.1,3.4
77,17019001400,1681,81497,1385,0.01699449059474582,926.9,455.8,1.9
78,17019005300,2533,29922,1134,0.03789853619410467,885.7,246.5,1.9
79,17019005401,2319,41305,1129,0.027333252632853165,815.4,311.6,2.5
80,17019005402,1490,52556,1447,0.027532536722733845,937.7,502.9,6.2
81,17019005500,2073,72980,1861,0.02550013702384215,1251.9,606.0,3.3
82,17019005600,2811,63190,1614,0.025542016141794587,1084.4,524.8,4.5
83,17019005701,2266,69271,1506,0.02174069957124915,986.0,516.6,3.2
84,17019005702,1684,76169,1186,0.015570638973860757,848.5,335.5,1.6
85,17019005800,1637,85795,1521,0.01772830584532898,992.9,524.5,3.1
86,17019005900,1170,16878,737,0.04366631117430975,642.8,94.2,0.0
87,17019006000,747,30339,910,0.029994396651175054,688.4,220.7,0.5
88,17019010100,2175,44723,1607,0.03593229434519151,1081.1,521.5,4.1
89,17019010204,1772,67110,1905,0.028386231560125166,1273.7,625.8,5.2
90,17019010300,1155,46162,1523,0.0329925046575105,1072.2,449.5,1.4
91,17019010400,1933,78389,2319,0.029583232341272372,1266.5,1039.0,13.6
92,17019010500,1660,97924,2596,0.026510354969159756,1308.4,1272.0,15.4
93,17019010601,2044,111242,2011,0.018077704464141243,1269.3,735.3,6.5
94,17019010603,2860,106344,1885,0.01772549462122922,1154.7,723.4,6.5
95,17019010604,1109,84765,2754,0.032489824809768184,1223.8,1509.0,21.0
96,17019010700,3038,92621,2178,0.023515185541075997,1236.0,932.1,10.2
97,17019010800,1777,83792,2435,0.029060053465724652,1336.0,1088.0,11.4
98,17019010900,3513,87414,2081,0.0238062552909145,1229.3,843.9,7.8
99,17019011000,2399,57419,1148,0.019993381981574042,755.5,390.7,1.5
100,17019011100,1106,34125,982,0.028776556776556775,793.4,188.7,0.2
101,17021958100,1244,70991,3855,0.054302658083419025,3016.1,816.9,22.3
102,17021958200,1620,62767,3236,0.05155575381968232,2342.6,875.2,17.9
103,17021958300,2159,54466,1619,0.029724966033855982,954.3,653.5,10.9
104,17021958400,1543,55358,1832,0.03309368113009863,1089.8,732.4,9.9
105,17021958500,1020,47263,1599,0.033831961576709056,1011.2,577.0,11.1
106,17021958600,888,83375,2849,0.034170914542728636,1945.3,876.3,27.9
