State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WY,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,633553,633783,52113,1559947,1589890,1685300,1241464,1466743,1978913,1353576,1272547,1714279,1682442,739584,632436,787106,873321,603004
WY,Residential Total Volume (Mcf),12999393,12702149,12106214,12177321,10977103,13330462,12144085,12090896,11660061,11673011,12374502,13292949,12655732,12915086,13282948,11502431,13640461,13268726,11575679,11999347,12552744,13142387,14056541
WY,Residential Sales Volume (Mcf),12064427,11712009,11637713,11191353,10165350,6999523,6690621,6606481,6522538,6491052,6685251,10278220,9841763,9742371,10044494,8658644,10071858,9675890,8447198,8729532,9023038,9270993,9821292
WY,Residential Transported Volume (Mcf),934966,990140,468501,985968,811753,6330939,5453464,5484415,5137523,5181959,5689251,3014729,2813969,3172715,3238454,2843787,3568603,3592836,3128481,3269815,3529706,3871394,4235249
WY,Residential Sales Price (Dollars),4.97,5.44,5.58,6.36,7.73,6.58,7.46,8.83,10.86,11.78,9.25,9.81,9.57,8.68,9.05,8.56,8.49,9.87,9.48,8.52,9.06,8.84,8.76
WY,Residential Transported Price (Dollars),,,,,,,,,,,,6.94,6.88,6.98,7.26,6.97,5.62,5.65,4.97,4.92,5.23,5.09,4.58
WY,Residential Sales Revenue (Dollars),55295438,60748109,59421980,68375580,85873697,42543623,47801229,57129661,68688806,75327645,59067218,104399171,92455662,83561272,87613085,72873362,83342302,90337258,78773056,74300506,81325921,79766273,79150578
WY,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,10334630,10487710,11500083,13349090,12566184,14421238,15120668,15558628,16100536,18456066,19699215,19385569
WY,Residential Total Customers,125740,127324,127750,129274,129897,133445,135441,137434,140013,142385,143644,152439,153062,153852,155181,157226,158889,160896,159925,164454,165351,166140,167597
WY,Residential Sales Customers,116423,117839,118545,120067,120745,72447,73483,74641,76698,77825,79338,117030,117433,117735,118433,118691,117948,118396,116456,119212,117725,116910,116484
WY,Residential Transported Customers,9317,9485,9205,9207,9152,60998,61958,62793,63315,64560,64306,35409,35629,36117,36748,38535,40941,42500,43469,45242,47626,49230,51113
WY,Commercial Total Volume (Mcf),10754200,10357490,9837698,9752383,9535241,10414257,9985770,9916190,9184259,9499555,9442255,10180231,10371506,11153262,11679545,10482377,12013482,12187700,12937360,13424899,13971702,13786594,12995960
WY,Commercial Sales Volume (Mcf),9049465,9426907,8767692,8778623,8243988,5075864,5161615,5099770,4526900,4536530,4654122,6679277,6790609,7296315,7469129,6562447,7557646,7415590,6583030,6950276,7081710,7168173,7556347
WY,Commercial Transported Volume (Mcf),1704735,930583,1070006,973760,1291253,5338393,4824155,4816420,4657359,4963025,4788133,3500954,3580897,3856947,4210416,3919930,4455836,4772110,6354330,6474623,6889992,6618421,5439613
WY,Commercial Sales Price (Dollars),4.27,4.78,4.85,5.52,7.14,5.5,6.14,7.8,9.63,10.49,8.02,9.52,8.35,7.47,7.83,7.01,7.3,8.33,8.19,7.22,7.45,7.76,8.25
WY,Commercial Transported Price (Dollars),,,,,,,,,,,,2.61,2.62,2.65,2.51,2.77,2.15,2.22,4.33,1.52,1.07,1.05,1.11
WY,Commercial Sales Revenue (Dollars),35569029,41957004,38409624,46249775,68196902,24023944,30138721,36931699,41596753,46731935,36724070,59238034,54369691,52009989,54450854,44086154,51436474,57017302,48879517,45442704,49007259,47360470,47591676
WY,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,7384016,8626155,8733516,9471973,8682971,9813310,10422648,12228428,13694906,13972581,14116477,12666489
WY,Commercial Total Customers,15907,16168,16317,16366,16027,16170,17164,17490,17904,18016,18062,19286,19843,19977,20146,20387,20617,20894,20816,21397,21536,21578,21561
WY,Commercial Sales Customers,14565,14804,14956,14995,14662,8072,8970,9225,9197,9279,9425,13960,14498,14319,14292,14187,14221,14452,14291,14742,14673,14552,14445
WY,Commercial Transported Customers,1342,1364,1361,1371,1365,8098,8194,8265,8707,8737,8637,5326,5345,5658,5854,6200,6396,6442,6525,6655,6863,7026,7116
WY,Industrial Total Volume (Mcf),46934944,40654147,38475250,39603558,37135782,42114773,43000359,43086005,43304327,43459830,43829833,41889754,37653528,43059246,45462229,51189881,48387414,47152681,47667175,52810494,54512038,66271977,61754710
WY,Industrial Sales Volume (Mcf),1171968,1108573,1129427,1014119,935551,1240773,762535,898617,1619531,1512240,1298737,1320513,1183973,415711,466836,458917,596957,621593,904241,955113,925152,947450,711628
WY,Industrial Transported Volume (Mcf),45762976,39545574,37345823,38589439,36200231,40874000,42237824,42187388,41684796,41947590,42531096,40569241,36469555,42643535,44995393,50730964,47790457,46531088,46762934,51855381,53586886,65324527,61043082
WY,Industrial Sales Price (Dollars),3.58,3.76,3.7,4.38,5.13,4.59,5.06,6.42,7.84,7.58,5.74,8.77,7.42,6.9,5.43,5.14,4.86,6.02,5.83,5.13,5.49,5.29,4.95
WY,Industrial Transported Price (Dollars),,,,,,,,,,,,1.35,1.18,1.16,1.09,0.89,1.03,0.95,0.28,0.38,0.2,0.22,0.23
WY,Industrial Sales Revenue (Dollars),4090715,3738812,3725557,4129392,5920204,6507490,4071259,6081672,13375559,13451819,8583912,9965796,6853358,2040188,2600317,2236602,2756292,3662571,4586413,3785316,3963315,3717278,2780042
WY,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,5759901,5076311,5090505,1817092,5344163,5443034,5576744,6216547,6149855,6350118,11069132,10869430
WY,Industrial Total Customers,192,308,314,308,295,877,179,121,127,133,133,155,130,120,123,127,132,131,99,98,100,92,87
WY,Industrial Sales Customers,109,246,242,239,235,802,109,54,60,60,61,86,66,53,51,51,56,57,45,45,50,49,41
WY,Industrial Transported Customers,83,62,72,69,60,75,70,67,67,73,72,69,64,67,72,76,76,74,54,53,50,43,46
WY,Electric Total Volume (Mcf),25228,0,0,0,2238624,0,0,0,465530,634721,882866,500070,372677,527766,7091471,5251923,1694350,6285018,6365323,6714030,4787855,4597872,3757152
WY,Electric Sales Volume (Mcf),25228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WY,Electric Transported Volume (Mcf),0,0,0,0,2238624,0,0,0,465530,634721,882866,500070,372677,527766,7091471,5251923,1694350,6285018,6365323,6714030,4787855,4597872,3757152
WY,Electric Sales Price (Dollars),2.89,,,,,,,,,,,,,,,,,,,,,,
