State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ID,Commercial Sales Volume (Mcf),9839484,10082618,10844784,11576282,11757124,11680683,10243099,11136786,11319875,11646261,12105356,14048609,13179314,12320609,13618441,12193790,14303491,12988478,12479742,13192564,15204071,14571908,16080138
ID,Commercial Transported Volume (Mcf),1593385,1593525,1773302,1838136,1865995,1911586,1775444,1858373,1910971,1926729,2168789,2284757,2560250,2712650,3236082,3644203,4181281,3974381,4227873,4405694,4572578,4541314,4891162
ID,Commercial Sales Price (Dollars),4.77,5.03,5.87,6.6,7.71,7.28,6.9,7.96,9.55,10.98,10.05,9.81,9.15,7.86,7.93,7.47,7.42,7.96,7.85,7.27,6.91,6.52,5.77
ID,Commercial Transported Price (Dollars),,,,,,,,,,,,0.99,0.91,0.9,0.86,0.88,0.92,0.96,0.92,0.86,0.9,0.91,0.82
ID,Commercial Sales Revenue (Dollars),44158753,46621040,51774731,63391546,89118018,90245400,70933502,93247544,111662048,133799220,129182541,144372517,128776642,101202504,110118937,89618595,104328174,99996712,94689643,93901085,100594090,87940534,87461841
ID,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,1839463,1625096,1609555,1860740,2096527,2405840,2289124,1861088,1439989,1525474,1495940,1473927
ID,Commercial Total Customers,26436,27697,28923,30018,30789,31547,32274,33104,33362,33625,33767,37320,38245,38506,38912,39202,39722,40229,40744,41178,41722,42262,43039
ID,Commercial Sales Customers,26405,27664,28886,29979,30749,31508,32236,33068,33327,33589,33728,37296,38208,38468,38872,39160,39681,40188,40704,41137,41681,42221,42918
ID,Commercial Transported Customers,31,33,37,39,40,39,38,36,35,36,39,24,37,38,40,42,41,41,40,41,41,41,121
ID,Industrial Total Volume (Mcf),34999303,34303230,33846257,32463742,30435279,28728836,24689350,23906817,22851809,23487549,24119254,25191453,24256031,24194547,25391935,29781095,27995899,28046447,31664172,34761088,35856016,34760563,38597933
ID,Industrial Sales Volume (Mcf),687977,874417,910554,863318,656520,582996,523012,563433,519725,485158,472605,482750,421415,428924,517839,556843,687416,797824,754881,826220,986483,991772,1133776
ID,Industrial Transported Volume (Mcf),34311326,33428813,32935703,31600424,29778759,28145840,24166338,23343384,22332084,23002391,23646649,24708703,23834616,23765623,24874096,29224252,27308483,27248623,30909291,33934868,34869533,33768791,37464157
ID,Industrial Sales Price (Dollars),3.26,3.51,3.62,4.38,5.86,6.29,5.71,6.79,8.3,10.1,9.52,9.26,8.64,6.55,6.5,5.92,5.8,6.3,5.95,5.47,4.68,4.03,3.86
ID,Industrial Transported Price (Dollars),,,,,,,,,,,,0.24,0.21,0.2,0.2,0.18,0.2,0.19,0.18,0.18,0.18,0.19,0.64
ID,Industrial Sales Revenue (Dollars),1900112,2704173,2999934,3474517,4223936,4024353,3087213,3927404,4358197,4876036,4437894,4431055,3592940,2741586,3293055,3188401,3757052,4755410,4317108,4289330,4380412,3948152,4080310
ID,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,8553529,7257491,6886281,6827681,7427964,7933187,7315210,8257732,8794235,9166344,8971960,8867478
ID,Industrial Total Customers,189,203,200,217,198,194,191,196,195,192,188,199,187,184,178,179,183,189,187,184,182,185,368
ID,Industrial Sales Customers,110,117,121,121,118,114,113,117,116,114,109,108,109,108,103,105,109,115,117,115,113,112,152
ID,Industrial Transported Customers,79,86,79,96,80,80,78,79,79,78,79,91,78,76,75,74,74,74,70,69,69,73,216
ID,Electric Total Volume (Mcf),0,0,0,0,0,8531738,8265460,9667927,9269366,9012338,12014500,11967168,11820868,11693858,7550381,14018767,14947786,17164354,26539495,22307233,20753235,23075710,30857842
ID,Electric Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,Electric Transported Volume (Mcf),0,0,0,0,0,8531738,8265460,9667927,9269366,9012338,12014500,11967168,11820868,11693858,7550381,14018767,14947786,17164354,26539495,22307233,20753235,23075710,30857842
ID,Electric Sales Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
ID,Electric Transported Price (Dollars),,,,,,,,,,,,,,,,,,2.15,9.54,9.34,10.27,9.85,10.19
ID,Electric Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357669,1617229,1627868,1894379,1120090,1427774
ID,Electric Total Customers,0,0,0,0,0,2,2,2,2,4,4,4,4,3,3,4,4,9,6,6,6,6,6
ID,Electric Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,Electric Transported Customers,0,0,0,0,0,2,2,2,2,4,4,4,4,3,3,4,4,9,6,6,6,6,6
ID,Vehicle Fuel Total Volume (Mcf),35723,36250,37646,36863,19277,7739,0,0,0,4742,1308,11299,21034,40418,108594,48738,44447,19357,22478,53525,49500,54447,57315
ID,Vehicle Fuel Sales Volume (Mcf),35723,36250,37646,36863,19277,7739,0,0,0,4742,1308,11299,21034,40418,108594,48738,44447,19357,21871,52932,49500,54447,57315
ID,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,593,0,0,0
ID,Vehicle Fuel Sales Price (Dollars),4.19,3.39,3.58,4.17,4.12,4.2,,,,11.42,11.42,11.26,8.89,7.11,5.42,10.12,8.12,10.09,13.4,11.04,13.9,13.31,13.4
ID,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
ID,Vehicle Fuel Sales Revenue (Dollars),149606,123047,134842,153896,79371,32504,0,0,0,54154,14937,140620,196285,303498,553338,451840,345577,244452,293063,584249,688048,724880,768040
ID,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,Vehicle Fuel Total Customers,2,2,2,2,2,2,0,0,0,1,1,2,3,3,5,15,17,25,51,16,15,15,15
ID,Vehicle Fuel Sales Customers,2,2,2,2,2,2,0,0,0,1,1,2,3,3,5,15,17,25,20,15,15,15,15
ID,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0
