State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NY,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,290763,264645,68670,61996,291494,15835,15676,675707,5324024,6510906,6458829,7007760,13947268,14348925,12624966,12146602,11720504,10090241
NY,Residential Total Volume (Mcf),375641320,339511734,370711331,400223765,376175941,369613885,409649033,392737841,406174615,356453347,400258896,394196099,404867681,390491116,393825430,357709403,416356514,458313162,452165744,412466847,432566223,485692726,473616568
NY,Residential Sales Volume (Mcf),371116032,324156214,340699589,355764789,330119694,319275549,355735381,344207485,352924481,306775994,329564668,317873603,312276378,291344611,285159710,254696749,292582223,323105870,321455606,298048272,316822705,359878045,358070456
NY,Residential Transported Volume (Mcf),4525288,15355520,30011742,44458976,46056247,50338336,53913652,48530356,53250134,49677353,70694228,76322496,92591303,99146505,108665720,103012654,123774291,135207292,130710138,114418575,115743518,125814681,115546112
NY,Residential Sales Price (Dollars),8.24,7.83,7.62,8.37,10.31,8.91,10.33,11.37,13.41,14.71,14.31,15.44,13.93,12.72,12.31,11.47,10.96,10.96,9.54,9.04,10.19,10.4,10.08
NY,Residential Transported Price (Dollars),,,,,,,,,,,,4.72,5.06,5.86,6.13,6.86,6.32,5.86,5.73,6.4,6.57,6.25,6.46
NY,Residential Sales Revenue (Dollars),3609404925,3109559458,3107525138,3508568327,3879347862,3250774272,4209536847,4317234684,5225154805,4627992949,5203424814,5337448293,4670638633,4039548722,3855425307,3239840207,3581531918,3926352988,3458090633,3149531596,3806907749,4470555163,4480149527
NY,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,377276588,483880514,581388450,651985351,686309307,741226038,774723196,734742010,696487055,712564524,746997610,712343936
NY,Residential Total Customers,4077385,4117307,4150731,4162450,4243130,4258205,4218180,4199456,4232374,4315203,4379937,4303342,4308592,4335006,4353668,4364169,4387456,4406039,4439247,4484005,4492315,4523141,4545244
NY,Residential Sales Customers,4071620,4081435,4059953,4039051,3996254,3983342,3930196,3899298,3931960,3950150,3900191,3740178,3658333,3603700,3552891,3478107,3465943,3503131,3595511,3697386,3760894,3915334,4024167
NY,Residential Transported Customers,5765,35872,90778,123399,246876,274863,287984,300158,300414,365053,479746,563164,650259,731306,800777,886062,921513,902908,843736,786619,731421,607807,521077
NY,Commercial Total Volume (Mcf),299344374,335342655,360187774,365878655,347253309,362246905,339371277,359069946,275720662,259971683,285030150,290149613,280763002,287388853,291118270,270232102,300775556,320167512,311207111,302571576,310319283,330213082,322778088
NY,Commercial Sales Volume (Mcf),193420974,178023627,206183723,146875526,158823141,166434864,175361846,177043795,143012650,128391487,134305563,132776706,118742888,106816207,106856482,90796187,108587052,119391084,111366405,104186680,111094452,123978612,123647963
NY,Commercial Transported Volume (Mcf),105923400,157319028,154004051,219003129,188430168,195812041,164009431,182026151,132708012,131580196,150724587,157372907,162020114,180572646,184261788,179435915,192188504,200776428,199840706,198384896,199224831,206234470,199130125
NY,Commercial Sales Price (Dollars),6.35,6.1,5.97,7.12,9.17,7.62,9.14,9.75,11.9,13.08,12.66,13.51,11.91,10.31,10.03,9.09,8.98,9.2,7.66,6.62,8.16,8.49,7.81
NY,Commercial Transported Price (Dollars),,,,,,,,,,,,2.01,2.17,2.71,2.22,2.55,2.57,2.41,2.46,2.51,2.66,2.73,2.68
NY,Commercial Sales Revenue (Dollars),1216749687,1082714167,1062805172,1141909354,1525519024,1221669785,1659357062,1600891312,1703989906,1576710562,1685742555,1710940153,1336074273,1074515509,1012566014,758140848,930431520,1077236946,851755269,743279733,923364285,1102916707,1067171602
NY,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,293127770,365023614,717023468,483696592,466629432,489317033,500297031,470585827,447179540,449027773,479403696,461667905
NY,Commercial Total Customers,305783,348694,352026,361524,363913,367440,386479,367597,376566,397737,393997,373798,375603,377416,378005,379396,381228,389889,397671,401944,401143,405066,410386
NY,Commercial Sales Customers,295998,324919,318704,319045,316135,319130,336414,308665,319618,326281,307123,280964,273099,263352,255460,250101,247946,257375,264176,272840,277883,290045,298987
