,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,SC,Abbeville,722,667,688,690,708,1299,1299,1232,1272,1326
51,Year Built: 1950-1959,SC,Abbeville,1388,1475,1574,1512,1358,1534,1533,1521,1519,1616
52,Year Built: 1960-1969,SC,Abbeville,1700,1697,1664,1782,1600,1560,1513,1694,1715,1916
53,Year Built: 1970-1979,SC,Abbeville,2141,2066,1866,1735,1670,1876,1870,1785,1644,1452
54,Year Built: 1980-1989,SC,Abbeville,1647,1597,1753,1944,1954,2282,2146,2261,2306,2126
55,Year Built: 1990-1999,SC,Abbeville,2424,2416,2302,2153,2195,1408,1408,1395,1380,1291
56,Year Built: 2000-2009,SC,Abbeville,654,665,986,1079,1373,113,224,302,236,256
57,Year Built: 2010-2013,SC,Abbeville,240,268,27,80,110,0,63,65,108,201
58,Year Built: before 1940,SC,Abbeville,1160,1231,1206,1054,1063,794,777,676,632,699
50,Year Built: 1940-1949,SC,Aiken,2661,2388,2356,2233,2120,8087,7533,7514,7438,7111
51,Year Built: 1950-1959,SC,Aiken,7600,7359,7457,7367,7682,7464,7548,7672,7751,8113
52,Year Built: 1960-1969,SC,Aiken,7851,7764,7837,7512,7375,11535,11893,12111,12047,11895
53,Year Built: 1970-1979,SC,Aiken,12421,12462,12110,11241,11258,12468,11893,11681,11335,11146
54,Year Built: 1980-1989,SC,Aiken,12568,12791,12695,12711,12613,14183,14315,14612,14361,14861
55,Year Built: 1990-1999,SC,Aiken,14771,14978,14531,14611,14494,12627,12768,13023,13328,12860
56,Year Built: 2000-2009,SC,Aiken,6444,6231,12220,12918,13040,2128,2821,3019,3315,3622
57,Year Built: 2010-2013,SC,Aiken,4046,5176,476,907,1487,52,289,758,1349,1974
58,Year Built: before 1940,SC,Aiken,2426,2536,2566,3077,3156,1859,1865,1816,1980,1970
50,Year Built: 1940-1949,SC,Allendale,117,144,147,132,130,701,620,445,340,293
51,Year Built: 1950-1959,SC,Allendale,383,476,502,636,745,438,470,514,455,371
52,Year Built: 1960-1969,SC,Allendale,778,768,745,703,663,1111,1116,1192,1163,1195
53,Year Built: 1970-1979,SC,Allendale,799,822,933,1026,1020,621,673,810,898,900
54,Year Built: 1980-1989,SC,Allendale,808,738,793,672,573,693,667,704,777,828
55,Year Built: 1990-1999,SC,Allendale,759,773,673,717,678,233,241,193,219,276
56,Year Built: 2000-2009,SC,Allendale,142,134,268,189,229,17,17,17,115,126
57,Year Built: 2010-2013,SC,Allendale,100,110,7,5,20,0,0,0,27,36
58,Year Built: before 1940,SC,Allendale,640,541,416,378,396,196,265,233,206,208
50,Year Built: 1940-1949,SC,Anderson,3696,3765,3505,3695,3646,7752,7408,7349,7775,8014
51,Year Built: 1950-1959,SC,Anderson,7730,8123,7705,7759,7476,9848,9343,9360,9019,8561
52,Year Built: 1960-1969,SC,Anderson,9502,9856,9560,9493,9403,13579,14074,14002,13650,14280
53,Year Built: 1970-1979,SC,Anderson,15336,14456,14656,14330,13794,12212,12993,12721,12770,13192
54,Year Built: 1980-1989,SC,Anderson,11527,11132,11532,11520,11736,16851,16016,16595,16777,16482
55,Year Built: 1990-1999,SC,Anderson,17522,18028,17886,17039,17667,14453,14791,15188,15113,14626
56,Year Built: 2000-2009,SC,Anderson,9620,9513,14492,15077,14926,1093,1461,1700,2024,2098
57,Year Built: 2010-2013,SC,Anderson,3915,4815,281,444,768,188,352,1170,2024,3210
58,Year Built: before 1940,SC,Anderson,4904,4682,5090,5372,5648,3974,4233,3907,3533,3417
50,Year Built: 1940-1949,SC,Bamberg,350,344,348,273,292,644,560,430,549,511
51,Year Built: 1950-1959,SC,Bamberg,825,851,954,799,851,973,677,509,842,721
52,Year Built: 1960-1969,SC,Bamberg,708,998,956,938,937,1655,1629,1790,1584,1692
53,Year Built: 1970-1979,SC,Bamberg,1583,1500,1423,1510,1527,1278,1552,1544,1535,1351
54,Year Built: 1980-1989,SC,Bamberg,1543,1476,1446,1486,1430,1239,1299,1394,1221,1411
55,Year Built: 1990-1999,SC,Bamberg,1134,837,936,1006,1109,905,864,902,735,632
56,Year Built: 2000-2009,SC,Bamberg,307,363,779,906,862,26,61,60,74,184
57,Year Built: 2010-2013,SC,Bamberg,371,407,0,0,23,0,50,71,133,163
58,Year Built: before 1940,SC,Bamberg,819,916,836,741,628,243,332,361,340,406
50,Year Built: 1940-1949,SC,Barnwell,323,257,246,239,185,1382,1309,1230,1451,1353
51,Year Built: 1950-1959,SC,Barnwell,1171,1227,1248,1199,1414,977,1054,1002,825,1004
52,Year Built: 1960-1969,SC,Barnwell,1160,1256,1187,1243,1071,2001,2023,2220,2173,1993
53,Year Built: 1970-1979,SC,Barnwell,1654,1611,1710,1631,1849,2157,2177,2037,1988,1739
54,Year Built: 1980-1989,SC,Barnwell,2400,2251,2170,2125,2267,2038,1921,2020,2173,2256
55,Year Built: 1990-1999,SC,Barnwell,2149,2268,2148,2320,2060,1106,1106,1168,1029,1083
56,Year Built: 2000-2009,SC,Barnwell,319,352,750,898,995,43,124,195,149,141
57,Year Built: 2010-2013,SC,Barnwell,161,261,0,10,30,2,24,118,155,317
58,Year Built: before 1940,SC,Barnwell,1116,975,989,750,560,180,183,108,98,97
