,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,SC,Abbeville,5.3,5.3,5.4,5.4,5.5,5.4,5.5,5.5,5.5,5.4
27,Number of Rooms: 1,SC,Abbeville,0,18,18,35,46,87,81,97,119,133
28,Number of Rooms: 2,SC,Abbeville,45,93,75,130,115,121,63,105,81,158
29,Number of Rooms: 3,SC,Abbeville,722,696,637,628,528,673,697,761,680,648
30,Number of Rooms: 4,SC,Abbeville,2539,2522,2523,2501,2533,2282,2305,2067,2107,2021
31,Number of Rooms: 5,SC,Abbeville,3256,3275,3071,2955,2882,3037,2983,3032,3135,3368
32,Number of Rooms: 6,SC,Abbeville,2648,2517,2442,2599,2664,2535,2490,2502,2397,2300
33,Number of Rooms: 7,SC,Abbeville,1586,1640,1742,1704,1671,1605,1691,1760,1799,1766
34,Number of Rooms: 8,SC,Abbeville,727,782,933,854,921,882,974,1029,978,957
35,Number of Rooms: 9+,SC,Abbeville,553,539,625,623,671,786,730,773,826,840
26,Median Number of Rooms,SC,Aiken,5.7,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.9
27,Number of Rooms: 1,SC,Aiken,175,253,321,466,503,679,833,877,722,775
28,Number of Rooms: 2,SC,Aiken,884,793,829,905,787,910,999,1005,995,1183
29,Number of Rooms: 3,SC,Aiken,4005,4364,4415,4417,4246,3997,3850,3683,3760,3925
30,Number of Rooms: 4,SC,Aiken,11325,10793,10176,10325,10269,10052,10291,10817,10923,10756
31,Number of Rooms: 5,SC,Aiken,16574,16272,15966,15869,16191,16205,15746,16343,16430,15946
32,Number of Rooms: 6,SC,Aiken,15004,15623,15756,15997,16136,15879,15541,15353,15065,15716
33,Number of Rooms: 7,SC,Aiken,10709,10946,11219,11048,10978,11399,11446,11497,11639,11656
34,Number of Rooms: 8,SC,Aiken,5961,6151,6763,6634,6645,6902,7364,7453,8145,8540
35,Number of Rooms: 9+,SC,Aiken,6151,6490,6803,6916,7470,7626,8031,8221,8255,8279
26,Median Number of Rooms,SC,Allendale,5.3,5.4,5.4,5.4,5.5,5.5,5.5,5.6,5.7,5.6
27,Number of Rooms: 1,SC,Allendale,219,168,181,107,27,14,16,24,31,42
28,Number of Rooms: 2,SC,Allendale,0,29,28,50,57,82,66,37,0,8
29,Number of Rooms: 3,SC,Allendale,177,221,218,212,313,313,271,269,262,170
30,Number of Rooms: 4,SC,Allendale,864,674,648,526,519,481,541,538,598,491
31,Number of Rooms: 5,SC,Allendale,1223,1249,1328,1445,1377,1355,1384,1252,1064,1355
32,Number of Rooms: 6,SC,Allendale,1057,1102,977,1020,982,969,866,1145,1277,1324
33,Number of Rooms: 7,SC,Allendale,552,613,586,685,699,686,739,659,556,503
34,Number of Rooms: 8,SC,Allendale,156,223,280,247,281,300,330,351,433,377
35,Number of Rooms: 9+,SC,Allendale,278,227,238,166,199,248,227,205,266,242
26,Median Number of Rooms,SC,Anderson,5.4,5.5,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6
27,Number of Rooms: 1,SC,Anderson,761,986,1037,996,889,841,844,944,1082,1160
28,Number of Rooms: 2,SC,Anderson,706,740,727,728,729,710,819,1004,1090,1077
29,Number of Rooms: 3,SC,Anderson,4047,4140,4296,4452,4414,4433,4480,4370,4285,4171
