,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,SC,Abbeville,49,29,33,44,110,110,123,142,115,42
41,Units in Structure: 1 DETACHED,SC,Abbeville,7509,7719,8068,8184,8031,8081,7979,8016,7832,8058
42,Units in Structure: 10-19,SC,Abbeville,0,0,21,22,19,24,22,0,2,1
43,Units in Structure: 2,SC,Abbeville,317,247,236,92,114,75,79,95,226,231
44,Units in Structure: 20-49,SC,Abbeville,9,12,15,12,11,50,64,91,109,136
45,Units in Structure: 3-4,SC,Abbeville,197,253,282,364,387,283,287,299,288,335
46,Units in Structure: 5-9,SC,Abbeville,385,298,261,230,256,252,210,154,219,186
47,Units in Structure: 50+,SC,Abbeville,23,23,33,26,24,18,21,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",SC,Abbeville,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,SC,Abbeville,3587,3501,3117,3055,3079,3115,3229,3329,3331,3202
40,Units in Structure: 1 ATTACHED,SC,Aiken,2011,2140,2157,2176,2032,1855,1989,2163,2148,2386
41,Units in Structure: 1 DETACHED,SC,Aiken,45739,45801,46152,46547,47293,48137,48516,49349,50535,51680
42,Units in Structure: 10-19,SC,Aiken,809,990,931,1024,1134,1125,1012,1093,959,898
43,Units in Structure: 2,SC,Aiken,988,1013,1258,1282,1428,1509,1490,1334,1532,1350
44,Units in Structure: 20-49,SC,Aiken,435,477,512,528,468,513,495,537,596,542
45,Units in Structure: 3-4,SC,Aiken,1858,2120,1950,1777,1983,1781,1633,1929,2132,1972
46,Units in Structure: 5-9,SC,Aiken,2160,1923,1828,1778,1842,1899,2152,2340,2200,2163
47,Units in Structure: 50+,SC,Aiken,540,512,474,411,382,475,535,577,647,612
48,"Units in Structure: Boat,RV,Van,Etc.",SC,Aiken,152,88,91,185,29,32,37,57,25,28
49,Units in Structure: Mobile Home,SC,Aiken,16096,16621,16895,16869,16634,16323,16242,15870,15160,15145
40,Units in Structure: 1 ATTACHED,SC,Allendale,10,1,1,5,4,4,3,5,9,24
41,Units in Structure: 1 DETACHED,SC,Allendale,2911,2953,2864,2967,2908,2897,2810,2811,2612,2787
42,Units in Structure: 10-19,SC,Allendale,59,71,73,98,94,92,95,56,35,19
43,Units in Structure: 2,SC,Allendale,194,103,98,41,24,23,95,113,118,89
44,Units in Structure: 20-49,SC,Allendale,78,112,161,200,218,215,164,111,137,117
45,Units in Structure: 3-4,SC,Allendale,143,87,63,24,9,12,19,33,72,85
46,Units in Structure: 5-9,SC,Allendale,89,61,113,101,69,58,47,13,17,19
47,Units in Structure: 50+,SC,Allendale,0,0,0,0,0,0,0,0,12,33
48,"Units in Structure: Boat,RV,Van,Etc.",SC,Allendale,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,SC,Allendale,1042,1118,1111,1022,1128,1147,1207,1338,1475,1339
40,Units in Structure: 1 ATTACHED,SC,Anderson,1037,1349,1544,1523,1620,1729,1568,1502,1580,1488
41,Units in Structure: 1 DETACHED,SC,Anderson,56677,57158,57889,58112,58645,59346,59015,60110,60333,61417
42,Units in Structure: 10-19,SC,Anderson,1356,1511,1547,1638,1669,1647,1659,1780,1780,1758
43,Units in Structure: 2,SC,Anderson,1793,1876,1668,1813,1927,1934,1723,1739,1606,1713
44,Units in Structure: 20-49,SC,Anderson,878,985,1025,1145,1035,1079,1138,1367,1325,1415
45,Units in Structure: 3-4,SC,Anderson,2022,1940,1769,1881,1947,1753,1735,1623,1602,1518
46,Units in Structure: 5-9,SC,Anderson,2678,2828,2629,2810,2704,2811,3003,2994,3416,3574
47,Units in Structure: 50+,SC,Anderson,590,717,795,801,765,564,631,590,685,633
48,"Units in Structure: Boat,RV,Van,Etc.",SC,Anderson,123,156,152,135,89,51,26,53,38,35
49,Units in Structure: Mobile Home,SC,Anderson,16598,15850,15689,14871,14663,14382,15177,15038,15060,14658
40,Units in Structure: 1 ATTACHED,SC,Bamberg,42,69,39,64,52,58,47,22,12,24
41,Units in Structure: 1 DETACHED,SC,Bamberg,5259,5565,5353,5221,5010,4873,4606,4562,4680,4824
42,Units in Structure: 10-19,SC,Bamberg,22,17,58,87,52,125,130,87,89,93
43,Units in Structure: 2,SC,Bamberg,113,106,34,82,147,142,115,124,128,150
44,Units in Structure: 20-49,SC,Bamberg,79,105,60,65,111,78,63,69,86,0
45,Units in Structure: 3-4,SC,Bamberg,215,210,219,201,104,80,224,190,179,247
46,Units in Structure: 5-9,SC,Bamberg,100,39,15,12,9,0,12,47,92,118
47,Units in Structure: 50+,SC,Bamberg,9,11,13,0,19,35,23,22,29,0
48,"Units in Structure: Boat,RV,Van,Etc.",SC,Bamberg,23,34,38,43,54,0,0,0,0,0
49,Units in Structure: Mobile Home,SC,Bamberg,1778,1536,1849,1884,2101,2255,2404,2568,2393,2251
40,Units in Structure: 1 ATTACHED,SC,Barnwell,122,99,106,98,69,49,65,64,51,52
41,Units in Structure: 1 DETACHED,SC,Barnwell,6172,6212,6303,6033,6036,6004,5801,5635,5798,5836
