,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,OH,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,1.126,0.0,0.0,0.0,0.0,
2,OH,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.004,0.0,0.0,0.0,0.0,
3,OH,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,6.129,0.0,0.0,0.0,0.0,
4,OH,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,23.997,51600.61,5359.7,1011.15,62.17,12.47
5,OH,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,28.603,118878.48,1416.22,860.43,210.94,2.09
6,OH,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,127.561,7875.03,879.14,97.24,166.19,14.510000000000002
7,OH,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,17.914,3851.0,527.91,0.0,0.0,13.71
8,OH,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,76.322,22807.38,3456.23,66.43,24.91,15.55
9,OH,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,195.167,41269.02,1753.34,100.89,482.7,5.66
10,OH,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,335.07,101588.06,1290.94,254.52,27.92,1.55
11,OH,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.717,0.0,0.0,0.0,0.0,
12,OH,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.043,0.0,0.0,0.0,0.0,
13,OH,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.053,0.0,0.0,0.0,0.0,
14,OH,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.252,0.0,0.0,0.0,0.0,
15,OH,OWNER,1940-59,1 ATTACHED,OTHER,400%+,2.188,53795.26,931.02,2729.17,0.0,6.800000000000001
16,OH,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.293,0.0,0.0,0.0,0.0,
17,OH,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.04,0.0,0.0,0.0,0.0,
18,OH,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.114,0.0,0.0,0.0,0.0,
19,OH,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.356,0.0,0.0,0.0,0.0,
20,OH,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.949,0.0,0.0,0.0,0.0,
21,OH,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,352.55,8043.58,741.79,817.64,1.16,19.400000000000002
22,OH,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,307.943,19168.6,781.15,746.61,3.54,7.99
23,OH,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,432.404,27041.17,950.49,970.34,2.93,7.109999999999999
24,OH,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,1283.425,49329.15,1110.79,770.81,50.07,3.92
25,OH,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,1166.936,89288.12,1209.97,804.97,39.4,2.3
26,OH,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,1.295,0.0,0.0,0.0,0.0,
27,OH,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,8.231,50771.71,0.0,0.0,6.85,0.01
28,OH,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,24.35,57007.34,299.1,0.0,5.85,0.53
29,OH,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,49.372,108313.19,1765.45,1141.99,464.67,3.11
30,OH,OWNER,1940-59,1 ATTACHED,WOOD,400%+,6.77,0.0,0.0,0.0,0.0,
31,OH,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.527,0.0,0.0,0.0,0.0,
32,OH,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.165,0.0,0.0,0.0,0.0,
33,OH,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.107,0.0,0.0,0.0,0.0,
34,OH,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.915,0.0,0.0,0.0,0.0,
35,OH,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.323,0.0,0.0,0.0,0.0,
36,OH,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.632,0.0,0.0,0.0,0.0,
37,OH,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.183,0.0,0.0,0.0,0.0,
38,OH,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.364,0.0,0.0,0.0,0.0,
39,OH,OWNER,1940-59,1 ATTACHED,NONE,200-400%,1.833,0.0,0.0,0.0,0.0,
40,OH,OWNER,1940-59,1 ATTACHED,NONE,400%+,1.362,71758.12,1049.95,0.0,0.0,1.46
41,OH,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,5.927,0.0,343.65,0.0,2804.05,inf
