,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,OR,Baker,601,664,742,686,655,847,706,700,714,710
51,Year Built: 1950-1959,OR,Baker,811,812,860,848,836,630,650,595,620,573
52,Year Built: 1960-1969,OR,Baker,604,628,749,757,744,1302,1290,1413,1401,1358
53,Year Built: 1970-1979,OR,Baker,1576,1431,1349,1359,1306,864,846,788,700,788
54,Year Built: 1980-1989,OR,Baker,789,806,801,930,928,1067,987,966,1181,1248
55,Year Built: 1990-1999,OR,Baker,1035,1048,1003,866,948,1075,1105,1128,1051,909
56,Year Built: 2000-2009,OR,Baker,299,372,670,766,968,63,135,156,235,246
57,Year Built: 2010-2013,OR,Baker,200,257,16,16,28,3,35,51,90,127
58,Year Built: before 1940,OR,Baker,2877,2794,2636,2578,2419,629,696,760,689,653
50,Year Built: 1940-1949,OR,Benton,2002,1939,1811,1814,1791,3218,3174,3257,3025,2947
51,Year Built: 1950-1959,OR,Benton,3186,3180,2917,2996,3266,4718,4622,4630,4488,4626
52,Year Built: 1960-1969,OR,Benton,4829,4878,5025,4958,4679,9238,8836,8493,8658,8501
53,Year Built: 1970-1979,OR,Benton,7856,8045,8292,8687,8850,3204,3268,3306,3330,3432
54,Year Built: 1980-1989,OR,Benton,3205,3317,3538,3389,3350,6130,6264,6229,6304,6123
55,Year Built: 1990-1999,OR,Benton,6230,6194,6231,6128,6109,5234,5309,5318,5264,5501
56,Year Built: 2000-2009,OR,Benton,3562,3479,5235,5221,5306,566,806,909,1111,1208
57,Year Built: 2010-2013,OR,Benton,1402,1720,118,214,414,68,191,503,816,1103
58,Year Built: before 1940,OR,Benton,3650,3345,3134,3031,2936,1756,1927,2193,2017,1839
50,Year Built: 1940-1949,OR,Clackamas,6627,6675,6385,6180,6142,10291,10316,9893,9930,9943
51,Year Built: 1950-1959,OR,Clackamas,9831,10243,10893,10092,10027,15756,15821,16195,16160,15628
52,Year Built: 1960-1969,OR,Clackamas,16375,15869,15821,15760,16300,34035,33560,33957,34586,34995
53,Year Built: 1970-1979,OR,Clackamas,34633,34588,34729,34305,33769,23016,23130,23057,22691,22734
54,Year Built: 1980-1989,OR,Clackamas,22045,21589,21742,22533,23346,31417,31933,32589,33323,33050
55,Year Built: 1990-1999,OR,Clackamas,32102,32793,32157,31616,31100,24182,23800,22962,22243,22542
56,Year Built: 2000-2009,OR,Clackamas,14051,13060,22400,23656,24280,2861,3823,4832,4899,5137
57,Year Built: 2010-2013,OR,Clackamas,6638,8711,443,1087,1726,257,823,1904,3333,5056
58,Year Built: before 1940,OR,Clackamas,12429,12622,12363,12312,11979,5896,5735,5616,5905,5945
50,Year Built: 1940-1949,OR,Clatsop,2194,2065,2110,2053,2040,2031,1960,2082,1859,1902
51,Year Built: 1950-1959,OR,Clatsop,1803,1683,1735,1748,1779,1274,1275,1383,1336,1407
52,Year Built: 1960-1969,OR,Clatsop,1430,1409,1462,1364,1331,3431,3203,3319,3365,3415
53,Year Built: 1970-1979,OR,Clatsop,3571,3724,3481,3277,3219,1838,1935,1973,2103,2157
54,Year Built: 1980-1989,OR,Clatsop,2153,2036,1993,2009,1981,3181,3453,3374,3339,3119
55,Year Built: 1990-1999,OR,Clatsop,2708,2806,2913,3239,3378,2773,2570,2660,2618,2638
56,Year Built: 2000-2009,OR,Clatsop,1658,1916,2841,2779,2818,262,312,299,307,328
57,Year Built: 2010-2013,OR,Clatsop,730,896,99,120,197,61,143,239,392,572
58,Year Built: before 1940,OR,Clatsop,5081,4926,4929,5012,4950,2105,2093,1930,1877,1813
50,Year Built: 1940-1949,OR,Columbia,1067,1046,930,986,1123,1222,1102,1028,893,946
51,Year Built: 1950-1959,OR,Columbia,1108,1023,1048,1009,1143,1643,1670,1479,1507,1561
52,Year Built: 1960-1969,OR,Columbia,1876,1758,1814,1729,1620,3472,3556,3665,4104,4288
53,Year Built: 1970-1979,OR,Columbia,3977,4063,4161,3913,3551,2105,2022,1984,1939,2095
54,Year Built: 1980-1989,OR,Columbia,1812,1809,1954,2123,2190,4104,4018,3901,3700,3564
55,Year Built: 1990-1999,OR,Columbia,3782,3908,3799,4060,4013,3326,3064,3217,3151,3243
56,Year Built: 2000-2009,OR,Columbia,1925,2063,3354,3362,3448,171,211,246,255,264
57,Year Built: 2010-2013,OR,Columbia,1063,1304,47,114,150,35,103,216,273,409
58,Year Built: before 1940,OR,Columbia,3803,3626,3532,3318,3440,1069,1170,1213,1178,1075
50,Year Built: 1940-1949,OR,Coos,2421,2333,2359,2267,2156,4252,4347,4284,4349,4542
51,Year Built: 1950-1959,OR,Coos,4306,4558,4385,4346,4239,3794,3744,3547,3377,3448
52,Year Built: 1960-1969,OR,Coos,3535,3548,3582,3700,3586,6177,6128,6552,6629,6323
53,Year Built: 1970-1979,OR,Coos,6769,6894,6536,6310,6326,3088,3272,3008,3274,3216
54,Year Built: 1980-1989,OR,Coos,3088,2855,3011,3028,3264,3511,3419,3375,3323,3316
55,Year Built: 1990-1999,OR,Coos,3961,3621,3802,3712,3714,2978,3126,3380,3419,3444
56,Year Built: 2000-2009,OR,Coos,1317,1409,2700,2609,2873,397,473,587,511,468
57,Year Built: 2010-2013,OR,Coos,1025,1255,72,178,245,0,37,104,161,258
58,Year Built: before 1940,OR,Coos,4065,4084,4122,4317,4108,2147,1894,1967,2114,2210
50,Year Built: 1940-1949,OR,Crook,707,739,706,721,522,923,912,952,907,945
51,Year Built: 1950-1959,OR,Crook,840,893,970,882,824,518,522,497,499,508
52,Year Built: 1960-1969,OR,Crook,625,631,675,640,644,2197,2339,2123,2039,1901
53,Year Built: 1970-1979,OR,Crook,1895,1818,1906,1904,2131,678,774,837,898,968
54,Year Built: 1980-1989,OR,Crook,893,796,718,685,617,2265,2387,2407,2473,2542
55,Year Built: 1990-1999,OR,Crook,1850,1830,2096,2250,2235,2529,2289,2319,2366,2271
56,Year Built: 2000-2009,OR,Crook,1681,1895,2600,2534,2622,133,177,157,114,133
57,Year Built: 2010-2013,OR,Crook,711,835,44,98,119,16,83,199,259,374
58,Year Built: before 1940,OR,Crook,862,717,489,488,545,521,429,545,547,546
50,Year Built: 1940-1949,OR,Curry,561,657,510,439,599,1272,1454,1387,1382,1379
51,Year Built: 1950-1959,OR,Curry,1439,1329,1353,1399,1423,1133,1082,1164,1083,1028
52,Year Built: 1960-1969,OR,Curry,1195,1088,1016,1063,1153,2656,2600,2388,2199,2262
53,Year Built: 1970-1979,OR,Curry,2549,2511,3018,3017,2841,2081,2108,2191,2557,2604
54,Year Built: 1980-1989,OR,Curry,2039,2256,2210,2139,2017,2532,2522,2567,2441,2462
55,Year Built: 1990-1999,OR,Curry,2241,2252,2212,2343,2478,1771,1761,1857,1889,1752
56,Year Built: 2000-2009,OR,Curry,1381,1383,1695,1641,1648,80,121,231,239,244
57,Year Built: 2010-2013,OR,Curry,427,533,11,12,16,0,9,81,113,169
58,Year Built: before 1940,OR,Curry,629,567,544,513,443,665,535,511,493,461
50,Year Built: 1940-1949,OR,Deschutes,1451,1567,1516,1351,1233,1651,1954,1931,1704,1680
51,Year Built: 1950-1959,OR,Deschutes,2187,2216,2171,2129,1759,2986,3039,2584,2794,2941
52,Year Built: 1960-1969,OR,Deschutes,3672,3400,3498,3255,3286,14326,14891,15061,14710,14939
53,Year Built: 1970-1979,OR,Deschutes,13179,13440,12978,13933,13985,10900,11401,11715,11463,11601
54,Year Built: 1980-1989,OR,Deschutes,11363,10873,11436,10898,10869,21356,20683,20974,21337,21361
55,Year Built: 1990-1999,OR,Deschutes,21101,20979,21675,21214,20845,24917,24627,25315,25537,24885
56,Year Built: 2000-2009,OR,Deschutes,14441,14731,23470,23978,25014,1206,1702,2275,2584,2953
57,Year Built: 2010-2013,OR,Deschutes,7717,9185,314,721,874,191,491,1165,2341,3923
58,Year Built: before 1940,OR,Deschutes,2893,3010,2981,2881,3080,1224,1058,1057,1315,1241
50,Year Built: 1940-1949,OR,Douglas,3854,3838,3748,3553,3501,6612,6502,6431,6311,6112
51,Year Built: 1950-1959,OR,Douglas,6251,6388,6298,6303,6713,4857,4876,4780,4406,4629
52,Year Built: 1960-1969,OR,Douglas,4756,4777,4756,4939,4742,11261,11519,11509,11273,11419
53,Year Built: 1970-1979,OR,Douglas,11668,11044,11313,11420,11411,5068,5038,5210,5082,5383
54,Year Built: 1980-1989,OR,Douglas,5319,5266,5436,5463,5341,7280,7231,7431,7646,7549
55,Year Built: 1990-1999,OR,Douglas,7500,7753,7403,7188,7028,6581,6238,6479,6832,6632
56,Year Built: 2000-2009,OR,Douglas,3012,3320,6007,6019,6448,556,700,872,887,947
57,Year Built: 2010-2013,OR,Douglas,1741,2157,127,222,387,37,72,166,294,555
58,Year Built: before 1940,OR,Douglas,4117,4057,3687,3647,3347,3228,3285,3373,3614,3206
50,Year Built: 1940-1949,OR,Gilliam,65,93,107,106,107,142,157,170,185,189
51,Year Built: 1950-1959,OR,Gilliam,138,146,147,120,129,99,71,54,68,58
