,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Albany, GA",All,4.81525075109255,4.88181448087388,4.63786849047466,4.81650036325305,4.89217118226991,4.57097252260146,-0.177382260617897,-0.0368375957529626,0.06656372978133,0.0138235230566606,0.00124961216049702,0.000259511337018843,0.0769204311773546,0.0159743355338041,-0.244278228491095,-0.0507301158585915,GA
1,"Athens-Clarke County, GA",All,7.64401403560879,7.63985618362974,7.64654560973797,7.38392472816689,7.67601308255084,7.85889006844979,0.00253157412917382,0.000331183867190819,-0.00415785197905105,-0.000543935680871615,-0.260089307441905,-0.0340252263052249,0.0319990469420448,0.00418615753359175,0.214876032841001,0.0281103660773025,GA
2,"Atlanta, GA",All,7.57144140629484,7.78248489675295,7.29619796476379,7.72041529124906,7.82430807381633,7.72941638139213,-0.275243441531043,-0.0363528457477341,0.211043490458119,0.0278736213005173,0.148973884954224,0.0196757627722469,0.2528666675215,0.0333974277752806,0.157974975097296,0.020864583983435,GA
3,"Augusta-Richmond County, GA--SC",All,6.42348743545718,6.59060114403149,6.25208060112951,6.38559935951542,6.65362962404926,6.21124897570098,-0.171406834327665,-0.0266843885116847,0.167113708574308,0.0260160403913694,-0.0378880759417619,-0.00589836538523023,0.230142188592078,0.0358282305218984,-0.212238459756204,-0.0330410017749335,GA
4,"Brunswick, GA",All,3.08337291649899,3.10798576855391,3.06556478928727,3.09798278497572,3.11491693628812,3.07291197340811,-0.017808127211727,-0.00577553468036139,0.0246128520549131,0.007982444135515,0.0146098684767262,0.00473827489323443,0.0315440197891288,0.0102303615694158,-0.0104609430908766,-0.0033926947450633,GA
5,"Cartersville, GA",All,6.36042209615678,6.38792920077187,6.35057801950826,6.3765043063841,6.40065280377761,6.37870510944272,-0.00984407664851617,-0.00154770807655428,0.0275071046150943,0.00432472942821125,0.0160822102273235,0.0025284815982639,0.0402307076208306,0.00632516317512003,0.0182830132859468,0.00287449685092349,GA
6,"Chattanooga, TN--GA",All,7.3376448048266,8.19164354184203,6.95870496961068,7.67561029653988,8.48315974072013,7.15857578249044,-0.378939835215914,-0.0516432513831486,0.85399873701543,0.116385946680559,0.337965491713283,0.046059123969993,1.14551493589353,0.156114797917178,-0.179069022336154,-0.0244041551613898,GA
7,"Columbus, GA--AL",All,5.91987091425535,5.96952551812156,5.85267555322853,5.83638034892211,6.00828885726927,5.61913519754615,-0.0671953610268155,-0.0113508152458199,0.0496546038662107,0.00838778490028218,-0.0834905653332401,-0.0141034435619518,0.088417943013928,0.0149357890221919,-0.300735716709195,-0.0508010598651753,GA
8,"Dalton, GA",All,5.76928062192607,5.89603713828234,5.66665727644885,5.91299603873446,5.83940115153019,5.60879012648009,-0.102623345477221,-0.0177878928418219,0.12675651635627,0.0219709396479231,0.143715416808391,0.0249104569921945,0.0701205296041163,0.0121541201060015,-0.160490495445979,-0.0278181121639389,GA
9,"Gainesville, GA",All,7.20637490608307,7.43197562794352,7.01993463462451,7.47689724207188,7.33952157830675,7.26830389403268,-0.18644027145856,-0.0258715753604744,0.22560072186045,0.0313057153979062,0.270522335988811,0.0375393092247333,0.133146672223679,0.0184762344394943,0.0619289879496101,0.00859363948680139,GA
10,"Hinesville, GA",All,3.79254951055821,3.79517319434312,3.787830444974,3.79129166266145,3.79701611062525,3.7887921539526,-0.00471906558421065,-0.00124429900547721,0.00262368378490985,0.000691799481484865,-0.00125784789675887,-0.000331662880934607,0.00446660006704081,0.00117773019300238,-0.00375735660561061,-0.00099072051535527,GA
11,"Macon, GA",All,6.50206374809578,6.60816553984348,6.28748333045044,6.48416897815417,6.62607198296677,6.17185490208303,-0.214580417645342,-0.0330018938538068,0.106101791747696,0.0163181715618782,-0.0178947699416119,-0.00275216771703486,0.124008234870987,0.0190721345830091,-0.330208846012751,-0.0507852366272874,GA
12,"Rome, GA",All,5.7690808376714,5.76720621878739,5.76996216685434,5.72849479673631,5.78806006028566,5.72645846919268,0.000881329182935708,0.000152767695189975,-0.00187461888401508,-0.000324942384543139,-0.0405860409350947,-0.00703509659113679,0.0189792226142567,0.00328981741603006,-0.0426223684787255,-0.00738806920513343,GA
13,"Savannah, GA",All,5.58781361495453,5.74685819804794,5.37242795030022,5.59474112518314,5.79429922233298,5.40861615039906,-0.215385664654315,-0.038545606474397,0.159044583093407,0.0284627573596513,0.00692751022860882,0.00123975327488893,0.20648560737845,0.0369528444588483,-0.179197464555473,-0.0320693346098536,GA
14,"Valdosta, GA",All,4.96864029250578,5.09411265859347,4.78472299586948,5.00335023300341,5.12238467826856,4.81204106591993,-0.183917296636301,-0.0370156191249555,0.125472366087691,0.0252528576634822,0.0347099404976303,0.00698580264503821,0.153744385762786,0.0309429495217593,-0.156599226585854,-0.0315175213673756,GA
15,"Warner Robins, GA",All,5.85273734213062,5.85141279645331,5.85367049979429,5.8643258421924,5.84973598482314,5.8456274968849,0.00093315766366775,0.000159439525322701,-0.00132454567730633,-0.000226312168115193,0.0115885000617846,0.00198001369006693,-0.00300135730748074,-0.000512812575045122,-0.00710984524571501,-0.00121478973514413,GA
16,"Albany, GA",Agriculture,1.15640754985642,1.15965217362447,1.14776111882374,1.15098546618948,1.16025076755666,1.14632549471455,-0.00864643103267504,-0.00747697559891287,0.00324462376805368,0.00280577878314314,-0.00542208366693609,-0.00468873077455203,0.00384321770024632,0.00332341111118092,-0.0100820551418668,-0.00871842729072341,GA
17,"Athens-Clarke County, GA",Agriculture,1.69637171921487,1.69486068923584,1.69729173378552,1.70885808418829,1.69083807471167,1.69241138326361,0.00092001457064872,0.000542342553950691,-0.00151102997903441,-0.000890742260035879,0.0124863649734157,0.007360630239223,-0.00553364450320148,-0.00326204713302024,-0.003960335951261,-0.00233459206281389,GA
18,"Atlanta, GA",Agriculture,1.02391989280743,1.00953608917939,1.04267928502699,1.04130214862129,0.990107861153777,1.05293817723923,0.018759392219557,0.0183211522222912,-0.0143838036280393,-0.0140477821840155,0.0173822558138552,0.0169761872349171,-0.0338120316536543,-0.0330221454736531,0.0290182844318028,0.0283403854497241,GA
19,"Augusta-Richmond County, GA--SC",Agriculture,0.758862600900481,0.755324767368639,0.762491320837611,0.759777299198643,0.753212390092578,0.769266924340238,0.0036287199371301,0.00478178781353066,-0.00353783353184212,-0.00466202119809838,0.000914698298161709,0.00120535429875752,-0.0056502108079034,-0.00744563087072515,0.0104043234397572,0.0137104179694864,GA
20,"Brunswick, GA",Agriculture,0.521278480348226,0.520555928027564,0.521801268345926,0.521434610764118,0.520133708934768,0.523039375181398,0.000522787997700114,0.00100289579832814,-0.000722552320662207,-0.00138611576710307,0.000156130415891576,0.000299514408857386,-0.00114477141345814,-0.00219608415964805,0.00176089483317232,0.00337803093654663,GA
21,"Cartersville, GA",Agriculture,1.23543767238502,1.22202980924372,1.24023599755602,1.21680123667232,1.22712066963884,1.18322707513077,0.00479832517099532,0.00388390711911198,-0.0134078631413064,-0.0108527232421385,-0.0186364357127031,-0.0150848854048018,-0.00831700274618408,-0.00673202941118675,-0.0522105972542493,-0.0422608104166487,GA
