,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,Georgia,All,6.33288811255541,6.02473676841991,6.69666198817448,6.79084566448215,6.61806121548415,7.2774463818587,0.0574420184209259,0.0723141706891686,0.0450304975960899,0.149151264401882
1,Georgia,Agriculture,1.07133340608561,1.10522266324449,1.03132700451328,1.1042277753807,1.0052490513204,1.06168373788879,-0.037342624942973,0.030704138513969,-0.0616842099665896,-0.00900715700827136
2,Georgia,Coal Elec. Util.,0.779399640642274,0.790097310128805,0.766770999673257,0.74364823773863,0.779858767896876,0.711724814831627,-0.0162030366842485,-0.0458704380132667,0.000589078093779612,-0.086829429065273
3,Georgia,Commercial Cooking,0.185436639886614,0.146496265626254,0.231405905094556,0.232862315338932,0.224689740047071,0.301859673731407,0.247897423271093,0.255751374061331,0.211679310973593,0.627831877863944
4,Georgia,Construction,0.298485006344607,0.256893618043768,0.347583804070185,0.358003849257283,0.332891832553591,0.462200943133795,0.164493347008835,0.19940312460439,0.115271539533413,0.548489650432138
5,Georgia,Heavy Duty Diesel Veh.,0.631849847370181,0.592913971883188,0.677813801758439,0.712867562292991,0.65329067829974,0.810895849705217,0.0727450589401338,0.128223050555467,0.0339334274096891,0.28336796009407
6,Georgia,Industrial,1.01560513270859,0.976020692165606,1.06233472070028,1.03247412590469,1.07904886457274,1.0123116158634,0.0460115713151788,0.016609795138689,0.0624688964449652,-0.00324291079191971
7,Georgia,Light Duty Gas Veh.,0.851822439591195,0.780613730061296,0.935884601695972,0.986699272200694,0.901279152590033,1.13261357101303,0.098685075900466,0.158339140107919,0.0580598851358907,0.329635753146622
8,Georgia,Miscellaneous,0.238955658124052,0.22974734342759,0.249826109896537,0.226441155614693,0.26079190466287,0.223005645846636,0.0454915018871098,-0.0523716517432787,0.0913820024612362,-0.0667488370128305
9,Georgia,Non-coal Elec. Util.,0.0628677801329487,0.0552343129403141,0.0718791182235417,0.062759660345907,0.0758428164104334,0.0656002094147628,0.143337939903977,-0.00171979648101295,0.206386105093037,0.0434631106114404
10,Georgia,Off-highway Veh. & Equip.,0.448448756426221,0.404657099639184,0.500144979767033,0.489954473464795,0.50612998442007,0.506057495449828,0.115277883147208,0.0925539795657851,0.128623899982514,0.128462256162114
11,Georgia,Residential Other,0.199065895242488,0.173826443433379,0.228861167526171,0.236954454596528,0.219074504725479,0.30049990109335,0.149675424046839,0.190331745716094,0.100512493406355,0.509549894155915
12,Georgia,Residential Gas Comb.,0.0930422253128341,0.079336359556602,0.109222053828094,0.111239919161856,0.104738515566153,0.147045768449456,0.173897694953647,0.19558532470431,0.125709485279319,0.58041972830128
13,Georgia,Residential Wood,0.106834795443457,0.0967799143308467,0.118704622204994,0.118648275406846,0.116475344879276,0.14177373884781,0.111104502163989,0.11057708225446,0.0902379172984065,0.327037116131749
14,Georgia,Road Dust,0.349740889244339,0.33689704393858,0.364903099222151,0.374064587777606,0.358700057539408,0.400173416589589,0.0433526946493804,0.0695477688806192,0.0256165880816141,0.144199688672996
