State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
OH,Commercial Sales Volume (Mcf),120486391,86086923,77827237,80400998,72092757,61772655,70131918,61547114,62141855,51614109,51637629,52019928,40785120,32175449,28842561,19212649,13919400,16414155,14415781,12129064,12044593,14503842,14056359
OH,Commercial Transported Volume (Mcf),63351952,70542596,89745954,97516189,100462464,101500260,109479134,108693223,104550757,95316083,108942599,115050475,119826584,124231313,132565656,126269466,154313989,166690452,152185892,140349235,144934217,164488379,163372017
OH,Commercial Sales Price (Dollars),5.84,5.72,5.55,6.68,8.87,7.68,8.56,10.26,12.46,14.02,12.29,13.64,10.96,9.24,8.88,8.06,7.95,8.68,7.48,6.92,7.53,7.48,7.34
OH,Commercial Transported Price (Dollars),,,,,,,,,,,,2.4,1.96,1.82,1.69,1.69,1.74,1.81,2.15,2.18,2.36,2.27,2.31
OH,Commercial Sales Revenue (Dollars),750279905,501476453,434910692,563659571,624814305,437285032,620663381,632305793,784601213,697414698,635471346,716974369,439124179,300028919,266432248,154313301,119075146,150933987,122452986,99974150,105979584,118376834,111073643
OH,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,241464667,270642033,291227448,317120290,275774566,318676333,355206837,360493257,327898375,343101118,374856726,402246402
OH,Commercial Total Customers,254991,258076,266102,269561,269327,271160,271203,272445,277767,270552,272555,272899,270596,268346,268647,267793,269081,269758,269981,267386,267970,268546,269341
OH,Commercial Sales Customers,243728,220563,199481,202226,177290,176466,164218,162613,165238,152786,142763,138030,112538,92621,85877,51308,35966,37035,36612,31526,30551,29856,30008
OH,Commercial Transported Customers,11263,37513,66621,67335,92037,94694,106985,109832,112529,117766,129792,134869,158058,175725,182770,216485,233115,232723,233369,235860,237419,238690,239333
OH,Industrial Total Volume (Mcf),334873879,331121850,325887014,339059868,295556105,305882004,290482581,302023415,293984596,286487063,293975953,282833859,232632132,269287254,268034490,264405313,274019655,303365782,276004036,275358022,277767346,309181373,298170690
OH,Industrial Sales Volume (Mcf),19179403,14161534,13198996,17992878,19065726,12123916,11190551,10700080,10516030,8663620,7918136,7571324,6532588,5724152,5332236,4266515,6036968,5940240,5537002,5460479,2461651,2739978,2821484
OH,Industrial Transported Volume (Mcf),315694476,316960316,312688018,321066990,276490379,293758088,279292030,291323335,283468566,277823443,286057817,275262535,226099544,263563102,262702254,260138798,267982687,297425542,270467034,269897543,275305695,306441395,295349206
OH,Industrial Sales Price (Dollars),5.69,5.22,4.54,5.78,7.81,6.57,8.01,9.21,11.25,11.91,11.3,13.08,9.21,7.99,7.74,7.36,7.76,8.36,6.82,6.24,7.04,6.91,6.57
OH,Industrial Transported Price (Dollars),,,,,,,,,,,,1.27,0.58,0.63,0.6,0.56,0.75,0.71,0.81,0.83,1.05,1.04,1.17
OH,Industrial Sales Revenue (Dollars),94518152,62173334,52008544,92431392,124600657,68704576,90157417,94535432,117940579,100523217,84203864,96225867,56870294,42373924,36112402,23367550,36396896,41941897,29637102,26256573,16527764,17993322,17517760
OH,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,127668754,108673017,122557368,126047734,119975430,124139862,134410991,137442325,137117543,156247442,160965325,159669338
OH,Industrial Total Customers,7779,8112,8136,8267,8515,8111,8098,7899,8328,6929,6858,6806,6712,6571,6482,6381,6554,6526,6502,5838,5817,5820,5696
OH,Industrial Sales Customers,5692,5197,4860,4729,5010,4761,4561,4273,3388,2946,2810,2688,2316,2065,1970,1634,1686,1714,1736,1030,858,868,873
OH,Industrial Transported Customers,2087,2915,3276,3538,3505,3350,3537,3626,4940,3983,4048,4118,4396,4506,4512,4747,4868,4812,4766,4808,4959,4952,4823
OH,Electric Total Volume (Mcf),4968245,9790899,14294606,9024618,7317527,9494879,6260490,8344414,7270021,4855742,5039474,2069753,1635315,42447475,91171713,182366313,153451596,165164088,202448242,248081790,239262191,332306302,364874241
OH,Electric Sales Volume (Mcf),435535,1391787,2917687,94278,1913360,241642,425077,235286,301465,189742,219547,189857,201461,55512,142961,181945,2057366,1816545,34653,42053,29041,28945,55704
OH,Electric Transported Volume (Mcf),4532710,8399112,11376919,8930340,5404167,9253237,5835413,8109128,6968556,4666000,4819927,1879896,1433854,42391963,91028752,182184368,151394230,163347543,202413589,248039737,239233150,332277357,364818537
OH,Electric Sales Price (Dollars),4.54,5.43,3.29,3.93,7.53,5.23,4.46,8.28,10.83,12.06,11.17,12.76,7.83,7.78,4.6,3.01,3.76,4.78,3.37,3.26,2.9,3.93,3.16
OH,Electric Transported Price (Dollars),,,,,,,,,,,,2.2,1.61,0.65,1.35,0.88,1.74,1.74,3.97,2.2,2.22,2.28,0.34
OH,Electric Sales Revenue (Dollars),2441549,4935574,4836075,469809,15392621,1091736,3029252,2067994,3411099,2066550,2441506,2437556,1192600,477790,658333,548201,7739981,8688928,116797,137009,84265,113642,175840
OH,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,1580320,726013,1702106,2453841,6301489,5635831,6906025,10879783,6844232,7973384,11991418,16653161
OH,Electric Total Customers,48,35,28,54,1258,40,35,37,35,35,35,37,36,36,42,47,47,50,50,44,46,46,48
OH,Electric Sales Customers,29,19,9,30,1236,18,10,7,5,8,8,8,7,3,2,2,2,2,2,1,1,1,2
OH,Electric Transported Customers,19,16,19,24,22,22,25,30,30,27,27,29,29,33,40,45,45,48,48,43,45,45,46
OH,Vehicle Fuel Total Volume (Mcf),264344,431628,400475,426180,458476,426272,372954,323827,338133,296395,240500,187017,106395,72240,60066,72161,239768,311990,326949,449630,518678,482707,509570
OH,Vehicle Fuel Sales Volume (Mcf),264344,431628,400475,14483,13106,11855,10616,496,403,46,0,0,0,0,0,0,141652,192663,138977,154855,151104,124574,104926
OH,Vehicle Fuel Transported Volume (Mcf),0,0,0,411697,445370,414417,362338,323331,337730,296349,240500,187017,106395,72240,60066,72161,98116,119327,187972,294775,367574,358133,404644
OH,Vehicle Fuel Sales Price (Dollars),6.03,5.76,4.95,4.47,10.42,7.76,10.05,12.02,14.51,14.98,,,,,,,16.85,14.98,10.16,11.45,12.14,12.17,12.79
OH,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,2.55,,,,,,,0.85,1.04,1.04
OH,Vehicle Fuel Sales Revenue (Dollars),1649278,2548291,1304974,82208,132887,90194,105438,5960,5846,689,0,0,0,0,0,0,2386390,2886788,1893241,1966036,2069479,1632687,1414427
OH,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,184552,0,0,0,0,0,0,312023,372804,422761
OH,Vehicle Fuel Total Customers,68,81,87,61,64,63,49,13,12,5,6,6,5,4,3,3,72,85,74,204,1436,1847,1972
OH,Vehicle Fuel Sales Customers,68,81,87,56,57,56,42,10,9,2,0,0,0,0,0,0,69,79,69,199,1432,1843,1968
OH,Vehicle Fuel Transported Customers,0,0,0,5,7,7,7,3,3,3,6,6,5,4,3,3,3,6,5,5,4,4,4
