,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,42001030101,1000,87556,3252,0.03714194344191146,1780.7,891.5,579.3
1,42001030102,2111,90980,3572,0.039261376126621235,1753.5,1280.3,538.1
2,42001030200,1944,68961,3264,0.047331100187062256,1624.6,990.9,648.7
3,42001030300,1629,79042,2957,0.037410490625237214,1567.2,852.8,537.0
4,42001030400,2341,75670,2689,0.03553587947667504,1518.6,728.6,441.7
5,42001030500,1474,79774,2925,0.036666081680748114,1506.8,917.2,500.8
6,42001030600,1752,75854,2796,0.036860284230231764,1437.4,798.2,560.3
7,42001030700,2552,77096,3083,0.03998910449309951,1625.6,951.0,506.2
8,42001030800,2850,80240,2906,0.03621635094715853,1496.6,969.2,440.2
9,42001030900,2967,68664,2521,0.03671501805895375,1480.8,757.3,282.6
10,42001031000,673,69053,2503,0.036247520020853546,1411.6,763.6,328.2
11,42001031101,2269,55651,2295,0.041239151138344324,1200.6,982.9,111.4
12,42001031102,1322,92330,2425,0.026264486082530056,1295.1,950.6,179.8
13,42001031201,1585,94728,2954,0.031184021619795624,1519.4,988.0,446.3
14,42001031202,1020,92377,3108,0.03364473840891131,1591.4,1059.0,457.3
15,42001031203,1182,90520,3082,0.03404772425983208,1625.1,1013.6,443.2
16,42001031300,1849,66021,2448,0.037079111191893485,1339.1,989.0,119.6
17,42001031401,1659,83111,2051,0.02467784047839636,1244.4,539.5,266.7
18,42001031402,877,74322,2414,0.03248028847447593,1495.6,542.9,375.9
19,42001031501,575,61132,1546,0.02528953739449061,983.8,433.8,128.5
20,42001031502,1763,53355,1468,0.027513822509605473,1214.3,146.4,107.6
21,42001031600,2813,97344,3000,0.03081854043392505,1864.9,722.2,413.1
22,42001031700,1014,72571,3176,0.04376403797660222,1843.0,889.8,443.3
23,42003010300,320,41943,2294,0.05469327420546933,1391.3,880.8,21.7
24,42003020100,2514,119603,1022,0.0085449361638086,907.2,112.8,2.4
25,42003020300,712,120676,996,0.00825350525373728,835.8,158.5,1.6
26,42003030500,1139,33091,1689,0.05104106856849294,1013.0,662.2,14.0
27,42003040200,631,33485,1847,0.05515902642974466,1125.4,704.5,17.0
28,42003040400,1193,58794,867,0.014746402694152465,765.0,102.0,0.1
29,42003040500,1157,22955,1957,0.08525375735133958,984.7,965.3,6.7
30,42003040600,918,32259,1781,0.055209398927431104,1038.5,731.4,11.4
31,42003040900,1399,43061,1856,0.043101646501474654,1023.0,823.9,9.0
32,42003050100,1005,26077,1989,0.07627411128580741,1157.1,819.0,12.7
33,42003050600,856,68614,2649,0.038607281312851606,1520.8,1103.5,25.1
34,42003050900,816,20880,1480,0.07088122605363985,825.3,650.4,4.2
35,42003051000,753,29050,1749,0.0602065404475043,1064.9,667.6,16.2
36,42003051100,70,13996,1382,0.09874249785653044,744.5,634.3,3.1
37,42003060300,1193,90640,2112,0.02330097087378641,1166.9,920.1,25.3
38,42003060500,713,72844,2276,0.031244852012519905,1162.7,1090.1,23.3
39,42003070300,1117,92270,1882,0.02039666197030454,1016.1,851.3,14.6
40,42003070500,1704,77714,1616,0.020794194096301826,924.4,682.4,9.2
41,42003070600,1262,74382,1332,0.017907558280229087,829.6,498.0,4.4
42,42003070800,1390,79913,1425,0.017831892182748738,849.4,567.4,8.4
43,42003070900,2538,69341,1346,0.01941131509496546,890.4,449.8,5.4
44,42003080200,901,55752,2196,0.039388721480843734,1154.1,1024.8,16.8
45,42003080400,844,54779,1767,0.03225688676317567,913.9,838.2,14.8
46,42003080600,1117,88791,2089,0.023527159284161683,1129.9,940.3,18.8
47,42003080700,1100,48902,1558,0.0318596376426322,860.2,686.8,11.0
48,42003080900,1017,73091,1848,0.025283550642349946,1060.2,769.8,18.1
49,42003090100,1060,93353,2098,0.022473835870298758,1123.6,945.8,28.1
50,42003090200,1421,73398,2054,0.02798441374424371,1110.5,918.1,25.6
51,42003090300,908,62963,2287,0.03632291981004717,1169.6,1094.6,23.1
