,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
44,PA,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,5940.102,53200.03,1375.03,208.13,1894.79,6.54
45,PA,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,5203.168,106188.68,1394.92,270.56,1787.1,3.25
46,PA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,949.037,6954.16,1242.92,1871.56,243.19,48.28
47,PA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,100-150%,699.936,18685.28,1276.09,1705.48,483.64,18.55
48,PA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,150-200%,885.157,30498.85,1424.23,1064.63,357.03,9.33
49,PA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,200-400%,3439.259,53788.91,1519.92,1877.88,447.0,7.1499999999999995
50,PA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,400%+,4596.768,123997.17,1701.12,1813.87,302.82,3.08
51,PA,OWNER,1940-59,1 DETACHED,ELECTRICITY,0-100%,3017.303,10174.98,2063.92,226.09,284.72,25.3
52,PA,OWNER,1940-59,1 DETACHED,ELECTRICITY,100-150%,2900.089,22333.58,2127.03,307.5,189.88,11.75
53,PA,OWNER,1940-59,1 DETACHED,ELECTRICITY,150-200%,3341.14,30756.39,2496.29,332.69,187.73,9.81
54,PA,OWNER,1940-59,1 DETACHED,ELECTRICITY,200-400%,13174.407,57400.91,2476.79,238.08,198.28,5.08
55,PA,OWNER,1940-59,1 DETACHED,ELECTRICITY,400%+,18334.14,129421.5,2474.11,292.84,207.33,2.3
56,PA,OWNER,1940-59,1 DETACHED,OTHER,0-100%,185.36,6632.89,1239.36,66.53,539.63,27.82
57,PA,OWNER,1940-59,1 DETACHED,OTHER,100-150%,212.319,20171.9,1294.33,35.21,860.97,10.86
58,PA,OWNER,1940-59,1 DETACHED,OTHER,150-200%,271.833,25750.03,1281.99,214.31,871.39,9.19
59,PA,OWNER,1940-59,1 DETACHED,OTHER,200-400%,1060.851,56216.63,1669.61,288.96,879.44,5.050000000000001
60,PA,OWNER,1940-59,1 DETACHED,OTHER,400%+,1609.111,107275.96,1619.95,438.5,1230.36,3.0700000000000003
61,PA,OWNER,1940-59,1 DETACHED,SOLAR,0-100%,18.464,2020.37,253.79,244.05,0.0,24.64
62,PA,OWNER,1940-59,1 DETACHED,SOLAR,100-150%,2.723,0.0,0.0,0.0,0.0,
63,PA,OWNER,1940-59,1 DETACHED,SOLAR,150-200%,4.978,0.0,0.0,0.0,0.0,
64,PA,OWNER,1940-59,1 DETACHED,SOLAR,200-400%,23.982,45895.89,1737.45,0.0,453.42,4.77
65,PA,OWNER,1940-59,1 DETACHED,SOLAR,400%+,101.799,107085.45,1375.26,98.0,41.97,1.41
66,PA,OWNER,1940-59,1 DETACHED,UTILITY GAS,0-100%,19093.583,9678.46,1215.27,1078.59,62.98,24.349999999999998
67,PA,OWNER,1940-59,1 DETACHED,UTILITY GAS,100-150%,21147.995,21543.73,1201.43,951.45,69.3,10.31
68,PA,OWNER,1940-59,1 DETACHED,UTILITY GAS,150-200%,28692.768,30468.39,1236.95,982.09,52.36,7.449999999999999
69,PA,OWNER,1940-59,1 DETACHED,UTILITY GAS,200-400%,121097.317,56044.09,1344.2,1005.0,56.06,4.29
70,PA,OWNER,1940-59,1 DETACHED,UTILITY GAS,400%+,182738.107,129074.05,1469.67,1044.52,48.6,1.9900000000000002
71,PA,OWNER,1940-59,1 DETACHED,WOOD,0-100%,750.8,12108.1,1736.53,159.77,595.5,20.580000000000002
72,PA,OWNER,1940-59,1 DETACHED,WOOD,100-150%,933.495,24201.77,1406.94,224.65,707.34,9.66
73,PA,OWNER,1940-59,1 DETACHED,WOOD,150-200%,1153.726,35441.69,1566.64,262.31,917.16,7.75
74,PA,OWNER,1940-59,1 DETACHED,WOOD,200-400%,5045.68,62511.37,1879.57,225.96,863.39,4.75
75,PA,OWNER,1940-59,1 DETACHED,WOOD,400%+,5116.864,111455.15,1740.35,165.9,904.5,2.52
76,PA,OWNER,1940-59,1 DETACHED,COAL,0-100%,367.054,10530.14,1013.33,240.43,1242.73,23.71
77,PA,OWNER,1940-59,1 DETACHED,COAL,100-150%,616.84,23867.66,1617.54,206.48,1269.93,12.959999999999999
78,PA,OWNER,1940-59,1 DETACHED,COAL,150-200%,689.126,33284.55,1389.94,178.42,1465.67,9.120000000000001
79,PA,OWNER,1940-59,1 DETACHED,COAL,200-400%,2577.838,57246.85,1600.67,226.2,1421.79,5.67
80,PA,OWNER,1940-59,1 DETACHED,COAL,400%+,1931.939,106743.97,1608.98,153.64,1393.06,2.96
81,PA,OWNER,1940-59,1 DETACHED,NONE,0-100%,65.306,4507.4,852.06,301.04,102.38,27.85
82,PA,OWNER,1940-59,1 DETACHED,NONE,100-150%,25.873,9172.64,490.87,544.53,0.0,11.29
83,PA,OWNER,1940-59,1 DETACHED,NONE,150-200%,27.686,14294.56,914.3,467.74,931.28,16.18
84,PA,OWNER,1940-59,1 DETACHED,NONE,200-400%,324.156,47664.55,1138.21,210.57,375.34,3.62
85,PA,OWNER,1940-59,1 DETACHED,NONE,400%+,328.077,153855.95,2070.55,212.31,96.08,1.55
86,PA,OWNER,1940-59,1 DETACHED,FUEL OIL,0-100%,8538.778,9723.05,1326.06,154.76,1657.66,32.28
87,PA,OWNER,1940-59,1 DETACHED,FUEL OIL,100-150%,9973.012,20921.56,1281.86,114.99,1886.58,15.690000000000001
88,PA,OWNER,1940-59,1 DETACHED,FUEL OIL,150-200%,13623.551,30346.43,1386.94,97.82,1874.52,11.07
89,PA,OWNER,1940-59,1 DETACHED,FUEL OIL,200-400%,55739.375,56597.63,1495.29,128.69,1935.75,6.29
90,PA,OWNER,1940-59,1 DETACHED,FUEL OIL,400%+,75823.669,128028.37,1597.28,130.86,2036.3,2.94
