State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
RI,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,0,0,0,0,0,20,0,0,551402,245539,84559,403247,1587490,1510380,1417283,1423665,1380662,1339506
RI,Residential Total Volume (Mcf),18161712,16460978,16601057,18654604,17937272,17544833,20175625,19470281,19087697,16868886,17671698,17691685,17913588,16942156,16863570,15883402,18220976,19724242,20042207,17199691,18421470,20522868,19891520
RI,Residential Sales Volume (Mcf),18161712,16460978,16601057,18654604,17937272,17544833,20175625,19470281,19087697,16868886,17671698,17691685,17913588,16942156,16863570,15883402,18220976,19724242,20042207,17199691,18421470,20522868,19891520
RI,Residential Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Residential Sales Price (Dollars),9.07,9.0,9.01,9.4,11.61,11.81,11.85,13.24,14.79,17.58,16.66,16.89,17.06,16.48,15.33,14.29,14.55,15.14,14.24,13.8,14.02,15.65,15.36
RI,Residential Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
RI,Residential Sales Revenue (Dollars),174537372,157339184,158132432,183439404,218375597,207256532,239129013,257793486,282351550,296545287,294413900,298781634,305590696,279217285,258460510,226995805,265156336,298565653,285414262,237341826,258294057,321271570,305581491
RI,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Residential Total Customers,212777,208208,211097,214474,216781,219769,221141,223669,224320,225027,223589,224103,224846,225204,225828,228487,231763,233786,236323,239038,241451,243891,246267
RI,Residential Sales Customers,212777,208208,211097,214474,216781,219769,221141,223669,224320,225027,223589,224103,224846,225204,225828,228487,231763,233786,236323,239038,241451,243891,246267
RI,Residential Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Commercial Total Volume (Mcf),12302828,11476881,11804118,12974331,12807553,11468484,11390851,11288712,11042928,9949707,11247189,10843152,10724643,10458485,10842738,10090251,11633379,13178076,12016270,10743975,11338118,12731534,12415557
RI,Commercial Sales Volume (Mcf),9898282,6798152,6280324,6904038,7427891,7556605,8215160,8273856,8208637,7276923,7483199,7179986,7295017,6396017,6173651,5587588,6345585,6883417,6485758,5675116,5988579,6809678,6582142
RI,Commercial Transported Volume (Mcf),2404546,4678729,5523794,6070293,5379662,3911879,3175691,3014856,2834291,2672784,3763990,3663166,3429626,4062468,4669087,4502663,5287794,6294659,5530512,5068859,5349539,5921856,5833415
RI,Commercial Sales Price (Dollars),7.85,7.63,7.63,8.17,10.19,10.06,10.34,11.77,13.32,15.94,14.91,15.53,15.14,14.46,13.33,12.31,12.37,12.89,11.99,11.16,11.3,12.98,12.87
RI,Commercial Transported Price (Dollars),,,,,,,,,,,,2.3,2.68,2.87,3.08,3.39,3.64,4.58,3.81,4.14,4.52,4.58,4.33
RI,Commercial Sales Revenue (Dollars),81235145,55194027,50437481,59048443,79420213,76041147,84928751,97378689,109307336,115970543,111601328,111536865,110475725,92495627,82295474,68782740,78468014,88733125,77735105,63311278,67664153,88416415,84733838
RI,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,8442383,9202323,11675128,14361250,15261447,19241924,28823755,21057943,21002505,24156995,27148958,25272609
RI,Commercial Total Customers,21862,22136,22254,22592,22815,23364,23270,22994,23082,23150,23007,23010,22988,23049,23177,23359,23742,23934,24088,24392,24545,24628,24787
RI,Commercial Sales Customers,20866,20637,20591,21281,21448,22147,22348,22013,22182,22119,21949,21944,21737,21507,21421,21442,21731,21947,22084,22041,21845,21841,21808
RI,Commercial Transported Customers,996,1499,1663,1311,1367,1217,922,981,900,1031,1058,1066,1251,1542,1756,1917,2011,1987,2004,2351,2700,2787,2979
RI,Industrial Total Volume (Mcf),24472081,42278017,34521270,8039457,6126773,4455321,4449952,5530401,5892032,6395381,6704638,6774847,7739043,8032668,7462423,7840633,8160747,8008102,8624284,8473921,8551087,8816820,8818632
RI,Industrial Sales Volume (Mcf),4269543,3115496,2254991,2732184,1673761,1217478,841032,868176,899692,867747,777239,789984,708139,519416,444055,495748,737163,651447,467884,281323,315174,371134,377322
RI,Industrial Transported Volume (Mcf),20202538,39162521,32266279,5307273,4453012,3237843,3608920,4662225,4992340,5527634,5927399,5984863,7030904,7513252,7018368,7344885,7423584,7356655,8156400,8192598,8235913,8445686,8441310
RI,Industrial Sales Price (Dollars),4.63,4.15,4.66,5.43,6.3,4.84,8.19,9.63,11.23,13.32,12.58,13.26,12.58,12.13,10.98,9.78,9.04,10.27,9.26,8.7,8.48,10.46,9.7
RI,Industrial Transported Price (Dollars),,,,,,,,,,,,1.93,1.4,1.17,1.47,1.53,1.63,1.72,1.77,1.82,2.0,2.01,1.88
RI,Industrial Sales Revenue (Dollars),18495964,11899043,9916738,14693958,11056496,5897349,6887644,8360038,10107197,11559177,9780587,10474331,8910248,6298564,4877513,4849065,6662815,6691098,4333845,2448795,2673004,3880691,3661815
RI,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,11553154,9871068,8825690,10289182,11264361,12105262,12672407,14426636,14873725,16486840,16960051,15865211
RI,Industrial Total Customers,336,325,302,317,283,54,236,223,223,245,256,243,260,249,245,248,271,266,260,266,279,291,299
RI,Industrial Sales Customers,334,323,300,316,282,53,104,100,103,93,92,97,81,57,53,56,62,62,48,49,55,62,59
RI,Industrial Transported Customers,2,2,2,1,1,1,132,123,120,152,164,146,179,192,192,192,209,204,212,217,224,229,240
RI,Electric Total Volume (Mcf),27297626,22984093,20995547,38353534,53269253,54181000,41806750,38367799,43480167,41778468,50851210,42383648,53887813,54873281,63403898,40751420,33258367,31866574,33521356,30787702,37734430,43291489,40042214
RI,Electric Sales Volume (Mcf),0,0,2055,1861,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Electric Transported Volume (Mcf),27297626,22984093,20993492,38351673,53268572,54181000,41806750,38367799,43480167,41778468,50851210,42383648,53887813,54873281,63403898,40751420,33258367,31866574,33521356,30787702,37734430,43291489,40042214
RI,Electric Sales Price (Dollars),,,2.32,2.32,2.69,,,,,,,,,,,,,,,,,,
RI,Electric Transported Price (Dollars),,,,,,,,,,,,,,,,,,1.03,0.88,0.77,0.75,0.76,0.76
