,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Alton, IL--MO",All,7.7799135157406,7.58672461363607,7.81009095178181,7.70586753795073,7.53304565266351,7.92562301697687,0.0301774360412113,0.00387889093884594,-0.193188902104534,-0.0248317544550679,-0.0740459777898721,-0.00951758366465895,-0.246867863077098,-0.0317314405330632,0.145709501236271,0.0187289358604651,MO
1,"Cape Girardeau, MO--IL",All,6.30137725008648,6.34792737842073,6.29053009733073,6.30801109068739,6.35903437647253,6.34667480883461,-0.0108471527557494,-0.00172139396281988,0.0465501283342462,0.00738729431468452,0.0066338406009061,0.00105276042643139,0.0576571263860455,0.00914992454788422,0.0452975587481301,0.0071885172003483,MO
2,"Columbia, MO",All,6.73517207200755,6.77211969311899,6.72317937883461,6.76303998929444,6.81056306870066,6.70079072674517,-0.0119926931729397,-0.00178060679737987,0.0369476211114455,0.00548577240736071,0.0278679172868905,0.00413766968222149,0.075390996693109,0.0111936259218151,-0.034381345262374,-0.00510474638135355,MO
3,"Fayetteville--Springdale--Rogers, AR--MO",All,9.07732541751884,9.44203507629169,8.89129842860212,9.52484110577261,9.05309262057934,9.29616957675554,-0.186026988916716,-0.020493590387064,0.364709658772851,0.0401780967408062,0.44751568825377,0.0493003905522748,-0.0242327969395042,-0.00266959658543649,0.218844159236701,0.024108881104377,MO
4,"Jefferson City, MO",All,6.18068532039286,6.2422262324109,6.16314636394576,6.25797985905659,6.23256576548076,6.28964234318422,-0.0175389564471056,-0.00283770416028732,0.0615409120180415,0.00995697221714076,0.0772945386637334,0.0125058200922645,0.0518804450878978,0.00839396319316255,0.10895702279136,0.0176286313156669,MO
5,"Joplin, MO",All,8.02743326264516,8.01849336833515,8.02889372805645,7.80825737555556,8.21335063109876,7.96495428646609,0.00146046541128975,0.00018193429499886,-0.00893989431000542,-0.00111366784593605,-0.219175887089597,-0.0273033583610729,0.185917368453607,0.0231602509009641,-0.0624789761790687,-0.00778318226198258,MO
6,"Kansas City, MO--KS",All,8.70464995127255,9.08516321117791,8.5121358200914,9.39778625325638,9.04541129688842,8.6619026382847,-0.192514131181149,-0.022116240429979,0.380513259905367,0.0437137922875048,0.693136301983831,0.0796282798118149,0.340761345615874,0.0391470475577318,-0.0427473129878511,-0.00491085950924445,MO
7,"Lee's Summit, MO",All,7.04028239113647,7.07466556563157,7.03237491712549,7.0329263525479,7.10695606219095,7.04324085579488,-0.00790747401097658,-0.00112317568694856,0.0343831744951073,0.00488377774993725,-0.00735603858856582,-0.00104484993355194,0.0666736710544891,0.00947031203441917,0.00295846465840821,0.00042021960115305,MO
8,"Springfield, MO",All,8.08040872260865,8.23914253176939,8.05689214391882,8.18361044632973,8.34082476180076,8.32064447487267,-0.0235165786898275,-0.0029103204425822,0.158733809160738,0.0196442797152832,0.10320172372108,0.0127718445024106,0.260416039192112,0.0322280775802193,0.24023575226402,0.0297306436482415,MO
9,"St. Joseph, MO--KS",All,6.58142171690332,6.54704820708712,6.58815153073145,6.56567895597803,6.53951749910725,6.5670600614461,0.00672981382812843,0.00102254712091219,-0.0343735098162012,-0.00522280918846431,-0.015742760925292,-0.00239200002711561,-0.0419042177960689,-0.00636704645266002,-0.0143616554572175,-0.00218215092042071,MO
