,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,WV,Barbour,78,68,81,70,73,55,37,37,56,58
41,Units in Structure: 1 DETACHED,WV,Barbour,6040,5915,5843,5755,5695,5692,5858,5905,5946,5943
42,Units in Structure: 10-19,WV,Barbour,22,24,64,33,69,68,79,54,48,33
43,Units in Structure: 2,WV,Barbour,78,83,67,97,96,109,112,133,67,63
44,Units in Structure: 20-49,WV,Barbour,3,3,3,11,26,23,31,30,68,67
45,Units in Structure: 3-4,WV,Barbour,74,89,87,81,125,178,168,160,128,115
46,Units in Structure: 5-9,WV,Barbour,183,205,145,173,220,203,218,199,199,139
47,Units in Structure: 50+,WV,Barbour,149,156,148,117,139,125,116,128,102,67
48,"Units in Structure: Boat,RV,Van,Etc.",WV,Barbour,0,0,3,3,3,4,4,0,0,0
49,Units in Structure: Mobile Home,WV,Barbour,1164,1286,1389,1483,1410,1393,1220,1255,1291,1429
40,Units in Structure: 1 ATTACHED,WV,Berkeley,2395,2887,3213,3403,4055,4745,4906,5338,5448,5207
41,Units in Structure: 1 DETACHED,WV,Berkeley,29754,30418,30852,31515,30826,30644,30716,31371,31453,32374
42,Units in Structure: 10-19,WV,Berkeley,1088,1108,1205,1009,953,854,1056,833,926,929
43,Units in Structure: 2,WV,Berkeley,573,543,644,546,628,683,682,549,600,642
44,Units in Structure: 20-49,WV,Berkeley,403,287,239,218,139,310,335,333,264,303
45,Units in Structure: 3-4,WV,Berkeley,823,865,925,971,1086,1086,1113,1152,1221,1205
46,Units in Structure: 5-9,WV,Berkeley,1536,1455,1219,1162,1201,1115,984,964,1302,1521
47,Units in Structure: 50+,WV,Berkeley,590,473,551,401,460,410,397,440,450,419
48,"Units in Structure: Boat,RV,Van,Etc.",WV,Berkeley,0,0,0,0,0,0,14,28,33,26
49,Units in Structure: Mobile Home,WV,Berkeley,6307,6214,5918,5840,6129,6025,6109,6205,6194,5952
40,Units in Structure: 1 ATTACHED,WV,Boone,129,70,70,87,86,71,54,56,35,23
41,Units in Structure: 1 DETACHED,WV,Boone,6964,6999,7101,6871,6794,6656,6408,6440,6530,6700
42,Units in Structure: 10-19,WV,Boone,0,0,5,13,42,53,55,69,87,47
43,Units in Structure: 2,WV,Boone,134,110,122,83,84,98,163,168,204,269
44,Units in Structure: 20-49,WV,Boone,40,24,28,74,76,94,114,94,70,40
45,Units in Structure: 3-4,WV,Boone,102,106,103,119,156,165,174,196,166,210
46,Units in Structure: 5-9,WV,Boone,120,139,142,117,79,78,72,60,101,117
47,Units in Structure: 50+,WV,Boone,135,139,132,114,71,51,38,25,38,54
48,"Units in Structure: Boat,RV,Van,Etc.",WV,Boone,15,0,0,54,47,45,50,57,0,9
49,Units in Structure: Mobile Home,WV,Boone,3588,3559,3422,3521,3635,3755,3891,3990,3920,3730
40,Units in Structure: 1 ATTACHED,WV,Braxton,32,52,42,49,46,38,48,58,51,61
41,Units in Structure: 1 DETACHED,WV,Braxton,5075,4943,4995,5105,5220,5233,5229,5242,5397,5040
42,Units in Structure: 10-19,WV,Braxton,68,60,45,38,42,27,22,22,30,18
43,Units in Structure: 2,WV,Braxton,51,52,45,57,63,55,68,59,72,88
44,Units in Structure: 20-49,WV,Braxton,10,22,41,40,41,49,65,44,39,53
45,Units in Structure: 3-4,WV,Braxton,95,120,107,127,82,110,88,107,96,124
46,Units in Structure: 5-9,WV,Braxton,121,127,101,96,70,84,88,98,72,104
47,Units in Structure: 50+,WV,Braxton,7,8,10,5,5,5,3,4,4,10
48,"Units in Structure: Boat,RV,Van,Etc.",WV,Braxton,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,WV,Braxton,1998,2053,2040,1870,1833,1788,1763,1800,1672,1928
40,Units in Structure: 1 ATTACHED,WV,Brooke,146,130,123,147,192,168,169,214,212,207
41,Units in Structure: 1 DETACHED,WV,Brooke,8768,8830,8776,8821,8765,8726,8604,8655,8620,8621
42,Units in Structure: 10-19,WV,Brooke,129,106,138,95,76,117,164,125,135,142
43,Units in Structure: 2,WV,Brooke,419,453,293,214,333,250,305,323,430,282
44,Units in Structure: 20-49,WV,Brooke,105,144,156,169,227,245,217,164,131,114
45,Units in Structure: 3-4,WV,Brooke,311,263,337,294,211,239,265,262,242,306
46,Units in Structure: 5-9,WV,Brooke,294,244,293,422,458,478,506,484,417,417
47,Units in Structure: 50+,WV,Brooke,176,103,81,65,43,39,53,71,72,80
