,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,SD,Aurora,357,374,417,436,486,521,548,547,548,586
4,House Heating Fuel: Fuel Oil,SD,Aurora,126,148,125,129,130,125,97,114,91,88
5,House Heating Fuel: Gas,SD,Aurora,24,27,21,25,19,18,14,10,6,6
6,House Heating Fuel: Propane,SD,Aurora,467,451,410,405,371,388,386,423,436,425
7,House Heating Fuel: Wood,SD,Aurora,25,33,37,35,33,45,38,41,39,31
3,House Heating Fuel: Electric,SD,Beadle,1617,1795,1852,2012,2267,2324,2508,2650,2607,2633
4,House Heating Fuel: Fuel Oil,SD,Beadle,203,197,158,130,102,68,51,71,73,61
5,House Heating Fuel: Gas,SD,Beadle,3868,3754,3728,3622,3490,3643,3624,3671,3807,3587
6,House Heating Fuel: Propane,SD,Beadle,1010,1122,1142,1170,1236,1142,992,957,974,1024
7,House Heating Fuel: Wood,SD,Beadle,95,57,58,77,72,79,80,94,114,112
3,House Heating Fuel: Electric,SD,Bennett,334,316,294,292,298,276,273,284,313,312
4,House Heating Fuel: Fuel Oil,SD,Bennett,14,22,21,12,15,6,1,7,10,8
5,House Heating Fuel: Gas,SD,Bennett,101,98,80,59,25,45,45,45,35,40
6,House Heating Fuel: Propane,SD,Bennett,581,673,650,636,687,650,586,558,554,557
7,House Heating Fuel: Wood,SD,Bennett,12,13,40,39,44,47,48,44,49,47
3,House Heating Fuel: Electric,SD,Bon Homme,929,960,1064,1091,956,957,1066,1110,1119,1172
4,House Heating Fuel: Fuel Oil,SD,Bon Homme,456,398,333,304,304,294,252,261,222,236
5,House Heating Fuel: Gas,SD,Bon Homme,168,158,191,203,233,240,248,248,276,256
6,House Heating Fuel: Propane,SD,Bon Homme,964,959,869,827,894,856,812,787,775,775
7,House Heating Fuel: Wood,SD,Bon Homme,28,20,18,25,53,73,77,76,87,47
3,House Heating Fuel: Electric,SD,Brookings,3722,3937,4160,4489,5037,5214,5225,5430,5552,5300
4,House Heating Fuel: Fuel Oil,SD,Brookings,236,228,220,198,199,179,196,191,174,221
5,House Heating Fuel: Gas,SD,Brookings,5432,5446,5381,5439,5247,5130,5091,5177,5178,5377
6,House Heating Fuel: Propane,SD,Brookings,1512,1467,1381,1379,1382,1347,1393,1305,1381,1582
7,House Heating Fuel: Wood,SD,Brookings,90,105,101,81,96,94,86,88,89,58
3,House Heating Fuel: Electric,SD,Brown,4386,4512,4769,4835,5125,5498,6093,6078,6269,6643
4,House Heating Fuel: Fuel Oil,SD,Brown,486,477,370,332,304,252,191,218,282,211
5,House Heating Fuel: Gas,SD,Brown,8498,8580,8645,8755,8677,8430,8165,8177,7876,7528
6,House Heating Fuel: Propane,SD,Brown,1308,1356,1283,1329,1275,1322,1140,1337,1376,1502
7,House Heating Fuel: Wood,SD,Brown,71,42,43,47,46,59,55,43,36,35
3,House Heating Fuel: Electric,SD,Brule,731,773,799,806,856,858,922,1021,1191,1213
4,House Heating Fuel: Fuel Oil,SD,Brule,164,173,135,91,82,87,65,73,77,90
5,House Heating Fuel: Gas,SD,Brule,50,69,76,68,54,60,60,62,78,84
6,House Heating Fuel: Propane,SD,Brule,1062,950,1026,1034,971,951,919,891,744,720
7,House Heating Fuel: Wood,SD,Brule,30,23,21,27,21,33,34,42,31,32
3,House Heating Fuel: Electric,SD,Buffalo,26,62,99,108,114,135,107,125,119,123
4,House Heating Fuel: Fuel Oil,SD,Buffalo,24,16,11,8,6,9,37,71,65,67
5,House Heating Fuel: Gas,SD,Buffalo,30,26,16,15,7,6,3,5,8,10
6,House Heating Fuel: Propane,SD,Buffalo,423,447,437,403,406,378,326,305,348,347
7,House Heating Fuel: Wood,SD,Buffalo,0,0,3,3,6,11,13,14,17,10
3,House Heating Fuel: Electric,SD,Butte,697,844,1019,1044,1146,1107,1092,1066,1012,980
4,House Heating Fuel: Fuel Oil,SD,Butte,39,23,36,37,24,27,18,4,0,0
5,House Heating Fuel: Gas,SD,Butte,2087,1981,1833,1780,1746,1853,1864,1934,1917,2021
6,House Heating Fuel: Propane,SD,Butte,742,775,803,844,873,791,818,766,809,765
7,House Heating Fuel: Wood,SD,Butte,328,309,245,265,236,246,325,353,388,391
3,House Heating Fuel: Electric,SD,Campbell,84,91,122,147,128,145,161,134,126,105
4,House Heating Fuel: Fuel Oil,SD,Campbell,207,207,196,203,172,139,112,133,92,103
5,House Heating Fuel: Gas,SD,Campbell,52,34,45,30,24,16,18,6,6,9
6,House Heating Fuel: Propane,SD,Campbell,246,266,258,276,318,344,346,385,390,426
7,House Heating Fuel: Wood,SD,Campbell,9,7,12,11,8,13,8,6,8,8
3,House Heating Fuel: Electric,SD,Charles Mix,832,918,982,948,1002,1078,1124,1060,1148,1155
4,House Heating Fuel: Fuel Oil,SD,Charles Mix,471,467,408,355,312,302,283,399,377,366
5,House Heating Fuel: Gas,SD,Charles Mix,133,86,74,84,112,93,98,108,97,88
6,House Heating Fuel: Propane,SD,Charles Mix,1663,1627,1568,1651,1639,1573,1568,1481,1396,1400
7,House Heating Fuel: Wood,SD,Charles Mix,83,86,101,82,64,56,53,40,44,55
3,House Heating Fuel: Electric,SD,Clark,372,386,423,417,486,493,514,494,494,484
4,House Heating Fuel: Fuel Oil,SD,Clark,9,13,10,3,4,4,2,1,2,4
5,House Heating Fuel: Gas,SD,Clark,550,542,540,577,541,595,602,601,615,579
6,House Heating Fuel: Propane,SD,Clark,402,348,316,360,339,323,335,359,369,424
7,House Heating Fuel: Wood,SD,Clark,24,28,32,39,39,27,29,35,32,43
3,House Heating Fuel: Electric,SD,Clay,1052,1107,1221,1173,1115,1278,1382,1429,1554,1666
4,House Heating Fuel: Fuel Oil,SD,Clay,90,98,103,92,101,108,98,69,102,76
5,House Heating Fuel: Gas,SD,Clay,2975,2881,2849,2757,2873,2809,2745,2856,2715,2634
6,House Heating Fuel: Propane,SD,Clay,629,699,640,764,732,820,810,767,697,721
7,House Heating Fuel: Wood,SD,Clay,68,96,147,168,170,136,118,62,26,20
3,House Heating Fuel: Electric,SD,Codington,3182,3199,3394,3438,3343,3736,3972,4238,4254,4458
4,House Heating Fuel: Fuel Oil,SD,Codington,138,120,113,118,111,134,136,127,84,78
5,House Heating Fuel: Gas,SD,Codington,6922,7026,6937,6803,7049,6967,6728,6652,6610,6463
6,House Heating Fuel: Propane,SD,Codington,850,809,844,828,799,781,754,734,783,817
7,House Heating Fuel: Wood,SD,Codington,68,81,78,90,89,73,53,40,53,75
3,House Heating Fuel: Electric,SD,Corson,159,120,111,117,152,159,169,182,140,126
4,House Heating Fuel: Fuel Oil,SD,Corson,83,94,86,84,62,68,68,65,55,47
5,House Heating Fuel: Gas,SD,Corson,24,29,38,25,15,13,14,4,8,9
6,House Heating Fuel: Propane,SD,Corson,797,846,890,936,956,959,944,948,947,976
7,House Heating Fuel: Wood,SD,Corson,23,20,8,5,10,11,15,16,19,20
3,House Heating Fuel: Electric,SD,Custer,1583,1684,1497,1491,1397,1416,1458,1558,1688,1565
4,House Heating Fuel: Fuel Oil,SD,Custer,36,81,59,62,70,67,40,45,40,27
5,House Heating Fuel: Gas,SD,Custer,31,52,90,147,169,181,210,179,150,180
6,House Heating Fuel: Propane,SD,Custer,1378,1235,1285,1301,1273,1383,1391,1301,1157,1343
7,House Heating Fuel: Wood,SD,Custer,578,624,616,646,662,614,694,745,839,692
3,House Heating Fuel: Electric,SD,Davison,1731,1968,1920,1878,2036,2150,2133,2359,2499,2663
4,House Heating Fuel: Fuel Oil,SD,Davison,252,275,285,235,175,69,99,86,88,126
5,House Heating Fuel: Gas,SD,Davison,5160,5119,5211,5276,5345,5172,5167,5288,5000,4785
6,House Heating Fuel: Propane,SD,Davison,578,532,593,675,601,664,634,450,536,563
7,House Heating Fuel: Wood,SD,Davison,123,107,145,112,52,73,69,101,102,81
3,House Heating Fuel: Electric,SD,Day,702,811,977,982,1058,1066,1127,1059,1034,953
4,House Heating Fuel: Fuel Oil,SD,Day,287,280,226,194,216,238,200,184,198,168
5,House Heating Fuel: Gas,SD,Day,545,538,485,512,526,478,474,560,537,593
6,House Heating Fuel: Propane,SD,Day,826,711,704,748,674,671,667,643,670,725
7,House Heating Fuel: Wood,SD,Day,68,68,48,46,50,28,36,31,52,41
3,House Heating Fuel: Electric,SD,Deuel,579,593,617,636,624,633,603,636,627,605
4,House Heating Fuel: Fuel Oil,SD,Deuel,47,45,31,46,46,36,48,48,37,33
5,House Heating Fuel: Gas,SD,Deuel,459,458,437,483,505,519,473,477,465,516
6,House Heating Fuel: Propane,SD,Deuel,615,590,563,499,511,553,542,562,556,565
7,House Heating Fuel: Wood,SD,Deuel,56,61,98,79,108,114,118,78,81,56
3,House Heating Fuel: Electric,SD,Dewey,322,313,337,341,336,326,300,290,296,286
4,House Heating Fuel: Fuel Oil,SD,Dewey,193,177,138,112,120,108,100,117,123,127
