,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,SD,Aurora,6.0,6.0,6.2,6.2,6.3,6.5,6.6,6.6,6.4,6.3
27,Number of Rooms: 1,SD,Aurora,4,0,0,0,1,4,32,40,36,35
28,Number of Rooms: 2,SD,Aurora,12,12,12,13,15,19,20,22,18,20
29,Number of Rooms: 3,SD,Aurora,65,58,54,55,69,46,38,44,53,54
30,Number of Rooms: 4,SD,Aurora,178,199,189,171,173,153,125,116,137,131
31,Number of Rooms: 5,SD,Aurora,247,252,220,265,241,211,181,222,232,254
32,Number of Rooms: 6,SD,Aurora,231,220,220,219,204,239,232,231,228,220
33,Number of Rooms: 7,SD,Aurora,195,230,224,236,211,253,237,234,204,210
34,Number of Rooms: 8,SD,Aurora,164,134,142,160,193,196,201,196,182,151
35,Number of Rooms: 9+,SD,Aurora,129,162,187,185,197,240,261,270,259,273
26,Median Number of Rooms,SD,Beadle,5.4,5.4,5.5,5.4,5.5,5.5,5.6,5.5,5.6,5.6
27,Number of Rooms: 1,SD,Beadle,113,194,120,109,158,152,114,106,142,147
28,Number of Rooms: 2,SD,Beadle,256,222,161,225,199,193,231,209,149,271
29,Number of Rooms: 3,SD,Beadle,947,941,844,862,787,756,699,747,920,1213
30,Number of Rooms: 4,SD,Beadle,1441,1406,1599,1567,1596,1543,1481,1401,1269,1190
31,Number of Rooms: 5,SD,Beadle,1521,1531,1395,1623,1494,1596,1585,1792,1579,1331
32,Number of Rooms: 6,SD,Beadle,1396,1327,1225,1025,1145,1111,1123,1263,1368,1266
33,Number of Rooms: 7,SD,Beadle,960,1013,1018,1023,1009,992,1018,967,1044,1114
34,Number of Rooms: 8,SD,Beadle,588,516,599,520,582,607,685,587,654,625
35,Number of Rooms: 9+,SD,Beadle,1066,1153,1340,1366,1369,1408,1440,1384,1357,1343
26,Median Number of Rooms,SD,Bennett,5.5,5.6,5.5,5.3,5.4,5.5,5.5,5.4,5.5,5.5
27,Number of Rooms: 1,SD,Bennett,17,26,18,24,16,10,11,6,11,11
28,Number of Rooms: 2,SD,Bennett,29,34,37,26,17,17,19,29,31,30
29,Number of Rooms: 3,SD,Bennett,107,108,92,106,107,91,81,66,68,49
30,Number of Rooms: 4,SD,Bennett,182,152,159,145,215,188,199,209,214,205
31,Number of Rooms: 5,SD,Bennett,302,309,314,360,302,300,280,278,270,304
32,Number of Rooms: 6,SD,Bennett,244,322,271,241,267,253,226,249,286,306
33,Number of Rooms: 7,SD,Bennett,158,162,197,144,177,173,142,114,132,113
34,Number of Rooms: 8,SD,Bennett,96,90,84,75,54,84,87,60,68,65
35,Number of Rooms: 9+,SD,Bennett,132,103,94,87,74,101,112,125,123,109
26,Median Number of Rooms,SD,Bon Homme,5.9,6.0,5.9,5.9,5.8,5.7,5.9,6.0,6.0,6.1
27,Number of Rooms: 1,SD,Bon Homme,25,39,51,41,37,73,62,59,63,66
28,Number of Rooms: 2,SD,Bon Homme,28,29,52,57,65,75,79,68,36,34
29,Number of Rooms: 3,SD,Bon Homme,190,272,252,276,254,276,217,229,200,200
30,Number of Rooms: 4,SD,Bon Homme,385,362,434,458,419,399,435,352,359,339
31,Number of Rooms: 5,SD,Bon Homme,578,532,501,479,559,554,536,567,606,535
32,Number of Rooms: 6,SD,Bon Homme,615,511,438,416,430,400,405,469,482,490
33,Number of Rooms: 7,SD,Bon Homme,387,353,346,367,392,392,433,439,448,512
34,Number of Rooms: 8,SD,Bon Homme,350,412,384,340,308,324,272,278,275,302
35,Number of Rooms: 9+,SD,Bon Homme,392,433,469,489,476,448,504,514,504,491
26,Median Number of Rooms,SD,Brookings,5.4,5.4,5.4,5.4,5.5,5.6,5.7,5.8,5.8,5.8
27,Number of Rooms: 1,SD,Brookings,66,111,107,80,108,172,230,281,285,236
28,Number of Rooms: 2,SD,Brookings,498,476,470,480,486,512,590,594,611,712
29,Number of Rooms: 3,SD,Brookings,1266,1271,1245,1325,1408,1358,1369,1351,1465,1453
30,Number of Rooms: 4,SD,Brookings,2545,2557,2636,2539,2284,2210,2083,2026,2074,2130
31,Number of Rooms: 5,SD,Brookings,2202,2300,2306,2484,2494,2356,2159,2090,2149,2061
32,Number of Rooms: 6,SD,Brookings,1666,1751,1698,1696,1939,1906,2037,2151,2150,2193
33,Number of Rooms: 7,SD,Brookings,1367,1289,1251,1373,1435,1464,1688,1804,1625,1566
34,Number of Rooms: 8,SD,Brookings,1280,1198,1302,1284,1400,1439,1523,1618,1714,1608
35,Number of Rooms: 9+,SD,Brookings,1892,2030,2089,2032,1921,2221,2147,2236,2277,2604
26,Median Number of Rooms,SD,Brown,5.8,5.9,6.0,6.0,5.9,5.8,5.8,5.7,5.7,5.7
27,Number of Rooms: 1,SD,Brown,225,195,259,225,128,168,154,188,207,386
28,Number of Rooms: 2,SD,Brown,578,599,495,466,459,439,365,438,260,294
29,Number of Rooms: 3,SD,Brown,1732,1530,1416,1328,1390,1445,1733,1757,1885,1766
30,Number of Rooms: 4,SD,Brown,2366,2342,2462,2684,2883,3086,3227,3467,3296,3434
31,Number of Rooms: 5,SD,Brown,2605,2513,2516,2498,2657,2680,2625,2548,2864,2640
32,Number of Rooms: 6,SD,Brown,2362,2752,2683,2635,2592,2579,2337,2422,2510,2498
33,Number of Rooms: 7,SD,Brown,2464,2290,2363,2270,2118,2159,2130,1995,1928,1854
34,Number of Rooms: 8,SD,Brown,1620,1670,1690,1762,1827,1822,1852,1979,1876,2016
35,Number of Rooms: 9+,SD,Brown,2564,2736,2862,3015,3056,2902,3048,2968,3108,3130
26,Median Number of Rooms,SD,Brule,5.5,5.5,5.8,6.0,6.1,6.2,6.2,6.2,6.1,6.2
27,Number of Rooms: 1,SD,Brule,33,31,69,52,61,63,56,42,74,77
28,Number of Rooms: 2,SD,Brule,80,54,30,15,5,5,7,18,18,14
29,Number of Rooms: 3,SD,Brule,193,163,152,128,102,92,94,116,138,134
30,Number of Rooms: 4,SD,Brule,358,344,383,370,379,356,376,334,310,282
31,Number of Rooms: 5,SD,Brule,529,567,433,433,429,356,408,461,448,449
32,Number of Rooms: 6,SD,Brule,347,338,413,410,393,480,430,410,442,472
33,Number of Rooms: 7,SD,Brule,201,196,222,249,232,243,265,223,234,283
34,Number of Rooms: 8,SD,Brule,283,236,259,267,312,351,360,416,387,384
35,Number of Rooms: 9+,SD,Brule,388,402,455,496,532,515,475,514,498,477
26,Median Number of Rooms,SD,Buffalo,5.0,5.1,5.2,5.3,5.3,5.5,5.5,5.4,5.4,5.2
27,Number of Rooms: 1,SD,Buffalo,6,5,5,4,5,10,8,10,18,12
28,Number of Rooms: 2,SD,Buffalo,23,20,21,16,20,19,12,12,13,21
29,Number of Rooms: 3,SD,Buffalo,34,57,49,50,45,36,24,25,18,29
30,Number of Rooms: 4,SD,Buffalo,91,92,82,100,91,80,69,91,110,137
31,Number of Rooms: 5,SD,Buffalo,278,247,224,176,174,171,177,179,188,183
32,Number of Rooms: 6,SD,Buffalo,94,132,156,146,156,155,150,175,163,157
33,Number of Rooms: 7,SD,Buffalo,37,41,50,41,46,44,33,37,50,34
34,Number of Rooms: 8,SD,Buffalo,22,19,30,31,27,51,48,44,34,32
35,Number of Rooms: 9+,SD,Buffalo,5,12,26,45,46,63,57,41,56,52
26,Median Number of Rooms,SD,Butte,5.4,5.3,5.4,5.5,5.4,5.6,5.7,5.8,5.9,5.7
27,Number of Rooms: 1,SD,Butte,61,38,13,19,14,135,147,150,125,145
28,Number of Rooms: 2,SD,Butte,100,101,94,115,71,53,28,62,78,76
29,Number of Rooms: 3,SD,Butte,360,337,396,344,324,290,339,267,236,315
30,Number of Rooms: 4,SD,Butte,862,928,983,997,978,856,834,741,731,670
31,Number of Rooms: 5,SD,Butte,1016,1053,957,855,1008,911,835,942,920,1013
32,Number of Rooms: 6,SD,Butte,700,676,631,634,705,802,795,837,828,805
33,Number of Rooms: 7,SD,Butte,502,496,584,673,585,685,653,603,632,610
34,Number of Rooms: 8,SD,Butte,326,342,341,433,457,406,456,504,478,374
35,Number of Rooms: 9+,SD,Butte,600,618,610,554,504,529,599,661,763,831
26,Median Number of Rooms,SD,Campbell,5.5,5.5,5.6,5.6,5.6,5.5,5.6,5.6,5.8,6.0
27,Number of Rooms: 1,SD,Campbell,10,15,29,29,35,26,23,23,35,33
28,Number of Rooms: 2,SD,Campbell,16,15,15,14,13,15,20,21,7,8
29,Number of Rooms: 3,SD,Campbell,51,50,42,43,50,65,70,63,58,44
30,Number of Rooms: 4,SD,Campbell,185,165,185,184,145,135,128,129,117,111
31,Number of Rooms: 5,SD,Campbell,186,195,192,205,232,253,233,254,227,215
32,Number of Rooms: 6,SD,Campbell,150,144,158,178,172,167,184,170,167,157
33,Number of Rooms: 7,SD,Campbell,132,117,130,137,124,95,91,83,83,92
34,Number of Rooms: 8,SD,Campbell,66,53,86,76,86,115,116,116,116,118
