,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Albany--Schenectady, NY",All,4.05306428750542,4.35787281869502,3.93501088515804,4.29109213578285,4.47836647950022,4.19623720115877,-0.11805340234738,-0.0291269503697015,0.304808531189599,0.0752044649598198,0.238027848277421,0.0587278738734052,0.425302191994797,0.10493349274175,0.143172913653347,0.0353246096033348,NY
1,"Binghamton, NY--PA",All,4.32427240961522,4.48646569281409,4.28036023175522,4.50149854677073,4.54360816548875,4.42498769561431,-0.0439121778600029,-0.0101548130414638,0.162193283198862,0.0375076470294095,0.177226137155508,0.0409840362418974,0.219335755873526,0.0507220024774161,0.100715285999088,0.0232906894984558,NY
2,"Bridgeport--Stamford, CT--NY",All,4.71863866802598,5.32790985372713,4.32837242020091,5.38306057155546,5.56845942636026,4.73256922431577,-0.390266247825073,-0.0827073813618237,0.609271185701153,0.129120118865986,0.664421903529477,0.140807963964623,0.849820758334276,0.180098714506952,0.0139305562897896,0.00295224052313744,NY
3,"Buffalo, NY",All,4.77847375494314,5.0640421191621,4.67665509875131,4.78869742652322,5.21075176615732,5.02426634788713,-0.101818656191831,-0.0213077776322417,0.285568364218959,0.0597614173194003,0.0102236715800821,0.00213952657362743,0.432278011214184,0.0904636152426304,0.245792592943985,0.0514374684363857,NY
4,"Danbury, CT--NY",All,3.11665703584342,3.32161860565686,3.02223419382396,3.36181996245112,3.23416441191464,3.22768094582233,-0.0944228420194637,-0.0302961926620557,0.204961569813436,0.0657632737437118,0.245162926607702,0.0786621446595444,0.117507376071216,0.0377030179194602,0.111023909978902,0.0356227549910242,NY
5,"Elmira, NY",All,4.22433583249577,4.3305821421034,4.2053663474877,4.37214773582813,4.37039164026466,3.88262576072929,-0.0189694850080642,-0.00449052484467289,0.106246309607632,0.0251510092522309,0.147811903332362,0.0349905663738466,0.146055807768891,0.034574857104247,-0.341710071766476,-0.0808908394872079,NY
6,"Glens Falls, NY",All,4.41889197887727,4.47789176608914,4.41469986726228,4.41096152708052,4.69050907088558,4.47006850785045,-0.00419211161498812,-0.000948679360126207,0.0589997872118735,0.0133517152023399,-0.00793045179674756,-0.00179466975763515,0.271617092008316,0.0614672395946026,0.0511765289731798,0.011581303462001,NY
7,"Ithaca, NY",All,4.68057876421183,4.78934336374909,4.62195027668463,4.78304387438791,4.63948146344315,4.83304147073465,-0.0586284875271979,-0.0125259055515692,0.108764599537262,0.0232374253305782,0.102465110176085,0.0218915470367774,-0.0410973007686799,-0.00878038867392083,0.152462706522826,0.0325734731116098,NY
8,"Kingston, NY",All,3.44874903000372,3.6207113817833,3.37554483779304,3.64406655999968,3.62599416320062,3.54663949628322,-0.0732041922106772,-0.0212263030953569,0.17196235177958,0.0498622399842746,0.19531752999596,0.0566343124120426,0.177245133196903,0.0513940364041833,0.0978904662794973,0.0283843403587392,NY
9,"Middletown, NY",All,4.0413038751262,4.08227757761974,3.98331058302961,4.09973386470502,4.08641126377446,3.92338035129224,-0.0579932920965884,-0.0143501438863658,0.0409737024935373,0.010138733379028,0.0584299895788245,0.0144582024475949,0.0451073886482565,0.0111615929022036,-0.11792352383396,-0.0291795735925146,NY
10,"New York--Newark, NY--NJ--CT",All,11.4762344649933,12.4861341827565,10.1950200036778,12.3578732720369,12.6181857181548,12.5917356052864,-1.28121446131549,-0.111640666215357,1.00989971776326,0.0879992231636453,0.881638807043595,0.0768230040727136,1.14195125316153,0.0995057443837434,1.11550114029311,0.0972009715988114,NY
11,"Poughkeepsie--Newburgh, NY--NJ",All,2.97608215594192,3.12449159239402,2.8951192322077,3.13459827906238,3.17492441449601,2.95800605401626,-0.0809629237342202,-0.0272045325000766,0.1484094364521,0.0498673856015003,0.158516123120454,0.0532633559204563,0.198842258554083,0.0668134305893011,-0.0180761019256641,-0.00607379130632335,NY
12,"Rochester, NY",All,4.64932852775791,5.30996933004968,4.32691346804913,5.44330422248321,5.47690973210848,4.50354250692522,-0.322415059708779,-0.0693465858099428,0.660640802291768,0.142093809535622,0.793975694725305,0.170772121175139,0.827581204350569,0.178000156239693,-0.145786020832687,-0.0313563603781277,NY
13,"Saratoga Springs, NY",All,2.55383019472446,2.54406553960083,2.55469100053144,2.55089006366449,2.53412885949201,2.53774891916094,0.000860805806980558,0.000337064621116453,-0.00976465512363056,-0.003823533429827,-0.00294013105996438,-0.00115126333224422,-0.0197013352324515,-0.00771442646153582,-0.0160812755635136,-0.00629692435962785,NY
