,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Blacksburg, VA",All,6.34278510124219,6.41563847329829,6.32385632700058,6.41103514684118,6.34375442413418,6.48372524350184,-0.0189287742416084,-0.00298430010468136,0.0728533720561009,0.011486022448062,0.0682500455989841,0.0107602645383048,0.000969322891989144,0.000152822912414187,0.140940142259645,0.0222205450775941,VA
1,"Bristol--Bristol, TN--VA",All,4.97485252506721,5.0796669050184,4.96468057625954,5.07405553088752,5.10865152643541,4.80819745773527,-0.010171948807665,-0.00204467343633018,0.104814379951189,0.0210688416235561,0.0992030058203142,0.0199408937894041,0.133799001368205,0.0268950688877752,-0.16665506733194,-0.0334994990288055,VA
2,"Charlottesville, VA",All,7.99386671272904,8.01891219892149,7.98074855992506,7.8710725170759,8.08865743206285,7.97167910937445,-0.0131181528039788,-0.00164102721191111,0.0250454861924565,0.00313308778998971,-0.122794195653134,-0.0153610511740961,0.0947907193338091,0.0118579309288294,-0.0221876033545891,-0.0027755783467416,VA
3,"Fredericksburg, VA",All,6.61953404532944,6.63826330613232,6.61017378339324,6.66840542470494,6.63641308724671,6.71345984704521,-0.00936026193619721,-0.00141403637659384,0.0187292608028784,0.00282939262410671,0.0488713793754965,0.00738290324376816,0.0168790419172744,0.0025498836929744,0.093925801715768,0.0141891862890318,VA
4,"Harrisonburg, VA",All,9.30567936705346,9.26879290022729,9.31844525358512,9.29373404115463,9.21969911977292,9.24064448962644,0.0127658865316587,0.00137183821063683,-0.036886466826175,-0.00396386608341253,-0.0119453258988358,-0.00128365973376731,-0.085980247280542,-0.00923954543125063,-0.065034877427026,-0.00698872966301422,VA
5,"Kingsport, TN--VA",All,6.35447548986559,6.77405012545067,6.31624903072056,6.89237485882326,7.02924080446222,5.65459355879675,-0.0382264591450383,-0.00601567496892601,0.41957463558507,0.0660282089771574,0.537899368957667,0.084648901363383,0.674765314596623,0.106187413213375,-0.699881931068838,-0.110140000096789,VA
6,"Lynchburg, VA",All,6.71397315104334,6.84844329218387,6.64850501021741,6.80320094738603,6.88818116280541,6.7079070739974,-0.0654681408259279,-0.0097510280951532,0.134470141140533,0.0200284001909713,0.0892277963426889,0.0132898649332286,0.174208011762072,0.0259470819800642,-0.00606607704593909,-0.000903500343160656,VA
7,"Richmond, VA",All,6.61079097339624,6.8670004942132,6.38280548995051,6.54660244339628,7.01454229974171,6.36603521093271,-0.227985483445734,-0.0344868691754457,0.256209520816959,0.0387562580405313,-0.0641885299999609,-0.00970965959418085,0.403751326345467,0.0610745866826346,-0.244755762463531,-0.0370236728779506,VA
8,"Roanoke, VA",All,7.53394639754312,7.76823219845868,7.43632264562484,7.64294623337896,7.83247337813158,7.7071679383613,-0.0976237519182819,-0.012957850609359,0.234285800915562,0.0310973543682186,0.108999835835846,0.0144678273622164,0.29852698058846,0.039624250669717,0.173221540818186,0.0229921387381619,VA
9,"Staunton--Waynesboro, VA",All,8.19166247555134,8.18463846509174,8.1930930716304,8.14211374132723,8.18459875847913,8.22893116641171,0.0014305960790626,0.000174640505920785,-0.00702401045959533,-0.000857458480565946,-0.0495487342241123,-0.00604867868665175,-0.00706371707220654,-0.000862305678888597,0.037268690860369,0.00454958819062679,VA
10,"Virginia Beach, VA",All,6.71154092836363,6.82098721783365,6.60661141367815,6.81612223874373,6.83762713982203,6.79071024011492,-0.104929514685483,-0.0156341912841566,0.109446289470027,0.0163071775376495,0.104581310380103,0.0155823098594441,0.126086211458397,0.0187864773237908,0.0791693117512882,0.0117959962691594,VA
11,"Washington, DC--VA--MD",All,9.17813542380433,9.31060184971686,8.99132842364869,9.17483008893782,9.75332664059066,8.59114937182705,-0.186807000155634,-0.0203534804761251,0.132466425912531,0.0144328253829168,-0.00330533486650353,-0.000360131411651526,0.57519121678633,0.0626697243205323,-0.586986051977284,-0.0639548257759286,VA
12,"Williamsburg, VA",All,5.45851961412732,5.49159263542393,5.44714231423499,5.49102060757998,5.49577829166936,5.48376691619085,-0.0113772998923274,-0.00208431968676664,0.0330730212966133,0.00605897269490729,0.0325009934526665,0.0059541772770313,0.0372586775420434,0.0068257843107522,0.0252473020635318,0.00462530206874931,VA
13,"Winchester, VA",All,7.40212849522441,7.418922610758,7.3962406757111,7.43971772292615,7.38226044937642,7.48139748180716,-0.0058878195133163,-0.000795422494639874,0.0167941155335844,0.00226882248050941,0.0375892277017371,0.00507816470978427,-0.0198680458479901,-0.00268409902108673,0.0792689865827434,0.0107089449519669,VA
14,"Blacksburg, VA",Agriculture,0.939524816528434,0.938379017932194,0.939822518094504,0.938120165716654,0.950866436044554,0.927923274910646,0.000297701566070008,0.000316863972970956,-0.00114579859623964,-0.00121955117744883,-0.00140465081177976,-0.00149506515109412,0.0113416195161198,0.0120716550713661,-0.0116015416177882,-0.0123483077973992,VA
15,"Bristol--Bristol, TN--VA",Agriculture,0.826736417735675,0.823515366584114,0.827049011937308,0.823859687498887,0.821256018666683,0.829516188388422,0.000312594201633431,0.000378106243933934,-0.00322105115156024,-0.00389610410580713,-0.00287673023678747,-0.0034796220114102,-0.00548039906899123,-0.00662895567610453,0.00277977065274759,0.00336234208765235,VA
16,"Charlottesville, VA",Agriculture,0.975369337292599,0.97210532387914,0.97707893982868,0.978595606566148,0.968010306428502,0.974646958853288,0.00170960253608077,0.0017527745344407,-0.00326401341345906,-0.00334643840918683,0.00322626927354874,0.00330774112963621,-0.00735903086409717,-0.0075448659115368,-0.000722378439311,-0.000740620410844733,VA
17,"Fredericksburg, VA",Agriculture,0.820404548951854,0.826819157719069,0.817198740729561,0.827785687604978,0.829502079791964,0.837476891967268,-0.00320580822229399,-0.00390759440131057,0.00641460876721489,0.00781883617711551,0.00738113865312284,0.0089969499347035,0.00909753084011012,0.0110890789815014,0.0170723430154135,0.0208096640093294,VA
18,"Harrisonburg, VA",Agriculture,1.01239857189942,1.00719788704727,1.01419845566227,1.0099924237928,1.00175038424389,1.00381374998593,0.00179988376285234,0.00177784107248934,-0.00520068485214664,-0.00513699346927105,-0.00240614810662043,-0.00237668066056842,-0.0106481876555244,-0.0105177821769807,-0.00858482191348342,-0.0084796859179453,VA
19,"Kingsport, TN--VA",Agriculture,0.779263581868365,0.771669074270672,0.779955499610259,0.77755507257857,0.762341740506154,0.793196545464893,0.000691917741893811,0.00088791232901564,-0.00759450759769353,-0.00974574941573032,-0.00170850928979582,-0.00219246648957917,-0.0169218413622113,-0.0217151702658033,0.0139329635965271,0.0178796544849707,VA
20,"Lynchburg, VA",Agriculture,0.802635181725384,0.798258373056735,0.80476607505127,0.798548669644086,0.797975636462257,0.799004734609452,0.00213089332588601,0.00265487157104842,-0.00437680866864931,-0.00545304861822866,-0.00408651208129829,-0.00509136924762471,-0.0046595452631274,-0.00580530902359776,-0.00363044711593208,-0.00452315971015361,VA
21,"Richmond, VA",Agriculture,0.663582523073442,0.662052216420126,0.664944251166388,0.662251779393413,0.660881766416995,0.671509820825136,0.00136172809294532,0.00205208552907385,-0.00153030665331633,-0.00230612862772301,-0.00133074368002917,-0.00200539289953826,-0.0027007566564472,-0.00406996351250844,0.00792729775169343,0.0119462123790986,VA
22,"Roanoke, VA",Agriculture,0.869354588047582,0.867154454645493,0.870271354136662,0.867517765882486,0.867954294659895,0.858841832267961,0.000916766089080534,0.00105453643620773,-0.00220013340208891,-0.00253076642412393,-0.00183682216509573,-0.00211285727406226,-0.00140029338768655,-0.00161072755229987,-0.0105127557796212,-0.0120925982610053,VA
23,"Staunton--Waynesboro, VA",Agriculture,0.962303851247215,0.959974472196789,0.962778281140986,0.955771515688958,0.960679168109112,0.961622344752208,0.000474429893770556,0.000493014647250617,-0.00232937905042696,-0.00242062738022706,-0.0065323355582575,-0.00678822551711823,-0.00162468313810393,-0.00168832654675363,-0.000681506495007755,-0.000708203021451565,VA
24,"Virginia Beach, VA",Agriculture,0.649815009586846,0.650468603190798,0.649188389351512,0.646489071264387,0.652562837068904,0.642196307564511,-0.000626620235333997,-0.000964305573262156,0.000653593603951341,0.00100581487701692,-0.00332593832245942,-0.00511828485552228,0.00274782748205737,0.00422863036636296,-0.00761870202233572,-0.0117244168108393,VA
25,"Washington, DC--VA--MD",Agriculture,0.786396333427486,0.777502296652129,0.798938895196123,0.776272818933526,0.769941301486713,0.793481229777549,0.0125425617686366,0.015949415371725,-0.00889403677535716,-0.0113098655185646,-0.0101235144939602,-0.0128732981877435,-0.016455031940773,-0.0209246040975983,0.00708489635006337,0.00900932017216314,VA
26,"Williamsburg, VA",Agriculture,0.787867873519002,0.786678856035108,0.788276902025052,0.78495649998404,0.78694914763009,0.78644563465028,0.000409028506049403,0.000519158757194251,-0.00118901748389455,-0.00150915848184521,-0.00291137353496196,-0.00369525606109352,-0.00091872588891273,-0.00116609132037489,-0.00142223886872261,-0.0018051743401723,VA
27,"Winchester, VA",Agriculture,0.788834646951172,0.785513220991881,0.789999099853503,0.785344226159187,0.784815575667317,0.788883683386162,0.00116445290233069,0.00147616855678345,-0.00332142595929019,-0.00421054776451241,-0.00349042079198503,-0.00442478129665758,-0.00401907128385515,-0.00509494771735593,4.90364349899908e-05,6.21631354296056e-05,VA
28,"Blacksburg, VA",Coal Elec. Util.,1.57315877815707,1.5742521905998,1.57287468756939,1.57473852741062,1.58723361198945,1.56313361120413,-0.000284090587673758,-0.000180586086807185,0.00109341244273198,0.000695042647896542,0.00157974925354676,0.00100418932626585,0.0140748338323866,0.00894686158054247,-0.0100251669529421,-0.00637263516698958,VA
29,"Bristol--Bristol, TN--VA",Coal Elec. Util.,0.820411158001587,0.82180290718521,0.820276092551069,0.821018366040889,0.822395080102134,0.81778970764507,-0.000135065450518446,-0.00016463141584696,0.00139174918362273,0.00169640450406945,0.00060720803930181,0.000740126500449955,0.00198392210054699,0.00241820467846824,-0.0026214503565174,-0.00319528852204168,VA
30,"Charlottesville, VA",Coal Elec. Util.,2.17985892155064,2.17527522690168,2.18225973766377,2.17812312129802,2.17372573296147,2.17539455498242,0.00240081611312393,0.0011013630695954,-0.00458369464896302,-0.00210274830340966,-0.00173580025262332,-0.000796290179819784,-0.00613318858916978,-0.0028135713410329,-0.00446436656822113,-0.0020480071091231,VA
31,"Fredericksburg, VA",Coal Elec. Util.,1.81626164701477,1.832031603874,1.80838034681406,1.83490734676869,1.83862506138628,1.86949364998274,-0.00788130020070921,-0.00433929781739487,0.0157699568592244,0.00868264596411212,0.0186456997539179,0.010265976702511,0.0223634143715063,0.0123128814663147,0.0532320029679714,0.0293085542248079,VA
32,"Harrisonburg, VA",Coal Elec. Util.,2.86849537206131,2.85867884531723,2.87189273367744,2.86482486209533,2.84659122145823,2.85162321192616,0.00339736161613047,0.00118437061088549,-0.00981652674408063,-0.00342218671143486,-0.00367050996598417,-0.00127959417391234,-0.0219041506030813,-0.00763611153653034,-0.0168721601351516,-0.00588188508145551,VA
33,"Kingsport, TN--VA",Coal Elec. Util.,0.600939796479904,0.598283279433911,0.601181825505765,0.599797348073305,0.596591750101266,0.605051455867445,0.000242029025861346,0.000402750870019039,-0.00265651704599246,-0.00442060429605995,-0.00114244840659916,-0.00190110292793259,-0.00434804637863784,-0.00723541094150725,0.00411165938754099,0.00684204875700637,VA
34,"Lynchburg, VA",Coal Elec. Util.,1.70985574697322,1.71002526901656,1.70977321346123,1.71024499659535,1.70989119081645,1.71092429788151,-8.25335119911674e-05,-4.8269283614871e-05,0.000169522043338644,9.91440615026916e-05,0.000389249622134935,0.000227650562232506,3.54438432301762e-05,2.07291423811154e-05,0.00106855090829039,0.000624936290784725,VA
35,"Richmond, VA",Coal Elec. Util.,1.36813877111562,1.37536882839408,1.36170517684983,1.38041025894615,1.37740061230756,1.35493766724725,-0.00643359426578893,-0.00470244276502944,0.00723005727845338,0.00528459351572777,0.0122714878305306,0.0089694759695495,0.00926184119193896,0.00676966502775634,-0.0132011038683699,-0.0096489509303251,VA
36,"Roanoke, VA",Coal Elec. Util.,1.55857297776226,1.56635642836618,1.55532971825675,1.57297865410129,1.56371617860339,1.57478466116509,-0.00324325950550963,-0.00208091603780156,0.0077834506039185,0.00499395967655853,0.0144056763390277,0.00924286289097015,0.00514320084112452,0.00329994226417868,0.0162116834028294,0.0104016197086295,VA
37,"Staunton--Waynesboro, VA",Coal Elec. Util.,2.46556173300514,2.46006969484257,2.46668030882541,2.45252942021509,2.46061467946457,2.46504034001599,0.00111857582027053,0.000453679908029379,-0.0054920381625716,-0.00222749975758167,-0.0130323127900542,-0.00528573777553314,-0.0049470535405729,-0.00200646103253038,-0.000521392989150993,-0.000211470263417616,VA
38,"Virginia Beach, VA",Coal Elec. Util.,1.35499634757698,1.35118616850033,1.35864928312475,1.35614796092985,1.34935023438746,1.35679032921475,0.00365293554777391,0.00269590066003214,-0.00381017907664427,-0.00281194785761429,0.00115161335287439,0.000849901444335051,-0.00564611318952246,-0.00416688443449971,0.00179398163777611,0.00132397525719101,VA
39,"Washington, DC--VA--MD",Coal Elec. Util.,1.79962247643555,1.78248816099733,1.82378565623514,1.81128816062635,1.73276128379814,1.84638585748896,0.0241631797995918,0.0134268048526772,-0.0171343154382173,-0.00952106103506481,0.0116656841908034,0.00648229522777979,-0.0668611926374085,-0.037152899295767,0.0467633810534096,0.0259851061351669,VA
40,"Williamsburg, VA",Coal Elec. Util.,1.35979331609922,1.36248505368214,1.35886734367482,1.36336053148456,1.36250854723187,1.36193379853023,-0.000925972424402844,-0.000680965565457506,0.00269173758292185,0.00197951964541458,0.00356721538533322,0.00262335116896025,0.00271523113264638,0.00199679694001986,0.00214048243100584,0.0015741233654142,VA
41,"Winchester, VA",Coal Elec. Util.,2.27354867127203,2.2667635694776,2.2759274482112,2.26496403564492,2.2680852265837,2.27142223857044,0.00237877693917232,0.00104628371023235,-0.0067851017944256,-0.00298436619376589,-0.00858463562710421,-0.00377587501669854,-0.00546344468832594,-0.00240304716470802,-0.00212643270158796,-0.000935292359674116,VA
42,"Blacksburg, VA",Commercial Cooking,0.0654663231551811,0.0688067911290051,0.064598402256624,0.0690280604504922,0.0640251822361654,0.0729208020787455,-0.000867920898557042,-0.0132575170977562,0.00334046797382408,0.0510257459534706,0.0035617372953111,0.0544056413076442,-0.00144114091901572,-0.0220134696674448,0.00745447892356443,0.11386738347737,VA
43,"Bristol--Bristol, TN--VA",Commercial Cooking,0.0793518084436238,0.0863592504759303,0.078671755366379,0.0859719509221867,0.0883618150922179,0.0679585142120132,-0.000680053077244794,-0.0085701018109492,0.00700744203230645,0.0883085359961891,0.00662014247856294,0.083427745484418,0.00901000664859411,0.113545070053386,-0.0113932942316106,-0.143579515767496,VA
44,"Charlottesville, VA",Commercial Cooking,0.244321494205245,0.249720778354076,0.241493494223443,0.224967581180899,0.263952233483716,0.23660381499669,-0.00282799998180169,-0.011574912764024,0.00539928414883134,0.0220990959735029,-0.019353913024346,-0.0792149421290274,0.0196307392784714,0.0803479830635791,-0.00771767920855529,-0.0315882122187415,VA
45,"Fredericksburg, VA",Commercial Cooking,0.124566663500184,0.124040596483622,0.124829574307121,0.12521700611751,0.123096225482018,0.122958497791233,0.00026291080693687,0.00211060326695256,-0.000526067016562298,-0.00422317658497387,0.000650342617325481,0.00522083998279778,-0.00147043801816642,-0.0118044264560738,-0.0016081657089517,-0.0129100809459291,VA
46,"Harrisonburg, VA",Commercial Cooking,0.0469460273678271,0.046731048840943,0.0470204284074788,0.0469767334626955,0.0462412050252248,0.0464841102124273,7.44010396517142e-05,0.00158482077873755,-0.000214978526884103,-0.00457926983256163,3.07060948683477e-05,0.000654072273842516,-0.000704822342602315,-0.015013460821295,-0.000461917155399845,-0.00983932360837851,VA
47,"Kingsport, TN--VA",Commercial Cooking,0.0845235092871781,0.0942209127638885,0.0836400016430649,0.0941690423813202,0.099349102624435,0.0691152006195049,-0.000883507644113213,-0.010452803623089,0.00969740347671038,0.114730251482607,0.00964553309414211,0.114116571537161,0.0148255933372569,0.175402009006575,-0.0154083086676732,-0.182296130362048,VA
48,"Lynchburg, VA",Commercial Cooking,0.100109609924179,0.114060256477681,0.0933175973224898,0.104344042082588,0.119933343020361,0.0923833953263115,-0.0067920126016891,-0.0678457603304342,0.0139506465535017,0.139353720028153,0.004234432158409,0.0422979588234944,0.0198237330961821,0.198020281081869,-0.0077262145978674,-0.0771775517227476,VA
49,"Richmond, VA",Commercial Cooking,0.197297522081309,0.215215445285385,0.18135343705668,0.187415213963726,0.225280605143664,0.190794100574636,-0.0159440850246286,-0.0808123936703974,0.0179179232040767,0.0908167675653448,-0.00988230811758226,-0.0500883539404496,0.0279830830623551,0.141831903245206,-0.0065034215066723,-0.0329625098078635,VA
50,"Roanoke, VA",Commercial Cooking,0.149499922714343,0.168416762489871,0.14161752921842,0.162245029120903,0.172780317554151,0.162219652934379,-0.00788239349592313,-0.0527250673633083,0.0189168397755276,0.126534110734445,0.0127451064065601,0.0852515919417082,0.0232803948398081,0.155721785116178,0.0127197302200358,0.08508185147587,VA
51,"Staunton--Waynesboro, VA",Commercial Cooking,0.0501588130874749,0.0513102631870296,0.0499242946443244,0.0535609114781341,0.0509424566857579,0.0503704702782686,-0.00023451844315054,-0.00467551819341398,0.00115145009955472,0.0229560874486132,0.00340209839065923,0.0678265329908448,0.000783643598282951,0.0156232484392386,0.000211657190793683,0.00421974081453168,VA
52,"Virginia Beach, VA",Commercial Cooking,0.202278785385529,0.2111030956106,0.19381864851077,0.209113230324851,0.212487978959223,0.210975572355567,-0.0084601368747588,-0.0418241431430112,0.00882431022507163,0.0436244967966025,0.00683444493932231,0.0337872551800049,0.0102091935736947,0.0504709060529346,0.0086967869700387,0.042994063630861,VA
53,"Washington, DC--VA--MD",Commercial Cooking,0.517264346560754,0.536105233986931,0.490694522274272,0.48316573883571,0.633027714090287,0.407740788670756,-0.0265698242864815,-0.0513660461292992,0.0188408874261772,0.0364240983385934,-0.0340986077250443,-0.0659210478196747,0.115763367529533,0.223799239787613,-0.109523557889998,-0.211736143459743,VA
54,"Williamsburg, VA",Commercial Cooking,0.110852003248956,0.112138531721421,0.110409430430465,0.109899100536405,0.111953655496025,0.11464809747226,-0.000442572818490958,-0.00399246567964144,0.00128652847246494,0.0116058206866645,-0.000952902712551385,-0.00859617043105045,0.0011016522470688,0.00993804545502591,0.00379609422330439,0.0342447056620074,VA
55,"Winchester, VA",Commercial Cooking,0.0842689366448994,0.0849576560507397,0.0840274797162032,0.0840335945897463,0.0861609019816344,0.0872932683763122,-0.00024145692869619,-0.0028653135818441,0.000688719405840283,0.00817287405372723,-0.000235342055153104,-0.00279274979040985,0.00189196533673496,0.0224515154938706,0.00302433173141277,0.035889045855141,VA
56,"Blacksburg, VA",Construction,0.114371061817145,0.118224327952945,0.113369905621914,0.117942829120888,0.107951252135645,0.127395552453618,-0.00100115619523054,-0.00875357961466844,0.00385326613580028,0.0336909186168162,0.00357176730374367,0.0312296418953789,-0.00641980968149973,-0.056131416282238,0.0130244906364729,0.113879249082223,VA
