,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,NC,Alamance,3796,3494,3330,3527,3476,8929,9340,9411,9025,8817
51,Year Built: 1950-1959,NC,Alamance,7982,8155,8602,8764,8905,6991,7293,7350,7305,6990
52,Year Built: 1960-1969,NC,Alamance,6339,6244,6427,6734,6862,8782,8532,8147,8422,8568
53,Year Built: 1970-1979,NC,Alamance,8509,8365,8725,8500,8658,8574,8531,8155,7865,8448
54,Year Built: 1980-1989,NC,Alamance,9108,9044,9197,9053,9167,13071,12324,12566,12482,12363
55,Year Built: 1990-1999,NC,Alamance,13650,14253,13896,13344,12921,11981,12306,12868,12923,12622
56,Year Built: 2000-2009,NC,Alamance,7580,7229,11533,11921,12235,1301,1659,2223,2256,2376
57,Year Built: 2010-2013,NC,Alamance,3411,4370,247,384,825,23,375,815,1614,2540
58,Year Built: before 1940,NC,Alamance,4795,4901,4737,4754,4438,3625,3815,3442,3649,3825
50,Year Built: 1940-1949,NC,Alexander,549,544,614,604,649,958,1103,1191,1205,1068
51,Year Built: 1950-1959,NC,Alexander,1357,1233,1238,1253,1212,2036,1953,1644,1554,1620
52,Year Built: 1960-1969,NC,Alexander,1937,1917,2087,1942,1869,3197,2927,2813,2792,2755
53,Year Built: 1970-1979,NC,Alexander,2679,3150,2923,2803,2960,2603,2755,2780,3080,3176
54,Year Built: 1980-1989,NC,Alexander,2972,2760,2782,2808,2733,3108,3254,3672,3625,3723
55,Year Built: 1990-1999,NC,Alexander,3615,3533,3261,3239,3161,2658,2767,2932,2657,2525
56,Year Built: 2000-2009,NC,Alexander,1211,1316,2027,2350,2581,122,169,227,266,394
57,Year Built: 2010-2013,NC,Alexander,603,636,17,47,78,0,0,17,53,83
58,Year Built: before 1940,NC,Alexander,958,960,1170,1072,951,572,537,589,611,529
50,Year Built: 1940-1949,NC,Alleghany,307,224,259,269,286,411,420,382,336,322
51,Year Built: 1950-1959,NC,Alleghany,482,394,496,453,431,1150,1015,1037,999,887
52,Year Built: 1960-1969,NC,Alleghany,1278,1328,1154,1107,1203,1655,1650,1742,1706,1547
53,Year Built: 1970-1979,NC,Alleghany,1754,1760,1895,1779,1878,1522,1536,1581,1660,1647
54,Year Built: 1980-1989,NC,Alleghany,1470,1457,1324,1318,1298,1366,1420,1354,1422,1630
55,Year Built: 1990-1999,NC,Alleghany,1411,1406,1483,1507,1530,1162,1169,1134,1057,1130
56,Year Built: 2000-2009,NC,Alleghany,455,538,830,1083,1015,61,74,63,84,95
57,Year Built: 2010-2013,NC,Alleghany,169,348,39,54,50,0,0,0,7,17
58,Year Built: before 1940,NC,Alleghany,518,529,570,514,433,371,449,549,536,514
50,Year Built: 1940-1949,NC,Anson,811,745,702,756,599,1399,1405,1406,1195,1042
51,Year Built: 1950-1959,NC,Anson,1408,1299,1317,1408,1498,1224,1231,1084,1129,1338
52,Year Built: 1960-1969,NC,Anson,1646,1453,1479,1547,1311,2144,2107,2027,2045,2042
53,Year Built: 1970-1979,NC,Anson,2374,2330,2457,2281,2195,1969,1967,1918,1927,1935
54,Year Built: 1980-1989,NC,Anson,1513,1625,1725,1558,1650,1990,1968,2111,1885,1736
55,Year Built: 1990-1999,NC,Anson,1724,1820,1723,1714,2062,956,964,1114,1253,1182
56,Year Built: 2000-2009,NC,Anson,194,397,731,808,887,49,80,127,196,244
57,Year Built: 2010-2013,NC,Anson,104,222,30,18,17,0,20,51,71,134
58,Year Built: before 1940,NC,Anson,1608,1600,1351,1425,1327,542,509,519,428,430
50,Year Built: 1940-1949,NC,Ashe,1033,886,873,803,810,1242,1329,1138,1035,1321
51,Year Built: 1950-1959,NC,Ashe,1492,1399,1497,1557,1387,1821,2106,2051,1957,2366
52,Year Built: 1960-1969,NC,Ashe,1921,1912,1951,1822,1626,2831,2695,2679,2892,2695
53,Year Built: 1970-1979,NC,Ashe,3099,3264,2809,2662,2907,3277,2798,2579,2408,2275
54,Year Built: 1980-1989,NC,Ashe,3014,3229,3510,3459,3414,3154,3211,3246,3259,3102
55,Year Built: 1990-1999,NC,Ashe,3215,3400,3523,3612,3464,2840,2915,3393,3532,3320
56,Year Built: 2000-2009,NC,Ashe,1320,1234,1822,2208,2533,198,249,364,386,474
57,Year Built: 2010-2013,NC,Ashe,262,424,0,51,90,23,28,67,169,197
58,Year Built: before 1940,NC,Ashe,1383,1341,1258,1140,1182,704,730,669,673,660
50,Year Built: 1940-1949,NC,Avery,541,593,537,507,501,827,811,750,671,592
51,Year Built: 1950-1959,NC,Avery,734,690,678,746,845,843,924,743,785,811
52,Year Built: 1960-1969,NC,Avery,1571,1446,1402,1138,969,2423,2504,2602,2764,2779
53,Year Built: 1970-1979,NC,Avery,2346,2449,2465,2344,2340,3571,3412,3682,3757,3818
54,Year Built: 1980-1989,NC,Avery,4505,4439,4101,3782,3701,2617,2502,2366,2099,2268
55,Year Built: 1990-1999,NC,Avery,1967,2020,2283,2522,2417,2383,2401,2368,2300,2136
56,Year Built: 2000-2009,NC,Avery,581,838,1502,1851,2235,110,158,213,262,285
57,Year Built: 2010-2013,NC,Avery,283,339,10,10,92,10,14,22,80,141
58,Year Built: before 1940,NC,Avery,1141,999,882,978,847,527,495,517,617,508
50,Year Built: 1940-1949,NC,Beaufort,1230,1306,1251,1260,1101,2037,2025,1998,1997,2202
51,Year Built: 1950-1959,NC,Beaufort,2047,1866,1869,1671,1742,3681,3747,3885,3346,3357
52,Year Built: 1960-1969,NC,Beaufort,2688,2724,2820,3346,3454,5450,5462,5405,5044,5221
53,Year Built: 1970-1979,NC,Beaufort,3877,4291,4712,4990,5085,3725,3519,3596,3692,3499
54,Year Built: 1980-1989,NC,Beaufort,4206,4119,4039,3619,3928,3794,4007,3978,4209,4214
55,Year Built: 1990-1999,NC,Beaufort,4916,4602,4367,4380,4080,3408,3573,3615,3747,3685
56,Year Built: 2000-2009,NC,Beaufort,2271,2240,3698,3766,3581,408,446,497,579,587
57,Year Built: 2010-2013,NC,Beaufort,915,1364,59,102,278,0,50,130,395,529
58,Year Built: before 1940,NC,Beaufort,2247,2036,1913,1713,1806,906,853,899,989,1008
50,Year Built: 1940-1949,NC,Bertie,493,549,613,576,534,863,1072,912,1057,978
51,Year Built: 1950-1959,NC,Bertie,767,694,773,681,762,1099,1016,873,748,795
52,Year Built: 1960-1969,NC,Bertie,1416,1222,1328,1469,1190,1843,1717,1649,1542,1721
53,Year Built: 1970-1979,NC,Bertie,1624,1614,1574,1728,1884,1499,1439,1698,1469,1486
54,Year Built: 1980-1989,NC,Bertie,1397,1483,1436,1381,1401,1725,1887,1858,1972,1949
55,Year Built: 1990-1999,NC,Bertie,1867,1900,1575,1648,1668,1028,1221,1391,1376,1167
56,Year Built: 2000-2009,NC,Bertie,743,767,1186,1054,1240,191,169,247,275,246
57,Year Built: 2010-2013,NC,Bertie,173,305,84,75,119,46,44,121,163,184
58,Year Built: before 1940,NC,Bertie,1273,1250,1224,1138,992,489,441,376,445,520
50,Year Built: 1940-1949,NC,Bladen,837,860,897,1140,1116,1344,1354,1346,1331,1497
