,urban_area,source,all_exp,POC_exp,white_exp,latino_exp,black_exp,asian_exp,white_diff,white_pctDiff,POC_diff,POC_pctDiff,latino_diff,latino_pctDiff,black_diff,black_pctDiff,asian_diff,asian_pctDiff,State
0,"Logan, UT",All,2.64818905281913,2.67979498491574,2.64068045815929,2.65923673430312,3.02190034660174,2.75680169424194,-0.00750859465983877,-0.00283536957146073,0.0316059320966082,0.0119349228722784,0.0110476814839906,0.00417178730960684,0.373711293782604,0.141119567496425,0.108612641422806,0.0410139303714673,UT
1,"Ogden--Layton, UT",All,2.92216721328759,3.1249568475098,2.86948842434935,3.16528955141405,3.06642582240684,3.067266452376,-0.0526787889382385,-0.0180273013463087,0.202789634222205,0.0693969986727952,0.243122338126459,0.0831993244674503,0.144258609119246,0.0493669932587284,0.145099239088412,0.0496546667242795,UT
2,"Provo--Orem, UT",All,3.95359429195943,4.21993803247786,3.89569495532588,4.23041300915132,4.42308341380362,4.31926772630526,-0.0578993366335512,-0.014644733970631,0.266343740518423,0.0673674941963813,0.276818717191881,0.0700169761360838,0.469489121844189,0.118749949330665,0.365673434345827,0.0924913907047848,UT
3,"Salt Lake City--West Valley City, UT",All,5.28046934092936,5.744650797064,5.09782287555251,5.83465082592968,5.80405667193621,5.51052989809717,-0.182646465376848,-0.03458905896132,0.464181456134637,0.0879053406364331,0.55418148500032,0.104949285607022,0.523587331006848,0.0991554532754275,0.230060557167812,0.0435682024293927,UT
4,"St. George, UT",All,2.78685369357996,2.87559772425978,2.76600866696048,2.89042010917892,2.84728274632844,2.82820790684012,-0.0208450266194755,-0.00747977070611778,0.0887440306798215,0.0318438068292785,0.103566415598959,0.0371624875168522,0.0604290527484781,0.0216836114818972,0.0413542132601568,0.0148390327613624,UT
5,"Logan, UT",Agriculture,0.207028359307906,0.208301927137119,0.206725798871715,0.211106225744962,0.212228792672535,0.202004901790109,-0.000302560436191063,-0.00146144439922395,0.00127356782921334,0.00615165880399607,0.00407786643705652,0.0196971393227903,0.00520043336462894,0.0251194250971893,-0.0050234575177964,-0.0242645864295586,UT
6,"Ogden--Layton, UT",Agriculture,0.171094621377424,0.16949740309035,0.171509531761556,0.169535741306599,0.167422471924106,0.171465452317989,0.000414910384131883,0.00242503464335455,-0.00159721828707451,-0.00933529221559309,-0.001558880070825,-0.00911121611114943,-0.00367214945331773,-0.0214626820162698,0.000370830940564976,0.00216740267800088,UT
7,"Provo--Orem, UT",Agriculture,0.212833793941059,0.209016312965126,0.213663659946873,0.212297528837627,0.203621496425016,0.189824668317343,0.000829866005814445,0.00389912706270821,-0.0038174809759329,-0.0179364418838021,-0.000536265103431438,-0.00251964264462602,-0.00921229751604264,-0.0432839980223904,-0.0230091256237159,-0.108108422058613,UT
8,"Salt Lake City--West Valley City, UT",Agriculture,0.323234504469503,0.335279625047505,0.31849498144562,0.349053822662793,0.301481405869662,0.29404435332271,-0.00473952302388364,-0.0146628004075933,0.0120451205780016,0.037264340320877,0.0258193181932894,0.0798779766277253,-0.021753098599841,-0.0672981946514111,-0.0291901511467934,-0.0903064207043758,UT
9,"St. George, UT",Agriculture,0.279702727676424,0.27916471239474,0.279829101729783,0.279012673724301,0.277867951070716,0.278246236198018,0.000126374053358691,0.000451815591533622,-0.000538015281684456,-0.00192352533046036,-0.000690053952123238,-0.00246709768565979,-0.00183477660570836,-0.00655973797949846,-0.00145649147840632,-0.00520728378484485,UT
10,"Logan, UT",Coal Elec. Util.,0.0102927459563848,0.0102683514498472,0.0102985413387503,0.0102802824620722,0.0102668632293299,0.0102261633223997,5.79538236548591e-06,0.000563055028273666,-2.4394506537578e-05,-0.00237006787507911,-1.24634943125812e-05,-0.00121090079998038,-2.58827270548968e-05,-0.00251465713470187,-6.65826339851534e-05,-0.00646888928059579,UT
11,"Ogden--Layton, UT",Coal Elec. Util.,0.0138481075061325,0.0132470846367861,0.0140042355893198,0.0130681647618055,0.0133198402140129,0.0140841948557863,0.000156128083187232,0.0112743263379557,-0.000601022869346397,-0.0434010834390359,-0.000779942744327002,-0.0563212514043244,-0.000528267292119657,-0.0381472552755471,0.000236087349653729,0.0170483475485137,UT
12,"Provo--Orem, UT",Coal Elec. Util.,0.0449281035442248,0.0434737138608874,0.0452442671518546,0.0442636902128688,0.0415504357595686,0.0389971930262812,0.000316163607629788,0.00703710111686716,-0.00145438968333741,-0.0323714906396124,-0.000664413331356036,-0.0147883680579133,-0.00337766778465615,-0.0751793981540164,-0.00593091051794359,-0.132008922034858,UT
13,"Salt Lake City--West Valley City, UT",Coal Elec. Util.,0.0394801437872236,0.0403258014998079,0.0391473937600934,0.0420890353406084,0.0349424154523651,0.0352573449937234,-0.000332750027130298,-0.00842828812690344,0.000845657712584255,0.0214198235229812,0.00260889155338476,0.0660811056678329,-0.00453772833485858,-0.114936975896401,-0.00422279879350027,-0.106960066210975,UT
14,"St. George, UT",Coal Elec. Util.,0.0181765773403978,0.0181517710902387,0.0181824040640765,0.0181430618753012,0.0181489523319038,0.0182194381312504,5.82672367861053e-06,0.000320562203185553,-2.4806250159156e-05,-0.00136473713915455,-3.35154650966778e-05,-0.00184388207246195,-2.76250084940422e-05,-0.0015198135477709,4.28607908526044e-05,0.00235802318830099,UT
15,"Logan, UT",Commercial Cooking,0.0778289252653803,0.0812506067495928,0.0770160392779811,0.0817486569871356,0.0934432317422612,0.080974156312647,-0.000812885987399259,-0.0104445228381028,0.00342168148421247,0.0439641363740442,0.00391973172175529,0.050363431184355,0.0156143064768809,0.200623436898806,0.00314523104726672,0.0404121094637005,UT
