,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,NM,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.337,7174.79,574.14,1372.89,1460.92,47.5
2,NM,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.325,9930.21,795.02,1900.53,2021.87,47.510000000000005
3,NM,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,3.572,29223.56,0.0,0.0,424.94,1.4500000000000002
4,NM,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,1.363,14884.22,0.0,0.0,216.47,1.4500000000000002
5,NM,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,1.213,0.0,0.0,0.0,0.0,
6,NM,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,27.255,5242.76,712.07,327.88,0.0,19.84
7,NM,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,27.986,13954.82,951.45,278.92,0.0,8.82
8,NM,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,34.782,19024.62,630.43,111.39,0.0,3.9
9,NM,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,37.426,48190.62,882.19,179.69,0.0,2.1999999999999997
10,NM,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,13.036,6072.02,0.0,0.0,0.0,0.0
11,NM,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.004,0.0,0.0,0.0,0.0,
12,NM,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.003,0.0,0.0,0.0,0.0,
13,NM,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.001,0.0,0.0,0.0,0.0,
14,NM,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.001,0.0,0.0,0.0,0.0,
15,NM,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.0,0.0,0.0,0.0,0.0,
