,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,20001952600,724,69670,3104,0.04455289220611454,2076.5,994.5,33.3
1,20001952700,844,52339,2638,0.05040218575058752,1874.4,744.8,19.3
2,20001952800,1679,47641,2038,0.04277827921328268,1571.8,455.9,10.4
3,20001952900,915,48296,2207,0.04569736624151068,1642.5,549.5,15.2
4,20001953000,1127,52430,2346,0.04474537478542819,1647.2,674.2,24.9
5,20003953600,2056,51161,3116,0.06090576806551866,2270.7,819.8,25.3
6,20003953700,1013,66973,3778,0.056410792408881194,2407.1,1324.8,46.6
7,20005081600,1671,66125,3310,0.05005671077504726,1709.0,1552.9,47.9
8,20005081700,1826,62048,2714,0.04374033006704487,1827.1,861.5,25.7
9,20005081800,1078,61385,2517,0.041003502484320276,1601.6,888.0,27.5
10,20005081900,1405,45839,2215,0.04832129845764524,1449.9,750.3,15.3
11,20007968100,1303,65632,2294,0.034952462213554365,1278.0,999.5,16.2
12,20007968200,657,62500,2362,0.037792,1436.9,904.8,20.1
13,20009971100,1660,73674,2913,0.03953905041127127,1959.4,937.8,15.9
14,20009971200,685,65928,2813,0.04266775876713991,1286.1,1500.2,26.3
15,20009971300,1075,57431,2100,0.03656561787188104,1299.9,789.5,10.6
16,20009971400,1104,59432,2259,0.03800982635617176,1514.1,739.2,5.8
17,20009971500,1596,69745,1982,0.028417807728152555,1304.2,666.8,10.4
18,20009971600,1702,57619,2176,0.037765320467207,1468.7,699.0,8.3
19,20009971700,1070,56997,2337,0.04100215800831623,1626.3,701.8,9.2
20,20009971800,2000,66684,2295,0.0344160518265251,1343.1,940.1,11.5
21,20011955600,960,58198,3188,0.05477851472559195,2347.6,799.7,41.1
22,20011955700,778,69450,3453,0.049719222462203026,2362.8,1058.1,31.8
23,20011955800,1509,61208,2448,0.03999477192523853,1797.6,632.6,17.9
24,20011955900,1359,48663,2517,0.051723075026200604,1871.3,618.2,27.1
25,20011956000,1116,41569,2439,0.05867353075609228,1760.2,664.1,14.4
26,20013480600,1098,63920,3191,0.04992177722152691,1593.6,1543.4,53.9
27,20013480700,1421,64298,2457,0.038212697128993126,1733.7,702.0,21.0
28,20013480800,1385,59467,2868,0.048228429212840734,1808.5,1026.3,33.2
29,20015020100,1888,73923,3477,0.0470354287569498,2269.5,1172.4,34.6
30,20015020201,2482,86767,2768,0.03190152938329088,1904.6,842.9,20.0
31,20015020202,2753,104547,2259,0.021607506671640506,1598.0,652.5,8.8
32,20015020203,2527,106996,3216,0.030057198399940185,2474.3,728.4,13.8
33,20015020300,1504,73417,2378,0.03239031831864555,1647.0,719.2,11.8
34,20015020400,1168,38726,2093,0.05404637711098487,1428.7,657.5,6.3
35,20015020500,2404,53299,2407,0.04516032195725998,1588.7,808.8,9.9
36,20015020600,2810,84835,3928,0.04630164436847999,2751.7,1141.5,35.1
37,20015020700,1536,67244,2133,0.0317203021830944,1415.8,709.0,7.9
38,20015020800,1099,40033,2504,0.0625483975720031,1836.3,661.8,6.0
39,20015020901,1521,87915,3656,0.041585622476255475,2510.3,1121.3,24.7
40,20015020902,1390,77697,2896,0.03727299638338675,2320.9,565.7,9.9
41,20015020903,1391,77094,2917,0.03783692634965107,2003.0,892.2,21.9
42,20017960600,1029,58024,3312,0.05707982903626086,2025.0,1236.4,51.1
43,20019964600,1450,54787,2171,0.03962618869439831,1293.4,841.1,36.2
44,20021958100,1106,49568,2738,0.055237249838605555,1804.4,899.8,33.9
45,20021958200,777,62757,3161,0.05036888315247701,1987.6,1100.4,73.3
46,20021958300,1612,50777,4308,0.08484156212458396,3630.3,658.2,19.3
47,20021958400,1411,63669,4468,0.07017543859649122,3859.2,579.3,29.8
48,20021958500,1395,45164,708,0.015676202285005755,165.6,528.7,14.0
49,20021958600,1736,53224,769,0.014448369156771381,156.5,600.7,11.8
50,20023950200,1228,63449,2285,0.03601317593657898,1423.6,839.4,22.3
51,20025967100,893,67526,2739,0.040562153837040545,1673.8,1053.8,11.6
52,20027458100,1512,77738,2801,0.03603128457125215,1563.8,1191.6,45.1
53,20027458200,1890,69690,2019,0.028971157985363753,1194.1,803.6,20.9
54,20029977100,965,63144,3058,0.04842898771062967,1981.7,1041.7,34.8
55,20029977200,1051,47529,2233,0.04698184266447853,1531.3,687.1,14.8
56,20029977300,1266,50463,2447,0.04849097358460654,1597.4,836.1,13.6
57,20029977400,576,71833,3690,0.05136914788467696,2535.0,1101.9,53.2
58,20031966100,1137,73044,2953,0.04042768742128033,1873.1,1039.9,40.4
59,20031966200,1247,87403,3116,0.03565095019621752,2112.4,966.2,37.5
60,20031966300,1164,62225,2386,0.038344716753716354,1722.6,647.1,16.6
61,20033967600,744,69401,2802,0.04037405801069149,1759.3,1021.2,21.1
62,20035493100,1190,66894,2536,0.03791072442969474,1594.3,895.2,46.5
63,20035493200,1278,69912,3425,0.04899015905710036,2165.7,1207.4,52.1
64,20035493300,1013,79203,2411,0.030440766132595987,1502.8,878.6,29.2
65,20035493400,1059,55059,1853,0.03365480666194446,1454.8,387.0,11.6
66,20035493500,1592,54054,1862,0.034447034447034446,1451.0,392.0,18.8
67,20035493600,1634,57534,1307,0.022717002120485278,935.5,359.1,12.6
68,20035493700,1469,54839,2121,0.03867685406371378,1455.4,656.9,9.1
69,20035493800,1659,51050,2382,0.046660137120470124,1635.9,733.4,12.9
70,20035493900,1264,82121,2525,0.030747311893425555,1613.4,892.6,18.9
71,20035494000,821,40002,2306,0.05764711764411779,1638.1,656.0,12.0
72,20035494100,587,47413,2430,0.0512517663931833,1743.5,675.3,10.9
73,20037956600,1620,56601,2962,0.05233123089698062,2104.8,831.1,26.0
74,20037956700,1410,62173,3200,0.05146928731121226,1962.7,1188.1,49.7
75,20037956800,1221,52441,2515,0.04795865830171049,1670.2,829.0,15.4
76,20037956900,1677,62931,2671,0.04244331092784161,1882.0,771.8,16.8
77,20037957000,1250,66977,2315,0.03456410409543575,1657.1,645.7,11.9
78,20037957100,991,40683,2249,0.05528107563355701,1637.4,602.4,8.9
79,20037957200,966,45403,2166,0.04770609871594388,1491.0,665.4,9.8
80,20037957300,1318,57415,2191,0.03816075938343638,1634.5,536.6,19.5
81,20037957400,831,62276,2389,0.0383614875714561,1618.1,754.5,16.5
82,20037957500,1047,33610,2087,0.06209461469800655,1518.0,560.0,9.2
83,20037957600,2722,45940,1890,0.04114061819764911,1309.7,568.6,12.1
84,20039951100,598,70441,3159,0.044846041367953324,1599.1,1521.9,37.8
85,20039951200,888,48618,1824,0.03751696902381834,1147.7,656.3,20.1
86,20041084100,1502,70506,3321,0.04710237426601991,1997.1,1282.8,41.2
87,20041084200,969,70853,3171,0.04475463283135506,2027.0,1109.7,34.4
88,20041084300,1034,66813,2892,0.04328498944816129,2135.2,744.6,11.9
89,20041084400,2065,61677,2141,0.03471310212883247,1434.4,695.5,10.9
90,20041084500,1260,56676,3410,0.0601665608017503,2165.8,1214.4,29.7
91,20041084600,971,41205,1770,0.042955951947579174,1681.5,77.2,10.9
