,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,KS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.231,0.0,0.0,0.0,0.0,
2,KS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.329,0.0,0.0,0.0,0.0,
3,KS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.965,0.0,0.0,0.0,0.0,
4,KS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,7.257,65838.09,0.0,0.0,0.0,0.0
5,KS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,14.217,92031.3,767.68,0.0,181.77,1.03
6,KS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,3.925,0.0,0.0,0.0,0.0,
7,KS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,3.223,0.0,0.0,0.0,0.0,
8,KS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,11.143,18007.71,379.56,213.81,0.0,3.3000000000000003
9,KS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,77.199,53160.97,1111.13,913.39,0.0,3.81
10,KS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,46.891,86794.85,2735.25,309.24,0.0,3.51
11,KS,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.033,0.0,0.0,0.0,0.0,
12,KS,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.001,0.0,0.0,0.0,0.0,
13,KS,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.096,0.0,0.0,0.0,0.0,
14,KS,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.029,0.0,0.0,0.0,0.0,
15,KS,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.134,0.0,0.0,0.0,0.0,
16,KS,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.514,0.0,0.0,0.0,0.0,
17,KS,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.228,0.0,0.0,0.0,0.0,
18,KS,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.127,0.0,0.0,0.0,0.0,
19,KS,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.057,0.0,0.0,0.0,0.0,
20,KS,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.04,0.0,0.0,0.0,0.0,
21,KS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,110.921,11170.87,1274.19,905.64,24.87,19.74
22,KS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,156.361,19592.15,1117.48,839.81,110.97,10.56
23,KS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,81.029,26762.22,1106.73,666.96,19.83,6.7
24,KS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,219.523,48790.73,1387.72,769.46,18.5,4.46
25,KS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,226.603,81787.33,1556.93,895.92,0.0,3.0
