,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,NH,Belknap,1359,1133,1205,1184,1128,1150,1272,1397,1544,1972
4,House Heating Fuel: Fuel Oil,NH,Belknap,15539,15424,15351,15299,15248,15381,14703,14112,14168,13722
5,House Heating Fuel: Gas,NH,Belknap,1945,1913,2188,2111,2046,1870,1976,2316,2444,2583
6,House Heating Fuel: Propane,NH,Belknap,4051,3980,3935,3886,3971,3562,3694,4022,3962,4091
7,House Heating Fuel: Wood,NH,Belknap,1621,1712,1968,2031,2122,2155,2308,2175,2160,2173
3,House Heating Fuel: Electric,NH,Carroll,1187,1211,1106,1028,1236,1238,1365,1454,1684,1765
4,House Heating Fuel: Fuel Oil,NH,Carroll,12112,12074,11773,12006,11807,11241,10712,10846,10292,10310
5,House Heating Fuel: Gas,NH,Carroll,338,280,293,231,166,171,266,305,305,339
6,House Heating Fuel: Propane,NH,Carroll,3663,4197,4390,4432,4846,5029,4747,4978,5194,5290
7,House Heating Fuel: Wood,NH,Carroll,2480,2616,2810,3019,3007,3237,3362,3256,3256,3333
3,House Heating Fuel: Electric,NH,Cheshire,1678,1721,1673,1799,1889,1950,2188,2466,2546,2551
4,House Heating Fuel: Fuel Oil,NH,Cheshire,20834,20386,19788,19330,19003,18742,18157,17855,17757,18108
5,House Heating Fuel: Gas,NH,Cheshire,972,964,797,888,888,875,1049,1022,1032,1177
6,House Heating Fuel: Propane,NH,Cheshire,2052,2297,2576,2739,2957,3114,3053,3181,3082,3005
7,House Heating Fuel: Wood,NH,Cheshire,3823,4017,4524,4895,5200,5154,5145,4894,4797,4147
3,House Heating Fuel: Electric,NH,Coos,407,340,300,368,331,312,359,381,403,486
4,House Heating Fuel: Fuel Oil,NH,Coos,10773,10421,9968,9656,9228,8976,8754,8762,8655,8619
5,House Heating Fuel: Gas,NH,Coos,128,131,201,178,193,248,187,148,173,178
6,House Heating Fuel: Propane,NH,Coos,603,696,783,823,912,969,959,1009,1094,1220
7,House Heating Fuel: Wood,NH,Coos,1830,1904,2162,2250,2369,2403,2456,2350,2205,1998
3,House Heating Fuel: Electric,NH,Grafton,2426,2515,2623,2766,2933,2734,2525,2489,2477,2675
4,House Heating Fuel: Fuel Oil,NH,Grafton,20632,20132,19646,19037,18346,18420,17698,17273,17387,17133
5,House Heating Fuel: Gas,NH,Grafton,921,957,876,954,1009,1067,1176,1215,1245,1464
6,House Heating Fuel: Propane,NH,Grafton,5607,5711,5834,6343,6665,6836,7538,8065,7872,8005
7,House Heating Fuel: Wood,NH,Grafton,4255,4592,5126,5208,5277,4885,4686,4435,4315,4029
3,House Heating Fuel: Electric,NH,Hillsborough,11349,12017,11735,12831,13389,14176,14578,15518,16305,16480
4,House Heating Fuel: Fuel Oil,NH,Hillsborough,59401,56962,55903,54290,52565,51880,51403,50713,50093,50652
5,House Heating Fuel: Gas,NH,Hillsborough,57210,58058,58342,58212,58418,58626,58863,59583,60481,61212
6,House Heating Fuel: Propane,NH,Hillsborough,17710,18411,18587,19028,18952,19316,19827,20776,21664,22635
7,House Heating Fuel: Wood,NH,Hillsborough,5521,5861,6567,7098,7849,7891,7965,8078,7561,6920
3,House Heating Fuel: Electric,NH,Merrimack,5185,4918,5239,5192,5125,5093,5400,5677,5887,6290
4,House Heating Fuel: Fuel Oil,NH,Merrimack,25420,25578,24765,24004,23592,23019,22252,22066,21933,21964
5,House Heating Fuel: Gas,NH,Merrimack,14530,14057,13928,13556,13410,13431,14085,14274,14800,14794
6,House Heating Fuel: Propane,NH,Merrimack,7373,7452,7572,7731,7971,8074,8095,8258,8390,8698
7,House Heating Fuel: Wood,NH,Merrimack,3744,4329,4811,5219,5718,5827,5692,5735,5450,5324
3,House Heating Fuel: Electric,NH,Rockingham,10700,10754,11006,10848,11411,11219,11375,11678,12059,12026
4,House Heating Fuel: Fuel Oil,NH,Rockingham,65581,64400,63883,61985,61088,60696,60071,60148,60066,59827
5,House Heating Fuel: Gas,NH,Rockingham,16846,17199,17141,17971,17991,17994,17988,18119,17982,18363
6,House Heating Fuel: Propane,NH,Rockingham,16601,17107,17282,18244,18590,19336,20004,21280,21763,23133
7,House Heating Fuel: Wood,NH,Rockingham,3507,3795,4327,5086,5732,6012,6158,5596,5262,4766
3,House Heating Fuel: Electric,NH,Strafford,4141,4085,4110,4126,4096,4286,4425,4427,4270,4469
4,House Heating Fuel: Fuel Oil,NH,Strafford,27144,26702,26420,25906,24489,23829,24056,24011,23928,23905
5,House Heating Fuel: Gas,NH,Strafford,8169,7947,7857,7652,7909,8093,8245,8734,9251,9536
6,House Heating Fuel: Propane,NH,Strafford,4637,4742,4750,4978,5211,5271,5321,5860,5941,6606
7,House Heating Fuel: Wood,NH,Strafford,1952,2367,2527,2671,3021,3149,3082,3103,2929,2520
3,House Heating Fuel: Electric,NH,Sullivan,943,1005,889,799,824,907,883,1007,1026,1062
4,House Heating Fuel: Fuel Oil,NH,Sullivan,11055,10658,10315,9967,9646,9100,8875,8843,8913,8795
5,House Heating Fuel: Gas,NH,Sullivan,318,319,302,227,254,242,266,321,333,398
6,House Heating Fuel: Propane,NH,Sullivan,3641,3599,3790,3915,3803,3611,3729,3915,3793,3670
7,House Heating Fuel: Wood,NH,Sullivan,1982,2277,2353,2488,2618,2910,3074,3075,2966,2735
