,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,NH,Belknap,5.4,5.3,5.3,5.3,5.4,5.4,5.4,5.5,5.4,5.3
27,Number of Rooms: 1,NH,Belknap,572,690,790,975,999,924,792,738,559,603
28,Number of Rooms: 2,NH,Belknap,864,1070,1152,1148,1012,945,923,929,1046,1024
29,Number of Rooms: 3,NH,Belknap,2942,3203,3252,3270,3032,3006,3093,3216,3269,3627
30,Number of Rooms: 4,NH,Belknap,7181,6964,6853,6522,6305,6342,6502,6924,7106,7319
31,Number of Rooms: 5,NH,Belknap,7953,7951,7984,8310,7996,8096,8017,7534,7741,7929
32,Number of Rooms: 6,NH,Belknap,6968,7104,6800,7077,7656,7562,7541,7634,7204,7085
33,Number of Rooms: 7,NH,Belknap,4487,4381,4717,4284,4458,4448,4501,4369,4575,4150
34,Number of Rooms: 8,NH,Belknap,2737,2721,2538,2450,2693,2819,2645,2863,2942,2757
35,Number of Rooms: 9+,NH,Belknap,3092,3054,3226,3345,3390,3469,3701,3941,3892,4113
26,Median Number of Rooms,NH,Carroll,5.3,5.4,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.5
27,Number of Rooms: 1,NH,Carroll,449,523,590,658,977,998,1095,1012,972,1024
28,Number of Rooms: 2,NH,Carroll,1091,1159,1091,994,1101,1064,1103,950,1032,1007
29,Number of Rooms: 3,NH,Carroll,3441,3364,3300,3014,2849,2772,2850,3173,3364,3317
30,Number of Rooms: 4,NH,Carroll,7668,7453,7478,7412,7107,7053,7098,7235,7335,7267
31,Number of Rooms: 5,NH,Carroll,8417,8552,9154,9238,9279,9284,8678,8442,8217,8309
32,Number of Rooms: 6,NH,Carroll,8108,8373,8059,8000,7864,8029,7695,7818,8063,8297
33,Number of Rooms: 7,NH,Carroll,4757,4672,4592,4711,4663,4465,4798,4835,4962,4993
34,Number of Rooms: 8,NH,Carroll,2544,2680,2726,2722,2864,2856,3043,2979,2967,3086
35,Number of Rooms: 9+,NH,Carroll,2885,2873,2788,3119,3305,3606,3927,4285,4010,3868
26,Median Number of Rooms,NH,Cheshire,5.5,5.6,5.6,5.6,5.5,5.5,5.5,5.5,5.5,5.6
27,Number of Rooms: 1,NH,Cheshire,378,437,411,518,510,468,491,471,377,441
28,Number of Rooms: 2,NH,Cheshire,601,645,739,805,860,961,942,998,1135,1096
29,Number of Rooms: 3,NH,Cheshire,2942,3175,3012,2922,2949,3125,3065,3084,3151,3236
30,Number of Rooms: 4,NH,Cheshire,5936,5879,5771,5618,5924,5832,5881,5907,5885,5540
31,Number of Rooms: 5,NH,Cheshire,7053,6754,6840,6890,7023,7067,7246,7107,7127,6771
32,Number of Rooms: 6,NH,Cheshire,6753,6625,6870,6965,6776,6833,6687,6647,6498,6651
33,Number of Rooms: 7,NH,Cheshire,4553,4456,4429,4390,4226,4262,4384,4564,4726,5221
34,Number of Rooms: 8,NH,Cheshire,3026,3167,3047,3014,3063,2877,2655,2826,2790,2874
35,Number of Rooms: 9+,NH,Cheshire,3234,3524,3581,3573,3451,3480,3613,3700,3762,3758
26,Median Number of Rooms,NH,Coos,5.2,5.2,5.1,5.1,5.2,5.2,5.2,5.2,5.1,5.1
27,Number of Rooms: 1,NH,Coos,422,509,599,611,604,599,633,695,821,835
28,Number of Rooms: 2,NH,Coos,749,671,731,727,791,770,735,908,845,837
29,Number of Rooms: 3,NH,Coos,2234,2335,2346,2362,2287,2199,2186,2101,2208,2245
30,Number of Rooms: 4,NH,Coos,4140,4106,3934,3827,3693,3557,3513,3777,3948,3949
31,Number of Rooms: 5,NH,Coos,4442,4539,4659,4866,4852,4962,5250,5009,4815,4841
32,Number of Rooms: 6,NH,Coos,3422,3443,3415,3557,3667,3680,3500,3512,3556,3481
33,Number of Rooms: 7,NH,Coos,2432,2416,2438,2483,2543,2446,2322,2287,2043,2125
34,Number of Rooms: 8,NH,Coos,1230,1251,1270,1139,1246,1380,1454,1435,1481,1443
35,Number of Rooms: 9+,NH,Coos,2006,1949,1848,1662,1603,1691,1684,1767,1809,1838
26,Median Number of Rooms,NH,Grafton,5.2,5.2,5.2,5.3,5.2,5.2,5.3,5.3,5.4,5.4
27,Number of Rooms: 1,NH,Grafton,1050,1279,1252,1293,1480,1463,1249,1492,1304,1345
28,Number of Rooms: 2,NH,Grafton,1899,1883,2053,2107,2410,2263,2590,2417,2384,2330
29,Number of Rooms: 3,NH,Grafton,4475,4695,4672,4990,4912,5293,5204,5353,5216,5350
30,Number of Rooms: 4,NH,Grafton,9997,10239,9903,9640,9307,8854,8735,9038,8957,9069
31,Number of Rooms: 5,NH,Grafton,10450,10539,10199,10109,10399,10579,10019,9808,9823,9724
32,Number of Rooms: 6,NH,Grafton,8105,7951,8288,8099,8041,8057,8239,8189,8670,8395
33,Number of Rooms: 7,NH,Grafton,5642,5462,5614,5667,5438,5535,5491,5920,6017,6309
34,Number of Rooms: 8,NH,Grafton,3740,3908,3914,4097,3936,3957,4485,4671,4762,4572
35,Number of Rooms: 9+,NH,Grafton,4643,4733,5103,5245,5530,5589,5761,5459,5453,5819
26,Median Number of Rooms,NH,Hillsborough,5.7,5.7,5.7,5.6,5.6,5.6,5.6,5.7,5.7,5.7
27,Number of Rooms: 1,NH,Hillsborough,1734,2021,2285,2393,2589,2751,2739,2558,2860,2979
28,Number of Rooms: 2,NH,Hillsborough,3573,3492,3341,3402,3488,3669,3951,4253,4776,4878
29,Number of Rooms: 3,NH,Hillsborough,14325,14528,14689,14808,14462,14557,14857,15170,15348,15747
30,Number of Rooms: 4,NH,Hillsborough,26713,27294,27303,28068,28393,28310,27815,27436,27041,27287
31,Number of Rooms: 5,NH,Hillsborough,30640,30533,30542,30746,31227,31188,30536,30607,30169,29866
32,Number of Rooms: 6,NH,Hillsborough,29601,28835,28937,28401,27906,28040,28286,28733,29025,29759
33,Number of Rooms: 7,NH,Hillsborough,22371,21901,21642,21393,21589,21675,21734,21802,22261,21411
34,Number of Rooms: 8,NH,Hillsborough,17006,17248,16850,16465,16182,16138,16805,17818,17554,17977
35,Number of Rooms: 9+,NH,Hillsborough,18640,19613,20371,20646,20918,20879,20883,20912,21121,21288
26,Median Number of Rooms,NH,Merrimack,5.6,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
27,Number of Rooms: 1,NH,Merrimack,782,958,996,976,846,811,945,1261,1306,1594
28,Number of Rooms: 2,NH,Merrimack,1239,1119,1291,1342,1362,1271,1272,1255,1335,1292
29,Number of Rooms: 3,NH,Merrimack,5756,5869,5871,5918,5906,5593,5556,5789,5795,5581
30,Number of Rooms: 4,NH,Merrimack,10805,10331,10232,10140,10265,9762,10158,10402,10196,10306
31,Number of Rooms: 5,NH,Merrimack,11241,11320,11284,11498,11606,11651,11690,11505,11363,11525
32,Number of Rooms: 6,NH,Merrimack,11148,11140,10847,10983,11289,11663,11468,11629,11669,11651
33,Number of Rooms: 7,NH,Merrimack,9069,9277,9352,8969,8929,8969,9131,8667,8824,8959
34,Number of Rooms: 8,NH,Merrimack,5545,5626,5784,5985,5987,6298,5934,5945,5872,5976
35,Number of Rooms: 9+,NH,Merrimack,7298,7654,7740,7639,7399,7635,7557,7996,8315,8076
26,Median Number of Rooms,NH,Rockingham,5.8,5.9,5.9,5.9,5.8,5.9,5.9,5.9,5.9,6.0
27,Number of Rooms: 1,NH,Rockingham,1129,1423,1643,1608,1569,1623,1688,1811,1833,2042
28,Number of Rooms: 2,NH,Rockingham,2918,2690,2645,2851,3250,3329,3432,3587,3486,3371
29,Number of Rooms: 3,NH,Rockingham,9874,9837,9656,9756,9655,9537,9471,9510,9368,9543
30,Number of Rooms: 4,NH,Rockingham,20013,19853,19803,19971,20601,20271,20394,20247,19935,18842
31,Number of Rooms: 5,NH,Rockingham,21123,20994,21592,21571,20869,20936,20391,21137,21574,21913
32,Number of Rooms: 6,NH,Rockingham,22075,22194,21964,21995,22324,22184,21737,21662,22142,22578
33,Number of Rooms: 7,NH,Rockingham,18067,18176,17764,17552,17794,17915,18065,18576,19053,19074
34,Number of Rooms: 8,NH,Rockingham,14019,14497,14862,14845,15105,15170,15316,15084,15375,15129
35,Number of Rooms: 9+,NH,Rockingham,16192,16476,16715,16777,16301,17029,18143,18573,18429,19677
26,Median Number of Rooms,NH,Strafford,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
27,Number of Rooms: 1,NH,Strafford,846,781,1107,1170,1174,954,1032,769,803,927
28,Number of Rooms: 2,NH,Strafford,1332,1215,1214,1142,1150,1198,1050,1026,1148,1405
29,Number of Rooms: 3,NH,Strafford,5344,4799,4649,4510,4827,4935,5189,5093,5155,5046
30,Number of Rooms: 4,NH,Strafford,9892,10011,9658,10283,10267,10408,10266,10530,10435,10617
31,Number of Rooms: 5,NH,Strafford,9811,10085,9829,9737,9982,9819,9790,10256,10407,10200
32,Number of Rooms: 6,NH,Strafford,8472,8554,8558,8854,8835,9266,9329,9393,9084,9117
33,Number of Rooms: 7,NH,Strafford,6491,6502,6704,6758,6628,6202,6462,6736,6690,6603
34,Number of Rooms: 8,NH,Strafford,4278,4484,4748,4367,4010,4250,4345,4400,4490,4787
35,Number of Rooms: 9+,NH,Strafford,4608,4998,5211,4954,5155,5205,4933,4906,5290,5181
26,Median Number of Rooms,NH,Sullivan,5.3,5.4,5.3,5.4,5.4,5.4,5.4,5.5,5.5,5.5
27,Number of Rooms: 1,NH,Sullivan,288,343,361,302,323,375,410,366,321,353
28,Number of Rooms: 2,NH,Sullivan,599,567,621,545,518,543,473,521,486,484
29,Number of Rooms: 3,NH,Sullivan,1769,1836,1801,1683,1733,1936,1786,1757,1807,1788
30,Number of Rooms: 4,NH,Sullivan,4231,4134,3908,3934,3956,3870,3786,3764,3991,3966
31,Number of Rooms: 5,NH,Sullivan,4946,4783,5272,5361,5166,4963,5126,4770,4712,4956
32,Number of Rooms: 6,NH,Sullivan,3592,3951,3908,4060,4085,4087,4097,4466,4413,4288
33,Number of Rooms: 7,NH,Sullivan,2637,2825,2638,2748,2703,2747,2675,2867,2763,2747
34,Number of Rooms: 8,NH,Sullivan,1783,1726,1730,1650,1876,1899,1947,1920,1995,1855
35,Number of Rooms: 9+,NH,Sullivan,2233,2066,2049,2023,2016,1922,2063,2135,2121,2215
