,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,KS,Allen,1075,1038,1018,1034,1155,1218,1270,1458,1461,1489
4,House Heating Fuel: Fuel Oil,KS,Allen,0,0,0,0,0,0,0,0,0,7
5,House Heating Fuel: Gas,KS,Allen,3554,3632,3635,3584,3409,3225,3143,3049,2998,3087
6,House Heating Fuel: Propane,KS,Allen,643,550,593,613,547,569,621,579,510,552
7,House Heating Fuel: Wood,KS,Allen,245,309,289,241,260,266,242,216,299,227
3,House Heating Fuel: Electric,KS,Anderson,406,457,540,646,707,706,598,571,448,386
4,House Heating Fuel: Fuel Oil,KS,Anderson,25,38,34,27,17,0,0,0,0,0
5,House Heating Fuel: Gas,KS,Anderson,1670,1639,1583,1432,1488,1453,1549,1493,1579,1656
6,House Heating Fuel: Propane,KS,Anderson,775,738,728,800,802,841,754,850,810,814
7,House Heating Fuel: Wood,KS,Anderson,306,320,388,401,299,277,296,276,214,222
3,House Heating Fuel: Electric,KS,Atchison,833,794,839,968,990,914,1049,1008,1151,1096
4,House Heating Fuel: Fuel Oil,KS,Atchison,6,5,3,17,19,20,22,26,0,0
5,House Heating Fuel: Gas,KS,Atchison,4075,4012,3885,3746,3736,3726,3586,3538,3482,3540
6,House Heating Fuel: Propane,KS,Atchison,1052,975,1014,1171,1174,1112,1194,1172,1077,1089
7,House Heating Fuel: Wood,KS,Atchison,189,243,234,229,164,176,140,131,157,152
3,House Heating Fuel: Electric,KS,Barber,272,278,259,263,259,282,300,328,386,391
4,House Heating Fuel: Fuel Oil,KS,Barber,0,0,0,2,2,3,3,2,0,0
5,House Heating Fuel: Gas,KS,Barber,1600,1565,1571,1496,1460,1320,1333,1296,1235,1162
6,House Heating Fuel: Propane,KS,Barber,375,406,388,382,377,334,265,263,250,287
7,House Heating Fuel: Wood,KS,Barber,25,30,23,30,31,27,44,62,73,72
3,House Heating Fuel: Electric,KS,Barton,1031,1164,1192,1342,1526,1534,1725,1961,2067,2038
4,House Heating Fuel: Fuel Oil,KS,Barton,20,18,14,3,0,0,0,0,0,0
5,House Heating Fuel: Gas,KS,Barton,9247,8996,8926,9120,8794,8594,8371,8165,7689,7617
6,House Heating Fuel: Propane,KS,Barton,983,914,1039,899,1020,1029,996,946,893,758
7,House Heating Fuel: Wood,KS,Barton,180,136,120,98,96,95,93,98,107,99
3,House Heating Fuel: Electric,KS,Bourbon,994,1034,1092,1264,1341,1275,1369,1495,1523,1582
4,House Heating Fuel: Fuel Oil,KS,Bourbon,10,12,9,14,0,12,19,17,23,22
