,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,KS,Allen,51,64,59,72,82,63,45,50,56,59
41,Units in Structure: 1 DETACHED,KS,Allen,5109,4948,4923,4886,4828,4856,5015,4964,5074,5092
42,Units in Structure: 10-19,KS,Allen,70,64,8,7,13,17,41,52,42,78
43,Units in Structure: 2,KS,Allen,173,262,285,297,269,265,166,248,223,187
44,Units in Structure: 20-49,KS,Allen,44,54,77,82,127,173,159,164,143,164
45,Units in Structure: 3-4,KS,Allen,31,33,16,48,73,75,93,90,85,55
46,Units in Structure: 5-9,KS,Allen,60,80,68,57,126,87,74,78,113,128
47,Units in Structure: 50+,KS,Allen,69,69,104,89,68,52,51,26,27,26
48,"Units in Structure: Boat,RV,Van,Etc.",KS,Allen,20,19,18,17,0,5,6,6,6,7
49,Units in Structure: Mobile Home,KS,Allen,642,652,677,691,663,654,618,631,545,522
40,Units in Structure: 1 ATTACHED,KS,Anderson,59,67,42,48,28,19,13,28,31,27
41,Units in Structure: 1 DETACHED,KS,Anderson,3136,3094,3025,2924,2888,3000,3055,3163,3270,3339
42,Units in Structure: 10-19,KS,Anderson,0,0,21,13,10,12,11,0,0,0
43,Units in Structure: 2,KS,Anderson,2,3,22,35,42,38,34,20,51,53
44,Units in Structure: 20-49,KS,Anderson,52,61,52,84,98,83,76,103,76,46
45,Units in Structure: 3-4,KS,Anderson,57,76,102,117,108,112,91,33,6,4
46,Units in Structure: 5-9,KS,Anderson,23,13,6,5,1,2,2,12,14,18
47,Units in Structure: 50+,KS,Anderson,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",KS,Anderson,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,KS,Anderson,389,412,452,484,543,446,431,384,292,256
40,Units in Structure: 1 ATTACHED,KS,Atchison,22,8,11,9,10,10,15,22,10,42
41,Units in Structure: 1 DETACHED,KS,Atchison,5469,5422,5564,5591,5602,5518,5676,5797,5789,5770
42,Units in Structure: 10-19,KS,Atchison,111,119,143,86,151,168,138,192,180,178
43,Units in Structure: 2,KS,Atchison,182,250,128,177,165,167,142,110,83,131
44,Units in Structure: 20-49,KS,Atchison,74,118,112,134,139,230,197,155,159,176
45,Units in Structure: 3-4,KS,Atchison,231,211,208,216,239,231,182,196,275,216
46,Units in Structure: 5-9,KS,Atchison,184,153,153,151,103,99,97,50,0,0
47,Units in Structure: 50+,KS,Atchison,227,219,220,211,175,124,139,113,152,119
48,"Units in Structure: Boat,RV,Van,Etc.",KS,Atchison,0,0,0,0,0,0,0,13,15,13
49,Units in Structure: Mobile Home,KS,Atchison,471,494,439,388,387,411,361,312,303,316
40,Units in Structure: 1 ATTACHED,KS,Barber,14,13,14,12,9,14,14,14,14,20
41,Units in Structure: 1 DETACHED,KS,Barber,2285,2302,2316,2315,2343,2344,2313,2344,2333,2357
42,Units in Structure: 10-19,KS,Barber,32,25,36,41,18,11,14,6,32,42
43,Units in Structure: 2,KS,Barber,46,43,30,49,58,41,51,48,26,18
44,Units in Structure: 20-49,KS,Barber,86,84,97,63,56,56,65,61,62,57
45,Units in Structure: 3-4,KS,Barber,49,15,20,13,27,36,52,58,75,56
46,Units in Structure: 5-9,KS,Barber,31,35,39,62,73,61,90,85,57,78
47,Units in Structure: 50+,KS,Barber,0,0,0,0,0,0,12,11,14,12
48,"Units in Structure: Boat,RV,Van,Etc.",KS,Barber,7,13,3,5,3,0,0,0,0,0
49,Units in Structure: Mobile Home,KS,Barber,223,241,254,236,250,229,183,165,180,161
40,Units in Structure: 1 ATTACHED,KS,Barton,205,244,204,280,285,223,175,231,179,180
41,Units in Structure: 1 DETACHED,KS,Barton,10386,10239,10217,10264,10223,10212,10190,10444,10386,10224
42,Units in Structure: 10-19,KS,Barton,98,129,125,172,175,163,199,195,163,151
43,Units in Structure: 2,KS,Barton,284,304,392,358,388,460,578,532,486,518
44,Units in Structure: 20-49,KS,Barton,120,179,141,117,116,134,136,110,134,186
45,Units in Structure: 3-4,KS,Barton,201,264,225,227,243,213,261,240,244,239
46,Units in Structure: 5-9,KS,Barton,222,207,199,162,115,146,120,114,98,96
47,Units in Structure: 50+,KS,Barton,107,91,98,106,91,105,91,51,77,81
48,"Units in Structure: Boat,RV,Van,Etc.",KS,Barton,0,0,0,0,0,0,0,11,20,18
49,Units in Structure: Mobile Home,KS,Barton,1146,1064,1105,964,1008,961,879,770,924,1040
40,Units in Structure: 1 ATTACHED,KS,Bourbon,70,118,143,184,178,145,90,86,49,33
41,Units in Structure: 1 DETACHED,KS,Bourbon,5859,5752,5720,5387,5374,5328,5472,5548,5701,5796
42,Units in Structure: 10-19,KS,Bourbon,139,171,107,114,129,94,113,103,98,59
43,Units in Structure: 2,KS,Bourbon,230,242,243,284,290,321,315,269,228,152
44,Units in Structure: 20-49,KS,Bourbon,89,123,108,173,188,164,142,122,57,45
45,Units in Structure: 3-4,KS,Bourbon,91,75,84,162,144,192,206,229,213,217
46,Units in Structure: 5-9,KS,Bourbon,79,62,97,99,128,189,190,167,226,201
47,Units in Structure: 50+,KS,Bourbon,18,38,37,37,42,43,28,27,48,94
