,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,5001480100,656,54453,3133,0.05753585661028777,2448.9,651.4,32.6
1,5001480200,653,63044,2749,0.04360446672165472,2016.2,690.4,42.0
2,5001480300,1180,68473,1943,0.02837614826281892,1445.4,481.2,16.8
3,5001480400,1041,33931,1559,0.04594618490465945,1208.4,339.2,11.0
4,5001480500,1657,55906,1937,0.034647443923729114,1350.4,573.2,13.8
5,5001480600,702,67010,2347,0.03502462319056857,1805.7,528.3,12.8
6,5001480700,1188,35741,2282,0.06384824151534652,1759.9,503.5,18.4
7,5001480800,605,55467,3156,0.05689869652225648,2567.6,566.9,21.5
8,5003960100,628,49167,2525,0.05135558402993878,1712.6,786.0,26.4
9,5003960200,1043,65219,2597,0.039819684447783624,1950.4,616.5,30.1
10,5003960300,1721,54988,2204,0.04008147232123373,1643.1,539.1,22.0
11,5003960400,527,57356,2983,0.05200850826417463,2269.1,683.3,30.9
12,5003960500,1100,52540,2153,0.04097830224590788,1643.3,490.7,19.5
13,5003960600,2192,47624,2061,0.043276499244078614,1558.9,485.6,16.7
14,5003960700,704,50408,2355,0.046718774797651165,1826.1,500.8,28.3
15,5005950100,2134,45846,1893,0.04129040701478864,1283.9,592.8,16.3
16,5005950200,2101,66670,1961,0.029413529323533822,1251.4,688.3,21.5
17,5005950300,2303,45909,1771,0.03857631401250299,1189.7,569.2,12.7
18,5005950400,1468,55429,1847,0.03332190730484043,1350.4,479.9,16.7
19,5005950500,1953,57238,2482,0.04336280093644083,2023.3,421.2,37.4
20,5005950600,1744,56541,2504,0.044286447003059726,2034.9,431.1,38.0
21,5005950700,1578,51711,2255,0.04360774303339715,2022.4,197.0,35.3
22,5005950800,2826,57262,2052,0.03583528343404003,1638.3,377.0,36.7
23,5005950900,2263,51816,2114,0.04079820904739849,1431.2,658.4,24.0
24,5007020101,2087,69497,1462,0.021036879289753514,1221.7,193.4,47.1
25,5007020102,2303,103600,1279,0.012345559845559845,1179.2,74.6,25.7
26,5007020201,1797,60476,1078,0.017825252992922813,1033.1,28.7,16.6
27,5007020203,1183,83588,1232,0.01473895774513088,1172.7,38.0,20.9
28,5007020205,2052,69905,1138,0.016279236106144054,1067.0,55.1,15.8
29,5007020206,2160,63589,1043,0.016402207929044333,981.2,51.9,10.1
30,5007020301,1774,35832,893,0.02492185755749051,880.0,4.7,8.3
31,5007020302,1659,54105,942,0.017410590518436374,922.0,12.0,8.0
32,5007020304,1499,84519,1092,0.01292017179569091,1062.2,23.0,6.4
33,5007020305,1508,73882,1061,0.014360737392057605,1031.3,17.4,11.9
34,5007020401,2630,66447,1061,0.015967613285776634,1029.1,18.1,13.7
35,5007020402,1603,67188,1101,0.016386854795499197,1072.6,13.5,14.6
36,5007020404,1745,64104,1051,0.016395232746786472,1010.1,30.5,10.6
37,5007020405,1567,128724,1190,0.009244585314315901,1168.4,13.0,8.2
38,5007020501,2140,103758,1910,0.018408219125272268,1876.8,22.4,11.3
39,5007020503,1848,58718,573,0.009758506761129467,562.1,6.6,4.4
40,5007020504,1317,70673,1202,0.01700790966847311,1187.1,6.3,8.7
41,5007020603,3525,113515,1975,0.017398581685239837,1936.5,33.0,5.9
42,5007020604,1689,76526,1306,0.01706609518333638,1275.6,20.4,10.1
43,5007020605,1596,103217,2116,0.02050049894881657,2085.1,17.0,14.2
44,5007020606,1426,142927,2127,0.014881722837532446,2090.4,22.5,13.9
45,5007020701,2118,83235,2633,0.03163332732624497,2376.7,225.3,31.1
46,5007020703,1961,100112,2744,0.027409301582227905,2543.4,174.8,26.1
47,5007020704,1752,99261,2696,0.027160717703831314,2310.6,349.1,36.2
48,5007020801,2028,89871,2631,0.02927529458891077,2418.2,178.2,34.4
49,5007020803,1873,72616,2678,0.03687892475487496,2356.6,286.4,35.1
50,5007020805,2077,89407,2298,0.02570268547205476,2185.3,90.1,22.3
51,5007020806,2317,117042,1462,0.012491242459971633,1283.2,156.4,22.0
52,5007020901,3278,91660,1238,0.013506436831769584,1179.8,48.5,9.9
53,5007020902,2561,81250,883,0.010867692307692307,645.6,210.0,27.0
54,5007021001,1985,72253,1039,0.014380025742875729,747.5,240.3,51.2
55,5007021002,2699,68183,865,0.012686446768256017,664.4,173.4,27.6
56,5007021101,1716,57950,1918,0.033097497842968074,1860.9,44.9,11.8
57,5007021102,1212,64646,1986,0.03072115830832534,1952.5,18.9,14.2
58,5007021201,1276,71031,1990,0.028015936703692755,1966.5,13.9,9.8
59,5007021202,1171,47034,748,0.015903389037717396,719.1,17.0,12.4
60,5007021301,2483,78883,1946,0.024669447155914456,1132.3,768.1,45.7
61,5007021304,2841,118628,1195,0.01007350709781839,1140.8,44.7,9.1
62,5007021305,2172,77739,903,0.011615791301663257,717.7,155.6,29.3
63,5007021306,1565,163824,2363,0.014424016017189178,2298.1,55.8,9.2
64,5007021308,1684,167852,1399,0.008334723446846031,1331.4,57.4,10.1
65,5007021310,3076,103560,1881,0.01816338354577057,1114.4,757.7,8.8
66,5007021311,2485,133009,2532,0.019036305813892294,1641.4,877.1,13.9
67,5007021404,1370,71826,1645,0.0229025700999638,1209.0,387.2,48.5
68,5007021405,879,93009,4170,0.04483437086733542,3660.9,456.2,53.2
69,5007021406,1906,72392,1080,0.014918775555309979,1040.2,24.5,15.5
70,5007021407,1996,98782,1497,0.015154582818732158,1257.7,204.2,34.8
71,5007021408,1815,62458,2292,0.03669666015562458,1574.3,688.0,30.0
72,5007021409,929,91647,3189,0.034796556352090086,2438.4,702.8,47.4
73,5009790100,2645,64479,1865,0.028924145845934335,1322.5,505.0,38.0
74,5009790200,2389,59233,2008,0.03390002194722536,1356.6,606.4,45.0
75,5009790300,2127,52027,1722,0.03309819901205144,1211.1,476.3,34.8
76,5009790400,2353,77754,2179,0.028024281708979602,1501.2,637.4,40.4
77,5009790501,1587,46926,1505,0.03207177257810169,1027.4,463.5,14.2
78,5009790502,1844,36904,1516,0.041079557771515285,980.8,526.2,9.0
79,5009790600,1925,49668,1787,0.035978899895304825,1125.4,642.8,18.6
80,5011950100,1082,57683,1917,0.03323336164901271,1385.1,506.7,25.7
81,5011950200,818,40371,2052,0.05082856505907706,1502.0,529.1,20.7
82,5011950300,891,63822,2446,0.0383253423584344,1836.4,584.2,25.4
83,5011950400,568,45695,2380,0.052084473137104716,1888.6,481.8,9.7
84,5011950500,1178,69256,3097,0.04471814716414462,2384.1,671.8,40.9
85,5013480100,921,50939,3083,0.06052337109091266,2336.2,718.8,27.6
86,5013480200,1015,67707,2800,0.041354660522545675,2178.6,586.9,34.8
87,5015950100,1287,49730,1912,0.038447617132515585,1207.7,680.3,23.8
88,5015950200,2926,50723,1969,0.03881868186030006,1543.9,391.3,33.4
89,5015950300,2682,55669,1858,0.033375846521403296,1302.3,541.0,14.5
90,5015950400,1583,60085,2253,0.03749687942082051,1391.0,816.5,45.2
91,5015950500,2683,56046,2111,0.037665489062555756,1444.5,634.1,32.3
92,5017080100,1119,61981,2664,0.04298091350575176,1915.3,714.8,33.9
93,5017080200,1001,40026,2318,0.05791235696797082,1604.6,689.2,23.8
94,5017080300,1134,49340,2046,0.04146736927442238,1609.4,420.4,16.1
95,5017080400,1054,35981,1983,0.05511242044412329,1389.4,573.4,20.3
96,5019953601,1761,45383,1439,0.03170790824758169,1121.3,306.7,11.0
97,5019953602,1286,65689,1945,0.02960921919956157,1620.9,305.0,18.8
98,5019953700,1739,60751,2233,0.03675659659923294,1772.7,428.3,32.3
99,5019953800,1642,43358,1839,0.042414318003597955,1388.3,431.4,18.9
100,5019953900,2077,57629,2447,0.0424612608235437,1986.1,429.6,30.9
101,5021950100,820,55503,2742,0.04940273498729798,1558.7,1138.6,45.1
102,5021950200,867,51322,2840,0.05533689256069522,1704.8,1060.9,74.5
103,5021950300,848,51603,2553,0.049473867798383815,1642.6,856.9,53.6
104,5021950400,1360,38853,2033,0.05232543175559159,1546.7,463.8,22.8
105,5021950500,863,42055,2251,0.053525145642610863,1354.8,874.6,21.4
106,5021950600,1683,42021,2253,0.053616049118297995,1457.6,773.2,22.7
107,5023480100,1939,54004,2523,0.0467187615732168,1991.2,483.2,48.2
108,5023480201,630,63972,3757,0.05872881885825049,3330.1,377.1,49.7
109,5023480202,1769,52250,3391,0.06489952153110048,2824.4,517.7,48.9
110,5023480300,2098,60530,2107,0.03480918552783743,1716.6,366.1,24.0
111,5023480400,1690,54238,2450,0.045171282126922084,2024.6,396.1,28.8
112,5023480501,1017,66068,2679,0.04054913119815947,2122.2,517.2,39.7
113,5023480502,1588,69581,3120,0.044839826964257486,2604.5,473.7,42.2
114,5025970100,1834,56912,2344,0.041186393027832446,1826.8,486.7,30.2
115,5025970200,1458,63500,2521,0.0397007874015748,1878.1,613.4,29.8
116,5027950100,1587,53198,2181,0.040997781871498926,1682.0,476.0,22.6
117,5027950200,1735,45363,2397,0.05284042060710271,1854.5,518.1,24.0
118,5027950300,1688,58209,2956,0.0507825250390833,2320.1,593.1,43.1
119,5027950400,2419,62639,1954,0.031194623158096395,1418.3,525.0,11.1
120,5027950500,1533,30859,1901,0.06160277390712596,1469.4,419.8,12.2
121,5029950100,2036,56160,1788,0.031837606837606836,1430.6,319.4,38.2
122,5029950200,1417,51450,1806,0.03510204081632653,1390.2,371.1,44.8
