,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,IN,Fulton,5.8,5.8,5.8,5.8,5.8,5.8,5.9,5.9,6.0,6.0
27,Number of Rooms: 1,IN,Fulton,57,78,71,93,141,185,147,182,157,148
28,Number of Rooms: 2,IN,Fulton,82,123,130,137,161,136,116,107,76,66
29,Number of Rooms: 3,IN,Fulton,460,484,522,486,463,470,446,498,427,553
30,Number of Rooms: 4,IN,Fulton,1438,1405,1377,1318,1346,1371,1343,1321,1445,1463
31,Number of Rooms: 5,IN,Fulton,2205,2267,2230,2332,2308,2043,1992,1998,1747,1757
32,Number of Rooms: 6,IN,Fulton,1803,1732,1678,1706,1624,1792,1924,1854,1970,1880
33,Number of Rooms: 7,IN,Fulton,1557,1444,1453,1529,1621,1620,1657,1583,1530,1531
34,Number of Rooms: 8,IN,Fulton,1102,1218,1274,1186,1075,1035,865,979,1003,1046
35,Number of Rooms: 9+,IN,Fulton,976,965,968,890,958,1011,1172,1191,1371,1259
26,Median Number of Rooms,IN,Gibson,5.5,5.5,5.5,5.6,5.5,5.6,5.7,5.6,5.5,5.6
27,Number of Rooms: 1,IN,Gibson,86,102,146,230,200,152,144,93,56,147
28,Number of Rooms: 2,IN,Gibson,136,182,144,186,206,187,163,234,235,199
29,Number of Rooms: 3,IN,Gibson,709,541,542,547,602,690,739,828,888,981
30,Number of Rooms: 4,IN,Gibson,2471,2524,2546,2451,2546,2731,2673,2856,2830,2714
31,Number of Rooms: 5,IN,Gibson,3866,3931,3826,3663,3728,3375,3184,3245,3465,3385
32,Number of Rooms: 6,IN,Gibson,3357,3184,3041,2879,2758,2856,3009,2912,2837,2820
33,Number of Rooms: 7,IN,Gibson,1694,1889,1974,2207,2211,2279,2051,1981,1866,1872
34,Number of Rooms: 8,IN,Gibson,991,998,1044,1129,1034,1049,1165,1182,1111,1277
35,Number of Rooms: 9+,IN,Gibson,1367,1313,1394,1352,1399,1377,1632,1637,1761,1810
26,Median Number of Rooms,IN,Grant,5.7,5.7,5.7,5.7,5.7,5.7,5.8,5.8,5.9,5.9
27,Number of Rooms: 1,IN,Grant,139,158,151,169,205,209,209,219,286,309
28,Number of Rooms: 2,IN,Grant,355,345,394,290,263,241,264,279,275,370
29,Number of Rooms: 3,IN,Grant,2352,1990,2164,2249,2151,2236,2275,2142,1980,2116
30,Number of Rooms: 4,IN,Grant,4202,4414,4306,4425,4442,4209,3758,3728,3688,3670
31,Number of Rooms: 5,IN,Grant,7152,6927,6833,6813,6997,6672,6619,6383,6365,5910
32,Number of Rooms: 6,IN,Grant,6848,6982,6715,6644,6830,6844,6967,7246,7128,6552
33,Number of Rooms: 7,IN,Grant,4390,4195,4114,4173,4005,4212,4428,4677,4646,4807
34,Number of Rooms: 8,IN,Grant,2670,2768,2836,2642,2561,2750,2743,2778,2605,3119
35,Number of Rooms: 9+,IN,Grant,2594,2770,2984,2971,2882,2958,3039,3001,3494,3634
26,Median Number of Rooms,IN,Greene,5.4,5.5,5.6,5.7,5.7,5.8,5.7,5.8,5.7,5.7
27,Number of Rooms: 1,IN,Greene,78,123,285,392,493,541,680,666,635,579
28,Number of Rooms: 2,IN,Greene,272,305,224,194,142,132,111,115,115,126
29,Number of Rooms: 3,IN,Greene,857,774,720,704,720,616,589,621,783,761
