,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,IN,Fulton,81,50,29,47,76,76,76,87,71,24
41,Units in Structure: 1 DETACHED,IN,Fulton,7541,7594,7485,7478,7475,7447,7389,7497,7640,7528
42,Units in Structure: 10-19,IN,Fulton,113,109,83,58,142,96,95,120,111,110
43,Units in Structure: 2,IN,Fulton,238,232,221,211,186,183,230,225,276,316
44,Units in Structure: 20-49,IN,Fulton,6,87,66,64,68,74,26,44,54,59
45,Units in Structure: 3-4,IN,Fulton,295,188,269,166,159,180,231,230,221,223
46,Units in Structure: 5-9,IN,Fulton,179,197,186,177,224,289,298,297,256,270
47,Units in Structure: 50+,IN,Fulton,23,38,37,26,32,76,46,75,63,110
48,"Units in Structure: Boat,RV,Van,Etc.",IN,Fulton,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,IN,Fulton,1204,1221,1327,1450,1335,1242,1271,1138,1034,1063
40,Units in Structure: 1 ATTACHED,IN,Gibson,133,155,90,107,118,120,89,111,102,110
41,Units in Structure: 1 DETACHED,IN,Gibson,11128,11000,11125,11257,11093,11158,11287,11384,11316,11464
42,Units in Structure: 10-19,IN,Gibson,171,167,96,107,182,142,141,204,243,221
43,Units in Structure: 2,IN,Gibson,410,391,299,219,205,206,269,272,309,338
44,Units in Structure: 20-49,IN,Gibson,328,336,395,353,309,262,331,271,244,337
45,Units in Structure: 3-4,IN,Gibson,297,323,350,382,338,356,362,344,322,312
46,Units in Structure: 5-9,IN,Gibson,259,238,217,248,269,311,315,336,424,478
47,Units in Structure: 50+,IN,Gibson,42,86,95,139,139,150,87,93,56,104
48,"Units in Structure: Boat,RV,Van,Etc.",IN,Gibson,0,19,17,15,13,16,0,0,0,4
49,Units in Structure: Mobile Home,IN,Gibson,1909,1949,1973,1817,2018,1975,1879,1953,2033,1837
40,Units in Structure: 1 ATTACHED,IN,Grant,641,535,544,591,582,480,550,508,392,416
41,Units in Structure: 1 DETACHED,IN,Grant,23189,23433,23319,23519,23575,23772,23563,23632,23861,23813
42,Units in Structure: 10-19,IN,Grant,647,608,583,555,635,631,608,579,552,453
43,Units in Structure: 2,IN,Grant,1120,1043,998,1001,983,1078,1206,1331,1278,1172
44,Units in Structure: 20-49,IN,Grant,630,552,628,561,537,657,647,715,722,744
45,Units in Structure: 3-4,IN,Grant,1310,1255,1243,1048,1032,897,871,836,862,1010
46,Units in Structure: 5-9,IN,Grant,612,553,545,541,538,515,585,650,542,615
47,Units in Structure: 50+,IN,Grant,668,601,639,737,661,488,470,466,460,539
48,"Units in Structure: Boat,RV,Van,Etc.",IN,Grant,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,IN,Grant,1885,1969,1998,1823,1793,1813,1802,1736,1798,1725
40,Units in Structure: 1 ATTACHED,IN,Greene,115,77,78,103,83,70,83,83,90,96
41,Units in Structure: 1 DETACHED,IN,Greene,11486,11429,11198,11052,10856,10652,10627,11004,10959,11209
42,Units in Structure: 10-19,IN,Greene,166,145,119,90,81,70,82,62,45,40
43,Units in Structure: 2,IN,Greene,212,237,237,271,281,284,263,320,291,290
44,Units in Structure: 20-49,IN,Greene,62,62,74,132,148,139,174,183,129,115
45,Units in Structure: 3-4,IN,Greene,137,138,173,161,169,186,178,161,176,168
46,Units in Structure: 5-9,IN,Greene,259,285,254,254,230,189,268,272,333,281
