State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MN,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,40671,287,1541,4832,2978,1389,1716,1370,1364800,2799416,3127796,1979567,3072077,1685534,1491889,1690906,1839453,1727224
MN,Residential Total Volume (Mcf),128872717,110448872,118937897,129803600,124891364,135212915,137953156,132892930,128625313,117152628,128841919,139488879,133319434,122993130,125160260,109102768,139897357,146647298,117587798,117597646,123898080,141400211,144577376
MN,Residential Sales Volume (Mcf),128872717,110448872,118937897,129803600,124891364,135212915,137953156,132892930,128625313,117152628,128841919,139488879,133319434,122993130,125160260,109102768,139897357,146647298,117587798,117597646,123898080,141400211,144577376
MN,Residential Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,Residential Sales Price (Dollars),5.55,5.47,5.48,6.55,7.99,7.35,8.65,9.07,10.99,11.98,11.63,12.02,10.83,10.19,9.69,9.32,9.1,10.54,9.27,8.82,8.97,9.16,8.94
MN,Residential Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
MN,Residential Sales Revenue (Dollars),741778186,605283167,661822441,925291468,1091190943,893240559,1183622391,1262286935,1442320234,1366639047,1435665629,1574291966,1198973682,1077488437,1107408075,872098693,1146112486,1450069187,1033325971,941569145,1049057931,1228937319,1165231739
MN,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,Residential Total Customers,1134019,1161423,1190190,1222397,1249748,1282751,1308143,1338061,1364237,1401362,1401623,1413162,1423703,1429681,1436063,1445824,1459134,1472663,1496790,1506297,1523997,1543581,1559872
MN,Residential Sales Customers,1134019,1161423,1190190,1222397,1249748,1282751,1308143,1338061,1364237,1401362,1401623,1413162,1423703,1429681,1436063,1445824,1459134,1472663,1496790,1506297,1523997,1543581,1559872
MN,Residential Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,Commercial Total Volume (Mcf),92231891,82344730,88061433,95358312,93843929,104387413,101446041,96540752,95915900,87169690,91275123,99526220,96218087,89962806,94359880,83173645,105937102,110883691,93005260,92590802,99756014,110025914,113428467
MN,Commercial Sales Volume (Mcf),91154479,80390663,85607916,92828836,92209609,94703021,94093241,90914247,89751022,81697936,86584029,95275278,90148951,83739054,84692336,75745113,95429545,100048453,78424211,78761422,87927564,97165567,100594638
MN,Commercial Transported Volume (Mcf),1077412,1954067,2453517,2529476,1634320,9684392,7352800,5626505,6164878,5471754,4691094,4250942,6069136,6223752,9667544,7428532,10507557,10835238,14581049,13829380,11828450,12860347,12833829
MN,Commercial Sales Price (Dollars),4.81,4.71,4.6,6.0,7.94,7.08,7.9,8.46,10.22,10.73,10.54,11.22,9.48,9.24,8.72,7.91,8.07,9.53,8.2,7.63,7.6,8.1,7.75
MN,Commercial Transported Price (Dollars),,,,,,,,,,,,1.35,0.93,0.91,1.09,1.05,0.75,0.91,0.99,1.13,1.3,1.31,1.22
MN,Commercial Sales Revenue (Dollars),437545228,352586027,379862832,565852042,693390360,527575420,714973601,766808688,911733009,842534517,877587636,1002055531,717548168,636561948,632043947,482114768,654843490,866493579,573581028,507141550,597641836,688230304,667217124
MN,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,1929232,3009765,3130295,6510822,4392173,6509651,10449864,13271912,14113628,14210195,17324567,16195122
MN,Commercial Total Customers,108686,110986,114127,116529,119007,121751,123123,125133,126310,129149,128367,130847,131801,132163,132938,134394,135557,136380,138871,138770,139668,140877,141629
MN,Commercial Sales Customers,108644,110915,114057,116435,118947,121605,122975,125026,126253,129063,128219,130701,131639,131986,132697,134165,135235,135853,138279,138209,139143,140252,141001
MN,Commercial Transported Customers,42,71,70,94,60,146,148,107,57,86,148,146,162,177,241,229,322,527,592,561,525,625,628
MN,Industrial Total Volume (Mcf),107321627,104610317,104187194,105874726,92452144,95671149,94771560,97103411,94988666,103008707,113504379,143837459,128361342,158457075,157775705,159947098,160732085,173569213,157401250,162818228,165901221,161559772,162436972
MN,Industrial Sales Volume (Mcf),43327071,41496447,41440657,42823856,38707021,39415217,42704641,39834645,39035446,35416601,38801144,39785642,36430248,35415188,30411982,28531086,31388446,31132329,24429222,25519031,28302100,29256702,30248308
MN,Industrial Transported Volume (Mcf),63994556,63113870,62746537,63050870,53745123,56255932,52066919,57268766,55953220,67592106,74703235,104051817,91931094,123041887,127363723,131416012,129343639,142436884,132972028,137299197,137599121,132303070,132188664
MN,Industrial Sales Price (Dollars),3.83,3.41,3.42,4.58,5.91,4.89,6.07,6.61,8.89,8.38,8.22,9.35,6.69,6.45,6.27,5.51,6.14,7.4,5.95,5.49,5.84,6.32,5.96
MN,Industrial Transported Price (Dollars),,,,,,,,,,,,0.23,0.25,0.26,0.34,0.52,0.56,0.49,0.51,0.73,1.14,1.16,1.17
MN,Industrial Sales Revenue (Dollars),142180282,119441150,123464862,189397396,199786302,164630032,251055257,261679163,331571871,286367494,296947979,359929675,206138157,197566639,168794193,122124054,155101010,204567994,119006607,106869683,126905003,140511119,134365286
MN,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,14289422,15522517,16631421,22863020,20443413,22005978,21428937,22689301,25895471,28243381,33629306,33816506
MN,Industrial Total Customers,2233,2188,2267,2025,1996,2029,2074,2040,1432,1257,1146,1131,2039,2106,1770,1793,1870,1880,1818,2026,2059,2162,2110
MN,Industrial Sales Customers,2091,2027,2034,1862,1831,1850,1901,1875,1281,1023,944,930,1872,1896,1548,1571,1615,1604,1530,1612,1627,1693,1634
MN,Industrial Transported Customers,142,161,233,163,165,179,173,165,151,234,202,201,167,210,222,222,255,276,288,414,432,469,476
MN,Electric Total Volume (Mcf),4134013,5553464,4556728,3580133,5438362,7847908,8292304,8511203,13954178,11238848,15297378,18495486,17964691,34296444,28395593,54875845,47369197,29390169,51587235,62452560,49695125,60308168,86381513
MN,Electric Sales Volume (Mcf),4134013,5553464,4556728,3580133,2908489,4056075,4170241,3633886,7428486,5880465,5662676,3438945,2949532,4015179,2886208,6874348,4828039,1986562,913298,925846,1352486,2309297,1209032
MN,Electric Transported Volume (Mcf),0,0,0,0,2529873,3791833,4122063,4877317,6525692,5358383,9634702,15056541,15015159,30281265,25509385,48001497,42541158,27403607,50673937,61526714,48342639,57998871,85172481
MN,Electric Sales Price (Dollars),3.13,2.96,3.37,5.05,5.62,3.25,5.1,5.56,9.18,6.59,8.65,9.39,4.4,5.68,5.46,3.54,4.38,5.88,4.78,3.71,18.64,10.24,3.4
MN,Electric Transported Price (Dollars),,,,,,,,,,,,0.35,0.88,0.5,0.55,0.3,0.32,0.42,0.26,0.24,0.29,0.29,0.26
MN,Electric Sales Revenue (Dollars),6167300,14150140,12326747,15272583,13108707,3902633,20149590,18559241,47952103,39021145,47446934,28723048,10410841,19329054,13695514,20428073,19722142,10589867,3674579,3307142,19927786,15750979,3972974
MN,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,8496303,6133924,13596136,14794386,15622093,15404777,14522952,16241882,16632630,16930822,16881894,18884250
MN,Electric Total Customers,44,33,35,65,66,36,38,37,37,30,29,33,34,34,31,34,34,34,33,32,35,33,29
MN,Electric Sales Customers,44,33,35,65,65,33,34,34,34,27,26,25,24,23,19,23,23,21,20,19,21,19,15
MN,Electric Transported Customers,0,0,0,0,1,3,4,3,3,3,3,8,10,11,12,11,11,13,13,13,14,14,14
