,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,Arizona,All,4.80300658328417,4.55991865916322,5.11459958197392,5.3342530679715,5.81217400535324,5.52381454478464,0.0648745724759537,0.11060706985833,0.210111605006178,0.150074323031138
1,Arizona,Agriculture,0.370539012472983,0.366166212514463,0.376144119582574,0.379118680991574,0.40462514992719,0.392554432415512,0.0151269014082543,0.0231545619483625,0.0919906846696523,0.0594145803854688
2,Arizona,Coal Elec. Util.,0.0190033676034108,0.0175918500467233,0.0208126676325338,0.0192674054046709,0.0155704771004255,0.0162354302374572,0.095209442183197,0.0138942637310612,-0.180646429339668,-0.145655097755244
3,Arizona,Commercial Cooking,0.397182741620873,0.364356866507875,0.439259339617511,0.462835632597231,0.515641877717577,0.464473502788581,0.105937629175242,0.165296434352695,0.298248447586824,0.169420153788907
4,Arizona,Construction,1.08062037086105,1.0224731067109,1.15515422715058,1.20600395943208,1.36190722358022,1.29163051396096,0.0689732104810651,0.116029266106768,0.260301267960585,0.195267597011682
5,Arizona,Heavy Duty Diesel Veh.,0.340271518843143,0.320447787955559,0.365681813389111,0.383173277075325,0.415720891663208,0.389480135367866,0.0746765248891762,0.126080955520577,0.221732847570017,0.144615737138454
6,Arizona,Industrial,0.783110469728164,0.751901465103286,0.82311454386041,0.8592820172644,0.912923854458963,0.877032317816215,0.0510835644249944,0.0972679468360019,0.165766376199592,0.119934353732562
7,Arizona,Light Duty Gas Veh.,0.40699420488159,0.378390666699417,0.443658561071023,0.462156402618575,0.517603417861255,0.485955144169305,0.0900856959378572,0.135535585213145,0.271770977701869,0.194009984271611
8,Arizona,Miscellaneous,0.058261595376804,0.0551517468624302,0.0622478362711995,0.065462481357384,0.0674248099224961,0.0637923632356877,0.0684197002951017,0.123595756930591,0.157277096283227,0.0949299074821697
9,Arizona,Non-coal Elec. Util.,0.00753141824903141,0.00549895421984907,0.0101366548681359,0.0114006497241412,0.0103932579667001,0.00663263479106831,0.345915806686148,0.513745399229076,0.379986826257693,-0.119337876113664
10,Arizona,Off-highway Veh. & Equip.,0.264265372301409,0.241797055708269,0.293065528327605,0.309756697993057,0.331352021754668,0.286801815451456,0.108981951647253,0.172142590213305,0.253860915900639,0.0852795920774035
11,Arizona,Residential Other,0.370552000819236,0.356408946689975,0.388680736184038,0.40451121200647,0.452383323770002,0.44106547108736,0.0489235932466236,0.0916449273304561,0.220836273370133,0.190293049591501
12,Arizona,Residential Gas Comb.,0.0167309717308555,0.016498161057441,0.0170293912270874,0.0177068832883717,0.0183125169364757,0.0189667362237838,0.0178363517094188,0.0583296399764025,0.0945279946115408,0.133630283338835
13,Arizona,Residential Wood,0.369819099425307,0.356707738714286,0.386625397869063,0.40684905680268,0.418487143604053,0.430327618371493,0.0454446470446585,0.100129921453267,0.131599596273898,0.16361653316504
14,Arizona,Road Dust,0.318124439370306,0.306528100372743,0.332988764923047,0.346728711415532,0.369828039090008,0.358866428867888,0.0467248777936173,0.0899153554560115,0.162526336618599,0.1280693478886
