,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
41508,OK,40083,Logan,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.5422299,TON
41756,OK,40047,Garfield,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,6.462614,TON
42831,OK,40107,Okfuskee,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
43464,OK,40005,Atoka,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,1.736302,TON
43552,OK,40105,Nowata,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
43718,OK,40057,Harmon,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.09039864036,TON
43805,OK,40043,Dewey,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.04906736,TON
44418,OK,40153,Woodward,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
45524,OK,40103,Noble,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.04122607,TON
45846,OK,40119,Payne,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.001,TON
48386,OK,40011,Blaine,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
48814,OK,40119,Payne,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.25452088,TON
49376,OK,40053,Grant,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01433671,TON
50224,OK,40065,Jackson,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,9.8485841,TON
50631,OK,40011,Blaine,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
51027,OK,40095,Marshall,Commercial Cooking,Volatile Organic Compounds,CAP,0.772481874,TON
51697,OK,40119,Payne,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,4.492437000000001,TON
52137,OK,40075,Kiowa,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.257391,TON
52470,OK,40009,Beckham,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
52729,OK,40095,Marshall,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,2.221367,TON
53305,OK,40073,Kingfisher,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,5.95585864,TON
55441,OK,40149,Washita,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.04402633,TON
56433,OK,40099,Murray,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02580735,TON
59442,OK,40103,Noble,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.001048689,TON
59590,OK,40133,Seminole,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0,TON
60016,OK,40147,Washington,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0,TON
60120,OK,40029,Coal,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,2.176479,TON
62134,OK,40031,Comanche,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0,TON
63441,OK,40063,Hughes,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,3.59408543,TON
63557,OK,40085,Love,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.05592994,TON
64363,OK,40011,Blaine,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.3098936,TON
64411,OK,40099,Murray,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0031460670000000002,TON
66574,OK,40045,Ellis,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.001489139,TON
66634,OK,40049,Garvin,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.02238581,TON
69333,OK,40115,Ottawa,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
69397,OK,40125,Pottawatomie,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0008739075999999999,TON
69471,OK,40087,McClain,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.03295111,TON
69531,OK,40039,Custer,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.08768966,TON
70051,OK,40137,Stephens,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,10.850019999999999,TON
71009,OK,40019,Carter,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
71235,OK,40011,Blaine,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.01041714,TON
71659,OK,40065,Jackson,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0,TON
75335,OK,40009,Beckham,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.039711,TON
76513,OK,40003,Alfalfa,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.04725977,TON
76541,OK,40113,Osage,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.001357251,TON
78034,OK,40131,Rogers,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,2.284900394,TON
79373,OK,40113,Osage,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,53.736831785,TON
81651,OK,40141,Tillman,Commercial Cooking,Volatile Organic Compounds,CAP,0.231619338,TON
82807,OK,40061,Haskell,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
84721,OK,40007,Beaver,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.04866702,TON
84736,OK,40023,Choctaw,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.005033708,TON
86750,OK,40035,Craig,Fuel Comb - Residential - Oil,Ammonia,CAP,0.00031460669999999996,TON
88505,OK,40059,Harper,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
89117,OK,40133,Seminole,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
89638,OK,40115,Ottawa,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.002233708,TON
89789,OK,40099,Murray,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.09903873,TON
90413,OK,40137,Stephens,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
92756,OK,40015,Caddo,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.03372899,TON
93630,OK,40021,Cherokee,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.004049887,TON
94726,OK,40027,Cleveland,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,10.60031,TON
94950,OK,40075,Kiowa,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0004982481,TON
95177,OK,40091,McIntosh,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.2507748,TON
95226,OK,40003,Alfalfa,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.005036274,TON
97677,OK,40079,Le Flore,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,82.13454702,TON
97811,OK,40073,Kingfisher,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.001258427,TON
98437,OK,40025,Cimarron,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,3.5361173862,TON
99201,OK,40011,Blaine,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.002516854,TON
103925,OK,40107,Okfuskee,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01350746,TON
104903,OK,40057,Harmon,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
105470,OK,40077,Latimer,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
105579,OK,40121,Pittsburg,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,7.42442109,TON
107908,OK,40039,Custer,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.07251261,TON
108852,OK,40005,Atoka,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0,TON
109292,OK,40077,Latimer,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.21571880000000002,TON
110713,OK,40083,Logan,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
113386,OK,40029,Coal,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.001489139,TON
113417,OK,40069,Johnston,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,1.36305,TON
115050,OK,40109,Oklahoma,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.003,TON
115545,OK,40079,Le Flore,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.001042397,TON
115756,OK,40003,Alfalfa,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.00523145,TON
116219,OK,40151,Woods,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,56.065128506,TON
116726,OK,40013,Bryan,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.07467363,TON
117345,OK,40001,Adair,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.9491699761,TON
117547,OK,40075,Kiowa,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,9.456475314,TON
117671,OK,40073,Kingfisher,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1505091,TON
118108,OK,40059,Harper,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.00233614,TON
118310,OK,40083,Logan,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.30369450000000003,TON
120315,OK,40105,Nowata,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
121011,OK,40097,Mayes,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.09288032,TON
121885,OK,40011,Blaine,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,2.253772,TON
124221,OK,40049,Garvin,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.002582978,TON
124730,OK,40117,Pawnee,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.2314946,TON
127681,OK,40037,Creek,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
128040,OK,40067,Jefferson,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
128432,OK,40013,Bryan,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.00017478150000000003,TON
128433,OK,40013,Bryan,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,7.445693e-05,TON
128466,OK,40135,Sequoyah,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.5663836999999999,TON
130092,OK,40151,Woods,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,3.009018,TON
130860,OK,40073,Kingfisher,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
131718,OK,40017,Canadian,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1576868,TON
132031,OK,40019,Carter,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1157787,TON
132133,OK,40033,Cotton,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.00746106,TON
132642,OK,40081,Lincoln,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.001459328,TON
132871,OK,40061,Haskell,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.2709512,TON
133397,OK,40103,Noble,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.008047466,TON
133486,OK,40037,Creek,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.8755434000000001,TON
133850,OK,40005,Atoka,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01760182,TON
134167,OK,40003,Alfalfa,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.08437973,TON
136757,OK,40127,Pushmataha,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.01797653,TON
137013,OK,40083,Logan,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.11524289999999998,TON
137022,OK,40045,Ellis,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
137604,OK,40071,Kay,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
144732,OK,40027,Cleveland,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0,TON
144834,OK,40127,Pushmataha,Commercial Cooking,Volatile Organic Compounds,CAP,0.35622318799999997,TON
146757,OK,40119,Payne,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.007493308000000001,TON
147628,OK,40123,Pontotoc,Fuel Comb - Residential - Other,Ammonia,CAP,0.02859335,TON
148456,OK,40103,Noble,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.003187368,TON
148460,OK,40021,Cherokee,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.03135359,TON
149336,OK,40053,Grant,Fuel Comb - Residential - Other,Ammonia,CAP,0.005688903,TON
149373,OK,40069,Johnston,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.009648336,TON
149670,OK,40099,Murray,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.45148999999999995,TON
150590,OK,40039,Custer,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
152445,OK,40063,Hughes,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.01271107,TON
155652,OK,40139,Texas,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
156186,OK,40063,Hughes,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,17.987080131,TON
156189,OK,40025,Cimarron,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,23.503136139000002,TON
156909,OK,40007,Beaver,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.5455316,TON
158225,OK,40019,Carter,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,5.653576322999999,TON
158269,OK,40043,Dewey,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
158326,OK,40067,Jefferson,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0002990861,TON
158327,OK,40027,Cleveland,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
164201,OK,40069,Johnston,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.001258427,TON
165159,OK,40105,Nowata,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.008148158,TON
165984,OK,40023,Choctaw,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.2304364,TON
166217,OK,40133,Seminole,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
170271,OK,40017,Canadian,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.267765,TON
171457,OK,40017,Canadian,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.005241348,TON
171639,OK,40027,Cleveland,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.5928584,TON
172071,OK,40081,Lincoln,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.007290883000000001,TON
172722,OK,40137,Stephens,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.05477988,TON
173072,OK,40071,Kay,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,12.86175,TON
174764,OK,40107,Okfuskee,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,13.795520287,TON
175224,OK,40015,Caddo,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,227.85747117,TON
175237,OK,40073,Kingfisher,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,15.717005593,TON
175299,OK,40083,Logan,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.218915,TON
175328,OK,40149,Washita,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0,TON
175467,OK,40135,Sequoyah,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
175862,OK,40033,Cotton,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0072006169999999994,TON
176765,OK,40005,Atoka,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.824169658,TON
177380,OK,40035,Craig,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
178068,OK,40055,Greer,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.5426450153,TON
178086,OK,40065,Jackson,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.4306519429,TON
178143,OK,40043,Dewey,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.004371455,TON
179811,OK,40103,Noble,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03572926,TON
180938,OK,40001,Adair,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
181361,OK,40151,Woods,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0,TON
181839,OK,40119,Payne,Fuel Comb - Residential - Wood,Ammonia,CAP,3.498119345,TON
182283,OK,40005,Atoka,Commercial Cooking,Carbon Monoxide,CAP,1.75328582,TON
182655,OK,40011,Blaine,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
184054,OK,40083,Logan,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,9.853820599999999,TON
185478,OK,40021,Cherokee,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.08746067,TON
186890,OK,40021,Cherokee,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,8.524541000000001,TON
187109,OK,40121,Pittsburg,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,4.603943,TON
187317,OK,40005,Atoka,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0004991759999999999,TON
189174,OK,40097,Mayes,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.002246292,TON
190414,OK,40061,Haskell,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,1.9705540000000001,TON
191021,OK,40059,Harper,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0827198,TON
191337,OK,40089,McCurtain,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.04018049,TON
191929,OK,40109,Oklahoma,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.003,TON
191930,OK,40109,Oklahoma,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.078,TON
192183,OK,40071,Kay,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.06688111,TON
192208,OK,40083,Logan,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.02738611,TON
193218,OK,40011,Blaine,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,10.808689111,TON
193967,OK,40107,Okfuskee,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.8529761,TON
194568,OK,40045,Ellis,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0,TON
196152,OK,40131,Rogers,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
197393,OK,40089,McCurtain,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,467.70407685,TON
197464,OK,40043,Dewey,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.7493924,TON
197997,OK,40061,Haskell,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
200022,OK,40145,Wagoner,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.41258409999999995,TON
200881,OK,40147,Washington,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,1.110576,TON
200888,OK,40101,Muskogee,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.10780810000000002,TON
201110,OK,40009,Beckham,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,117.354925,TON
201607,OK,40091,McIntosh,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
201910,OK,40145,Wagoner,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
203382,OK,40045,Ellis,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.005638351,TON
203641,OK,40003,Alfalfa,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0,TON
203923,OK,40011,Blaine,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.01079393,TON
205430,OK,40043,Dewey,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.009729143,TON
206039,OK,40035,Craig,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.6040575,TON
206326,OK,40069,Johnston,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
206872,OK,40085,Love,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.05117126,TON
206992,OK,40107,Okfuskee,Fuel Comb - Residential - Other,Ammonia,CAP,0.01539642,TON
207873,OK,40097,Mayes,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,1.460594,TON
209279,OK,40093,Major,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.1436522,TON
209549,OK,40037,Creek,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.6426081,TON
210090,OK,40057,Harmon,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.15028470000000002,TON
210413,OK,40013,Bryan,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.03588289,TON
213718,OK,40099,Murray,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,14.33824291,TON
214280,OK,40121,Pittsburg,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
217359,OK,40149,Washita,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.07158610000000001,TON
220885,OK,40077,Latimer,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0,TON
220987,OK,40091,McIntosh,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
221259,OK,40089,McCurtain,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0007445692999999999,TON
221314,OK,40051,Grady,Commercial Cooking,Volatile Organic Compounds,CAP,1.80234251,TON
221722,OK,40145,Wagoner,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.01110375,TON
