,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
126134,WA,53027,Grays Harbor,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,30.0855762,TON
129536,WA,53011,Clark,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.3209293,TON
131876,WA,53049,Pacific,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0031025809999999997,TON
132394,WA,53033,King,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,1673.5479999999998,TON
134708,WA,53077,Yakima,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0013446570319999998,TON
134960,WA,53027,Grays Harbor,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.08944024,TON
136421,WA,53025,Grant,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
139212,WA,53051,Pend Oreille,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,68.30549529,TON
140607,WA,53005,Benton,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,5.221280999999999,TON
140707,WA,53077,Yakima,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.01599949,TON
146119,WA,53027,Grays Harbor,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.00194956562,TON
148685,WA,53011,Clark,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,28.69108,TON
149138,WA,53029,Island,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.003918767,TON
150488,WA,53071,Walla Walla,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.09424304,TON
151067,WA,53005,Benton,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,10.32443,TON
153626,WA,53053,Pierce,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0005916637,TON
156753,WA,53077,Yakima,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,99.82871899999999,TON
157339,WA,53065,Stevens,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,20.10975414,TON
157374,WA,53071,Walla Walla,Commercial Cooking,Carbon Monoxide,CAP,9.5368512,TON
164316,WA,53009,Clallam,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,4.0735774999999995e-05,TON
164368,WA,53005,Benton,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
167505,WA,53069,Wahkiakum,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.003098692,TON
168548,WA,53015,Cowlitz,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00626045,TON
168946,WA,53033,King,Commercial Cooking,Carbon Monoxide,CAP,516.3367099999999,TON
169563,WA,53053,Pierce,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.1392578,TON
170375,WA,53073,Whatcom,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,14.78038,TON
170378,WA,53077,Yakima,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.06634345,TON
172329,WA,53005,Benton,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,2.933647,TON
174536,WA,53073,Whatcom,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,353.78274,TON
176539,WA,53073,Whatcom,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.34999509999999995,TON
176911,WA,53047,Okanogan,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,3.670231906,TON
177817,WA,53061,Snohomish,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,2047.636147,TON
178780,WA,53033,King,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,2333.29761,TON
180345,WA,53037,Kittitas,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.1165902,TON
182522,WA,53065,Stevens,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.07869195,TON
184335,WA,53071,Walla Walla,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.970763033,TON
184462,WA,53009,Clallam,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.006536895,TON
186292,WA,53063,Spokane,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,44.268609999999995,TON
186702,WA,53033,King,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,278.23900000000003,TON
188030,WA,53019,Ferry,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.22882729999999996,TON
192269,WA,53039,Klickitat,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.000188778377,TON
192856,WA,53045,Mason,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,243.14096387,TON
196977,WA,53041,Lewis,Fuel Comb - Residential - Wood,Ammonia,CAP,12.256692471,TON
197313,WA,53075,Whitman,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.4481446,TON
198059,WA,53039,Klickitat,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,52.847419742,TON
201076,WA,53003,Asotin,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0025849044100000004,TON
202943,WA,53065,Stevens,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00013172142109999998,TON
204181,WA,53071,Walla Walla,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.000196762428,TON
207431,WA,53007,Chelan,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.008614615,TON
207887,WA,53053,Pierce,Fuel Comb - Residential - Other,Ammonia,CAP,0.1311849,TON
208405,WA,53007,Chelan,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.0030944370000000002,TON
208808,WA,53071,Walla Walla,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01055402,TON
210808,WA,53019,Ferry,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.001975936,TON
212855,WA,53005,Benton,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,104.563452,TON
215189,WA,53073,Whatcom,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,14.178516,TON
218428,WA,53021,Franklin,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.00233767525,TON
220488,WA,53049,Pacific,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.000229899716,TON
223736,WA,53013,Columbia,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.01336496,TON
229066,WA,53019,Ferry,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.06970324,TON
229702,WA,53029,Island,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,25.4088,TON
234168,WA,53071,Walla Walla,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,106.067878469,TON
237619,WA,53043,Lincoln,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,4.24131312,TON
238684,WA,53075,Whitman,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.9947940863,TON
240364,WA,53055,San Juan,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0023455875399999997,TON
241443,WA,53065,Stevens,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
241492,WA,53041,Lewis,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.7271972,TON
243462,WA,53021,Franklin,Commercial Cooking,Volatile Organic Compounds,CAP,3.84971255,TON
245865,WA,53019,Ferry,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.019999713,TON
247035,WA,53049,Pacific,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
247196,WA,53071,Walla Walla,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.007551204000000001,TON
247463,WA,53059,Skamania,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.32151,TON
249988,WA,53073,Whatcom,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
250399,WA,53001,Adams,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,1.179758,TON
258130,WA,53075,Whitman,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,51.119223523,TON
259378,WA,53037,Kittitas,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.07143934,TON
260205,WA,53047,Okanogan,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00017894672630000002,TON
264105,WA,53075,Whitman,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
265065,WA,53051,Pend Oreille,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.06282752,TON
267550,WA,53077,Yakima,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.42551940000000005,TON
269566,WA,53039,Klickitat,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0018257129999999999,TON
270238,WA,53053,Pierce,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.8228535,TON
270321,WA,53055,San Juan,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.396044161,TON
272597,WA,53023,Garfield,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
278249,WA,53021,Franklin,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.006690784,TON
280135,WA,53061,Snohomish,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,2.902551,TON
284852,WA,53069,Wahkiakum,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
285624,WA,53003,Asotin,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.10461469999999999,TON
285928,WA,53033,King,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
285929,WA,53033,King,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
292515,WA,53065,Stevens,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,174.59657437,TON
293169,WA,53009,Clallam,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
295994,WA,53001,Adams,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02077245,TON
301805,WA,53029,Island,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.1692015,TON
302620,WA,53059,Skamania,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,2.449798,TON
302991,WA,53063,Spokane,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,25.44849,TON
303988,WA,53051,Pend Oreille,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.1121751,TON
305521,WA,53073,Whatcom,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.7387068,TON
317315,WA,53039,Klickitat,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.32133268759,TON
319306,WA,53041,Lewis,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,5.288707,TON
320455,WA,53061,Snohomish,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0021526216600000004,TON
320961,WA,53057,Skagit,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
322637,WA,53055,San Juan,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
322727,WA,53011,Clark,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,1.604646,TON
324944,WA,53013,Columbia,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00018710470000000002,TON
325014,WA,53035,Kitsap,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,65.98711,TON
327877,WA,53073,Whatcom,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
334719,WA,53073,Whatcom,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.459546495,TON
335548,WA,53049,Pacific,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,7.85494992,TON
335863,WA,53075,Whitman,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,325.40201269,TON
337445,WA,53065,Stevens,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,3.6600910000000004,TON
339235,WA,53073,Whatcom,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0014175153580000001,TON
341205,WA,53039,Klickitat,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0010337130000000001,TON
341506,WA,53055,San Juan,Commercial Cooking,Volatile Organic Compounds,CAP,1.176913565,TON
341829,WA,53013,Columbia,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.0008010094,TON
343561,WA,53011,Clark,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,1.143106,TON
345479,WA,53055,San Juan,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01934733,TON
350021,WA,53017,Douglas,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,14.822062900000002,TON
350458,WA,53037,Kittitas,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,136.15709899,TON
350460,WA,53059,Skamania,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,6.35424825,TON
356730,WA,53035,Kitsap,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
359324,WA,53059,Skamania,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.15221023096,TON
362139,WA,53019,Ferry,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0469474742,TON
364942,WA,53061,Snohomish,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,22.785510000000002,TON
365983,WA,53047,Okanogan,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
367744,WA,53073,Whatcom,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,3081.43892,TON
370324,WA,53009,Clallam,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
372937,WA,53071,Walla Walla,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
378269,WA,53043,Lincoln,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,9.8062803e-05,TON
378965,WA,53011,Clark,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.6389668000000001,TON
379464,WA,53039,Klickitat,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.01082697,TON
381961,WA,53039,Klickitat,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.770545,TON
385537,WA,53077,Yakima,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.10131535859999999,TON
386694,WA,53001,Adams,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.238457849,TON
390825,WA,53029,Island,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,28.1485624,TON
391736,WA,53009,Clallam,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,1634.2645092,TON
393050,WA,53067,Thurston,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0047702953000000005,TON
396492,WA,53033,King,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.24255320000000002,TON
397227,WA,53037,Kittitas,Commercial Cooking,Carbon Monoxide,CAP,11.3629956,TON
397837,WA,53077,Yakima,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,17.24239,TON
398937,WA,53041,Lewis,Fuel Comb - Residential - Other,Ammonia,CAP,0.02088395,TON
400594,WA,53007,Chelan,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,2.45172,TON
401889,WA,53049,Pacific,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.9774261000000001,TON
402461,WA,53003,Asotin,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.04149076,TON
402623,WA,53071,Walla Walla,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.16093829999999998,TON
403967,WA,53045,Mason,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.02365161,TON
404041,WA,53019,Ferry,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0001899939,TON
404196,WA,53067,Thurston,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,4.3833459999999995,TON
405130,WA,53021,Franklin,Fuel Comb - Residential - Wood,Ammonia,CAP,4.316855423,TON
406871,WA,53025,Grant,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.010327002,TON
407886,WA,53061,Snohomish,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,10.803698800000001,TON
408302,WA,53071,Walla Walla,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,1.8328159505000001,TON
411274,WA,53043,Lincoln,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.41265878619999996,TON
411825,WA,53003,Asotin,Commercial Cooking,Volatile Organic Compounds,CAP,1.0137702990000002,TON
417895,WA,53045,Mason,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.8073,TON
419848,WA,53051,Pend Oreille,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00031532,TON
423079,WA,53035,Kitsap,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,48.925309999999996,TON
425974,WA,53025,Grant,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0058471140000000005,TON
426238,WA,53025,Grant,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00020265809300000002,TON
428867,WA,53075,Whitman,Commercial Cooking,Volatile Organic Compounds,CAP,1.8472583830000002,TON
431991,WA,53017,Douglas,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.002555418,TON
438821,WA,53007,Chelan,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.23496079999999997,TON
440733,WA,53027,Grays Harbor,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.07833021,TON
443029,WA,53057,Skagit,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.09215193,TON
443262,WA,53047,Okanogan,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
443742,WA,53017,Douglas,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,81.53311442,TON
444153,WA,53057,Skagit,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,26.90676733,TON
448491,WA,53029,Island,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.37640484799999996,TON
449113,WA,53063,Spokane,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.6199146,TON
451643,WA,53001,Adams,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0370764674,TON
452476,WA,53039,Klickitat,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.8233865579999999,TON
454710,WA,53025,Grant,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.08518116,TON
459976,WA,53013,Columbia,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.03728061,TON
461178,WA,53069,Wahkiakum,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,7.432720000000001e-05,TON
461818,WA,53045,Mason,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
463123,WA,53013,Columbia,Fuel Comb - Residential - Wood,Ammonia,CAP,0.6845155984,TON
472236,WA,53055,San Juan,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.004535973,TON
472685,WA,53049,Pacific,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.008976017,TON
480978,WA,53069,Wahkiakum,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0013094369999999999,TON
486867,WA,53053,Pierce,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,1015.8864189999999,TON
490385,WA,53001,Adams,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.088242098,TON
