,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
3590896,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,3.74489989,TON
3638451,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.00529365,TON
3837596,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,1.034,TON
3854642,DC,11001,District of Columbia,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,559.488,TON
3927886,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
4047569,DC,11001,District of Columbia,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,2.55936,TON
4193428,DC,11001,District of Columbia,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,21.6247629,TON
4193497,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,11.077131399999999,TON
4343033,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,3.57152489,TON
4347853,DC,11001,District of Columbia,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,16.4414689,TON
4610499,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,15.540479999999999,TON
4659316,DC,11001,District of Columbia,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,7.182,TON
4672995,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,8.98177774,TON
4762511,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.01,TON
4773866,DC,11001,District of Columbia,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,1.995,TON
4837311,DC,11001,District of Columbia,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,10.9548635,TON
