,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
490735,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.0029352909999999996,TON
497142,AZ,4025,Yavapai,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.465231,TON
501083,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.01035525,TON
501697,AZ,4005,Coconino,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,3.5347660000000003,TON
502449,AZ,4009,Graham,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
506689,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
520320,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,9.369110000000001,TON
531449,AZ,4007,Gila,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
532592,AZ,4009,Graham,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.06618694,TON
532924,AZ,4023,Santa Cruz,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
534876,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,33.1661096,TON
536976,AZ,4003,Cochise,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.1077474,TON
538172,AZ,4003,Cochise,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,19.59325,TON
541747,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.218631966,TON
544080,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.44340240000000003,TON
551061,AZ,4007,Gila,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.08526814,TON
552377,AZ,4001,Apache,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0008039706,TON
553111,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
571259,AZ,4027,Yuma,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.395276,TON
573421,AZ,4009,Graham,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0005545556,TON
575170,AZ,4011,Greenlee,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
582279,AZ,4019,Pima,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,655.804119,TON
588519,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
588945,AZ,4025,Yavapai,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.2040668,TON
589685,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
590319,AZ,4027,Yuma,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.152212,TON
592619,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.02228658,TON
609281,AZ,4025,Yavapai,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.02017647,TON
611726,AZ,4021,Pinal,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.03437198,TON
612926,AZ,4023,Santa Cruz,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.993566,TON
622872,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
630271,AZ,4007,Gila,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0013611110000000001,TON
630991,AZ,4023,Santa Cruz,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03658653,TON
643675,AZ,4011,Greenlee,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,4.43373913,TON
646953,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,2.120090749,TON
658217,AZ,4007,Gila,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,7.224022,TON
661681,AZ,4009,Graham,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,8.7402318421,TON
669770,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
671087,AZ,4019,Pima,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.002218222,TON
675108,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,7.807815,TON
685470,AZ,4019,Pima,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.07719578,TON
689154,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
689155,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
694628,AZ,4023,Santa Cruz,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,9.510036999999999,TON
695279,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.55100376,TON
697041,AZ,4007,Gila,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.2812337,TON
707528,AZ,4003,Cochise,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
708734,AZ,4021,Pinal,Fuel Comb - Residential - Other,Ammonia,CAP,0.03919612,TON
710510,AZ,4017,Navajo,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,82.6664206,TON
713999,AZ,4023,Santa Cruz,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,4.046824,TON
714164,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,5.193759,TON
714602,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,2.00734024,TON
715669,AZ,4007,Gila,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,164.61148522,TON
715895,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,3.9943093999999997,TON
723653,AZ,4021,Pinal,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,110.44960944299999,TON
726123,AZ,4027,Yuma,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,23.84654,TON
727536,AZ,4005,Coconino,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0008526961,TON
734218,AZ,4005,Coconino,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,1.9797669999999998,TON
741582,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0,TON
746291,AZ,4007,Gila,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0004077614,TON
746546,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.01169788,TON
746925,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
757646,AZ,4003,Cochise,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.489870579,TON
768529,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,1.3508790000000002,TON
771913,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.28546079999999996,TON
783431,AZ,4019,Pima,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.1664105,TON
790211,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
792666,AZ,4005,Coconino,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0,TON
795350,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,4.271749,TON
800919,AZ,4013,Maricopa,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,1.7338939999999998,TON
801262,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0,TON
801732,AZ,4025,Yavapai,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.17685789999999998,TON
816288,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
826482,AZ,4017,Navajo,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,89.4704843,TON
835922,AZ,4009,Graham,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,9.716059800000002,TON
842020,AZ,4027,Yuma,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.131917,TON
848634,AZ,4017,Navajo,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,5.489033999999999,TON
865009,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,2.917694,TON
883840,AZ,4021,Pinal,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.4544444,TON
884540,AZ,4011,Greenlee,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0,TON
888724,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
897151,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.002397154,TON
905150,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0,TON
910804,AZ,4019,Pima,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,185.9192744071,TON
912916,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
923635,AZ,4007,Gila,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.4353523,TON
928458,AZ,4005,Coconino,Fuel Comb - Residential - Wood,Ammonia,CAP,2.7883441372,TON
930927,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,113.981205,TON
932448,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
932660,AZ,4019,Pima,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,247.26358279,TON
936438,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
942556,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.1416552,TON
946185,AZ,4009,Graham,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,3.8681400000000004,TON
961246,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.76374,TON
965451,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.2166072,TON
973966,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
976214,AZ,4023,Santa Cruz,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,14.108439343599999,TON
979997,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,5.396533,TON
984079,AZ,4013,Maricopa,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
985322,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.01085645,TON
986391,AZ,4017,Navajo,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.08446085,TON
986624,AZ,4021,Pinal,Commercial Cooking,Volatile Organic Compounds,CAP,19.88732418,TON
990631,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
990837,AZ,4012,La Paz,Fuel Comb - Residential - Wood,Ammonia,CAP,0.37168321424999995,TON
1008026,AZ,4003,Cochise,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,16.16735189,TON
1010112,AZ,4012,La Paz,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01056751,TON
1013079,AZ,4019,Pima,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,11.1126,TON
1019212,AZ,4007,Gila,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
1033140,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0,TON
1034628,AZ,4007,Gila,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,3.279544,TON
1034839,AZ,4027,Yuma,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
1035057,AZ,4015,Mohave,Commercial Cooking,Volatile Organic Compounds,CAP,23.89705925,TON
1040651,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.01115291,TON
1050857,AZ,4013,Maricopa,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.02063374,TON
1058492,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.01360938,TON
1060486,AZ,4003,Cochise,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.29389879999999996,TON
1062042,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.01929773,TON
1073801,AZ,4015,Mohave,Fuel Comb - Residential - Other,Ammonia,CAP,0.07839224,TON
1074598,AZ,4017,Navajo,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0005684641,TON
1078298,AZ,4017,Navajo,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.00474659,TON
1083101,AZ,4009,Graham,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
1085090,AZ,4011,Greenlee,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,4.363937,TON
1101603,AZ,4005,Coconino,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.01242012,TON
1111282,AZ,4023,Santa Cruz,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,93.291330953,TON
1113626,AZ,4003,Cochise,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0,TON
1121283,AZ,4017,Navajo,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.0803129999999999,TON
1122479,AZ,4025,Yavapai,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.1573979,TON
1129485,AZ,4021,Pinal,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,98.906366026,TON
1131951,AZ,4027,Yuma,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.10908519999999998,TON
1134897,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0,TON
1149787,AZ,4023,Santa Cruz,Fuel Comb - Residential - Wood,Ammonia,CAP,0.7741471105,TON
1150252,AZ,4027,Yuma,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.003031046,TON
1150514,AZ,4017,Navajo,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,54.070876828,TON
1152775,AZ,4003,Cochise,Commercial Cooking,Carbon Monoxide,CAP,35.198684,TON
1153499,AZ,4021,Pinal,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,5.82317438,TON
1158875,AZ,4009,Graham,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.2623935,TON
1170854,AZ,4017,Navajo,Fuel Comb - Residential - Oil,Ammonia,CAP,8.006536e-05,TON
1171429,AZ,4013,Maricopa,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,168.8972,TON
1174681,AZ,4011,Greenlee,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.01745225,TON
1175977,AZ,4001,Apache,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.002011194,TON
1183177,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
1187717,AZ,4019,Pima,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,21.969920000000002,TON
1191379,AZ,4012,La Paz,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1193183,AZ,4015,Mohave,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00998231,TON
1202786,AZ,4021,Pinal,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.001019404,TON
