,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
215526,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,6.410296895,TON
220526,ME,23003,Aroostook,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,77.5030311,TON
224832,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,3.00308735,TON
230143,ME,23013,Knox,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
234702,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,22.48661818,TON
237017,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
240627,ME,23025,Somerset,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.004050842,TON
244336,ME,23021,Piscataquis,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,25.233883,TON
245792,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,39.99085,TON
250604,ME,23029,Washington,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,9.2537704416,TON
254677,ME,23009,Hancock,Fuel Comb - Residential - Wood,Ammonia,CAP,18.33198388,TON
258007,ME,23013,Knox,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,139.2869699,TON
262140,ME,23023,Sagadahoc,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.5361659000000001,TON
265556,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.3080333,TON
271746,ME,23013,Knox,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,174.90998645,TON
280486,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
289065,ME,23031,York,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,526.363021,TON
289508,ME,23001,Androscoggin,Fuel Comb - Residential - Wood,Ammonia,CAP,22.80865018,TON
292939,ME,23009,Hancock,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,10.2174543,TON
295440,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
304610,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.3346063,TON
318060,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,6.43797656,TON
322327,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.03004035,TON
322328,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,6.130684,TON
323061,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
323657,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.140516,TON
324718,ME,23001,Androscoggin,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,178.81968,TON
326656,ME,23017,Oxford,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.002266186,TON
332638,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,2.2,TON
334087,ME,23027,Waldo,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,60.930005,TON
337428,ME,23007,Franklin,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,8.438236,TON
338980,ME,23015,Lincoln,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,15.325103200000001,TON
342078,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
347949,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.247001738,TON
350051,ME,23023,Sagadahoc,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,19.28452164,TON
355997,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,13.389133621,TON
362338,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,158.95125,TON
363158,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01472148,TON
368337,ME,23019,Penobscot,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,5944.637720000001,TON
368410,ME,23017,Oxford,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,18.096239999999998,TON
369024,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,6.41541744,TON
393515,ME,23031,York,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,32.88262,TON
404655,ME,23011,Kennebec,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,2.19047506,TON
414913,ME,23025,Somerset,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.13502809999999998,TON
420239,ME,23023,Sagadahoc,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.27147709999999997,TON
423211,ME,23001,Androscoggin,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.08875203,TON
423556,ME,23013,Knox,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
424223,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
426632,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,1.0134826,TON
428687,ME,23015,Lincoln,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,237.13615488,TON
429299,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.18584746,TON
439428,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
442246,ME,23029,Washington,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,3.278912,TON
443044,ME,23005,Cumberland,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.480918,TON
444055,ME,23009,Hancock,Commercial Cooking,Volatile Organic Compounds,CAP,4.36939314,TON
446675,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,12.891789723299999,TON
453756,ME,23013,Knox,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.04265154,TON
455532,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.01480766,TON
459856,ME,23011,Kennebec,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,79.8055475,TON
471865,ME,23003,Aroostook,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,742.8841121,TON
472526,ME,23013,Knox,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,20.4509313,TON
480649,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.08648698,TON
481037,ME,23029,Washington,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.024684400000000002,TON
482105,ME,23011,Kennebec,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,517.403059,TON
487327,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,132.0691358,TON
496413,ME,23023,Sagadahoc,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.0418459,TON
496822,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
501279,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
502560,ME,23007,Franklin,Commercial Cooking,Carbon Monoxide,CAP,3.4979739999999997,TON
504014,ME,23017,Oxford,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.7044929,TON
529802,ME,23005,Cumberland,Commercial Cooking,Carbon Monoxide,CAP,58.169,TON
545162,ME,23015,Lincoln,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,237.13615488,TON
546593,ME,23005,Cumberland,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,30.34070132,TON
551975,ME,23009,Hancock,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0023361999999999996,TON
555147,ME,23007,Franklin,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,5.3157382,TON
556063,ME,23023,Sagadahoc,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,7.429075999999999,TON
556865,ME,23029,Washington,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
562439,ME,23011,Kennebec,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.15762839999999997,TON
566442,ME,23027,Waldo,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,22.68974487,TON
566444,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
572094,ME,23023,Sagadahoc,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,3.905617,TON
576269,ME,23011,Kennebec,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,59.52949,TON
588266,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,14.87262484,TON
591562,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
593291,ME,23027,Waldo,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.07421932,TON
593737,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
593853,ME,23015,Lincoln,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.07294368,TON
594260,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.1686192,TON
609141,ME,23011,Kennebec,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.8873274,TON
610264,ME,23015,Lincoln,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,21.40866438,TON
612262,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,5.149775,TON
614617,ME,23029,Washington,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
621052,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,11.218621257,TON
627549,ME,23021,Piscataquis,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.02143303,TON
637866,ME,23025,Somerset,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,1.233371622,TON
639666,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,154.671346,TON
644048,ME,23029,Washington,Commercial Cooking,Carbon Monoxide,CAP,3.5467553999999994,TON
646181,ME,23003,Aroostook,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,732.2335276,TON
650620,ME,23031,York,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,46.175059999999995,TON
652995,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
662575,ME,23021,Piscataquis,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,8.89062346,TON
663261,ME,23019,Penobscot,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,41.64502,TON
665583,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.23824427,TON
675641,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
678289,ME,23017,Oxford,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.06655866,TON
680199,ME,23031,York,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,949.6036125,TON
682297,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
688467,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
690775,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
691644,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.02981038,TON
692407,ME,23011,Kennebec,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,25.36015,TON
706350,ME,23013,Knox,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.07576572,TON
706425,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
710163,ME,23007,Franklin,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0016074770000000002,TON
717996,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.79466261,TON
725566,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.058237800000000006,TON
727899,ME,23003,Aroostook,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.004039769,TON
734538,ME,23005,Cumberland,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,16.5928665,TON
737012,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,9.667394585,TON
743663,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,6.36060969,TON
746812,ME,23025,Somerset,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,22.672275,TON
748662,ME,23005,Cumberland,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,4.40875,TON
749514,ME,23025,Somerset,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
775311,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,393.82746519999995,TON
777498,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.19620832,TON
782254,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,5.685807131000001,TON
783015,ME,23013,Knox,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.5809065,TON
790485,ME,23031,York,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
795042,ME,23007,Franklin,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,34.9724091,TON
800045,ME,23025,Somerset,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,8.5872616771,TON
801639,ME,23021,Piscataquis,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0002786294,TON
802102,ME,23031,York,Commercial Cooking,Volatile Organic Compounds,CAP,11.68622381,TON
806907,ME,23003,Aroostook,Commercial Cooking,Volatile Organic Compounds,CAP,2.55463804,TON
808222,ME,23031,York,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,352.7689,TON
820993,ME,23021,Piscataquis,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.01071651,TON
821637,ME,23019,Penobscot,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,48.13344489999999,TON
825888,ME,23007,Franklin,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,14.97114551,TON
826998,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.031635500000000004,TON
838777,ME,23013,Knox,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,9.217532145,TON
839829,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,15.2000164232,TON
842057,ME,23001,Androscoggin,Commercial Cooking,Carbon Monoxide,CAP,18.426895000000002,TON
846021,ME,23003,Aroostook,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0,TON
849303,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
850211,ME,23009,Hancock,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
853664,ME,23031,York,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
865648,ME,23019,Penobscot,Commercial Cooking,Carbon Monoxide,CAP,20.133649,TON
878894,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.02672182,TON
879027,ME,23007,Franklin,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,2.392933,TON
883961,ME,23031,York,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,7.901,TON
885590,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,2.831054,TON
885633,ME,23031,York,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,41.745284999999996,TON
891551,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,1830.686198,TON
894693,ME,23005,Cumberland,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,6763.186326999999,TON
899021,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
903465,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.1881441,TON
905617,ME,23019,Penobscot,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,7.8316289999999995,TON
910489,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.9513434000000001,TON
915922,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.3924006,TON
916003,ME,23011,Kennebec,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,5.779,TON
921823,ME,23021,Piscataquis,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.99859757,TON
922846,ME,23007,Franklin,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.01473521,TON
935596,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.04079361,TON
935666,ME,23011,Kennebec,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,1.23,TON
937331,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,18.5881092,TON
946268,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
950174,ME,23013,Knox,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.44963149999999996,TON
956452,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,4.259458,TON
961532,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
965170,ME,23017,Oxford,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.08716098,TON
966812,ME,23025,Somerset,Fuel Comb - Residential - Wood,Ammonia,CAP,27.305407300000002,TON
967280,ME,23001,Androscoggin,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,40.6924,TON
968764,ME,23017,Oxford,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,572.1836400000001,TON
969246,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,18.70327939,TON
980808,ME,23005,Cumberland,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
988314,ME,23019,Penobscot,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,9.566487692,TON
990240,ME,23015,Lincoln,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,246.53216604,TON
994205,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,7.546810000000001,TON
1000204,ME,23017,Oxford,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
1008176,ME,23023,Sagadahoc,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,1290.2085835,TON
1012681,ME,23011,Kennebec,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,711.5603324,TON
1012682,ME,23011,Kennebec,Fuel Comb - Residential - Wood,Ammonia,CAP,34.94342706,TON
1013036,ME,23013,Knox,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.50205657,TON
1014838,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,85.7732018,TON
1020583,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,8.443067999999998,TON
1031921,ME,23015,Lincoln,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.00141458,TON
1032703,ME,23029,Washington,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.27934751,TON
1038016,ME,23025,Somerset,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
1038843,ME,23031,York,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.46229259999999994,TON
1039391,ME,23019,Penobscot,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,27.671388,TON
1042753,ME,23015,Lincoln,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
1042903,ME,23021,Piscataquis,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
1051966,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0318207,TON
1052649,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,7.31771687,TON
1071341,ME,23009,Hancock,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,8.947038000000001,TON
1076726,ME,23025,Somerset,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1079189,ME,23001,Androscoggin,Fuel Comb - Residential - Oil,Ammonia,CAP,9.934424900000002,TON
1089618,ME,23017,Oxford,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,20.535023000000002,TON
1090148,ME,23027,Waldo,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.0332666,TON
1090779,ME,23007,Franklin,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
