,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
42951,OH,39097,Madison,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.970701083,TON
45206,OH,39125,Paulding,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.051420123,TON
45613,OH,39141,Ross,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0094047031,TON
47594,OH,39027,Clinton,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,62.750203492,TON
47595,OH,39027,Clinton,Fuel Comb - Residential - Wood,Ammonia,CAP,3.45282672,TON
49131,OH,39041,Delaware,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
49516,OH,39143,Sandusky,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.005557633199999999,TON
50160,OH,39121,Noble,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.05629109,TON
50652,OH,39003,Allen,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
50920,OH,39059,Guernsey,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,114.385814,TON
51167,OH,39091,Logan,Commercial Cooking,Carbon Monoxide,CAP,5.307067900000001,TON
51683,OH,39073,Hocking,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
52224,OH,39033,Crawford,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,1.7414454119999998,TON
52308,OH,39069,Henry,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.01011306,TON
53047,OH,39047,Fayette,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.023897683,TON
54871,OH,39173,Wood,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.07721775,TON
55364,OH,39103,Medina,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.07117308,TON
55719,OH,39109,Miami,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.8543896999999999,TON
55846,OH,39073,Hocking,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0007762384,TON
55973,OH,39121,Noble,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.3663612,TON
56638,OH,39175,Wyandot,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.8451754000000001,TON
56800,OH,39173,Wood,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.010328799999999999,TON
58078,OH,39093,Lorain,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.39065662,TON
60010,OH,39077,Huron,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,88.11522155,TON
60494,OH,39031,Coshocton,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.02764021,TON
61297,OH,39085,Lake,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,223.72700072,TON
61443,OH,39029,Columbiana,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.2024735,TON
64197,OH,39021,Champaign,Fuel Comb - Residential - Wood,Ammonia,CAP,3.839841958,TON
66501,OH,39125,Paulding,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
66977,OH,39025,Clermont,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.093011947,TON
67841,OH,39121,Noble,Fuel Comb - Residential - Oil,Ammonia,CAP,0.036728458,TON
68953,OH,39139,Richland,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.4339522,TON
70828,OH,39063,Hancock,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.2133804,TON
71209,OH,39137,Putnam,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
72452,OH,39143,Sandusky,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.3294740000000003,TON
72586,OH,39141,Ross,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.18955070000000002,TON
72971,OH,39117,Morrow,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.05981066,TON
73755,OH,39131,Pike,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.42674309999999993,TON
74258,OH,39025,Clermont,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,6.505744,TON
74992,OH,39165,Warren,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,4.097238,TON
75195,OH,39109,Miami,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,5.383141,TON
75293,OH,39079,Jackson,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.0310906,TON
76369,OH,39157,Tuscarawas,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,5.344365,TON
77739,OH,39011,Auglaize,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,64.1977284,TON
78633,OH,39097,Madison,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,13.110389999999999,TON
79030,OH,39171,Williams,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,63.71639805,TON
80759,OH,39171,Williams,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.010001335600000001,TON
81452,OH,39141,Ross,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.40121454,TON
82480,OH,39173,Wood,Fuel Comb - Residential - Wood,Ammonia,CAP,7.303286677000001,TON
83065,OH,39175,Wyandot,Fuel Comb - Residential - Oil,Ammonia,CAP,0.115316554,TON
83263,OH,39117,Morrow,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,538.32847107,TON
84984,OH,39107,Mercer,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.9917145,TON
86567,OH,39007,Ashtabula,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,1.64994333,TON
87458,OH,39069,Henry,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,9.74142,TON
87814,OH,39161,Van Wert,Fuel Comb - Residential - Other,Ammonia,CAP,0.034319800000000004,TON
88451,OH,39083,Knox,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
89832,OH,39049,Franklin,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,21.278677,TON
91396,OH,39173,Wood,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.21655846,TON
92408,OH,39023,Clark,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,33.31576,TON
93664,OH,39169,Wayne,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.005817043,TON
94013,OH,39169,Wayne,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
98433,OH,39077,Huron,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,10.29680598,TON
99592,OH,39117,Morrow,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.069841613,TON
104749,OH,39135,Preble,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,10.965808500000001,TON
106325,OH,39129,Pickaway,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.01096547,TON
106527,OH,39021,Champaign,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,8.908743099999999,TON
106679,OH,39069,Henry,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.339445,TON
107468,OH,39081,Jefferson,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
107746,OH,39105,Meigs,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.2963001703,TON
108070,OH,39005,Ashland,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.014772704,TON
110091,OH,39119,Muskingum,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
111838,OH,39051,Fulton,Fuel Comb - Residential - Other,Ammonia,CAP,0.06725401,TON
112198,OH,39079,Jackson,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
113189,OH,39017,Butler,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
113293,OH,39153,Summit,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,2.154847,TON
114184,OH,39127,Perry,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.10657539999999999,TON
114264,OH,39119,Muskingum,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.03329925,TON
116185,OH,39101,Marion,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.1533725,TON
117541,OH,39023,Clark,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,4.310098401,TON
120817,OH,39173,Wood,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,128.69306057,TON
121979,OH,39103,Medina,Commercial Cooking,Carbon Monoxide,CAP,22.430039,TON
122371,OH,39089,Licking,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.12164089999999998,TON
122961,OH,39159,Union,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.23846078,TON
125090,OH,39009,Athens,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,28.9522729,TON
126747,OH,39111,Monroe,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1243465,TON
126941,OH,39059,Guernsey,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.3747241,TON
127012,OH,39121,Noble,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
127292,OH,39005,Ashland,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.025832646,TON
127835,OH,39053,Gallia,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.29825359999999995,TON
127904,OH,39043,Erie,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,9.75654,TON
127905,OH,39043,Erie,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.03588493,TON
128156,OH,39097,Madison,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.6416201,TON
128407,OH,39069,Henry,Fuel Comb - Residential - Oil,Ammonia,CAP,0.034567959,TON
130351,OH,39007,Ashtabula,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.02434557,TON
130700,OH,39051,Fulton,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.15949059999999998,TON
131281,OH,39155,Trumbull,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,10.02688,TON
131880,OH,39053,Gallia,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.04240946,TON
132467,OH,39011,Auglaize,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,15.19844,TON
133104,OH,39075,Holmes,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.11892670000000001,TON
134605,OH,39163,Vinton,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00041912053999999994,TON
136943,OH,39043,Erie,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0283105351,TON
139161,OH,39165,Warren,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,36.221940000000004,TON
139944,OH,39115,Morgan,Commercial Cooking,Volatile Organic Compounds,CAP,0.5644083879999999,TON
140290,OH,39017,Butler,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,31.10425,TON
140606,OH,39151,Stark,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,157.47778,TON
142250,OH,39159,Union,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,1.80347535,TON
142627,OH,39035,Cuyahoga,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,123.4483,TON
143466,OH,39125,Paulding,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00266370489,TON
143935,OH,39071,Highland,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
145084,OH,39117,Morrow,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
145136,OH,39105,Meigs,Commercial Cooking,Carbon Monoxide,CAP,1.75793763,TON
145381,OH,39141,Ross,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.06244246,TON
147781,OH,39163,Vinton,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0001752309,TON
148691,OH,39119,Muskingum,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.6401805,TON
148992,OH,39029,Columbiana,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.05996536,TON
148998,OH,39047,Fayette,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.09205576900000001,TON
149634,OH,39111,Monroe,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01631195,TON
150224,OH,39145,Scioto,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
150568,OH,39013,Belmont,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.03018929,TON
150972,OH,39029,Columbiana,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.4694224,TON
151448,OH,39137,Putnam,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.006910360999999999,TON
151625,OH,39149,Shelby,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.25067310000000004,TON
151973,OH,39073,Hocking,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.04352349,TON
151974,OH,39073,Hocking,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.02959598,TON
152534,OH,39009,Athens,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.002796537,TON
153009,OH,39009,Athens,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.203761,TON
154093,OH,39103,Medina,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
155003,OH,39151,Stark,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,2.7998872,TON
157529,OH,39031,Coshocton,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.035530462,TON
157589,OH,39171,Williams,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0036712168,TON
159362,OH,39167,Washington,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,122.68398815,TON
159377,OH,39173,Wood,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,930.8638214,TON
161555,OH,39067,Harrison,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.73667849,TON
164045,OH,39111,Monroe,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0019662716,TON
164175,OH,39101,Marion,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
164785,OH,39099,Mahoning,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.01356649,TON
165446,OH,39159,Union,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,3.554241,TON
165636,OH,39105,Meigs,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.22010069,TON
166223,OH,39167,Washington,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.021513711,TON
166329,OH,39061,Hamilton,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,103.1413,TON
166563,OH,39013,Belmont,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.04102255,TON
168090,OH,39097,Madison,Fuel Comb - Residential - Other,Ammonia,CAP,0.03760611,TON
168103,OH,39129,Pickaway,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0034468523,TON
168685,OH,39109,Miami,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.02863272,TON
168858,OH,39121,Noble,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.02325245,TON
169368,OH,39163,Vinton,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.009825154000000001,TON
170017,OH,39133,Portage,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.8790780999999999,TON
171737,OH,39143,Sandusky,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.36739720000000003,TON
172059,OH,39011,Auglaize,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.10626210000000001,TON
172302,OH,39157,Tuscarawas,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0049643940000000004,TON
172326,OH,39063,Hancock,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.0425843,TON
172828,OH,39087,Lawrence,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.011091543999999998,TON
173719,OH,39049,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,369.40373999999997,TON
176604,OH,39103,Medina,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.08419815,TON
177518,OH,39079,Jackson,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0060995553,TON
177665,OH,39141,Ross,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.04467641,TON
178121,OH,39115,Morgan,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,38.177676023000004,TON
180960,OH,39067,Harrison,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,1.2726988890000002,TON
181972,OH,39099,Mahoning,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,1.0006700000000002,TON
182689,OH,39013,Belmont,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,1.81547319,TON
185997,OH,39167,Washington,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.43623190000000006,TON
186023,OH,39145,Scioto,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.021359882,TON
186271,OH,39089,Licking,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
186529,OH,39029,Columbiana,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
186911,OH,39031,Coshocton,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.01266902,TON
187331,OH,39173,Wood,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.086278459,TON
188244,OH,39117,Morrow,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,4.60082,TON
188292,OH,39053,Gallia,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,10.4990444,TON
192393,OH,39011,Auglaize,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.01765783,TON
195952,OH,39161,Van Wert,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
196231,OH,39167,Washington,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.02378691,TON
200662,OH,39037,Darke,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.02031624,TON
203372,OH,39029,Columbiana,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.005416649,TON
203971,OH,39075,Holmes,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.01359677,TON
206332,OH,39081,Jefferson,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.1645169,TON
207563,OH,39133,Portage,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,5.290758,TON
207666,OH,39157,Tuscarawas,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.04354088,TON
208209,OH,39061,Hamilton,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,7.483246,TON
208885,OH,39101,Marion,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,60.42193,TON
209558,OH,39073,Hocking,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0100911,TON
209814,OH,39083,Knox,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,3.121437,TON
210092,OH,39091,Logan,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,7.34456,TON
213115,OH,39147,Seneca,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,577.67750041,TON
213180,OH,39111,Monroe,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.79606984,TON
213820,OH,39069,Henry,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,48.57282172,TON
214241,OH,39063,Hancock,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,659.3226219,TON
216325,OH,39103,Medina,Fuel Comb - Residential - Other,Ammonia,CAP,0.05807009,TON
218647,OH,39157,Tuscarawas,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,19.84241,TON
219461,OH,39057,Greene,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,3.1928113,TON
219593,OH,39093,Lorain,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.45674443,TON
220587,OH,39149,Shelby,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.6530684,TON
222039,OH,39105,Meigs,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,4.01640472,TON
224720,OH,39161,Van Wert,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0028263690999999996,TON
224755,OH,39175,Wyandot,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,1.13189,TON
224767,OH,39137,Putnam,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,4.645225,TON
