,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
3943875,CA,6049,Modoc,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,24.735716706999998,TON
3945778,CA,6109,Tuolumne,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
3946123,CA,6107,Tulare,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.10100069,TON
3950135,CA,6043,Mariposa,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,2.5596259999999997,TON
3951824,CA,6061,Placer,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,192.4136,TON
3953044,CA,6061,Placer,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0018375,TON
3954456,CA,6007,Butte,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,11.463189999999999,TON
3955698,CA,6055,Napa,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
3956767,CA,6019,Fresno,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,3.495868,TON
3961560,CA,6029,Kern,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
3963786,CA,6031,Kings,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.15518779189999998,TON
3965233,CA,6097,Sonoma,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.45559366,TON
3966073,CA,6027,Inyo,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,4.635545,TON
3966195,CA,6005,Amador,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
3966241,CA,6105,Trinity,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0,TON
3966737,CA,6053,Monterey,Fuel Comb - Residential - Wood,Ammonia,CAP,24.150330704,TON
3968333,CA,6015,Del Norte,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,5.065397,TON
3969559,CA,6071,San Bernardino,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,471.77346908,TON
3975194,CA,6069,San Benito,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.13912376199999998,TON
3975980,CA,6061,Placer,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,7.729914,TON
3976524,CA,6001,Alameda,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,336.214822078,TON
3979732,CA,6039,Madera,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,27.044871,TON
3981805,CA,6111,Ventura,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,27.11,TON
3986744,CA,6099,Stanislaus,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,7.11356775,TON
3987138,CA,6049,Modoc,Commercial Cooking,Volatile Organic Compounds,CAP,0.2076257,TON
3988880,CA,6075,San Francisco,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,150.2286,TON
3989797,CA,6051,Mono,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.13560895,TON
3990368,CA,6055,Napa,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,12.203930699999999,TON
3991590,CA,6087,Santa Cruz,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.61493223,TON
3993422,CA,6093,Siskiyou,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0,TON
3993700,CA,6019,Fresno,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
3995658,CA,6029,Kern,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,43.1473067535629,TON
3996414,CA,6065,Riverside,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,23.49072034,TON
4000750,CA,6025,Imperial,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,8.701159591,TON
4001177,CA,6027,Inyo,Fuel Comb - Residential - Wood,Ammonia,CAP,2.6397173297,TON
4004320,CA,6033,Lake,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,1146.87863882,TON
4004459,CA,6111,Ventura,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.11665363,TON
4004772,CA,6001,Alameda,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.47699949999999997,TON
4005709,CA,6007,Butte,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,5.3591948789999995,TON
