,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
1348499,NH,33001,Belknap,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,28.73,TON
1350165,NH,33001,Belknap,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,11.72,TON
1367031,NH,33011,Hillsborough,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.54,TON
1373997,NH,33003,Carroll,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,36.745500899999996,TON
1374499,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.22,TON
1382981,NH,33009,Grafton,Fuel Comb - Residential - Other,Ammonia,CAP,0.2538506,TON
1384627,NH,33011,Hillsborough,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,198.84,TON
1407455,NH,33013,Merrimack,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,24.37,TON
1408406,NH,33011,Hillsborough,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,36.72,TON
1411268,NH,33011,Hillsborough,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,98.6981987,TON
1414268,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,207.406055,TON
1419541,NH,33015,Rockingham,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,37.6,TON
1425406,NH,33001,Belknap,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.42,TON
1428120,NH,33017,Strafford,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.153,TON
1432983,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,42.774111,TON
1438761,NH,33015,Rockingham,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,752.0,TON
1449829,NH,33011,Hillsborough,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,863.9563087000001,TON
1451230,NH,33005,Cheshire,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,372.48095734,TON
1452203,NH,33011,Hillsborough,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,74.79,TON
1454138,NH,33017,Strafford,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,35.075679,TON
1455028,NH,33005,Cheshire,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,153.39,TON
1462863,NH,33009,Grafton,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.16,TON
1465891,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.04,TON
1471388,NH,33011,Hillsborough,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,278.59,TON
1471423,NH,33019,Sullivan,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,23.83276407,TON
1483076,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.25,TON
1486959,NH,33009,Grafton,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,313.34887000000003,TON
1503488,NH,33015,Rockingham,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.0,TON
1519946,NH,33011,Hillsborough,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.61,TON
1528923,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,29.7405668533,TON
1529381,NH,33007,Coos,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,1.43,TON
1529436,NH,33019,Sullivan,Fuel Comb - Residential - Wood,Ammonia,CAP,10.990000295,TON
1531334,NH,33013,Merrimack,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,494.49003339999996,TON
1537308,NH,33003,Carroll,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.34,TON
1544030,NH,33017,Strafford,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.127,TON
1548877,NH,33007,Coos,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.04,TON
1549502,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,15.90266344,TON
1553482,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.23,TON
1557987,NH,33005,Cheshire,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1,TON
1561972,NH,33007,Coos,Fuel Comb - Residential - Oil,Ammonia,CAP,2.749494,TON
1562921,NH,33005,Cheshire,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,3.87,TON
1568111,NH,33019,Sullivan,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,1571.8622442,TON
1568168,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,67.882726,TON
1585914,NH,33003,Carroll,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.06,TON
1600841,NH,33009,Grafton,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,31.02,TON
1619012,NH,33019,Sullivan,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.992,TON
1628267,NH,33015,Rockingham,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.562527,TON
1628268,NH,33015,Rockingham,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,78.373791,TON
1629989,NH,33019,Sullivan,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,9.34856572,TON
1638852,NH,33011,Hillsborough,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.69,TON
1640813,NH,33017,Strafford,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.16,TON
1668306,NH,33019,Sullivan,Commercial Cooking,Volatile Organic Compounds,CAP,1.393800479,TON
1674612,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.48,TON
1674613,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.19,TON
1676929,NH,33001,Belknap,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,9.71,TON
1686169,NH,33013,Merrimack,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,55.3838578,TON
1698482,NH,33017,Strafford,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,14.83,TON
1705550,NH,33017,Strafford,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,307.24476688,TON
1729180,NH,33015,Rockingham,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,88.26,TON
1735480,NH,33011,Hillsborough,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.49,TON
1745987,NH,33019,Sullivan,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,10.096117,TON
1768694,NH,33007,Coos,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,71.322344,TON
1771344,NH,33015,Rockingham,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.41,TON
1782578,NH,33009,Grafton,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.1637128,TON
1790777,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,4.55,TON
1793162,NH,33001,Belknap,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.48758228,TON
1799377,NH,33007,Coos,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,8.50952073,TON
1806899,NH,33001,Belknap,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.442,TON
1820126,NH,33009,Grafton,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,580.8513360000001,TON
1827171,NH,33003,Carroll,Commercial Cooking,Volatile Organic Compounds,CAP,3.42135382,TON
1833140,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,7.83,TON
1838819,NH,33007,Coos,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.04,TON
1840710,NH,33017,Strafford,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,2284.4190972,TON
1845513,NH,33007,Coos,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,5.194895,TON
1852534,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.43,TON
1866972,NH,33019,Sullivan,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,6.18,TON
1906997,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.12,TON
1908603,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.23,TON
1910629,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.03,TON
1915260,NH,33003,Carroll,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,2451.3535479,TON
1915261,NH,33005,Cheshire,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,12.20847306,TON
1915785,NH,33013,Merrimack,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.21,TON
1916913,NH,33017,Strafford,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.75243763,TON
1917093,NH,33019,Sullivan,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,5.09,TON
1926156,NH,33011,Hillsborough,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.73,TON
1944487,NH,33019,Sullivan,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,52.21,TON
1945143,NH,33003,Carroll,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,25.5169762,TON
1963101,NH,33003,Carroll,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.07,TON
