,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
503619,NV,32001,Churchill,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.06690403992999999,TON
504592,NV,32510,Carson city,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,3.8056925280000002,TON
504593,NV,32510,Carson city,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,185.30116988,TON
505497,NV,32029,Storey,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.20729467639000002,TON
513367,NV,32017,Lincoln,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
519009,NV,32510,Carson city,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.337473,TON
520359,NV,32027,Pershing,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.01572079,TON
524212,NV,32021,Mineral,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,27.135771590999997,TON
524214,NV,32510,Carson city,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,27.633274444,TON
524524,NV,32001,Churchill,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0009320210000000001,TON
527243,NV,32003,Clark,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.25490695,TON
532593,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
535893,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.18737879999999998,TON
538020,NV,32015,Lander,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
540181,NV,32003,Clark,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,1.6980849999999998,TON
546196,NV,32005,Douglas,Fuel Comb - Residential - Oil,Ammonia,CAP,0.03225659,TON
555153,NV,32013,Humboldt,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.05818246,TON
558019,NV,32001,Churchill,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.2676406,TON
559529,NV,32015,Lander,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0002209114,TON
569380,NV,32021,Mineral,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.01112619,TON
571744,NV,32007,Elko,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,18.3059852,TON
572179,NV,32029,Storey,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.001108732,TON
580869,NV,32510,Carson city,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.20080510000000001,TON
582639,NV,32013,Humboldt,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,1.410886905,TON
589660,NV,32007,Elko,Commercial Cooking,Volatile Organic Compounds,CAP,2.61087094,TON
590132,NV,32029,Storey,Commercial Cooking,Volatile Organic Compounds,CAP,0.0558488979,TON
590583,NV,32510,Carson city,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
595822,NV,32015,Lander,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
598362,NV,32017,Lincoln,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,1.0071587,TON
601229,NV,32023,Nye,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,35.606354766,TON
601260,NV,32510,Carson city,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.928093265,TON
608719,NV,32019,Lyon,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.04281712,TON
609559,NV,32023,Nye,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,1.5703245000000001,TON
616765,NV,32021,Mineral,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00017490759999999999,TON
616844,NV,32033,White Pine,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.0140004,TON
616887,NV,32009,Esmeralda,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
619476,NV,32015,Lander,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.03272408,TON
626524,NV,32001,Churchill,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,17.986641722999998,TON
629302,NV,32013,Humboldt,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.2929839,TON
644217,NV,32001,Churchill,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.06671504,TON
646616,NV,32011,Eureka,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,0.5133058,TON
647369,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,9.767973e-05,TON
653395,NV,32015,Lander,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.06343724,TON
654606,NV,32017,Lincoln,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.04804102,TON
659432,NV,32005,Douglas,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.07570547429999999,TON
676606,NV,32033,White Pine,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.001021768,TON
681577,NV,32027,Pershing,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.08863725,TON
687124,NV,32027,Pershing,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,9.624816999999999e-05,TON
693958,NV,32001,Churchill,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.11454829999999999,TON
695432,NV,32007,Elko,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,1.0198607579999999,TON
698204,NV,32029,Storey,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,5.163263978,TON
699196,NV,32027,Pershing,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,1.4428381000000001,TON
705582,NV,32007,Elko,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,42.825896241,TON
706906,NV,32033,White Pine,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
716527,NV,32021,Mineral,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.6877734675,TON
722060,NV,32001,Churchill,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,8.7700517,TON
722414,NV,32027,Pershing,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.05360101,TON
723560,NV,32001,Churchill,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.28199858,TON
726361,NV,32013,Humboldt,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,5.326981,TON
729202,NV,32023,Nye,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.05411362,TON
739839,NV,32027,Pershing,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,4.9948818269999995,TON
740098,NV,32003,Clark,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,164.468779,TON
745153,NV,32029,Storey,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.1072882,TON
756414,NV,32001,Churchill,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.010371519000000001,TON
758865,NV,32027,Pershing,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.006917832,TON
760266,NV,32033,White Pine,Fuel Comb - Residential - Other,Ammonia,CAP,0.008016582,TON
773384,NV,32017,Lincoln,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.1659394191,TON
773385,NV,32017,Lincoln,Fuel Comb - Residential - Wood,Ammonia,CAP,0.3200977567,TON
777837,NV,32007,Elko,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.05262036,TON
790270,NV,32021,Mineral,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
790781,NV,32007,Elko,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.03187208,TON
791494,NV,32021,Mineral,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
791915,NV,32017,Lincoln,Commercial Cooking,Volatile Organic Compounds,CAP,0.1287905189,TON
792850,NV,32031,Washoe,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,30.228070000000002,TON
797629,NV,32009,Esmeralda,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0004541562,TON
799449,NV,32510,Carson city,Fuel Comb - Residential - Oil,Ammonia,CAP,0.01577768,TON
802217,NV,32033,White Pine,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.6499269702,TON
802978,NV,32029,Storey,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,0.420118804,TON
803259,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0022010534,TON
806258,NV,32021,Mineral,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0008345606,TON
809702,NV,32005,Douglas,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0473593,TON
810863,NV,32003,Clark,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.16327750000000002,TON
811567,NV,32001,Churchill,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,9.1387671,TON
832423,NV,32015,Lander,Fuel Comb - Residential - Oil,Ammonia,CAP,0.006544815,TON
832425,NV,32017,Lincoln,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0075101759999999995,TON
838792,NV,32019,Lyon,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,6.228398352999999,TON
848529,NV,32009,Esmeralda,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0013842370000000002,TON
849105,NV,32027,Pershing,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01126657,TON
854591,NV,32019,Lyon,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,278.93697806,TON
855868,NV,32027,Pershing,Fuel Comb - Residential - Other,Ammonia,CAP,0.007888755,TON
855869,NV,32005,Douglas,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,38.900793146999995,TON
860383,NV,32007,Elko,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,48.980666478,TON
869399,NV,32005,Douglas,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.15946435,TON
880629,NV,32029,Storey,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.004249806,TON
887134,NV,32005,Douglas,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.4167619000000001,TON
890449,NV,32023,Nye,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.1352556,TON
897347,NV,32001,Churchill,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,17.920463723,TON
899715,NV,32013,Humboldt,Commercial Cooking,Carbon Monoxide,CAP,2.9683686000000002,TON
902060,NV,32027,Pershing,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.03370092,TON
906465,NV,32009,Esmeralda,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.001304377,TON
906678,NV,32017,Lincoln,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.00027818689999999996,TON
907926,NV,32009,Esmeralda,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.028299506569999997,TON
908839,NV,32011,Eureka,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.08899715336000001,TON
911542,NV,32015,Lander,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,4.066296e-05,TON
915415,NV,32027,Pershing,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.03036124,TON
919695,NV,32007,Elko,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.425419,TON
922257,NV,32023,Nye,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.03983896,TON
929220,NV,32023,Nye,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.04533921,TON
936268,NV,32001,Churchill,Fuel Comb - Residential - Wood,Ammonia,CAP,0.9296066211,TON
938599,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.00045286604000000007,TON
938801,NV,32011,Eureka,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,5.1281940000000004e-05,TON
939623,NV,32029,Storey,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0016304879999999998,TON
940926,NV,32009,Esmeralda,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.02667325,TON
941734,NV,32031,Washoe,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,12.80381,TON
941922,NV,32013,Humboldt,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.01641112,TON
944597,NV,32021,Mineral,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.270404,TON
962634,NV,32005,Douglas,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
966870,NV,32023,Nye,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,6.9586198601,TON
