,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
123898,VT,50025,Windham,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,7.91476946,TON
124950,VT,50023,Washington,Fuel Comb - Residential - Oil,Ammonia,CAP,4.2477193,TON
129074,VT,50025,Windham,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0,TON
134912,VT,50025,Windham,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,63.072717299999994,TON
139281,VT,50017,Orange,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,2.31441022,TON
139385,VT,50025,Windham,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.7248275,TON
139721,VT,50017,Orange,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,12.606644250999999,TON
144406,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.08054116,TON
146808,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
148750,VT,50017,Orange,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
157823,VT,50013,Grand Isle,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,2.5381082999999998,TON
159919,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
165769,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.05865327,TON
167092,VT,50027,Windsor,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0,TON
171834,VT,50005,Caledonia,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.0,TON
190684,VT,50023,Washington,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.09331801,TON
199166,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.8700538000000001,TON
203054,VT,50021,Rutland,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.0,TON
205914,VT,50025,Windham,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.0,TON
205994,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
212139,VT,50023,Washington,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.203289,TON
215359,VT,50009,Essex,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.02417586,TON
220305,VT,50023,Washington,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,4116.818535,TON
221661,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
227726,VT,50001,Addison,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,23.97651,TON
229024,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,34.34197,TON
231572,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
240386,VT,50001,Addison,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
243962,VT,50011,Franklin,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,1.84815697,TON
256992,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.2249020937,TON
264153,VT,50003,Bennington,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,7.0765012,TON
264633,VT,50017,Orange,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,7.7412279999999996,TON
265310,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,118.7833,TON
274622,VT,50005,Caledonia,Fuel Comb - Residential - Wood,Ammonia,CAP,15.798750327,TON
275659,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
279423,VT,50001,Addison,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
285335,VT,50017,Orange,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.02370072,TON
287525,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.10415,TON
287741,VT,50001,Addison,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.4739648,TON
287760,VT,50005,Caledonia,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.0,TON
293009,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,5.45639874,TON
293636,VT,50017,Orange,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,1.7798332436000002,TON
295078,VT,50021,Rutland,Commercial Cooking,Carbon Monoxide,CAP,13.5798191,TON
295626,VT,50001,Addison,Fuel Comb - Residential - Other,Ammonia,CAP,0.10378219999999999,TON
296039,VT,50001,Addison,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.01360313,TON
296046,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.04207224,TON
301406,VT,50009,Essex,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0111831817,TON
321568,VT,50001,Addison,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.07079785,TON
323022,VT,50017,Orange,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,8.953501,TON
325584,VT,50017,Orange,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.0,TON
326093,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,1.430915,TON
326351,VT,50023,Washington,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.07465441,TON
332755,VT,50009,Essex,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,13.44087967,TON
355027,VT,50015,Lamoille,Fuel Comb - Residential - Oil,Ammonia,CAP,1.53707848,TON
362455,VT,50021,Rutland,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,12.9773728,TON
374711,VT,50025,Windham,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,8.16697546,TON
375870,VT,50001,Addison,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
378667,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,10.40496,TON
390438,VT,50011,Franklin,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,2545.3356445,TON
392346,VT,50007,Chittenden,Commercial Cooking,Carbon Monoxide,CAP,33.144684000000005,TON
393019,VT,50001,Addison,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,4.10687733,TON
398087,VT,50001,Addison,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,12.3861384,TON
421491,VT,50009,Essex,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.3346864,TON
422312,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,14.23559,TON
427218,VT,50003,Bennington,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,386.99036101,TON
434441,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
437773,VT,50005,Caledonia,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.06021084,TON
444260,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
448464,VT,50001,Addison,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,341.0609895,TON
449100,VT,50025,Windham,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,8.095163000000001,TON
458487,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
459250,VT,50015,Lamoille,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
459798,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,26.866090000000003,TON
470997,VT,50015,Lamoille,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,3.2740366,TON
472207,VT,50025,Windham,Commercial Cooking,Volatile Organic Compounds,CAP,4.04721563,TON
472662,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.7733906,TON
475576,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.06527576,TON
490911,VT,50025,Windham,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,8.64948,TON
491231,VT,50011,Franklin,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.07502196,TON
498565,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.1611965,TON
500391,VT,50005,Caledonia,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.0,TON
501756,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,7.167578999999999,TON
518617,VT,50009,Essex,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.0023906170000000003,TON
526441,VT,50011,Franklin,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,11.626660902000001,TON
531017,VT,50023,Washington,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,28.81802248,TON
533772,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.07495211,TON
534025,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.07833091,TON
537198,VT,50023,Washington,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,49.09517,TON
537966,VT,50009,Essex,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.02191399,TON
540045,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.00416029,TON
540672,VT,50025,Windham,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
552564,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.05083283,TON
568221,VT,50015,Lamoille,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,3.6582627999999997,TON
571222,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,20.87084601,TON
581902,VT,50015,Lamoille,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,282.99808302,TON
584246,VT,50001,Addison,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,301.86668391,TON
584247,VT,50001,Addison,Fuel Comb - Residential - Wood,Ammonia,CAP,16.018063658,TON
584251,VT,50005,Caledonia,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,301.39520742,TON
585785,VT,50001,Addison,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.11016880000000001,TON
598495,VT,50023,Washington,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,8.409389549,TON
598723,VT,50025,Windham,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,404.3790418,TON
601572,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,2.96675839,TON
602369,VT,50013,Grand Isle,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,1.2081457,TON
607730,VT,50025,Windham,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,13.44454,TON
610837,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.06197963,TON
618434,VT,50023,Washington,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,2.1517209999999998,TON
627678,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.06577528,TON
646633,VT,50025,Windham,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,1.5277889999999998,TON
648140,VT,50021,Rutland,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0,TON
655811,VT,50011,Franklin,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.9941198,TON
660670,VT,50003,Bennington,Commercial Cooking,Volatile Organic Compounds,CAP,2.2148471730000003,TON
663045,VT,50003,Bennington,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.06869923,TON
668455,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,8.71415886,TON
669126,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.7927626999999999,TON
669378,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.06527576,TON
671672,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.04787656,TON
672236,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
672476,VT,50017,Orange,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,3.8054967000000004,TON
689292,VT,50027,Windsor,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.0,TON
690658,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,9.14663,TON
696401,VT,50001,Addison,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,10.848183599999999,TON
700019,VT,50017,Orange,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,2.4511453999999997,TON
707717,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
712880,VT,50009,Essex,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0008822869999999999,TON
719917,VT,50015,Lamoille,Fuel Comb - Residential - Wood,Ammonia,CAP,15.029991327000001,TON
724579,VT,50023,Washington,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,3.0263473,TON
730483,VT,50021,Rutland,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,36.99269904,TON
731218,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.13164379999999998,TON
733411,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.02531758,TON
735847,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,4.9514264,TON
740967,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,1.009734,TON
749782,VT,50023,Washington,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.4091264,TON
752759,VT,50023,Washington,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.20228120000000002,TON
753282,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.3636698,TON
760149,VT,50007,Chittenden,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,86.6096927,TON
761770,VT,50027,Windsor,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.12262930000000001,TON
764361,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.376767354,TON
774184,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,12.75644755,TON
776488,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,4.329803327,TON
784966,VT,50005,Caledonia,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,10.817457699999999,TON
788847,VT,50001,Addison,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,17.8625,TON
798304,VT,50003,Bennington,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.8802339,TON
817360,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
818137,VT,50013,Grand Isle,Commercial Cooking,Carbon Monoxide,CAP,0.31404366,TON
825329,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,109.4876,TON
842898,VT,50013,Grand Isle,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.2880196,TON
845150,VT,50017,Orange,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
846507,VT,50017,Orange,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.20540619999999998,TON
848873,VT,50025,Windham,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1309313,TON
849187,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,1.108502,TON
850413,VT,50025,Windham,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,3157.5500567,TON
857825,VT,50007,Chittenden,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,68.8546148,TON
861959,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,8.211457000000001,TON
864957,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
867229,VT,50017,Orange,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
872529,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,2.2815041369999998,TON
879081,VT,50023,Washington,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,76.458947,TON
884473,VT,50027,Windsor,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,15.803360000000001,TON
888122,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.00339757,TON
888790,VT,50023,Washington,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.946261,TON
889335,VT,50023,Washington,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,55.27104,TON
892745,VT,50013,Grand Isle,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,9.1371901,TON
893813,VT,50009,Essex,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,76.7340153,TON
893815,VT,50017,Orange,Fuel Comb - Residential - Wood,Ammonia,CAP,19.073203579,TON
896804,VT,50015,Lamoille,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,27.667407,TON
902008,VT,50011,Franklin,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,6.173832,TON
904249,VT,50005,Caledonia,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
904959,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.477635,TON
907204,VT,50003,Bennington,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0,TON
915604,VT,50001,Addison,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,5.17546942,TON
917346,VT,50007,Chittenden,Fuel Comb - Residential - Oil,Ammonia,CAP,4.1479946000000005,TON
920780,VT,50001,Addison,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,5.2765922,TON
928330,VT,50003,Bennington,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
928526,VT,50001,Addison,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,10.06268157,TON
930573,VT,50003,Bennington,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,352.32885,TON
930712,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,8.09487789,TON
932672,VT,50011,Franklin,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,50.3733857,TON
942607,VT,50015,Lamoille,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.41493019999999997,TON
943179,VT,50021,Rutland,Fuel Comb - Residential - Oil,Ammonia,CAP,5.4526501,TON
943895,VT,50001,Addison,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.6793345999999999,TON
947098,VT,50025,Windham,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
947675,VT,50023,Washington,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,15.673879999999999,TON
961172,VT,50015,Lamoille,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,7.543775999999999,TON
970989,VT,50025,Windham,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,11.10937,TON
975778,VT,50007,Chittenden,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,8.8353915,TON
975842,VT,50025,Windham,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,31.59467,TON
977405,VT,50021,Rutland,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.0,TON
986863,VT,50001,Addison,Commercial Cooking,Carbon Monoxide,CAP,4.104577900000001,TON
992357,VT,50001,Addison,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,29.95315,TON
992730,VT,50019,Orleans,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.0,TON
994281,VT,50005,Caledonia,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,9.14072578,TON
997486,VT,50021,Rutland,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,9.2289916,TON
1001403,VT,50017,Orange,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,12.12082462,TON
1008931,VT,50009,Essex,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.01643959,TON
1014415,VT,50007,Chittenden,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,74.66389699999999,TON
1016280,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,4.2195363,TON
1018649,VT,50005,Caledonia,Fuel Comb - Residential - Other,Ammonia,CAP,0.06866148,TON
1020342,VT,50007,Chittenden,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,137.3848,TON
1020816,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
1023536,VT,50003,Bennington,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.0,TON
1024449,VT,50011,Franklin,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,19.54794,TON
1031910,VT,50007,Chittenden,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,542.076784,TON
1031933,VT,50001,Addison,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,5.6558961,TON
1033119,VT,50021,Rutland,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,31.94693,TON
1035287,VT,50009,Essex,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.7835741,TON
1036634,VT,50013,Grand Isle,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.02721135,TON
1048565,VT,50017,Orange,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,56.878078599999995,TON
1057890,VT,50009,Essex,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.008395437,TON
1058047,VT,50023,Washington,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
1063171,VT,50025,Windham,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,404.54121380000004,TON
1066024,VT,50019,Orleans,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.256724752,TON
1071841,VT,50013,Grand Isle,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
1071868,VT,50027,Windsor,Commercial Cooking,Carbon Monoxide,CAP,8.0042321,TON
