,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
250007,MT,30087,Rosebud,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,1.4006260169999998,TON
250891,MT,30101,Toole,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0549760775,TON
251770,MT,30073,Pondera,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.06945334,TON
253676,MT,30003,Big Horn,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.2004059,TON
256411,MT,30085,Roosevelt,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,14.578366353,TON
256412,MT,30091,Sheridan,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,14.387631387,TON
260887,MT,30011,Carter,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0007554820599999999,TON
261550,MT,30035,Glacier,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.02350678,TON
261748,MT,30067,Park,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.03788862,TON
262334,MT,30031,Gallatin,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,5.034261,TON
262502,MT,30073,Pondera,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.1196634,TON
262835,MT,30099,Teton,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.06862515,TON
264331,MT,30077,Powell,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.001431068,TON
264380,MT,30027,Fergus,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0549760775,TON
265338,MT,30015,Chouteau,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0051453390000000005,TON
265959,MT,30093,Silver Bow,Commercial Cooking,Carbon Monoxide,CAP,6.9354453,TON
267494,MT,30091,Sheridan,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.13392679999999998,TON
270591,MT,30025,Fallon,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,6.459612127000001,TON
274235,MT,30079,Prairie,Commercial Cooking,Carbon Monoxide,CAP,0.0,TON
276127,MT,30035,Glacier,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.549301791,TON
278120,MT,30047,Lake,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.07084324,TON
279080,MT,30085,Roosevelt,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,5.9222100000000003e-05,TON
279436,MT,30085,Roosevelt,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.06208451771000001,TON
280458,MT,30025,Fallon,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.6899649,TON
280935,MT,30077,Powell,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0016451715,TON
282319,MT,30013,Cascade,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.545094,TON
282748,MT,30035,Glacier,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.11682870000000001,TON
283671,MT,30085,Roosevelt,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0009581227000000001,TON
283714,MT,30053,Lincoln,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.3925999,TON
284286,MT,30043,Jefferson,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,1.193853,TON
284287,MT,30043,Jefferson,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.008527525,TON
284713,MT,30001,Beaverhead,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.03945878,TON
287083,MT,30041,Hill,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.1136137,TON
289091,MT,30071,Phillips,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0003749894,TON
290265,MT,30109,Wibaux,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0383059191,TON
295302,MT,30045,Judith Basin,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1580655,TON
296138,MT,30029,Flathead,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0016767,TON
296242,MT,30039,Granite,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.3170924074,TON
298032,MT,30063,Missoula,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.23577729999999997,TON
299452,MT,30079,Prairie,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.4077354,TON
302045,MT,30043,Jefferson,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0664841,TON
303148,MT,30013,Cascade,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,3.7116019999999996,TON
303680,MT,30003,Big Horn,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,2.995189,TON
304588,MT,30011,Carter,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,7.993748e-06,TON
304929,MT,30057,Madison,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0193378,TON
304959,MT,30099,Teton,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.01807884,TON
306385,MT,30051,Liberty,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.08543411,TON
307055,MT,30023,Deer Lodge,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.30788190000000004,TON
308374,MT,30039,Granite,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.006883446999999999,TON
308375,MT,30047,Lake,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.3319578,TON
308377,MT,30055,McCone,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0002525666,TON
314031,MT,30027,Fergus,Fuel Comb - Residential - Wood,Ammonia,CAP,0.8967209688,TON
