,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
1379655,SC,45073,Oconee,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.23251,TON
1380014,SC,45001,Abbeville,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,3.70571306,TON
1380553,SC,45011,Barnwell,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.001144388,TON
1381207,SC,45037,Edgefield,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,3.193861,TON
1381909,SC,45047,Greenwood,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.142833,TON
1382495,SC,45041,Florence,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.04919768,TON
1383368,SC,45031,Darlington,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.007142939,TON
1384967,SC,45025,Chesterfield,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.03941863,TON
1385088,SC,45059,Laurens,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.04351077,TON
1386145,SC,45013,Beaufort,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.02363979,TON
1387185,SC,45043,Georgetown,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.08419105,TON
1387688,SC,45047,Greenwood,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,2.1114509999999997,TON
1388598,SC,45081,Saluda,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.032683628,TON
1389013,SC,45065,McCormick,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0006343872,TON
1389233,SC,45041,Florence,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.967118,TON
1389691,SC,45077,Pickens,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,2.256936,TON
