,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
159150,NC,37121,Mitchell,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.7165262,TON
159567,NC,37087,Haywood,Commercial Cooking,Volatile Organic Compounds,CAP,3.67929702,TON
160236,NC,37051,Cumberland,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
160799,NC,37165,Scotland,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.004352919,TON
160907,NC,37199,Yancey,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,342.73941588,TON
161477,NC,37141,Pender,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0053514159999999995,TON
161884,NC,37189,Watauga,Commercial Cooking,Volatile Organic Compounds,CAP,4.85978248,TON
162595,NC,37123,Montgomery,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.9061163000000001,TON
163548,NC,37155,Robeson,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.09243872,TON
164036,NC,37189,Watauga,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,15.494594000000001,TON
166004,NC,37037,Chatham,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.1427129,TON
166099,NC,37071,Gaston,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.23057779,TON
166616,NC,37027,Caldwell,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0009228514,TON
167467,NC,37069,Franklin,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,1.264834,TON
168168,NC,37069,Franklin,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,4.226626,TON
169557,NC,37059,Davie,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
170142,NC,37089,Henderson,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,15.772329999999998,TON
170872,NC,37179,Union,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.01489946,TON
173589,NC,37199,Yancey,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,5.61809001,TON
173836,NC,37083,Halifax,Fuel Comb - Residential - Wood,Ammonia,CAP,3.5128982526,TON
174054,NC,37039,Cherokee,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,9.781265,TON
174518,NC,37195,Wilson,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.10652588,TON
176873,NC,37059,Davie,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
177367,NC,37073,Gates,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,1.88117435,TON
178719,NC,37101,Johnston,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.09,TON
180158,NC,37157,Rockingham,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.31194716,TON
180510,NC,37175,Transylvania,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.02163031,TON
181437,NC,37121,Mitchell,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.001511939,TON
181871,NC,37193,Wilkes,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01093491,TON
182704,NC,37045,Cleveland,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,31.4131971,TON
184109,NC,37139,Pasquotank,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
184324,NC,37167,Stanly,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,11.35464,TON
185292,NC,37089,Henderson,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,9.599126,TON
186010,NC,37149,Polk,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.70285239,TON
186435,NC,37149,Polk,Fuel Comb - Residential - Other,Ammonia,CAP,0.0191875,TON
188040,NC,37025,Cabarrus,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.22664825,TON
188087,NC,37181,Vance,Fuel Comb - Residential - Oil,Ammonia,CAP,0.18954977,TON
189897,NC,37179,Union,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.01862433,TON
190037,NC,37041,Chowan,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.01150535,TON
190571,NC,37195,Wilson,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.910268,TON
190682,NC,37021,Buncombe,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
190997,NC,37177,Tyrrell,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0005447929,TON
191815,NC,37089,Henderson,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
192104,NC,37137,Pamlico,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.37766123700000004,TON
193442,NC,37101,Johnston,Fuel Comb - Residential - Oil,Ammonia,CAP,0.14938676,TON
194201,NC,37191,Wayne,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,55.8197089,TON
194674,NC,37057,Davidson,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,6.6558253160000005,TON
195074,NC,37127,Nash,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,11.95312103,TON
195124,NC,37183,Wake,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.9780418,TON
195150,NC,37153,Richmond,Commercial Cooking,Volatile Organic Compounds,CAP,2.24414784,TON
195469,NC,37053,Currituck,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.01443571,TON
195480,NC,37109,Lincoln,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,5.867209,TON
196083,NC,37133,Onslow,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.43692353,TON
196112,NC,37023,Burke,Fuel Comb - Residential - Wood,Ammonia,CAP,7.0957858389999995,TON
196864,NC,37143,Perquimans,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
197578,NC,37163,Sampson,Fuel Comb - Residential - Wood,Ammonia,CAP,4.0012198313,TON
