,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,MA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.568,0.0,0.0,0.0,0.0,
2,MA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.086,0.0,0.0,0.0,0.0,
3,MA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,3.046,0.0,0.0,0.0,0.0,
4,MA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,15.619,36009.88,335.91,331.69,0.0,1.8499999999999999
5,MA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,71.478,106133.45,1542.7,2201.3,0.0,3.53
6,MA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,15.423,3373.07,1166.43,348.75,0.0,44.92
7,MA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,13.086,9727.73,1306.03,0.0,0.0,13.43
8,MA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,20.949,6083.11,105.46,0.0,0.0,1.73
9,MA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,206.259,38201.73,1356.45,96.69,0.0,3.8
10,MA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,281.705,151119.33,1738.12,658.66,33.49,1.6099999999999999
11,MA,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.237,0.0,0.0,0.0,0.0,
12,MA,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.011,0.0,0.0,0.0,0.0,
13,MA,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.009,0.0,0.0,0.0,0.0,
14,MA,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,25.175,45040.56,1640.11,329.85,0.0,4.37
15,MA,OWNER,1940-59,1 ATTACHED,OTHER,400%+,12.374,43651.88,149.75,194.89,0.0,0.79
16,MA,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.303,0.0,0.0,0.0,0.0,
17,MA,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.104,0.0,0.0,0.0,0.0,
18,MA,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.251,0.0,0.0,0.0,0.0,
19,MA,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,1.019,0.0,0.0,0.0,0.0,
20,MA,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.749,0.0,0.0,0.0,0.0,
21,MA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,164.583,6918.24,939.01,1560.63,116.17,37.81
22,MA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,120.391,23053.28,1355.59,876.07,211.77,10.6
23,MA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,274.154,29935.29,1163.17,1075.48,15.26,7.53
24,MA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,1032.842,52738.98,1378.72,1446.51,149.83,5.64
25,MA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,1620.231,135200.08,1496.84,1423.99,151.8,2.27
26,MA,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.432,0.0,0.0,0.0,0.0,
27,MA,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.001,0.0,0.0,0.0,0.0,
28,MA,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.001,0.0,0.0,0.0,0.0,
29,MA,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,16.131,52651.15,642.33,66.52,1304.86,3.82
30,MA,OWNER,1940-59,1 ATTACHED,WOOD,400%+,4.836,28055.06,0.0,87.65,1405.51,5.319999999999999
31,MA,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.054,0.0,0.0,0.0,0.0,
32,MA,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.02,0.0,0.0,0.0,0.0,
33,MA,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.877,20596.2,555.43,374.1,477.86,6.83
34,MA,OWNER,1940-59,1 ATTACHED,COAL,200-400%,1.016,3002.88,80.98,54.54,69.67,6.83
