,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,CO,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,10.02,8270.46,295.02,225.65,0.0,6.3
2,CO,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.651,0.0,0.0,0.0,0.0,
3,CO,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,13.272,17811.27,1363.84,1249.03,682.8,18.5
4,CO,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,9.691,12039.54,665.69,734.92,157.33,12.94
5,CO,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,13.676,43295.55,421.57,1824.66,0.0,5.19
6,CO,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,27.139,-747.31,76.89,35.48,0.0,-15.040000000000001
7,CO,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,5.775,6501.11,256.2,0.0,0.0,3.94
8,CO,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,12.321,27440.52,334.95,0.0,0.0,1.22
9,CO,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,132.275,62750.48,856.67,1.9,0.0,1.37
10,CO,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,152.148,178372.52,549.2,289.35,0.0,0.47000000000000003
11,CO,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.119,0.0,0.0,0.0,0.0,
12,CO,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.039,0.0,0.0,0.0,0.0,
13,CO,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.076,0.0,0.0,0.0,0.0,
14,CO,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,7.213,0.0,0.0,0.0,0.0,
15,CO,OWNER,1940-59,1 ATTACHED,OTHER,400%+,8.752,241493.88,702.07,0.0,258.3,0.4
16,CO,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.029,0.0,0.0,0.0,0.0,
17,CO,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.001,0.0,0.0,0.0,0.0,
18,CO,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.016,0.0,0.0,0.0,0.0,
19,CO,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.024,0.0,0.0,0.0,0.0,
20,CO,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.004,0.0,0.0,0.0,0.0,
21,CO,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,138.711,9397.27,664.07,190.82,0.0,9.1
22,CO,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,59.767,11094.14,355.22,257.2,0.0,5.52
23,CO,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,92.308,31521.36,307.0,385.43,40.44,2.32
24,CO,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,479.311,49792.39,641.48,372.25,84.41,2.21
25,CO,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,672.487,104245.69,381.57,501.77,9.84,0.86
26,CO,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.525,1346.28,0.0,0.0,0.0,0.0
27,CO,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.015,0.0,0.0,0.0,0.0,
28,CO,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.031,0.0,0.0,0.0,0.0,
29,CO,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,19.4,99030.15,2871.42,2428.32,0.0,5.35
30,CO,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.044,0.0,0.0,0.0,0.0,
31,CO,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.006,0.0,0.0,0.0,0.0,
32,CO,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
33,CO,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
34,CO,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.07,0.0,0.0,0.0,0.0,
35,CO,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.001,0.0,0.0,0.0,0.0,
36,CO,OWNER,1940-59,1 ATTACHED,NONE,0-100%,2.308,14050.96,822.36,591.23,0.0,10.059999999999999
37,CO,OWNER,1940-59,1 ATTACHED,NONE,100-150%,3.029,14305.29,837.26,601.92,0.0,10.059999999999999
38,CO,OWNER,1940-59,1 ATTACHED,NONE,150-200%,1.04,0.0,0.0,0.0,0.0,
39,CO,OWNER,1940-59,1 ATTACHED,NONE,200-400%,1.661,0.0,0.0,0.0,0.0,
40,CO,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.204,0.0,0.0,0.0,0.0,
41,CO,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.177,0.0,0.0,0.0,0.0,
42,CO,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.054,0.0,0.0,0.0,0.0,
43,CO,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.148,0.0,0.0,0.0,0.0,
44,CO,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,0.251,0.0,0.0,0.0,0.0,
45,CO,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,0.092,0.0,0.0,0.0,0.0,
46,CO,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,382.876,7448.91,1352.84,1396.34,106.86,38.34
47,CO,OWNER,1940-59,1 DETACHED,BOTTLED GAS,100-150%,395.394,19820.62,1517.53,903.73,36.56,12.4
48,CO,OWNER,1940-59,1 DETACHED,BOTTLED GAS,150-200%,407.124,28809.45,1304.08,1205.16,175.42,9.32
49,CO,OWNER,1940-59,1 DETACHED,BOTTLED GAS,200-400%,1444.885,50036.9,1511.1,1831.69,202.38,7.090000000000001
50,CO,OWNER,1940-59,1 DETACHED,BOTTLED GAS,400%+,1842.543,127582.44,1552.57,1691.4,140.34,2.65
51,CO,OWNER,1940-59,1 DETACHED,ELECTRICITY,0-100%,1169.382,12394.55,1204.54,289.75,70.88,12.629999999999999
52,CO,OWNER,1940-59,1 DETACHED,ELECTRICITY,100-150%,1163.227,27423.69,1141.11,236.64,3.38,5.04
53,CO,OWNER,1940-59,1 DETACHED,ELECTRICITY,150-200%,1266.923,36777.19,1299.66,355.95,6.48,4.52
54,CO,OWNER,1940-59,1 DETACHED,ELECTRICITY,200-400%,5033.37,57699.64,1322.75,383.69,12.26,2.98
55,CO,OWNER,1940-59,1 DETACHED,ELECTRICITY,400%+,7600.136,128842.59,1235.05,326.43,12.47,1.22
56,CO,OWNER,1940-59,1 DETACHED,OTHER,0-100%,13.493,719.67,18.41,9.42,10.62,5.34
57,CO,OWNER,1940-59,1 DETACHED,OTHER,100-150%,66.647,19741.98,1705.7,497.85,200.1,12.18
58,CO,OWNER,1940-59,1 DETACHED,OTHER,150-200%,49.301,25729.87,1061.28,116.05,258.76,5.58
59,CO,OWNER,1940-59,1 DETACHED,OTHER,200-400%,124.913,47992.03,1264.08,815.48,763.97,5.93
60,CO,OWNER,1940-59,1 DETACHED,OTHER,400%+,271.898,102149.8,647.93,1406.28,145.22,2.15
61,CO,OWNER,1940-59,1 DETACHED,SOLAR,0-100%,16.051,0.0,0.0,147.93,0.0,inf
62,CO,OWNER,1940-59,1 DETACHED,SOLAR,100-150%,3.373,12401.51,0.0,0.0,0.0,0.0
63,CO,OWNER,1940-59,1 DETACHED,SOLAR,150-200%,14.702,13352.32,0.0,0.0,0.0,0.0
64,CO,OWNER,1940-59,1 DETACHED,SOLAR,200-400%,29.224,46860.11,503.96,316.8,0.0,1.7500000000000002
65,CO,OWNER,1940-59,1 DETACHED,SOLAR,400%+,134.482,97225.15,788.99,271.02,187.59,1.28
66,CO,OWNER,1940-59,1 DETACHED,UTILITY GAS,0-100%,7926.7,9424.06,902.44,585.99,9.84,15.9
67,CO,OWNER,1940-59,1 DETACHED,UTILITY GAS,100-150%,7758.1,23779.14,805.53,582.28,14.64,5.8999999999999995
68,CO,OWNER,1940-59,1 DETACHED,UTILITY GAS,150-200%,8638.191,33615.94,848.65,567.89,26.76,4.29
69,CO,OWNER,1940-59,1 DETACHED,UTILITY GAS,200-400%,34611.21,55649.22,891.11,566.64,30.27,2.67
70,CO,OWNER,1940-59,1 DETACHED,UTILITY GAS,400%+,53102.844,133483.84,913.03,610.62,21.94,1.16
71,CO,OWNER,1940-59,1 DETACHED,WOOD,0-100%,278.435,9828.65,1274.65,453.18,484.71,22.509999999999998
72,CO,OWNER,1940-59,1 DETACHED,WOOD,100-150%,240.905,17981.43,940.77,444.78,555.7,10.8
73,CO,OWNER,1940-59,1 DETACHED,WOOD,150-200%,305.75,30898.34,1233.9,992.22,505.78,8.84
74,CO,OWNER,1940-59,1 DETACHED,WOOD,200-400%,919.675,54167.66,1337.38,464.27,312.4,3.9
