,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,CT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,5.034,0.0,0.0,1060.4,0.0,inf
2,CT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,3.543,0.0,0.0,0.0,0.0,
3,CT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,2.067,0.0,0.0,0.0,0.0,
4,CT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,30.486,57074.67,3543.26,2245.96,0.0,10.14
5,CT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,24.319,122424.06,1708.26,397.11,0.0,1.72
6,CT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,44.808,1989.81,1453.75,363.17,0.0,91.31
7,CT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,5.269,5666.72,475.97,262.59,0.0,13.03
8,CT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,30.682,9309.42,752.04,0.0,370.08,12.049999999999999
9,CT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,147.37,30492.5,2196.35,0.0,71.54,7.4399999999999995
10,CT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,182.718,68842.55,3404.32,665.54,0.0,5.91
11,CT,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.178,0.0,0.0,0.0,0.0,
12,CT,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.044,0.0,0.0,0.0,0.0,
13,CT,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,2.884,0.0,0.0,0.0,0.0,
14,CT,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.486,0.0,0.0,0.0,0.0,
15,CT,OWNER,1940-59,1 ATTACHED,OTHER,400%+,3.178,106278.51,2089.84,0.0,3678.58,5.43
16,CT,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.053,0.0,0.0,0.0,0.0,
17,CT,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.006,0.0,0.0,0.0,0.0,
18,CT,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.057,0.0,0.0,0.0,0.0,
19,CT,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.397,0.0,0.0,0.0,0.0,
20,CT,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.185,0.0,0.0,0.0,0.0,
